1D;2D;3D;4D
146;291;232;346
195;161;362;250
207;253;148;348
245;228;210;288
109;381;260;178
351;387;378;116
129;299;296;108
120;318;280;305
278;136;108;300
158;179;105;339
229;237;273;151
225;267;133;141
193;329;367;316
115;123;318;284
320;199;397;198
387;352;123;356
161;213;181;358
193;263;231;194
374;223;103;110
356;372;158;168
396;359;123;379
164;175;378;383
234;141;159;105
161;190;383;113
201;381;332;293
185;144;202;195
252;193;181;326
175;202;144;250
210;207;208;232
359;196;285;400
394;164;316;148
120;338;259;243
364;139;220;159
158;126;289;125
336;124;145;343
146;270;273;121
138;344;335;237
228;290;161;120
163;360;312;116
309;274;190;183
199;133;113;168
202;218;357;310
106;254;369;126
333;337;141;367
206;145;119;116
198;296;364;347
106;238;205;112
400;100;107;164
324;155;391;325
317;378;398;307
339;349;280;124
351;320;213;235
211;341;313;277
156;242;176;253
290;173;378;323
373;315;166;217
321;215;306;181
247;350;386;342
171;129;107;392
318;281;356;102
324;168;311;173
115;214;305;366
237;257;364;275
152;251;220;283
340;347;315;286
388;271;398;287
314;144;365;202
338;155;333;223
169;230;125;323
233;379;376;337
157;219;190;208
177;197;113;206
205;211;307;357
321;263;288;368
334;343;125;233
156;183;372;300
216;159;318;249
300;138;222;282
323;195;233;224
321;147;385;302
200;213;112;105
346;377;126;192
362;369;301;311
109;289;249;154
258;177;245;136
238;346;165;152
350;215;134;399
387;119;225;123
154;382;168;389
118;306;168;237
205;292;177;153
294;106;163;257
260;355;246;308
167;232;169;271
190;243;185;251
390;272;341;130
156;186;188;313
170;306;334;399
268;222;103;198
134;147;230;309
152;367;367;165
392;383;344;142
114;363;359;140
199;131;192;244
330;189;294;311
124;230;365;372
364;348;191;208
262;305;119;150
292;398;137;339
269;324;328;340
319;340;169;372
244;318;362;391
310;180;163;135
233;261;271;149
320;168;334;229
253;122;150;227
218;397;205;281
274;131;103;371
121;211;357;258
102;243;375;383
394;170;370;145
216;161;239;186
339;321;230;155
195;287;263;312
227;169;353;267
252;170;302;242
297;311;106;288
387;313;276;322
232;102;171;271
281;397;244;171
176;250;237;318
284;364;104;267
158;384;260;237
119;249;344;372
129;166;354;135
278;149;362;292
335;377;119;347
158;394;188;376
336;396;373;106
384;289;161;337
146;126;275;334
383;288;187;100
166;250;260;162
350;143;354;146
275;184;108;393
356;388;213;363
194;223;218;363
241;184;259;119
180;218;307;358
295;126;281;248
227;214;336;197
387;181;380;277
260;129;235;324
124;107;280;329
160;126;299;318
110;257;325;354
315;142;256;351
320;147;349;192
217;215;389;151
384;359;278;301
179;306;357;280
119;157;378;292
142;233;155;349
297;295;211;110
259;357;296;276
160;296;173;336
189;338;297;317
206;235;290;225
211;397;162;201
187;256;374;236
240;371;115;280
269;103;328;297
358;170;370;203
364;376;210;174
183;116;254;321
289;298;399;365
387;343;315;128
159;158;223;103
278;193;240;359
299;348;372;165
262;242;248;183
154;348;219;238
145;359;271;282
395;172;339;202
247;182;318;351
101;133;189;318
106;352;381;391
262;338;233;364
280;299;268;147
120;158;248;399
330;125;360;228
360;137;245;223
218;314;274;232
400;175;143;297
349;293;269;292
378;185;259;202
367;355;350;154
173;157;297;304
352;122;206;178
386;286;327;138
332;187;161;251
373;169;183;237
266;352;221;302
215;295;297;398
385;383;300;226
140;294;254;183
319;253;190;289
228;149;326;355
390;311;186;317
227;266;394;370
318;272;398;140
161;351;293;102
159;160;330;373
229;303;210;234
214;349;360;278
340;363;164;231
240;233;209;249
301;239;224;133
252;239;230;211
205;293;316;147
163;359;113;195
379;337;280;390
355;134;357;304
372;284;210;289
221;364;316;383
228;279;125;287
169;135;247;348
334;343;388;168
280;167;129;206
348;251;208;157
280;317;191;127
283;133;175;275
129;231;201;203
140;146;138;388
239;294;313;114
299;102;202;123
356;388;247;344
210;371;306;355
228;210;235;372
113;203;286;265
340;221;183;341
394;258;400;319
249;276;320;249
175;131;201;313
339;127;387;151
231;351;281;227
373;131;170;372
364;138;182;107
374;269;293;164
351;243;379;221
316;300;190;320
300;157;163;352
322;366;122;125
188;102;104;370
275;136;185;292
181;282;290;366
291;288;205;254
327;174;323;300
147;140;321;360
364;246;301;261
292;206;323;133
233;361;347;364
236;192;326;271
277;232;198;130
396;235;232;380
175;119;215;172
102;328;273;314
347;234;351;125
384;176;303;103
249;141;349;200
153;293;227;296
168;388;162;351
357;129;224;178
222;172;161;218
175;115;336;122
104;125;246;345
396;199;283;332
296;129;355;386
223;330;210;342
105;395;337;315
350;398;370;100
323;214;363;210
385;123;386;218
218;123;190;275
186;323;139;165
151;316;106;150
280;258;377;278
220;188;164;108
139;261;138;164
366;270;149;298
311;157;133;219
308;267;160;395
269;266;140;238
399;325;140;383
314;289;285;295
220;175;106;154
160;267;320;113
295;178;171;376
294;250;309;396
320;339;312;107
118;328;127;132
388;230;400;176
214;384;188;108
287;190;310;356
358;201;248;391
192;330;312;118
384;241;345;195
270;367;312;282
247;345;164;100
352;300;124;133
115;239;302;336
237;130;116;176
231;114;225;115
123;260;123;282
158;304;124;239
373;356;188;154
239;267;364;394
124;171;117;200
373;180;101;128
128;316;125;366
208;317;302;293
286;313;133;267
182;320;177;273
145;299;350;123
228;101;193;222
283;142;256;265
119;114;142;252
204;178;113;232
102;136;305;398
184;168;255;301
306;315;355;365
142;112;230;119
178;262;136;153
320;333;158;101
151;176;237;255
288;160;127;380
238;375;324;112
121;151;330;226
274;143;329;258
137;330;275;303
235;112;361;314
119;192;293;290
175;103;226;156
201;295;230;274
256;200;139;277
200;377;346;146
344;226;359;347
318;262;244;165
131;391;259;175
354;219;257;379
393;397;146;348
210;315;282;278
263;183;101;159
357;392;182;158
215;253;147;345
392;224;148;359
312;322;169;352
344;390;236;183
323;274;384;381
170;299;104;266
354;234;351;136
240;191;281;249
270;228;227;127
357;141;247;151
217;307;288;248
245;338;210;254
141;329;157;316
123;300;150;329
343;343;210;240
231;243;127;122
355;257;133;205
400;163;247;252
333;126;228;354
151;351;353;363
124;197;167;299
301;185;246;366
104;395;278;206
281;349;149;235
309;345;101;118
265;353;389;299
248;178;286;389
272;326;379;368
254;386;362;193
260;268;324;226
252;377;140;207
119;234;316;106
244;128;148;303
135;377;130;114
275;137;171;205
246;396;122;313
272;277;399;400
138;225;275;181
147;257;128;218
155;111;257;124
260;232;343;308
332;118;186;296
277;275;325;222
246;227;226;179
325;350;214;292
102;311;122;243
374;392;229;168
220;399;251;383
349;241;320;323
100;340;339;121
350;282;325;289
396;275;262;284
291;167;125;353
311;397;359;365
106;292;373;178
314;349;381;262
209;272;343;251
283;236;239;301
218;107;296;160
172;342;220;159
276;218;107;106
326;210;121;127
258;152;340;126
187;244;339;270
282;278;251;330
391;388;298;200
379;113;228;377
374;101;152;145
243;180;125;146
279;235;156;366
336;380;159;391
305;149;218;106
183;230;205;380
104;133;363;271
371;237;135;208
231;166;167;206
122;328;352;241
310;100;270;117
390;298;298;276
326;300;209;283
277;110;249;183
174;258;141;358
125;119;197;333
169;257;125;281
299;294;221;330
177;203;210;161
114;330;334;379
249;247;302;349
100;186;108;322
286;345;381;381
387;233;397;386
168;248;117;305
368;250;223;382
338;116;142;319
347;397;320;162
140;237;134;116
386;397;361;132
344;153;266;334
300;254;244;314
148;220;108;386
366;280;240;320
159;365;294;284
161;301;387;162
370;274;129;183
132;232;326;353
256;190;143;144
261;171;354;150
389;339;242;214
167;177;303;239
380;384;281;396
144;217;217;388
384;204;242;218
324;261;381;260
230;325;208;314
260;149;346;235
106;357;260;178
287;303;310;213
235;385;247;249
120;112;296;349
353;294;310;232
123;259;207;299
247;343;167;245
189;374;399;196
100;331;386;173
324;361;329;320
391;235;333;284
393;347;194;315
211;355;195;211
367;357;307;107
364;170;165;102
381;330;260;284
156;252;303;289
196;191;394;330
273;169;324;219
340;359;262;342
147;210;216;348
126;347;380;130
183;246;118;236
119;316;228;118
171;127;387;152
328;284;303;333
109;356;175;307
145;242;161;386
270;107;216;354
303;122;329;315
242;163;282;282
250;191;240;165
151;360;395;342
377;169;321;124
216;304;229;306
162;357;252;241
293;345;121;137
115;187;156;343
137;121;331;140
186;348;126;121
251;162;287;217
130;249;118;249
193;198;225;184
213;190;382;306
315;142;229;395
383;380;199;398
123;135;377;259
263;301;294;190
243;238;312;347
121;157;193;223
356;255;311;165
277;396;287;246
345;219;119;271
289;224;120;160
262;333;398;190
151;341;247;215
367;327;167;267
224;118;300;250
108;229;129;342
221;190;285;394
173;343;166;234
146;373;346;314
327;244;292;177
267;321;356;111
334;275;226;154
370;251;392;375
319;198;361;240
203;364;121;352
208;384;243;351
309;223;302;210
291;318;300;246
142;229;186;322
224;164;251;241
380;107;323;277
398;160;287;265
156;367;294;338
251;326;175;205
163;337;227;377
182;228;184;191
399;280;385;133
122;292;305;387
393;323;266;197
383;120;376;100
102;102;199;366
298;218;144;245
145;182;138;400
265;293;156;236
118;323;214;349
174;231;171;306
286;359;118;370
278;373;218;147
389;276;200;279
396;340;140;137
251;149;253;214
277;243;392;380
382;356;260;313
239;124;227;318
263;283;241;299
129;173;186;145
100;351;128;119
301;193;281;159
318;363;394;185
149;351;207;170
340;144;103;358
315;353;185;317
236;305;191;182
382;248;244;312
217;215;107;130
202;120;205;349
383;317;125;221
242;208;212;308
331;134;151;206
176;236;142;250
251;365;269;240
276;275;110;157
376;179;100;238
233;350;213;198
143;203;332;159
353;261;131;251
239;214;115;113
131;262;305;108
224;112;234;227
257;360;382;171
291;283;133;217
171;370;293;238
271;352;266;226
249;388;110;396
153;358;226;322
368;329;235;149
208;372;125;380
370;190;325;367
302;217;384;340
366;256;198;306
377;389;302;151
383;348;232;315
186;198;296;386
177;126;320;356
367;174;307;394
207;324;192;342
181;369;273;298
199;103;182;155
130;309;398;317
109;375;135;187
238;204;113;394
380;397;107;185
240;242;325;156
282;192;181;265
308;381;134;145
371;207;139;263
190;330;102;292
268;396;133;276
131;298;376;180
261;194;210;255
262;351;334;113
382;357;367;312
372;171;156;248
175;280;387;377
294;168;310;129
107;272;340;189
399;364;284;188
147;139;226;151
332;186;359;276
166;314;380;205
231;400;316;106
186;263;355;126
203;184;290;127
238;185;292;267
330;172;272;235
331;388;189;319
244;170;300;157
168;337;128;171
359;274;286;305
211;186;297;263
190;209;243;224
318;161;390;183
279;222;389;392
163;269;226;392
187;355;235;180
352;334;219;196
157;364;190;295
186;376;233;386
394;312;306;145
176;115;245;393
357;171;354;120
125;375;386;135
197;304;160;168
391;380;192;184
125;195;209;182
189;238;400;376
137;395;116;174
174;265;220;245
323;195;376;276
307;270;307;337
325;203;288;349
347;357;243;243
208;161;165;183
278;333;211;330
292;310;248;309
307;131;117;280
365;240;282;149
326;400;137;384
231;383;281;363
332;106;149;392
150;140;310;367
216;387;275;137
131;155;395;304
161;156;284;280
286;299;246;295
354;287;109;189
156;260;151;395
150;251;254;242
381;361;118;278
302;134;145;265
362;258;123;359
320;120;230;247
338;246;239;321
103;389;322;370
197;191;109;161
354;188;230;259
125;153;370;163
115;274;194;285
186;252;206;117
101;281;134;307
323;193;139;118
199;374;303;283
112;204;278;314
153;261;188;310
