1D;2D;3D;4D
357;369;321;296
377;173;167;222
296;193;139;279
345;114;212;106
297;317;239;131
209;313;232;332
169;128;368;326
217;102;235;176
242;328;107;380
258;286;391;249
206;304;155;281
197;388;310;149
260;181;128;135
370;224;288;381
337;341;216;106
184;182;398;159
328;363;193;363
258;269;216;245
395;308;335;235
325;156;398;133
147;185;260;260
345;314;116;368
332;136;248;114
317;150;233;355
176;399;156;232
209;116;264;185
244;372;375;290
181;242;285;244
320;249;219;342
255;253;347;138
367;332;273;137
226;137;142;396
101;227;126;289
350;266;183;375
305;289;261;140
132;188;179;269
140;368;149;236
240;297;248;211
147;134;376;199
228;359;107;318
238;201;300;276
205;235;291;283
308;140;206;185
170;253;235;208
281;298;288;287
177;319;203;301
177;224;260;242
384;263;362;173
167;166;324;334
356;159;196;207
268;128;263;314
339;165;290;242
319;331;246;400
338;264;148;328
367;265;131;355
380;341;335;257
101;305;175;245
190;238;282;228
311;373;160;393
200;221;209;399
363;141;296;130
215;102;327;195
331;243;322;132
223;166;311;333
366;191;204;193
240;109;309;334
384;376;202;284
203;263;113;391
324;294;383;352
230;350;125;203
392;381;342;374
145;202;162;187
260;325;306;139
313;186;349;290
350;199;321;196
278;180;177;164
136;200;299;154
315;222;232;374
353;385;362;105
242;104;358;222
237;312;218;365
165;167;361;266
374;225;356;394
212;180;234;235
117;262;213;282
323;320;347;242
286;156;356;206
128;110;179;176
267;386;218;115
127;398;284;172
363;110;320;114
396;209;129;209
113;194;339;287
327;110;207;387
233;185;232;143
349;151;225;253
216;380;200;250
333;180;214;175
391;327;326;246
337;166;281;116
310;125;292;362
278;371;315;377
232;350;146;224
157;144;211;129
145;195;315;339
119;191;241;139
288;382;231;207
377;164;138;170
272;243;204;241
380;126;212;102
128;349;313;384
195;212;183;105
108;174;309;273
366;370;305;164
193;218;300;361
337;119;308;379
151;171;384;123
136;283;248;249
202;178;367;249
237;146;233;319
138;382;236;197
327;391;242;336
366;297;395;122
302;187;184;399
279;321;333;376
295;177;269;187
245;301;260;122
257;184;217;127
158;240;390;346
161;356;148;360
350;184;127;256
379;161;303;123
225;315;249;244
221;129;280;151
197;167;339;398
116;324;199;358
369;220;342;156
189;341;225;351
396;214;376;163
336;193;110;322
201;284;154;200
287;359;290;123
278;107;150;335
233;226;326;331
112;143;137;363
142;120;277;290
222;202;103;215
218;390;259;398
176;126;315;333
261;342;206;326
103;230;100;237
253;118;203;135
160;209;233;298
374;178;314;366
261;169;216;297
361;247;137;387
137;218;380;290
281;247;193;296
212;329;347;189
300;311;147;335
102;342;141;295
289;189;196;309
218;314;125;120
333;220;118;395
169;187;250;135
186;351;152;180
106;244;392;315
225;321;143;119
219;253;198;303
262;207;372;109
155;309;235;251
113;166;152;209
349;399;288;116
384;321;168;312
113;339;126;261
272;130;329;308
400;344;252;244
187;323;397;196
370;166;168;122
138;194;279;278
227;181;353;288
328;348;200;320
390;117;224;209
212;267;250;103
375;188;138;272
135;179;130;332
396;152;398;335
366;345;118;290
365;265;200;394
368;298;309;379
347;253;328;254
325;236;120;356
327;105;290;131
386;349;275;131
185;188;397;397
152;293;125;349
120;219;306;313
323;175;219;388
300;299;353;272
271;122;112;287
144;352;167;250
378;289;175;147
125;390;291;155
141;288;117;309
232;200;318;246
392;224;107;320
312;105;230;363
381;337;106;309
100;316;282;165
234;259;136;353
391;380;360;257
393;224;153;347
283;381;297;181
228;183;295;354
392;204;223;119
311;184;381;118
142;218;330;334
370;243;351;101
222;386;388;360
181;132;176;214
306;313;166;177
386;181;255;216
312;315;272;349
389;119;276;363
107;168;171;362
202;304;186;133
250;176;106;146
152;266;329;279
291;144;370;132
271;264;301;292
194;398;371;385
269;344;349;144
373;123;264;367
345;367;366;118
278;216;292;308
377;121;355;284
164;202;379;126
149;143;320;386
236;184;200;282
132;327;235;255
315;205;234;370
385;314;386;268
173;309;378;251
148;190;242;363
218;261;329;325
235;156;306;374
127;155;264;290
332;204;208;102
253;148;134;315
220;177;277;347
398;118;306;151
303;324;186;349
216;302;344;311
243;232;235;167
358;365;106;214
311;217;397;327
338;346;359;379
187;116;364;272
261;116;183;299
247;191;130;251
363;182;170;214
259;263;314;327
152;319;123;325
349;125;387;310
308;114;175;304
287;116;248;160
163;120;160;191
165;377;274;312
151;379;307;157
214;346;147;179
383;307;175;139
208;157;298;225
246;157;164;260
320;243;134;180
320;237;152;201
314;328;277;349
229;305;339;112
374;297;357;338
399;337;142;399
170;314;114;175
243;355;269;281
337;381;351;261
363;217;344;183
262;133;231;360
144;346;371;363
190;343;332;235
325;307;351;136
137;105;351;364
177;361;184;188
399;314;238;302
323;399;263;340
215;395;206;390
280;380;345;132
342;400;238;112
291;266;164;340
362;219;318;218
149;385;181;192
304;150;267;257
316;318;333;290
338;290;304;140
204;382;206;311
117;361;221;216
367;274;266;230
234;257;215;373
101;382;266;249
349;106;176;200
165;351;172;380
301;213;265;341
279;226;106;223
136;170;148;203
274;128;305;114
111;211;231;317
384;114;101;327
250;299;177;169
121;226;228;156
340;371;308;185
108;305;267;165
257;210;112;228
362;266;361;306
162;343;105;312
142;170;239;380
218;363;242;263
237;346;382;375
251;138;230;109
297;221;328;233
245;135;378;252
