1D;2D;3D;4D
182;226;250;251
325;100;121;256
304;186;179;287
151;252;336;378
356;235;393;128
282;394;334;387
103;224;138;260
151;358;221;370
321;108;296;277
386;336;185;142
359;159;314;203
293;314;154;222
225;358;148;324
390;149;263;314
183;143;311;281
188;197;230;172
132;326;264;130
205;286;105;193
107;395;266;185
253;239;204;132
177;160;375;317
252;129;145;315
394;323;299;352
357;112;108;182
291;236;122;239
201;377;325;155
322;262;139;399
221;373;396;380
396;129;163;121
381;361;319;198
107;170;238;294
116;185;190;212
250;161;137;387
109;315;248;121
258;307;362;353
161;165;153;214
284;287;116;315
210;282;152;159
349;245;245;193
389;343;274;388
346;230;171;194
322;128;349;190
327;306;214;228
218;388;258;121
196;387;263;233
118;281;197;155
219;360;316;243
368;186;353;310
246;172;137;283
146;176;118;309
370;101;336;180
246;256;300;132
342;353;103;211
354;187;278;267
264;146;185;345
201;205;223;231
111;214;335;234
328;198;288;262
101;323;254;247
301;139;289;232
362;362;382;123
306;146;367;164
154;142;242;331
296;200;229;121
230;284;157;186
195;282;160;380
205;156;158;391
346;374;282;356
339;379;146;339
144;321;281;275
249;370;317;241
132;214;225;100
200;251;115;399
303;322;386;361
201;346;104;387
139;252;194;300
212;218;264;149
236;237;294;352
173;343;385;127
334;311;295;330
234;153;130;247
331;259;311;229
273;194;141;333
225;399;102;133
109;319;227;389
154;120;318;209
378;118;186;316
274;247;392;102
110;366;149;379
206;322;116;379
146;226;360;262
203;307;338;128
159;268;320;122
382;338;342;296
207;200;288;328
193;224;313;287
343;356;360;111
112;147;240;295
260;117;379;259
122;138;356;309
124;169;208;262
349;254;204;283
398;354;347;271
123;251;134;103
149;135;385;121
234;320;353;381
251;255;328;376
106;183;320;181
240;385;340;147
153;345;384;114
210;183;213;324
229;134;110;286
271;274;240;193
207;325;336;304
146;323;111;352
161;101;221;196
273;292;300;135
232;195;138;233
334;271;160;291
303;215;119;268
282;254;340;309
147;373;257;329
160;368;145;326
262;261;125;273
309;211;221;381
148;387;280;287
373;224;133;245
381;393;355;299
184;344;178;162
168;306;315;128
366;209;382;286
224;123;357;283
209;323;176;104
379;387;254;199
168;302;157;137
202;373;376;247
268;389;274;239
207;317;346;186
241;338;301;213
281;262;293;357
194;103;136;267
105;253;203;353
121;196;303;132
104;299;157;144
290;152;128;382
306;130;152;206
281;141;179;392
148;324;198;210
145;263;305;344
369;275;327;109
228;396;162;226
114;396;311;357
315;363;234;395
390;364;307;197
175;214;206;161
340;113;245;356
364;149;198;104
110;228;288;236
100;137;181;143
247;343;393;281
226;273;244;279
400;398;108;183
367;309;322;224
343;271;105;283
234;292;398;259
264;361;333;370
158;159;284;118
230;293;291;115
112;136;351;209
370;391;400;204
357;116;113;188
122;101;153;155
120;277;312;157
342;299;193;254
208;148;135;304
289;143;158;147
314;338;261;334
395;102;110;165
275;368;281;212
320;136;118;369
103;202;364;242
358;102;339;286
163;161;175;316
114;298;273;388
153;394;372;354
215;221;239;111
400;210;168;162
181;326;203;321
123;184;236;189
173;275;285;113
298;281;308;129
333;202;179;237
364;268;306;207
136;187;398;307
103;239;183;171
290;158;264;290
106;370;381;385
144;107;372;237
265;244;373;331
382;284;361;381
399;158;202;288
274;182;149;119
235;208;166;278
116;207;223;278
399;225;106;294
139;122;265;215
342;368;371;318
342;385;380;320
105;193;363;387
217;340;231;116
118;269;128;331
206;354;186;171
256;181;173;341
249;287;161;280
311;321;270;122
372;314;334;130
273;193;306;186
136;397;328;269
103;150;322;347
238;193;386;230
327;339;181;186
120;348;224;119
209;282;232;180
124;207;399;355
182;203;139;170
120;352;131;216
152;311;376;102
323;115;399;341
327;160;307;193
333;369;213;107
187;179;127;257
138;306;243;169
106;259;216;236
217;376;162;332
349;244;199;278
347;139;231;379
298;362;220;369
257;239;316;210
264;191;165;360
349;115;220;101
377;326;194;263
202;203;398;133
332;333;246;215
288;162;247;366
283;313;253;356
106;278;237;195
195;373;102;217
175;176;246;179
227;287;147;385
182;276;227;187
155;229;101;382
115;174;265;150
391;212;102;101
197;195;285;384
295;399;384;367
