1D;2D;3D;4D
274;366;374;394
306;366;378;351
400;379;204;399
197;163;244;309
384;316;148;215
192;105;302;210
365;131;164;212
393;218;358;202
135;133;205;185
340;357;114;213
142;196;388;263
192;261;294;341
217;374;389;181
246;370;314;379
163;354;309;305
108;209;155;144
286;318;369;275
370;291;172;222
204;255;356;309
396;236;161;304
234;206;202;209
100;226;260;140
211;174;341;341
118;236;386;339
171;288;260;231
199;226;348;137
287;276;389;168
309;369;339;150
350;391;311;106
231;256;129;282
312;125;346;197
297;364;116;135
204;360;333;361
338;256;216;328
117;170;220;166
251;361;371;342
269;195;216;273
348;325;355;368
260;300;222;390
127;108;198;136
294;323;257;289
250;186;252;185
177;173;182;100
332;277;115;390
244;357;191;267
224;107;105;341
242;108;321;203
388;127;293;271
286;279;342;129
101;299;132;114
390;373;143;290
215;370;350;247
174;356;398;164
345;356;339;276
342;314;393;312
282;314;392;148
333;190;187;364
342;331;192;160
258;154;378;135
143;319;173;344
319;174;126;196
331;100;107;395
290;390;357;291
113;384;200;308
128;159;369;258
307;275;280;327
154;278;142;121
220;263;227;306
184;255;318;294
245;133;264;245
254;106;247;277
108;322;107;284
169;261;361;262
168;135;378;284
324;320;296;393
329;352;265;112
388;142;258;256
260;178;385;333
224;292;234;180
363;191;316;164
383;291;155;378
137;149;162;245
289;152;385;255
299;249;176;314
193;374;280;348
393;101;172;392
338;320;392;177
270;147;177;214
397;132;365;210
111;317;376;372
293;165;378;286
387;244;188;350
102;288;390;307
119;257;191;116
255;191;111;102
378;378;227;251
313;279;108;320
122;338;176;358
263;305;129;389
184;110;195;131
213;379;183;218
243;131;344;255
277;229;325;239
222;358;369;357
209;378;185;211
149;125;356;140
174;358;340;201
326;207;380;298
293;377;358;189
344;311;123;186
274;309;270;229
208;116;264;228
158;370;243;361
343;322;187;273
307;273;153;161
204;355;147;270
274;284;114;375
101;234;140;163
238;170;337;154
187;158;396;304
299;391;233;165
364;266;211;343
343;158;188;107
358;397;310;377
357;108;101;331
268;140;262;230
111;332;189;124
173;239;244;113
293;272;375;238
360;369;136;162
396;220;300;234
124;361;195;248
377;394;300;299
323;317;381;111
339;344;317;162
344;287;202;182
247;321;131;327
270;127;122;116
126;274;366;267
208;382;263;338
230;179;231;266
111;390;162;160
271;164;120;310
339;165;352;240
268;270;330;267
337;106;385;144
153;141;133;191
360;235;277;197
228;289;320;161
188;393;379;153
128;132;250;203
256;214;370;106
366;254;136;272
151;316;266;289
182;230;273;207
109;265;279;126
385;130;119;182
207;261;382;341
130;295;215;248
200;151;310;166
345;225;359;234
