1D;2D;3D;4D
117;205;180;242
395;204;150;243
216;175;220;132
252;374;203;187
150;398;366;342
213;383;392;388
349;331;206;258
297;254;126;147
362;180;181;328
236;362;350;228
332;301;178;363
179;370;200;124
321;341;328;324
231;339;134;334
192;261;165;137
310;306;173;255
373;290;121;279
225;205;294;123
160;364;150;255
277;392;140;319
386;226;110;201
381;309;119;135
310;222;129;239
104;311;340;253
319;386;377;371
286;328;103;199
323;129;375;388
148;242;215;187
202;188;102;313
283;342;280;293
272;270;155;201
229;210;216;255
329;100;358;163
247;203;156;259
170;188;281;178
358;130;249;161
209;294;355;305
205;218;276;249
366;101;179;301
127;266;343;231
189;360;130;141
138;192;399;137
353;131;337;286
273;319;186;377
337;187;142;326
300;374;190;247
239;166;339;103
329;271;129;306
148;170;103;148
204;382;264;245
278;151;390;286
107;353;166;212
229;399;196;341
293;198;336;354
187;256;307;191
136;246;347;127
129;263;224;210
101;320;315;358
133;238;174;158
302;316;374;323
272;377;202;296
325;146;367;231
169;122;361;148
160;354;359;348
141;387;345;135
175;232;129;178
390;323;176;112
370;313;107;289
338;216;344;118
348;164;394;190
372;387;204;118
338;107;118;201
345;325;283;399
348;387;366;161
390;196;119;179
321;178;135;135
121;277;359;208
244;187;351;353
262;193;196;196
289;225;367;212
278;339;193;197
102;357;219;316
112;252;297;367
160;277;257;318
346;384;159;165
303;342;139;313
294;182;400;227
157;178;400;157
218;283;112;206
200;125;351;153
196;350;355;231
251;175;248;255
341;297;208;104
298;255;227;190
397;163;343;290
328;369;337;196
256;319;140;225
317;101;389;381
135;310;164;180
196;200;293;380
258;301;218;120
268;324;106;218
167;180;217;223
393;328;100;305
101;112;306;343
209;203;172;236
246;199;105;277
152;314;211;192
200;362;179;138
226;131;112;232
298;166;206;361
326;289;193;153
246;177;223;164
312;177;144;178
228;350;300;123
166;143;309;196
387;363;151;156
256;191;121;201
343;228;356;278
136;145;252;378
355;283;366;253
323;333;125;380
270;374;168;155
187;140;224;258
108;392;267;107
388;114;312;298
308;116;147;247
152;184;318;358
324;119;238;150
390;182;206;135
354;329;308;164
380;328;382;175
343;158;210;375
345;268;192;205
132;231;338;393
146;303;227;199
283;390;158;290
360;257;317;362
335;138;369;345
106;379;242;193
111;139;236;143
214;381;319;206
284;376;381;356
388;380;368;299
183;136;251;181
397;315;198;353
172;333;279;256
139;107;268;111
307;281;321;228
205;356;181;377
242;285;262;346
160;375;111;310
348;219;382;344
205;194;182;163
100;306;354;161
296;213;148;223
148;165;172;179
187;149;126;193
273;369;373;284
321;282;367;320
225;324;138;261
119;232;369;333
121;139;185;105
244;210;317;140
106;134;221;114
337;273;375;286
204;234;177;389
279;316;163;202
180;159;354;218
306;219;248;391
363;376;394;230
263;375;221;100
302;325;344;327
297;264;366;276
139;249;355;395
274;304;320;210
329;201;311;368
288;262;279;300
353;116;220;210
221;181;149;156
316;271;301;137
244;373;204;102
100;244;249;292
137;306;325;377
326;190;285;388
148;365;229;253
369;276;396;373
156;393;153;162
129;207;397;275
235;101;127;320
215;154;276;323
133;268;218;256
137;149;277;325
394;345;269;379
303;231;249;367
152;159;380;151
344;153;222;234
171;293;356;262
156;219;394;342
329;361;368;130
291;131;267;323
377;188;225;309
400;145;279;244
132;201;341;158
329;176;394;116
254;368;254;118
267;331;269;110
189;199;224;338
114;331;171;367
255;194;214;349
171;305;161;217
167;291;284;345
198;325;270;301
312;174;283;150
322;159;326;382
303;216;153;225
197;336;262;217
251;312;305;396
248;324;171;142
326;245;229;161
136;383;203;209
244;256;332;253
376;201;195;305
231;344;117;385
300;271;156;185
338;207;208;216
288;317;268;325
199;101;113;262
233;199;334;189
242;155;215;399
378;168;129;367
276;377;232;332
327;131;188;115
166;144;359;332
286;338;339;100
138;266;108;297
306;329;169;120
393;249;305;236
306;236;207;140
324;347;322;191
350;187;124;381
306;393;283;271
192;132;311;395
153;353;272;254
258;119;296;328
242;136;261;225
331;224;233;279
169;220;218;253
201;160;176;210
183;192;250;337
286;145;371;177
349;327;128;282
142;172;247;229
308;254;190;246
165;399;219;299
262;304;161;383
236;319;234;262
274;340;229;319
387;313;365;244
371;390;340;183
132;388;335;133
305;243;269;129
294;222;247;324
240;340;202;319
143;194;284;196
285;122;352;191
172;139;215;313
283;216;296;159
339;151;217;281
152;100;325;129
103;112;130;375
183;108;178;125
214;180;108;308
264;329;313;193
128;393;216;138
184;379;285;362
279;233;348;268
150;269;167;336
322;182;329;309
355;139;366;328
361;370;154;131
303;376;364;348
224;252;299;172
347;181;209;132
384;176;224;190
354;104;180;294
175;253;109;396
324;374;127;269
233;157;330;362
344;201;240;313
223;373;343;243
268;332;345;346
235;143;153;145
102;371;352;379
381;294;229;336
156;280;215;399
205;202;398;345
260;119;227;238
127;381;386;281
120;237;311;355
311;218;231;337
290;399;311;293
152;283;112;164
197;190;394;377
324;338;260;163
241;231;276;270
304;176;388;313
204;329;380;151
400;192;270;393
358;342;334;226
138;174;109;206
366;207;301;323
300;209;227;169
135;153;292;385
218;341;186;361
333;282;320;343
116;236;206;325
324;238;181;168
229;355;111;204
241;113;301;343
187;163;316;301
178;101;281;112
387;161;122;144
283;270;107;370
193;354;362;283
237;179;366;127
275;342;166;160
167;293;220;381
379;289;106;151
334;203;391;374
307;124;344;350
290;269;340;211
159;217;241;329
152;311;351;202
153;389;329;103
367;146;302;394
224;157;290;247
377;289;288;279
349;360;217;132
367;298;383;241
352;346;155;315
394;130;377;100
159;220;299;165
236;367;135;174
370;210;135;257
292;122;211;397
355;305;119;269
245;110;209;322
142;135;136;293
107;366;110;392
280;212;242;344
202;203;273;188
288;342;174;391
332;272;279;143
103;238;219;130
378;326;156;103
120;203;337;206
179;119;316;275
333;307;130;265
325;362;380;254
266;119;275;278
190;276;240;142
233;328;215;250
176;353;340;381
229;341;335;204
227;218;312;280
239;107;334;158
287;159;354;264
321;330;132;342
128;125;382;158
246;240;257;367
223;136;321;197
374;274;156;306
124;121;154;312
299;358;224;373
372;286;140;187
169;236;159;388
172;376;118;163
136;221;294;235
330;130;270;154
115;337;378;191
296;104;146;153
199;386;387;323
123;260;249;253
368;384;167;356
181;101;302;263
184;271;387;248
300;327;350;334
126;322;305;258
382;118;158;377
162;175;241;136
143;139;374;212
387;277;328;344
372;345;145;152
362;359;254;317
378;228;332;328
227;253;328;135
341;390;153;249
348;146;158;390
336;252;317;108
307;155;227;333
395;176;292;166
264;161;121;273
369;175;196;378
311;326;192;137
245;314;237;148
355;350;234;131
384;377;165;175
116;154;349;214
108;199;372;354
205;167;320;271
396;173;354;268
246;260;174;302
126;253;247;225
289;100;369;337
130;374;116;131
215;326;394;222
199;382;201;147
214;184;349;187
353;268;254;149
343;109;262;144
223;229;207;225
140;350;313;118
219;279;168;132
311;149;278;358
216;259;372;368
312;271;257;254
276;318;319;325
104;239;216;364
270;214;197;357
278;316;180;145
196;116;213;244
176;313;291;352
279;267;385;174
400;323;164;385
175;292;246;334
235;321;194;237
134;208;378;165
290;114;108;204
399;306;352;133
185;182;383;326
215;313;399;355
100;394;247;311
110;350;303;273
334;312;239;229
375;334;237;324
263;115;394;268
228;203;234;321
258;117;267;206
311;260;171;264
141;264;364;233
180;193;112;352
191;174;185;293
117;310;262;178
190;240;273;198
102;244;323;146
132;286;129;309
220;127;172;313
393;183;393;162
285;374;322;127
134;338;145;398
269;150;339;328
132;172;230;242
347;118;100;189
353;239;273;373
372;283;184;358
253;329;114;188
135;273;342;340
165;344;132;243
100;149;350;196
200;393;385;244
356;272;260;358
222;328;318;193
217;209;307;101
244;232;388;212
355;195;173;209
329;390;378;359
149;286;283;328
123;373;367;161
205;205;118;339
369;109;326;366
157;347;178;345
295;337;349;260
169;278;222;101
286;133;202;256
361;321;190;150
149;300;306;318
183;354;223;154
301;393;144;355
342;344;198;329
308;383;303;216
110;310;266;286
398;316;275;167
344;101;113;221
307;342;313;312
160;126;382;154
285;323;110;319
170;174;166;136
104;156;205;205
171;304;231;150
330;369;264;357
381;310;276;204
177;268;197;306
249;171;329;357
316;102;149;162
387;114;242;377
191;323;388;372
305;221;215;268
252;187;237;290
220;184;273;208
326;172;166;375
213;156;381;320
281;364;268;368
103;114;294;395
266;299;391;319
214;282;275;351
222;149;261;393
296;332;263;104
259;279;336;340
240;331;150;366
156;194;150;337
192;126;129;242
395;209;131;201
143;137;310;239
270;371;304;388
215;185;207;245
208;226;355;266
201;140;376;262
370;103;194;167
157;140;340;179
193;191;322;300
224;298;114;135
142;328;313;166
355;292;205;320
274;350;249;218
365;215;358;366
254;358;350;254
160;348;226;202
165;195;395;150
173;199;393;271
200;242;232;395
345;383;339;274
198;255;261;106
147;252;214;372
291;137;321;382
355;345;200;122
104;102;334;342
297;392;335;309
174;113;280;153
169;310;273;118
222;170;294;155
143;131;110;306
369;163;161;283
302;100;298;290
182;397;193;335
235;129;383;202
126;247;201;168
285;258;351;265
133;232;308;191
122;144;147;196
387;263;245;268
384;342;374;388
284;121;360;334
190;232;130;123
136;331;239;145
199;286;243;384
250;266;132;214
312;391;136;223
108;143;266;220
224;133;305;373
199;131;137;159
399;351;345;284
229;392;110;241
177;258;206;220
387;171;284;299
390;310;329;327
333;196;398;379
220;151;111;349
268;161;157;218
370;268;372;166
282;125;171;371
397;294;140;183
365;266;206;283
279;212;333;135
212;309;190;393
199;194;251;333
348;233;271;380
182;230;138;360
387;187;175;310
368;307;177;267
129;377;400;143
350;137;106;261
166;223;381;385
241;172;208;219
344;329;354;322
374;208;355;184
370;150;345;275
369;255;370;166
393;156;353;295
186;103;378;379
393;254;108;174
328;344;312;229
222;169;373;318
161;259;154;231
348;340;398;335
163;333;268;172
269;314;157;250
383;125;101;249
342;279;101;338
214;389;103;108
162;226;339;186
149;263;271;102
239;132;266;200
316;360;101;144
128;286;161;105
187;112;231;317
220;318;327;127
340;206;371;184
196;205;157;222
135;212;154;171
289;211;193;322
128;219;388;348
312;147;113;326
368;131;111;180
211;183;312;145
127;218;223;194
155;372;399;297
358;284;173;165
164;343;377;161
266;267;318;240
136;212;323;339
340;180;308;319
353;279;181;143
229;355;196;387
130;239;132;108
362;391;342;298
326;379;101;365
120;152;315;215
221;342;229;155
390;229;282;303
181;110;128;335
283;242;182;133
150;276;286;165
144;195;309;382
235;260;388;128
159;100;286;105
