1D;2D;3D;4D
195;149;169;124
163;397;288;102
336;337;306;233
101;120;219;126
294;217;175;390
146;230;139;264
153;209;160;150
100;270;310;258
307;189;398;254
140;278;383;205
143;151;115;350
195;134;344;106
291;368;256;284
150;256;152;142
190;377;261;222
208;127;257;379
222;294;278;147
291;258;311;225
226;214;101;388
231;331;104;362
320;104;177;141
201;103;165;391
381;321;183;313
128;214;367;371
112;125;347;352
141;338;363;135
248;157;200;227
249;212;284;194
324;375;376;143
218;197;144;298
265;306;251;201
116;268;168;232
208;372;140;309
126;226;206;101
206;346;167;251
343;240;121;188
274;237;214;139
252;211;139;119
163;275;390;112
369;376;229;142
325;303;319;134
322;250;314;386
332;208;151;130
159;144;299;141
239;242;296;321
112;195;106;333
384;224;315;340
150;177;354;295
163;125;282;337
264;375;245;329
229;232;119;152
241;326;179;187
332;195;238;201
151;134;173;265
146;374;200;205
136;383;261;116
251;336;293;207
338;188;181;228
132;300;188;336
102;228;307;290
185;365;325;145
197;205;358;349
279;380;290;357
300;191;323;175
130;340;190;271
149;371;303;299
280;127;366;251
138;230;333;307
128;354;359;399
317;390;165;300
309;269;237;197
139;102;226;384
259;273;141;184
159;226;206;165
285;370;209;239
331;100;210;338
280;323;323;269
193;230;344;120
154;366;380;258
190;116;213;234
265;216;183;359
121;343;367;123
258;110;322;375
265;257;135;309
288;260;264;351
277;225;152;308
157;261;287;337
326;304;168;298
126;328;381;330
384;123;234;244
269;225;306;365
348;223;221;240
166;375;325;364
391;154;380;310
279;246;160;208
314;333;318;308
328;101;243;218
138;250;156;123
145;399;145;368
147;129;392;256
295;156;119;219
238;129;133;264
241;116;317;374
277;130;139;398
173;211;192;276
279;375;184;270
269;158;162;261
136;393;172;159
102;102;183;381
338;379;223;220
204;336;243;130
172;149;344;242
130;177;299;268
306;330;211;133
357;100;264;300
101;151;339;367
124;176;172;176
176;153;247;248
390;265;119;195
206;273;260;249
121;109;152;333
264;196;167;214
103;253;264;180
278;212;208;261
145;154;387;197
158;261;231;282
265;296;321;297
255;227;134;209
153;322;104;136
180;167;342;133
166;295;139;134
237;151;362;150
258;287;308;205
138;321;293;113
173;347;207;283
364;131;218;233
355;235;301;285
233;304;342;101
193;182;117;174
282;197;235;174
300;177;148;129
206;351;368;255
206;286;199;314
157;297;365;298
199;199;287;184
181;354;249;373
376;337;252;393
276;153;304;179
380;236;117;159
170;287;108;187
361;234;390;222
142;325;226;179
385;155;392;299
287;366;295;270
276;217;366;119
153;312;122;239
344;121;260;315
381;277;380;256
374;391;139;178
374;232;379;357
231;159;389;338
107;115;389;259
369;166;348;350
135;308;189;136
131;131;380;343
107;287;104;246
375;210;287;320
382;337;253;180
352;187;253;122
142;262;136;221
162;254;271;167
121;352;399;259
322;186;109;119
289;240;329;114
199;310;202;296
193;112;333;341
331;212;143;316
249;203;233;245
144;324;207;133
301;326;298;345
165;211;240;299
319;185;133;100
209;393;290;266
111;261;277;255
177;139;194;384
271;299;299;143
115;313;211;162
387;257;118;390
152;297;355;320
193;115;328;284
353;198;124;112
225;381;227;375
326;201;355;366
213;109;347;132
184;308;338;268
118;339;143;274
304;189;116;301
240;300;181;344
128;228;168;208
141;303;331;164
393;236;122;271
345;219;162;281
109;158;392;289
328;161;397;137
378;255;143;126
387;191;100;136
171;287;298;181
294;104;360;390
231;253;279;104
131;340;268;204
248;218;141;364
100;196;182;375
115;395;111;140
360;381;344;324
291;223;145;122
126;150;246;395
386;193;362;254
304;116;271;348
286;321;388;144
138;303;256;306
112;384;113;390
253;181;378;290
352;153;240;127
197;274;137;294
131;149;132;225
370;388;266;393
311;375;302;250
311;345;196;301
262;392;119;128
378;323;327;234
232;243;101;154
291;202;306;227
113;119;148;217
254;134;369;394
363;328;387;395
228;111;329;313
253;390;220;225
266;361;178;347
301;382;224;300
359;203;262;396
275;204;174;268
235;243;344;328
322;277;358;112
126;185;390;374
289;292;239;109
347;382;133;117
113;376;206;279
399;341;110;299
227;250;139;339
220;357;392;211
343;351;137;265
274;373;337;203
165;266;233;338
346;235;284;199
377;379;190;205
330;313;282;105
314;127;215;151
140;303;266;256
119;338;181;205
356;186;247;364
194;112;184;187
134;384;316;133
382;358;387;162
329;186;368;233
317;306;355;127
299;333;353;196
329;375;128;128
289;245;291;313
396;381;216;246
203;387;365;235
166;305;379;164
164;109;365;114
110;346;393;396
283;247;127;325
270;362;119;170
129;307;283;321
150;366;166;264
121;278;320;181
295;315;354;148
346;370;191;391
203;242;376;123
360;192;212;323
310;352;351;292
159;393;270;204
293;377;380;208
232;169;352;191
314;386;277;236
334;366;261;103
303;233;294;200
217;164;229;206
300;113;251;297
235;149;365;232
235;100;325;303
283;170;185;246
206;317;348;324
128;227;313;215
276;338;213;164
155;334;332;306
137;274;211;371
254;169;318;364
263;192;184;223
393;383;209;140
317;306;165;262
242;367;325;368
281;109;246;397
278;161;208;182
257;313;350;394
302;210;165;132
321;391;189;370
301;325;100;372
341;183;202;176
376;297;283;314
397;186;361;202
380;119;230;109
239;245;280;128
287;388;331;333
128;162;181;319
227;264;109;252
338;336;212;179
301;164;324;201
362;132;296;248
193;176;387;225
120;347;223;285
171;359;369;188
262;116;116;297
142;242;150;312
145;272;392;363
129;108;382;391
150;247;382;210
121;172;115;301
336;118;158;217
299;217;254;187
120;242;290;160
301;246;138;177
285;132;130;130
318;241;135;153
242;186;140;264
101;299;326;133
126;242;191;180
126;185;345;172
138;217;367;292
372;154;278;281
125;151;400;263
167;149;336;107
102;121;272;245
399;392;267;229
216;115;149;317
156;142;222;192
352;132;252;395
274;281;358;375
346;168;275;399
233;202;346;191
160;296;101;128
254;215;135;170
222;188;128;106
361;351;117;106
222;152;135;230
147;367;197;338
381;231;253;179
178;161;343;144
290;337;360;333
237;169;161;209
326;318;203;361
106;105;229;238
392;343;241;215
284;317;354;186
182;168;199;198
183;344;262;370
390;142;368;195
112;283;195;153
329;259;317;375
179;182;173;336
298;308;330;370
205;225;391;218
199;146;173;340
312;387;213;177
236;347;364;274
181;257;145;205
229;117;348;134
307;258;399;343
346;168;133;309
356;105;347;264
140;335;365;189
133;339;239;308
283;110;173;292
382;325;218;164
155;381;382;207
352;158;178;117
239;235;379;370
286;132;230;110
229;232;309;211
103;372;118;116
253;345;108;208
182;200;131;399
251;311;277;159
277;152;288;379
163;236;332;208
139;153;244;381
242;235;266;257
242;145;302;356
208;327;116;173
278;327;306;165
158;123;233;287
292;212;281;138
148;345;257;170
159;327;293;290
196;254;346;375
375;348;302;193
194;212;241;361
282;207;143;240
254;212;389;373
232;327;399;219
264;174;220;366
218;152;185;368
158;173;341;266
210;392;305;294
320;260;252;161
269;242;164;161
211;124;215;201
258;398;156;310
270;278;309;183
175;233;160;177
283;399;306;165
237;151;150;177
144;217;247;224
196;137;129;310
143;103;337;328
189;250;154;105
355;281;268;312
187;397;304;147
234;305;251;186
363;148;256;286
268;241;237;386
251;332;270;338
355;368;309;253
270;323;363;275
203;366;139;350
296;326;219;107
310;372;354;347
180;391;257;210
118;108;297;295
185;281;344;143
342;244;178;374
275;303;260;363
367;125;318;301
285;157;242;179
240;113;343;269
339;133;397;384
117;183;369;391
257;236;109;315
151;279;231;129
170;130;399;339
239;384;336;308
203;373;348;177
340;208;154;204
162;266;161;339
203;336;398;323
269;248;281;210
262;172;339;350
354;320;105;177
162;171;106;333
342;392;375;258
192;196;400;182
272;366;212;165
120;310;393;359
149;106;367;204
364;116;199;246
171;399;215;285
306;159;139;146
325;265;380;156
256;378;256;396
167;215;362;115
292;131;328;341
238;146;168;327
119;289;297;384
161;108;155;319
148;276;106;332
156;116;293;157
303;102;214;214
309;320;179;296
162;288;126;295
294;110;207;107
356;163;225;179
168;273;224;329
375;310;355;202
347;101;155;326
204;365;162;343
359;211;196;338
242;344;396;305
254;129;120;197
187;150;107;288
114;303;289;361
312;204;365;188
204;183;234;207
364;134;255;352
390;106;210;243
103;141;243;389
163;254;263;393
138;213;249;190
254;270;361;370
347;346;342;118
104;185;128;240
372;149;313;227
362;151;165;261
255;288;184;136
196;135;240;157
239;259;316;116
342;270;275;164
169;343;368;303
254;112;351;117
351;266;283;128
326;301;292;195
198;390;243;111
271;192;259;108
191;217;167;257
252;377;321;244
163;125;150;108
223;283;308;225
209;286;190;301
144;174;314;167
290;261;337;399
201;115;264;154
234;197;279;170
185;385;280;250
175;253;242;296
137;269;127;333
166;129;357;165
139;319;370;383
107;180;307;153
235;288;118;120
223;221;313;170
230;129;360;319
180;260;253;156
183;266;262;333
169;265;259;282
325;359;296;201
375;165;275;369
123;203;381;312
231;305;332;188
130;248;293;358
398;146;193;155
341;300;263;106
142;354;113;113
269;146;181;253
287;320;297;138
303;228;158;399
346;291;190;288
371;391;311;226
164;106;229;111
132;227;349;309
210;146;368;198
