1D;2D;3D;4D
367;367;365;366
349;180;307;347
361;164;237;163
248;190;265;120
120;314;205;222
399;271;388;269
117;386;375;265
293;272;165;350
215;314;105;126
364;313;201;165
150;291;395;175
345;308;125;218
122;296;125;213
164;338;379;182
141;294;142;134
178;383;300;353
297;240;317;180
279;112;109;211
302;176;251;195
137;247;166;225
161;372;133;302
145;375;357;399
391;280;255;164
187;301;231;147
343;148;335;113
319;180;338;158
251;234;178;330
190;306;121;380
220;170;400;113
282;311;136;328
399;381;247;258
168;139;228;206
303;205;207;338
177;291;393;198
165;131;133;271
100;372;154;349
191;153;281;242
353;295;154;167
314;133;287;117
155;264;380;205
369;127;321;270
166;136;354;346
163;267;275;285
224;133;258;209
245;235;225;347
213;364;324;231
314;346;145;204
259;336;246;188
291;326;240;198
124;101;381;315
132;279;397;268
109;330;377;125
239;230;189;218
106;248;280;396
230;156;334;263
289;362;245;104
316;162;162;348
299;387;163;151
353;227;208;150
227;220;312;263
177;160;306;327
184;203;151;306
225;236;150;302
116;379;384;165
193;271;389;372
294;266;167;363
129;347;176;161
132;100;361;396
249;189;241;138
134;306;231;386
350;394;321;245
222;182;353;267
168;331;149;249
305;173;355;394
269;103;244;144
384;162;248;256
173;268;389;318
236;209;161;245
182;316;277;372
195;132;351;214
283;365;301;173
125;230;272;238
309;267;342;149
225;179;157;109
216;314;250;400
238;332;331;231
375;134;170;311
217;277;356;117
311;155;216;171
204;371;274;343
322;274;338;224
202;119;391;222
240;301;305;243
201;182;168;302
254;167;356;302
171;318;180;389
179;101;160;399
257;223;103;163
254;176;277;178
163;203;334;334
306;238;179;314
210;264;337;278
374;326;338;247
244;279;325;365
306;261;329;353
302;350;193;138
146;204;201;399
395;256;384;237
232;329;223;131
380;362;123;219
149;244;179;342
282;145;296;104
210;122;186;188
380;113;251;347
298;304;189;269
371;307;265;345
373;340;133;207
236;227;256;330
238;391;274;369
297;272;292;244
362;264;349;164
303;153;289;250
146;327;397;385
389;330;280;390
242;178;359;353
361;109;220;260
336;156;353;124
295;237;139;136
358;219;121;289
366;256;160;261
282;235;220;383
376;329;337;222
315;299;347;362
139;193;168;266
190;386;221;160
302;160;168;259
162;138;196;109
342;204;314;377
249;103;154;154
336;294;260;224
113;101;295;179
175;177;281;109
128;318;134;109
393;258;312;349
186;219;110;256
214;195;206;176
350;276;116;250
251;130;259;142
393;307;253;187
176;275;184;220
323;349;380;205
286;175;264;321
152;140;240;121
302;282;102;274
237;139;118;295
302;289;289;127
172;183;187;254
217;391;381;210
272;394;321;274
193;293;188;171
206;386;154;131
131;221;362;260
330;344;196;338
351;126;298;348
389;135;379;123
203;196;324;356
325;188;306;192
379;217;106;184
331;343;106;108
222;330;177;107
362;156;291;135
342;118;131;319
271;105;239;276
274;382;194;333
384;299;117;350
311;182;119;263
148;146;245;252
249;312;271;188
398;272;310;176
327;345;167;106
139;166;303;100
365;291;188;243
357;152;369;246
368;336;378;188
166;314;261;213
262;295;274;278
158;399;287;306
245;350;385;314
379;101;343;324
387;180;198;124
170;371;388;235
376;197;103;110
214;353;297;162
364;175;166;152
196;306;125;135
252;157;168;205
181;359;336;216
148;234;325;347
352;355;333;393
337;293;225;313
311;174;193;285
158;252;348;304
217;268;379;129
220;210;347;208
181;147;250;130
394;336;331;196
196;157;358;175
384;370;327;319
183;354;355;142
201;189;182;176
100;298;375;254
173;375;385;352
397;182;201;218
255;111;138;268
339;303;122;295
164;260;113;319
387;126;104;262
382;129;184;365
277;147;154;139
299;136;285;277
367;173;278;191
339;323;325;166
154;230;213;118
106;149;212;389
142;214;319;235
257;169;397;202
154;267;228;286
102;207;105;204
395;284;306;185
362;120;192;143
278;355;186;381
107;388;200;162
348;378;232;227
145;232;272;279
144;257;257;229
149;336;371;375
291;187;121;182
324;264;332;399
368;311;308;155
392;306;110;209
298;241;382;155
302;152;317;229
166;301;234;271
192;385;257;308
186;393;284;254
112;184;381;343
106;271;249;278
236;358;164;367
117;216;210;131
185;291;132;257
315;385;339;128
381;342;246;380
331;122;150;203
272;346;208;245
135;198;251;396
100;115;171;366
230;368;205;115
376;113;375;236
393;210;201;385
331;231;241;239
255;114;359;305
201;356;365;131
304;266;112;182
351;259;342;165
133;189;297;231
310;350;393;256
374;348;387;271
157;141;197;244
262;244;298;173
199;340;194;251
263;148;312;312
254;209;331;206
323;321;345;244
322;364;301;339
256;280;127;153
313;107;184;298
337;274;215;310
394;211;343;344
210;209;213;291
114;223;172;226
268;342;307;192
151;127;208;287
381;222;109;393
301;345;143;202
238;128;359;136
303;194;101;193
230;181;294;299
307;144;159;123
391;264;394;146
205;339;240;312
125;150;118;316
210;197;249;244
102;238;158;183
297;373;268;346
394;334;360;308
181;235;211;137
390;363;132;174
300;210;243;103
111;271;373;142
220;129;347;184
101;240;333;152
242;342;330;208
349;179;372;363
190;193;130;115
275;386;179;220
164;158;100;173
172;326;150;300
349;400;300;288
110;184;152;388
138;105;310;328
345;141;199;193
364;323;130;286
372;118;167;255
267;153;105;209
329;175;383;342
140;321;215;102
350;261;320;138
380;122;198;189
270;304;103;202
187;199;209;231
123;387;372;238
201;204;260;142
336;114;147;187
135;388;384;186
138;282;340;310
284;137;217;245
267;219;386;207
318;396;363;282
232;215;263;166
226;266;396;338
130;119;158;202
106;357;248;257
221;383;285;344
249;113;140;123
215;181;248;108
174;396;286;138
203;137;275;279
330;271;361;399
144;298;398;319
396;179;183;305
116;342;287;243
392;377;196;100
313;383;272;322
190;175;365;239
126;208;130;307
241;383;355;338
232;288;317;398
255;226;155;380
234;258;149;167
243;216;198;259
107;145;394;232
107;181;386;124
296;190;144;380
196;375;121;219
286;364;230;114
222;191;373;247
319;237;255;168
371;260;135;309
203;200;186;339
127;299;187;182
395;337;265;214
395;278;142;184
367;208;106;396
262;363;337;251
223;120;138;379
305;120;375;101
242;224;259;208
220;204;376;239
147;168;239;295
363;354;158;205
154;305;264;180
279;323;394;337
241;229;180;368
362;378;372;134
399;140;283;254
107;200;103;254
335;366;365;210
123;299;246;335
231;313;381;124
138;289;170;129
197;358;256;330
254;209;334;114
116;261;140;209
299;371;365;164
198;247;286;120
206;187;108;315
222;251;150;108
221;230;231;379
215;108;223;369
385;276;237;329
316;386;167;277
274;387;353;336
223;191;143;194
250;303;101;285
233;154;291;318
198;186;231;319
272;340;281;367
242;399;112;212
355;322;124;209
225;230;211;119
110;177;290;239
246;273;270;311
163;308;330;198
329;201;377;305
171;368;225;248
319;351;151;316
210;145;193;374
145;271;175;115
316;209;151;129
169;327;169;335
360;306;297;123
158;296;249;214
233;265;181;275
342;147;109;176
360;204;170;309
256;251;245;124
308;319;334;209
292;356;255;147
354;369;136;246
102;218;278;343
231;114;238;264
295;392;144;305
315;364;229;138
191;292;170;328
373;132;168;112
298;293;303;188
371;337;380;302
141;142;210;160
115;125;308;178
242;355;215;208
230;216;330;292
351;146;257;333
281;377;325;282
318;343;143;236
123;363;171;246
337;205;355;280
334;253;153;207
160;298;139;116
367;213;110;349
126;249;156;375
339;279;205;326
110;159;375;249
325;149;323;182
336;123;332;381
296;320;183;233
135;383;160;237
177;124;378;134
208;342;216;132
252;382;189;234
188;177;292;330
122;342;184;271
129;125;386;348
125;126;237;193
154;161;197;179
191;123;313;159
231;296;260;384
398;337;146;249
110;330;343;328
176;312;397;220
289;199;184;225
279;101;160;270
262;308;364;116
250;390;109;309
300;378;286;261
331;352;361;160
155;208;130;141
168;200;314;117
249;357;230;169
331;365;339;257
182;150;245;108
181;373;248;396
207;138;241;318
365;177;303;164
257;127;395;104
298;306;362;327
380;223;398;111
114;383;243;246
122;212;108;230
260;363;188;320
200;149;130;275
190;118;357;152
281;341;367;153
196;272;120;308
253;343;362;274
189;191;352;289
275;237;229;270
260;191;102;391
244;125;172;374
391;379;392;100
121;177;260;207
227;314;322;212
307;179;126;284
175;110;208;118
198;336;320;230
212;299;270;204
167;369;367;118
378;109;244;264
100;255;275;390
105;177;317;231
342;235;380;171
376;252;226;183
331;284;373;241
394;199;234;211
106;336;358;170
195;164;397;163
167;300;393;352
313;230;288;398
257;330;245;209
109;331;352;114
397;252;152;231
232;123;347;288
155;217;156;193
206;302;349;165
104;311;366;310
123;254;115;146
104;135;357;320
135;248;356;173
109;288;240;268
127;337;152;135
267;222;295;246
126;204;240;363
374;219;279;304
210;346;264;177
320;326;102;154
360;156;334;111
350;127;337;181
162;310;319;265
204;210;106;249
274;161;347;333
338;215;400;382
169;342;201;212
119;367;105;162
369;364;136;301
304;216;354;321
132;128;292;196
334;144;385;351
318;250;190;394
305;338;321;147
196;268;294;362
226;176;172;139
301;274;315;280
243;300;307;390
123;394;245;313
306;203;259;112
352;325;174;283
181;214;399;333
299;369;190;357
385;132;177;367
345;353;135;233
245;161;317;267
164;223;216;361
141;154;191;328
344;152;376;128
261;122;183;129
338;391;161;264
249;134;181;206
314;278;321;305
129;267;377;314
193;263;213;254
193;206;111;153
397;350;298;270
105;365;122;382
153;144;245;232
141;297;380;281
125;366;288;369
130;109;282;211
387;324;280;251
371;238;186;192
392;117;134;390
222;182;287;117
101;257;395;326
125;134;232;221
139;161;237;200
194;219;313;359
184;185;139;142
304;221;178;391
324;151;315;167
236;222;175;340
258;221;236;101
256;190;157;273
370;209;147;370
101;289;133;193
314;223;101;131
143;337;388;340
197;300;272;252
221;335;354;240
369;358;285;375
166;125;219;169
215;325;145;252
142;200;190;349
349;129;254;281
194;294;165;400
131;167;319;201
389;156;205;112
393;221;209;226
331;286;209;301
119;290;296;298
186;372;163;385
340;382;387;101
322;198;109;392
246;277;329;315
148;373;166;221
361;216;193;276
328;114;383;335
183;218;283;387
162;343;198;377
144;233;254;196
354;212;189;358
174;352;292;189
190;373;170;181
392;126;160;200
166;116;219;227
229;112;144;236
138;123;326;364
165;305;182;151
115;243;101;127
178;166;120;338
348;292;157;269
214;126;171;337
235;137;159;361
221;253;292;266
384;148;210;197
253;164;318;165
176;176;266;265
395;242;216;113
195;290;304;362
314;303;399;353
230;319;236;180
199;122;233;165
399;326;228;216
374;337;304;109
259;133;321;270
159;141;356;334
331;179;214;149
101;234;145;172
286;130;184;331
272;336;107;375
111;257;311;198
178;362;393;367
153;205;279;128
257;385;150;293
387;282;194;342
255;184;335;184
326;220;322;340
230;116;214;213
318;357;394;227
284;383;237;176
149;337;203;148
224;126;212;282
367;189;320;345
257;383;252;336
183;318;227;206
151;359;155;353
301;234;363;257
333;109;146;295
185;235;153;167
232;191;303;215
119;219;171;164
289;212;383;231
308;302;246;364
326;358;279;376
189;171;186;127
198;151;301;263
165;277;284;105
377;369;303;369
327;399;105;382
134;353;153;172
383;385;253;200
115;220;124;248
259;201;162;168
155;315;321;365
336;364;253;123
266;173;138;273
319;210;153;237
308;213;307;304
264;240;260;382
264;282;329;362
300;135;400;237
236;271;391;107
324;287;335;320
146;174;231;358
372;186;209;329
160;152;271;167
122;278;258;333
363;113;284;187
398;375;319;158
282;181;349;313
194;380;232;357
139;171;382;291
375;186;232;271
115;368;394;109
300;351;397;164
278;119;235;146
343;162;286;115
173;296;223;197
235;220;380;176
398;315;214;186
117;262;302;152
196;391;181;239
187;129;376;276
259;148;158;200
355;154;336;145
158;270;122;297
354;392;333;284
242;306;220;122
299;174;324;351
363;181;330;273
354;319;191;303
125;135;149;179
196;153;371;358
297;326;299;160
329;170;197;397
235;149;301;260
290;329;326;343
147;157;199;270
103;283;355;249
241;222;121;188
197;342;298;352
313;226;224;268
130;382;109;160
338;183;126;314
206;180;258;106
377;110;285;335
144;238;154;125
364;136;370;223
238;108;246;193
180;111;332;196
391;232;282;169
215;234;114;191
194;310;393;143
111;276;278;388
151;103;299;397
392;231;327;338
127;172;343;169
381;314;194;238
272;203;383;320
355;235;172;119
106;354;326;328
181;228;209;199
212;180;313;323
332;198;158;291
267;273;317;214
104;229;160;226
312;212;396;386
238;184;118;153
139;396;224;303
224;132;221;156
201;100;137;148
129;400;349;379
190;313;207;294
221;310;177;195
176;105;250;183
269;351;217;137
308;294;150;247
276;231;323;298
188;226;265;169
250;349;234;224
232;270;174;193
235;127;392;236
101;257;276;221
259;188;155;365
340;116;383;314
357;279;211;283
255;157;184;271
248;338;236;238
226;275;303;375
166;295;239;168
388;121;265;122
354;396;400;228
156;288;363;180
318;246;392;373
285;377;107;232
335;350;228;149
187;385;285;168
109;345;262;232
200;285;102;258
216;390;341;209
187;183;291;288
207;273;165;138
232;396;105;382
143;289;236;314
246;250;161;307
234;109;329;128
156;113;341;183
338;232;132;366
152;159;152;202
280;370;234;145
272;282;278;321
373;287;261;264
130;385;261;291
287;179;257;147
337;220;152;366
104;192;260;352
146;400;240;257
114;301;294;293
181;383;371;170
284;186;296;249
305;117;218;160
313;180;225;194
322;176;252;231
247;204;313;228
169;231;344;280
290;392;215;155
219;220;352;228
256;281;272;152
136;306;318;257
181;285;105;346
360;326;318;188
254;300;258;264
271;316;265;335
250;212;309;200
306;379;351;348
337;132;156;135
250;138;329;181
149;277;252;107
283;119;379;241
261;152;165;201
128;277;261;101
312;218;316;177
232;295;285;236
241;166;168;123
387;281;367;158
358;201;231;149
228;222;342;331
260;194;136;205
309;156;157;244
221;223;376;374
350;260;131;159
381;265;352;302
205;189;269;358
116;346;332;109
142;111;313;109
273;105;124;335
167;387;189;145
309;248;238;194
138;230;118;363
