1D;2D;3D
300;62;253
86;249;335
865;871;945
156;166;268
871;980;797
992;742;897
898;844;871
178;28;250
85;318;61
45;190;329
164;46;316
116;220;75
964;874;960
340;31;123
205;341;294
998;929;659
203;265;166
990;940;668
807;862;741
100;330;102
328;190;178
265;91;107
750;825;832
272;292;122
668;690;852
723;956;698
658;947;778
293;38;251
858;858;678
698;908;689
87;211;128
202;70;325
769;765;692
72;322;113
195;298;254
282;254;3
275;158;31
885;749;795
897;746;792
920;801;760
297;287;307
963;952;816
290;52;17
142;182;209
932;850;996
907;669;657
855;696;876
232;99;314
249;324;291
870;860;804
21;331;293
984;742;715
23;161;285
938;875;704
656;721;925
951;718;889
36;349;219
238;239;236
728;994;827
314;66;22
136;350;303
298;235;180
319;291;226
221;79;262
728;806;898
799;796;898
129;276;72
822;770;840
153;144;333
993;975;708
305;198;151
917;783;720
745;671;995
337;189;95
277;116;50
727;827;679
22;3;161
15;342;195
908;949;918
15;161;87
31;10;81
994;894;943
273;270;209
969;650;866
828;848;721
982;963;730
959;844;789
345;135;114
63;120;143
870;682;984
921;854;960
752;796;844
981;881;833
298;56;144
243;129;310
72;44;280
980;886;874
267;15;305
240;257;330
713;992;741
133;338;324
193;22;23
93;93;182
820;857;752
851;679;802
311;45;179
11;282;178
325;156;194
137;217;162
20;92;17
96;33;290
108;255;201
34;254;4
823;778;666
282;235;252
94;117;193
962;688;918
831;896;772
324;34;284
137;346;200
120;196;287
916;800;912
816;795;702
830;909;994
232;68;264
662;949;690
753;885;742
73;204;130
768;876;732
954;658;991
26;310;262
93;167;296
763;989;694
290;175;167
198;30;158
152;133;110
683;977;798
167;252;212
230;206;96
693;683;702
947;906;739
29;108;45
685;846;792
42;98;221
50;324;230
852;757;741
339;249;263
45;222;128
259;349;69
69;28;161
748;914;733
290;222;67
873;897;928
893;708;866
781;861;998
954;880;768
951;724;764
766;950;793
102;120;117
662;921;985
763;668;715
119;322;157
826;751;833
910;915;898
186;275;323
665;780;856
869;719;730
945;840;857
798;733;690
933;881;915
132;171;56
269;93;30
807;651;947
332;208;87
340;251;91
929;864;651
99;43;181
887;677;722
905;650;899
746;946;758
140;331;348
42;200;340
962;980;882
197;148;236
832;717;873
264;111;150
347;313;284
773;873;981
228;244;152
221;217;32
270;268;234
301;106;201
725;866;835
667;736;662
82;137;279
99;12;294
851;702;808
808;966;735
79;118;342
76;92;68
167;160;28
92;112;38
817;946;915
827;831;956
220;223;344
733;888;920
225;222;100
687;838;801
945;787;728
994;747;924
283;213;213
307;338;171
978;945;661
834;926;944
915;763;696
689;838;970
956;984;921
809;706;791
842;717;778
854;697;722
940;902;757
15;15;298
912;656;771
43;26;328
903;919;820
863;866;902
72;24;63
50;338;259
845;956;821
760;718;879
335;226;21
923;723;741
997;999;664
23;312;164
924;870;727
327;284;345
657;652;857
802;898;691
714;887;874
260;272;282
704;661;689
774;941;708
78;14;310
755;929;957
181;259;247
157;340;62
679;764;703
236;18;289
880;668;970
6;285;263
718;921;939
37;344;313
88;290;17
151;218;311
898;944;758
291;338;1
725;905;852
667;741;873
768;962;787
706;838;784
699;954;903
940;663;738
789;875;991
305;204;38
108;118;196
247;209;209
756;921;858
657;996;794
194;121;73
142;165;335
992;930;951
87;315;306
175;149;120
123;320;220
301;133;150
743;694;983
175;62;92
793;811;951
314;138;170
272;237;253
853;933;756
944;714;823
55;264;248
705;841;917
669;663;744
199;102;68
89;138;283
23;220;231
68;162;14
286;55;75
711;733;960
698;931;807
305;242;133
740;837;987
220;195;13
763;852;987
282;285;247
41;231;213
213;272;337
660;789;987
975;775;853
809;926;666
95;84;141
194;22;63
10;349;275
901;827;997
174;327;48
848;824;844
936;785;787
285;303;205
74;97;327
767;707;904
168;284;193
697;747;959
994;866;855
846;827;710
919;906;834
916;823;833
975;844;808
160;156;282
888;869;773
294;185;341
929;817;775
268;91;5
237;245;178
674;996;949
712;994;828
887;974;681
71;350;170
213;334;100
845;785;867
30;308;136
754;709;760
116;98;305
125;304;33
335;9;68
836;946;669
817;988;787
753;957;744
239;302;155
134;177;247
95;173;197
684;814;781
882;975;764
83;82;294
993;903;974
276;183;211
13;303;115
154;289;272
653;931;765
129;279;60
924;940;726
873;882;851
760;858;834
830;739;755
742;723;876
150;101;328
144;344;52
230;11;295
294;27;73
680;695;759
938;786;719
792;800;905
133;278;157
342;341;80
786;829;859
227;185;298
13;254;282
69;36;4
934;880;941
954;772;757
713;689;957
867;671;855
759;716;724
998;860;965
973;994;771
104;104;3
954;931;868
83;108;139
949;779;842
775;759;725
242;67;259
939;661;985
87;229;286
684;760;840
728;985;978
994;934;723
819;904;678
216;208;10
720;899;832
15;63;16
661;734;669
129;284;82
248;240;203
234;105;83
886;963;807
924;970;879
80;146;323
325;292;206
843;734;674
784;792;734
953;845;733
737;832;802
862;849;942
790;973;898
749;916;715
60;338;23
791;915;924
844;998;972
723;711;675
205;156;319
954;795;958
80;73;144
29;348;50
341;174;104
270;8;45
825;928;681
53;6;24
926;908;782
93;43;197
254;274;3
669;782;898
968;811;991
875;771;664
28;25;296
860;930;941
143;210;297
110;166;240
834;695;668
237;173;221
287;148;218
911;727;957
116;318;339
105;247;135
709;743;885
230;86;210
156;286;116
735;881;651
917;980;696
729;953;988
53;123;28
226;87;147
830;745;845
662;743;932
344;273;189
249;89;341
226;153;113
134;146;93
786;846;947
911;954;867
670;664;923
885;781;842
87;342;316
800;658;770
70;201;17
727;720;668
147;154;310
200;307;24
943;760;827
950;976;981
758;666;927
792;863;879
715;897;803
719;790;754
953;878;873
215;152;222
663;779;994
919;729;900
963;929;661
37;241;47
55;331;314
713;726;752
216;223;335
679;702;846
819;864;997
139;192;163
947;691;997
943;752;858
113;166;338
719;833;826
126;41;291
205;288;17
875;799;764
5;259;85
675;948;705
799;948;951
93;336;338
942;820;965
202;320;24
690;709;921
48;92;136
211;251;119
135;277;312
243;103;76
676;857;810
285;195;262
729;710;854
678;948;872
256;280;138
88;291;185
693;804;951
140;66;13
292;304;21
109;18;114
660;815;842
975;750;811
939;792;724
772;862;922
158;90;58
302;5;266
332;201;66
849;793;794
979;816;882
860;684;881
719;703;722
250;201;314
318;170;41
765;941;907
807;933;733
767;961;734
740;746;977
726;870;864
985;655;725
35;302;264
741;731;778
76;108;102
971;851;654
67;209;102
199;285;11
162;34;184
282;71;236
148;20;137
131;105;255
940;928;820
348;140;199
979;651;886
846;950;725
134;110;237
185;67;161
245;224;167
830;760;839
310;204;94
35;200;207
760;990;977
652;986;786
839;830;741
268;256;116
671;662;872
944;934;917
131;120;190
200;30;119
827;788;869
235;128;109
259;191;214
230;218;16
936;879;680
89;177;108
55;328;118
715;833;777
912;735;868
656;776;951
290;21;133
930;938;694
999;874;851
855;722;987
135;11;258
60;349;274
782;716;900
23;133;191
262;191;339
827;758;821
58;205;101
213;272;144
244;346;311
885;790;673
803;811;742
881;717;913
903;806;721
809;963;940
244;173;119
258;95;124
950;674;720
987;948;869
920;666;687
741;671;724
92;286;267
150;31;84
350;16;15
660;805;757
898;865;931
247;28;36
821;755;966
818;975;823
655;774;713
806;878;976
962;815;666
232;107;330
29;236;116
157;95;301
68;124;118
62;151;342
669;790;760
995;784;762
287;252;142
729;820;652
339;55;183
254;326;43
923;993;843
76;132;62
168;234;54
755;882;681
853;742;674
757;813;787
980;863;775
322;346;123
770;845;991
13;239;255
30;306;113
850;890;736
269;2;285
264;188;69
675;784;992
196;153;257
722;695;863
792;919;835
938;827;848
906;886;908
851;770;968
893;935;873
84;14;100
759;763;805
94;153;55
959;954;687
146;239;116
322;242;182
159;46;114
724;950;858
349;62;55
178;105;169
931;780;989
321;150;260
21;41;38
978;948;704
28;189;253
123;209;84
329;122;163
781;670;702
56;157;259
253;118;67
166;335;198
703;911;826
239;202;186
748;723;651
261;40;202
16;300;287
122;201;249
957;883;925
21;223;98
212;62;278
707;876;879
665;775;787
185;227;63
122;255;319
337;166;216
73;149;348
331;302;260
232;129;205
854;771;792
996;949;975
171;165;105
208;281;105
293;129;14
75;196;195
200;342;1
83;102;31
767;874;824
913;783;771
869;840;661
809;804;987
929;906;869
4;313;194
12;135;170
737;885;905
250;79;201
782;977;700
739;962;827
125;311;277
972;813;844
20;37;317
861;797;782
75;131;145
55;177;181
685;752;807
858;832;938
197;26;320
249;192;198
259;220;56
940;656;851
192;142;32
