1D;2D;3D
889;854;957
796;985;938
994;715;695
861;804;736
180;89;239
90;272;164
908;658;878
869;835;680
684;698;954
26;17;306
960;948;756
819;858;764
292;274;197
696;845;962
191;230;3
712;781;803
952;804;659
195;3;17
924;985;802
196;31;166
989;809;909
689;987;703
183;236;10
651;966;880
278;60;271
813;898;887
285;119;281
348;191;240
971;818;853
290;308;137
783;904;878
237;194;201
900;725;829
290;296;87
155;206;114
988;930;718
737;780;722
239;64;238
786;833;833
821;968;668
674;730;756
260;263;211
193;83;53
669;665;719
88;299;329
702;868;666
4;164;194
82;64;94
902;665;992
756;956;867
168;118;305
169;103;297
46;323;230
972;769;963
80;311;142
929;842;885
328;311;292
124;248;271
236;300;50
212;219;139
664;895;887
809;869;887
950;693;881
305;163;279
819;666;762
977;651;818
154;151;308
729;746;911
130;249;245
275;131;238
796;799;804
224;324;113
884;753;770
831;687;937
850;840;812
963;736;950
746;817;963
197;180;316
911;684;976
334;272;118
86;57;324
293;66;179
969;697;686
944;882;827
216;308;242
911;936;974
986;976;970
886;683;703
873;866;798
902;982;823
717;807;992
228;51;171
171;192;48
227;50;336
785;773;652
332;191;211
103;150;107
78;168;110
927;955;806
329;325;261
147;71;136
33;123;52
933;851;799
750;758;738
178;34;130
327;139;81
75;60;50
932;707;813
760;707;974
718;946;907
726;761;933
99;320;94
257;323;13
317;101;294
880;830;890
237;337;24
251;28;309
332;42;171
989;788;750
16;58;164
865;733;819
149;144;86
812;766;693
811;687;858
780;872;878
905;789;918
995;824;907
267;172;95
323;176;350
973;898;780
25;52;302
712;682;702
894;994;763
121;83;289
960;842;825
222;77;77
885;661;886
210;204;326
909;695;972
831;818;765
299;278;210
962;941;702
828;764;911
727;680;699
843;834;812
68;84;140
266;284;191
111;221;327
790;977;754
668;690;894
135;130;199
756;872;882
944;940;970
663;668;973
23;145;296
49;276;58
902;771;808
669;784;828
962;849;960
990;735;806
70;103;303
42;90;343
651;862;657
235;185;104
274;136;235
197;159;6
860;905;790
736;891;925
250;328;224
16;286;262
971;677;912
675;736;676
111;190;173
877;754;684
982;707;872
937;799;733
68;255;56
157;123;311
58;148;342
833;984;822
194;244;74
965;877;771
239;182;61
892;777;796
54;342;166
722;753;651
120;106;101
791;800;854
318;177;339
838;975;778
933;813;910
39;57;50
736;930;651
165;331;300
77;253;146
272;135;66
50;19;221
733;940;655
250;258;72
904;666;737
836;959;995
799;881;934
64;64;155
674;951;933
294;328;157
82;282;10
850;702;711
971;850;657
936;831;991
299;239;24
659;683;974
313;312;241
78;171;193
272;244;303
680;882;768
879;823;846
122;287;251
843;869;789
842;847;852
334;210;80
679;973;822
4;253;55
270;272;38
346;181;169
707;756;789
45;233;115
969;817;857
969;881;819
973;803;756
168;140;7
140;336;265
19;290;293
679;874;731
770;836;861
118;323;159
43;313;124
908;880;705
892;740;979
872;743;747
947;947;821
754;831;748
93;189;218
841;801;654
654;677;748
923;915;871
280;244;254
309;68;69
762;658;986
772;865;802
118;323;251
269;279;145
970;957;765
783;885;901
806;663;992
340;190;262
148;88;30
839;990;948
157;62;193
165;168;258
208;32;44
928;734;956
313;3;101
103;187;273
57;289;56
208;217;180
274;150;101
12;26;208
683;818;987
136;335;222
912;999;729
977;873;941
37;137;268
997;889;901
651;703;862
263;186;318
71;66;29
151;182;6
774;877;782
245;14;211
49;299;315
668;771;825
12;223;121
153;106;230
95;263;272
196;250;32
967;968;939
177;97;46
152;252;321
191;125;75
767;985;998
83;237;291
104;317;113
709;966;800
339;214;299
258;230;3
311;163;327
902;701;924
999;779;999
338;44;153
171;1;301
189;81;47
771;717;999
998;745;655
883;849;976
182;187;147
4;62;296
797;727;651
284;119;238
74;250;96
235;338;138
847;897;775
62;55;121
73;126;98
763;874;990
691;993;776
175;260;183
986;938;922
921;798;697
752;831;844
742;896;796
887;741;865
195;312;213
69;8;134
114;288;45
204;347;56
933;936;860
25;94;152
161;100;52
797;689;774
332;55;168
883;763;699
702;895;689
191;273;37
