1D;2D;3D
16;55;316
943;676;827
143;45;159
333;235;35
314;168;230
792;709;987
323;193;244
315;70;125
82;286;226
345;47;62
57;64;51
25;248;122
322;180;108
324;256;292
190;46;316
777;923;925
924;651;967
884;728;895
144;89;268
656;999;961
299;17;82
200;229;52
322;314;317
141;174;324
671;651;696
136;17;12
674;986;934
951;755;753
670;975;683
81;341;222
253;265;100
131;273;215
197;344;78
19;1;74
70;274;288
810;746;817
71;83;284
59;76;59
847;769;760
754;680;785
896;748;822
766;830;794
927;679;760
225;66;83
665;892;711
659;839;941
267;314;229
713;899;960
322;61;102
967;749;730
273;223;304
333;76;230
41;280;133
71;228;309
237;345;87
143;307;85
201;119;33
655;745;812
170;210;324
912;853;945
342;157;130
250;42;8
7;328;269
219;148;310
939;958;986
748;823;707
963;750;863
951;735;670
781;690;863
839;693;799
666;701;859
979;988;838
930;715;952
216;270;64
673;921;904
278;349;331
95;242;124
675;911;739
947;791;962
106;228;254
167;305;164
912;831;991
837;721;764
766;673;853
779;848;964
268;88;190
244;147;65
242;175;206
741;725;884
55;295;26
118;120;285
123;76;131
963;953;826
110;325;40
755;917;897
819;738;671
876;967;867
776;864;910
88;151;324
748;704;995
693;991;763
324;244;145
823;661;846
749;926;737
761;879;668
768;664;909
858;695;949
668;705;883
940;699;808
204;347;328
769;899;674
824;715;658
73;175;218
865;784;984
741;898;730
191;138;255
343;83;140
790;938;783
267;236;164
661;735;826
950;754;752
268;96;281
28;79;255
231;39;330
874;967;774
60;340;293
753;779;686
756;710;729
688;891;963
697;760;690
55;303;177
778;703;702
681;902;692
180;348;315
792;769;789
924;695;897
774;879;895
691;723;973
731;982;711
178;266;205
4;278;103
978;717;978
691;977;971
301;301;1
341;8;147
183;46;187
16;328;161
743;987;897
988;670;845
781;881;740
982;668;808
796;899;659
289;281;287
47;234;101
753;995;986
725;670;918
289;58;78
693;846;918
756;789;760
652;658;977
757;938;873
77;304;338
949;887;694
73;336;6
233;63;325
762;748;736
918;959;917
83;80;307
934;810;866
207;71;215
234;175;98
952;734;786
797;697;969
56;222;64
277;23;34
902;671;881
884;935;790
820;681;781
31;101;72
152;317;307
947;803;818
63;37;107
6;17;196
863;736;762
213;308;186
865;803;893
752;953;951
280;205;185
252;166;294
864;936;762
725;890;745
204;225;213
12;337;5
31;310;322
891;705;723
144;344;206
792;664;705
107;326;283
710;991;761
797;970;684
671;785;901
858;653;896
201;115;201
148;318;109
787;832;911
318;236;212
836;951;667
113;40;48
342;283;204
796;860;897
653;994;875
996;683;906
944;971;671
83;238;113
754;800;996
824;879;688
263;76;138
35;328;331
29;176;59
62;49;269
772;855;998
181;267;5
79;2;113
672;891;959
174;204;206
730;953;677
244;34;163
847;714;959
709;741;679
178;53;168
852;731;770
122;56;161
845;890;714
30;253;222
338;305;269
45;323;201
746;867;787
201;15;203
928;941;803
16;271;141
193;70;157
109;241;133
292;123;86
58;172;294
861;755;847
78;73;189
978;792;981
824;965;973
904;918;728
871;693;696
9;212;345
210;57;11
818;963;937
284;69;219
22;41;301
826;745;795
832;896;915
966;881;752
162;215;338
720;903;976
63;252;64
21;95;51
79;23;167
184;43;125
175;176;244
134;326;120
750;754;765
58;228;104
856;981;708
945;784;723
817;751;788
271;111;110
799;761;816
814;699;777
61;128;55
