1D;2D;3D
168;10;208
730;916;943
290;79;130
322;177;205
781;756;766
869;884;860
675;933;760
198;310;301
141;216;158
140;80;215
656;889;977
891;785;732
168;224;270
303;238;196
704;978;662
710;941;984
900;811;745
780;847;981
86;263;298
102;317;259
102;256;104
168;342;86
52;303;306
236;319;338
286;63;67
47;189;121
220;101;264
806;923;846
706;825;956
873;909;954
939;758;866
323;268;117
129;161;93
950;742;816
232;319;232
83;39;49
57;238;48
227;269;258
229;306;295
998;989;670
85;232;134
926;716;767
233;49;307
940;980;699
660;896;708
52;296;332
688;740;952
694;876;979
139;38;85
288;320;342
891;727;850
949;767;839
164;99;198
334;88;302
304;339;120
85;24;21
733;944;926
41;151;51
257;171;40
177;237;304
89;247;65
720;923;990
758;773;926
717;666;793
286;332;120
807;951;767
962;755;974
962;844;941
109;20;26
664;696;692
990;696;998
879;983;737
146;156;193
209;76;55
748;773;838
155;342;64
946;971;812
83;240;152
741;707;762
303;245;78
169;304;56
253;4;24
331;174;302
810;781;786
87;288;279
765;720;801
965;885;725
719;678;667
48;344;204
711;798;808
774;992;739
345;96;168
272;142;135
26;314;241
748;805;714
255;122;346
706;834;763
24;295;236
145;220;248
237;226;212
688;683;785
972;786;908
739;734;737
105;316;320
826;891;921
95;243;242
159;21;181
147;329;32
94;149;121
948;814;706
711;789;898
256;247;213
907;715;930
794;910;821
952;977;743
97;140;284
809;961;810
849;938;818
297;310;145
995;771;713
883;887;842
796;751;930
312;121;250
999;860;686
136;330;217
782;758;816
992;913;900
903;685;813
692;904;881
795;835;774
783;929;952
234;309;2
889;996;776
711;962;676
178;35;226
264;130;223
828;674;803
151;107;163
948;796;791
746;936;932
881;894;849
888;856;685
135;267;190
650;709;791
746;951;923
782;944;787
188;129;232
840;971;975
266;261;50
995;761;864
991;900;881
902;735;919
893;818;995
49;194;129
222;112;228
947;811;902
340;21;336
315;112;29
208;6;57
982;817;662
946;993;698
715;729;798
944;938;937
684;779;827
882;978;791
12;149;271
690;701;998
239;87;91
701;996;817
331;311;77
744;656;907
727;761;828
197;133;333
987;800;694
171;64;184
802;746;809
24;84;107
56;176;39
118;321;72
87;136;306
887;919;799
9;106;62
891;760;950
994;803;846
144;253;37
853;886;805
718;912;926
53;238;158
993;752;901
811;865;878
784;651;767
264;155;13
138;69;168
901;943;866
666;684;928
206;51;246
12;40;150
834;879;838
721;829;848
77;28;176
902;923;942
667;961;756
670;971;846
935;965;926
244;166;205
938;923;688
272;113;204
913;937;930
4;276;161
140;97;71
55;264;109
889;823;814
668;873;872
54;265;220
16;163;77
966;893;702
865;977;811
118;79;300
236;7;323
697;726;906
120;86;208
897;714;655
32;267;163
325;334;1
72;37;29
665;779;775
937;710;907
187;267;233
235;261;124
752;978;653
940;974;681
167;178;205
756;768;859
96;345;93
301;138;21
785;738;897
981;963;824
339;287;95
94;297;216
694;792;819
660;845;693
50;301;69
809;733;990
260;329;44
291;150;246
963;702;804
947;754;954
870;760;742
350;207;163
272;43;198
747;732;860
241;233;135
26;215;264
923;837;901
864;678;998
114;256;162
194;19;287
312;262;339
681;673;978
849;651;899
258;120;285
81;185;266
916;694;654
714;734;836
68;45;47
189;20;296
163;239;301
180;285;236
145;55;58
217;58;227
65;90;59
100;184;44
944;707;651
124;345;288
944;779;957
319;223;14
872;841;871
253;348;159
190;123;222
115;173;316
262;158;332
210;98;147
259;299;95
176;235;91
313;157;201
871;911;694
831;891;821
132;251;200
83;187;100
312;120;343
266;233;18
283;343;162
965;778;724
112;162;239
736;776;939
676;727;873
168;286;186
819;903;724
95;151;69
295;343;239
154;335;204
739;719;928
679;653;864
203;290;34
279;193;37
42;343;262
211;246;138
260;236;129
5;205;131
140;303;200
198;153;285
877;868;961
980;876;789
719;696;827
812;951;830
253;273;79
954;894;755
739;670;876
773;815;777
972;952;878
184;202;102
343;142;3
690;830;845
347;256;190
978;754;810
687;688;908
267;61;8
283;249;327
194;171;150
693;734;888
11;99;246
116;240;86
48;214;80
256;100;89
829;810;744
896;684;713
748;879;778
687;671;749
223;106;308
681;869;941
309;138;172
727;957;832
770;822;971
879;856;695
329;258;42
171;176;289
936;845;661
277;9;49
235;143;319
320;329;94
61;340;313
52;283;27
668;861;807
886;692;741
149;229;118
765;811;921
251;77;197
258;224;164
923;973;926
969;722;956
999;948;839
221;269;250
40;99;284
51;172;198
332;21;196
989;941;784
725;710;934
816;730;658
173;211;70
740;957;755
305;84;318
344;328;221
100;122;343
715;981;815
831;736;855
667;964;667
681;786;915
160;168;278
241;50;14
733;874;856
248;165;338
947;794;880
881;955;975
939;691;907
732;760;921
151;78;142
279;192;215
803;814;728
129;290;270
848;905;943
170;248;32
822;860;970
16;91;349
872;814;915
41;252;284
285;148;317
186;175;149
65;140;162
891;985;787
329;31;66
777;981;672
768;842;950
111;324;126
693;894;891
818;680;809
808;760;928
134;233;252
895;657;933
781;909;696
757;857;759
885;682;735
865;738;690
304;310;195
675;738;960
672;898;698
146;158;170
828;972;721
743;889;763
714;941;940
148;79;63
155;230;117
175;176;240
802;750;884
659;714;909
214;210;176
809;652;698
858;964;740
45;203;286
832;951;913
102;132;199
220;53;165
136;103;107
309;60;240
783;772;860
737;750;800
10;134;211
782;771;707
705;995;785
131;341;57
6;138;282
170;130;342
818;716;947
706;983;984
695;815;766
24;25;127
777;827;984
294;277;324
793;952;818
345;79;309
230;296;39
931;659;806
240;234;260
124;163;37
258;141;77
975;924;986
339;247;86
657;725;977
238;210;179
888;892;773
153;212;298
780;847;953
901;986;718
988;958;974
327;90;35
706;865;848
842;762;956
962;914;903
199;100;312
269;315;165
25;340;246
87;284;327
694;786;861
667;844;665
676;875;780
829;678;709
64;163;189
664;808;984
91;298;239
791;972;795
921;674;819
107;235;129
310;346;32
141;66;55
253;70;335
965;804;790
314;339;20
118;78;5
259;28;47
879;828;953
681;964;665
768;661;788
739;659;714
818;765;650
219;327;226
14;266;37
804;801;799
269;175;29
126;341;325
289;125;258
224;183;90
98;108;134
900;969;861
990;861;816
688;877;976
237;162;4
941;745;911
713;856;781
718;803;663
29;302;231
748;744;668
937;818;821
98;317;85
835;890;837
922;946;811
813;917;816
48;139;85
266;59;263
