1D;2D;3D
924;978;898
140;226;16
672;794;908
776;755;763
242;265;232
219;194;344
861;698;916
31;130;115
275;249;102
261;157;262
289;304;22
285;114;37
319;18;225
290;232;278
46;74;339
153;109;313
225;68;185
326;209;181
349;326;122
318;269;219
874;995;911
804;993;923
989;743;985
123;159;244
278;162;122
704;681;729
14;10;335
866;692;699
758;706;712
135;218;64
929;663;816
946;724;896
925;833;880
146;16;325
848;822;764
97;63;283
117;350;283
91;87;44
28;333;204
346;210;86
347;34;245
833;804;813
132;333;52
789;806;750
185;116;265
941;779;907
31;271;22
781;946;758
326;200;60
108;118;166
309;188;54
823;859;890
184;180;215
69;71;101
947;832;827
768;883;940
915;885;819
833;795;826
15;22;9
134;119;160
851;771;977
673;802;760
