1D;2D;3D
792;844;883
20;91;188
225;51;234
225;62;147
102;190;307
796;773;875
320;138;206
992;855;844
122;314;165
667;725;866
894;892;731
87;318;202
664;879;870
937;673;837
750;806;779
874;961;691
68;159;187
145;207;70
833;651;673
907;725;997
88;212;228
892;895;960
984;655;725
717;969;753
334;335;29
72;328;115
284;310;336
222;216;99
681;692;821
805;954;697
228;236;216
311;25;174
986;932;872
41;221;66
812;876;735
768;676;902
4;147;319
305;28;148
58;234;156
965;766;741
759;977;828
308;175;2
763;838;771
707;666;661
240;114;267
224;210;25
884;978;809
689;693;861
730;724;696
672;768;675
115;9;31
706;793;763
249;179;345
789;667;826
143;183;97
655;871;986
291;155;126
846;765;663
77;1;115
206;287;262
246;156;108
905;775;738
172;224;279
808;689;741
757;695;834
207;326;302
701;910;988
57;18;23
288;317;15
298;164;79
52;10;133
204;106;25
697;899;899
808;739;910
878;661;868
230;160;42
782;953;844
28;260;44
651;699;753
77;333;327
804;766;703
43;262;24
197;176;345
287;108;238
939;698;706
308;307;105
144;98;119
222;45;74
105;153;105
199;89;18
338;18;13
872;774;693
868;732;777
884;903;996
330;164;14
914;971;878
344;291;100
969;835;672
173;97;279
136;47;172
946;796;665
35;223;209
991;882;863
826;928;813
892;945;855
286;134;114
270;265;217
859;949;874
191;218;125
973;859;701
844;874;715
803;729;871
702;916;871
111;145;63
699;711;905
110;293;285
950;764;838
17;100;262
242;348;246
16;280;173
840;918;713
25;314;215
65;114;287
53;154;64
114;205;146
340;274;175
114;220;111
248;17;311
174;238;328
229;336;120
801;825;836
853;752;732
9;144;220
795;970;949
859;778;890
796;686;973
999;771;741
274;141;342
995;707;936
878;698;666
160;31;339
873;874;652
814;702;935
35;181;214
734;883;741
825;772;955
302;10;125
792;695;782
146;50;20
8;339;8
943;861;685
172;126;206
76;348;148
131;321;343
162;155;322
172;162;105
696;880;949
205;43;158
733;845;906
170;174;103
920;779;756
257;306;10
869;906;739
163;203;338
284;107;303
959;889;831
136;55;278
779;805;767
138;332;127
310;311;80
862;667;961
161;329;217
12;201;141
830;913;664
267;318;83
235;167;177
952;796;672
319;164;102
99;5;200
789;668;771
54;124;288
230;240;74
328;110;327
290;237;241
895;914;986
72;68;37
249;259;161
242;144;301
258;227;39
152;342;211
920;720;685
706;871;925
127;275;146
161;4;238
895;863;852
277;163;89
136;14;247
729;801;832
168;87;169
766;813;910
956;854;656
973;826;901
934;788;717
116;259;314
666;941;703
102;160;148
7;347;277
776;857;879
72;46;237
957;835;700
72;113;122
234;83;245
985;935;956
750;839;934
250;102;88
980;765;708
971;866;911
724;746;685
15;262;140
803;736;928
212;241;35
962;957;901
896;897;973
784;928;966
911;678;972
927;734;827
881;726;996
761;672;858
708;761;666
252;120;281
738;860;983
105;335;190
895;705;903
170;3;282
9;300;286
718;871;743
229;47;210
339;61;151
235;251;274
687;923;861
685;809;987
916;746;697
264;14;100
62;321;273
260;185;49
158;223;325
299;277;91
782;680;915
280;150;227
165;255;287
924;892;818
833;651;820
232;220;193
878;945;962
209;220;5
270;6;247
996;668;687
336;58;296
296;64;314
272;52;37
792;726;672
134;42;174
822;893;775
87;339;339
853;866;968
91;144;256
960;959;671
926;803;995
313;330;104
13;210;49
240;338;174
903;795;737
978;725;707
102;194;303
285;253;288
54;197;305
769;861;759
924;879;979
288;327;239
681;770;941
253;160;308
29;156;220
982;744;947
43;203;333
728;732;854
728;682;910
146;348;120
829;681;673
672;694;705
727;671;744
182;163;97
677;754;660
105;170;140
727;719;785
694;989;794
196;307;11
140;75;135
200;277;211
24;170;101
13;179;34
888;724;703
300;299;261
344;225;155
718;897;759
325;24;326
986;703;873
926;944;916
212;16;90
751;659;688
666;709;658
918;901;684
906;974;885
284;70;70
182;40;105
791;804;694
963;666;818
941;658;848
263;243;58
949;905;734
59;312;257
19;345;92
784;931;665
847;679;795
810;729;693
780;830;985
733;682;914
918;749;731
780;774;953
928;937;801
891;757;726
711;932;709
658;961;923
710;676;656
122;183;339
775;654;687
265;102;55
679;828;677
749;870;908
192;94;74
924;727;822
205;202;334
45;146;315
254;317;247
901;749;781
160;350;146
231;63;303
940;874;822
875;790;980
839;921;664
96;141;230
917;812;960
83;86;48
190;71;124
6;244;87
271;159;166
262;114;95
223;53;143
100;314;125
117;147;104
186;77;109
142;255;149
243;107;338
774;932;933
81;99;214
333;166;243
889;916;759
680;914;965
198;117;40
664;674;892
684;756;898
242;333;30
824;895;923
228;61;277
317;339;72
180;204;341
341;72;136
884;988;932
822;953;703
66;130;65
152;99;285
715;846;674
142;106;145
93;27;328
216;306;43
787;965;943
932;883;776
44;333;93
101;290;148
838;906;685
231;164;132
698;699;817
325;132;267
163;197;119
251;340;174
130;86;235
211;53;276
199;99;52
700;782;915
682;871;872
77;320;299
945;709;756
933;653;722
887;752;791
222;71;139
12;245;199
763;810;889
715;786;816
790;929;659
792;978;773
977;669;735
712;706;652
690;833;850
305;51;311
997;665;956
230;336;217
711;822;836
80;188;225
307;83;277
784;919;753
858;703;804
915;662;805
878;800;968
257;168;225
9;251;90
265;60;161
241;58;202
844;753;897
989;994;855
750;912;876
189;94;315
213;292;222
912;660;696
893;738;702
920;878;973
203;116;137
748;747;723
715;655;732
280;74;133
880;950;737
308;4;33
123;4;232
976;688;904
345;82;66
712;672;846
960;885;817
11;331;9
777;864;805
321;183;120
98;163;56
800;779;900
331;207;342
238;306;66
832;848;711
323;3;255
260;234;189
988;974;991
801;721;693
273;326;136
737;927;777
52;118;175
341;49;153
48;240;350
907;672;774
853;812;818
864;982;900
292;85;36
133;274;221
19;89;234
325;306;38
286;124;136
830;741;847
719;945;978
306;275;93
793;682;683
848;724;790
123;61;265
901;720;952
337;109;238
935;946;851
867;721;936
821;858;780
333;286;213
834;885;763
699;879;713
161;150;292
861;964;685
227;95;12
87;106;25
984;804;678
864;890;781
735;943;679
348;17;282
243;110;292
328;10;2
37;178;143
744;955;804
684;813;887
744;742;785
341;333;76
110;330;5
979;996;929
301;342;158
292;323;21
326;344;333
179;70;306
749;726;910
204;137;88
783;686;986
849;868;952
817;846;773
313;62;202
927;873;995
166;335;87
817;864;707
882;999;895
241;256;283
268;139;190
656;723;821
245;302;98
941;923;802
899;677;836
975;796;824
120;110;250
98;201;322
683;749;844
984;937;738
994;857;872
687;899;901
746;882;995
106;182;318
96;277;64
316;19;101
896;774;806
833;892;701
713;860;678
883;779;952
852;930;967
293;341;278
320;105;78
279;331;233
305;341;144
771;905;993
807;927;676
861;994;740
913;954;958
760;675;752
866;830;658
309;54;278
778;755;679
71;276;280
3;139;151
263;231;135
664;942;998
802;964;747
185;173;153
676;867;688
130;274;50
232;83;219
333;192;323
31;35;78
767;718;740
322;315;333
651;700;985
183;43;187
113;337;45
872;772;889
673;659;897
908;658;860
729;650;735
652;901;741
322;165;55
104;51;105
223;105;245
906;924;928
861;675;867
903;890;760
307;344;12
271;285;289
789;729;882
194;93;265
727;888;837
299;22;101
830;872;896
153;238;160
704;658;754
115;155;132
848;730;749
79;68;134
65;209;276
745;743;847
