1D;2D;3D
990;999;695
725;922;937
216;26;231
870;869;950
56;199;96
677;989;739
766;861;724
72;240;149
966;966;859
313;212;275
948;673;921
316;212;226
992;913;776
897;710;843
768;777;769
194;258;96
990;998;966
736;909;745
85;163;107
889;736;788
216;233;226
862;998;864
733;948;858
789;804;836
764;949;718
244;81;325
694;790;813
73;46;314
309;344;157
153;200;39
656;855;990
884;834;931
922;943;840
816;761;724
918;912;808
943;773;723
88;22;191
932;933;669
736;808;663
43;310;100
874;654;882
70;322;203
193;323;296
193;99;264
233;96;102
972;690;675
37;316;131
89;36;195
754;956;798
937;753;797
207;169;188
112;207;150
905;877;979
693;921;877
775;791;990
254;262;205
47;157;175
322;178;210
988;677;747
791;831;969
854;762;939
774;898;836
980;787;992
955;741;661
967;788;954
674;675;724
890;949;727
317;177;221
254;301;91
842;734;901
156;221;338
149;120;272
899;707;743
983;767;760
897;752;999
232;32;142
70;36;201
136;244;168
315;267;104
921;921;931
268;342;247
277;183;118
982;739;656
200;4;128
89;100;337
177;230;177
142;192;48
74;140;131
242;256;160
316;33;101
187;282;74
658;814;734
157;158;184
882;869;750
866;760;753
989;988;799
985;717;872
694;858;679
298;281;325
238;115;217
313;20;231
990;988;658
667;867;796
981;964;774
991;994;950
950;763;840
77;211;24
954;660;790
236;69;253
782;942;730
731;791;816
305;312;310
288;44;97
140;126;103
46;252;246
672;927;659
992;720;667
883;960;764
819;839;854
917;925;967
920;722;817
89;125;307
79;242;298
770;714;655
953;863;934
178;310;193
284;116;152
324;110;55
827;817;780
140;85;49
92;316;145
798;669;805
127;264;39
300;95;151
201;37;328
816;909;940
944;752;683
293;3;104
997;803;694
113;126;117
824;898;682
220;167;239
276;113;249
225;39;331
187;18;246
859;914;683
994;765;922
138;103;60
63;301;215
345;28;252
91;60;125
973;683;965
696;973;776
314;44;285
844;974;846
890;816;920
16;57;348
320;120;244
23;194;87
47;18;119
299;240;146
658;981;988
39;34;131
993;845;714
886;855;862
319;241;294
343;289;316
7;65;29
300;39;272
344;55;110
345;216;167
261;269;86
287;47;107
730;740;681
302;157;252
754;717;944
739;973;943
88;217;200
264;183;163
688;871;734
981;947;969
196;272;42
891;881;771
756;817;852
901;778;791
728;854;727
721;856;924
145;76;271
112;317;63
250;295;325
94;261;295
853;854;736
756;978;973
657;787;820
738;718;790
777;918;736
811;830;814
17;135;162
28;19;216
908;804;771
55;227;84
160;29;82
995;813;839
32;261;84
702;708;887
101;62;303
910;885;675
993;979;887
115;328;279
335;248;246
65;289;109
299;31;187
138;242;327
301;108;39
950;886;794
51;88;285
340;131;346
325;101;87
995;923;935
322;111;19
954;962;953
745;849;905
148;68;50
655;974;740
66;298;254
899;850;685
51;236;164
953;747;983
280;108;113
124;168;116
931;689;784
339;312;55
40;9;102
953;694;868
711;942;880
220;143;37
859;983;996
183;43;8
920;782;709
236;275;53
324;171;274
723;735;736
907;695;668
230;195;308
926;676;867
840;871;890
230;85;337
663;855;831
170;19;178
338;33;169
94;125;37
213;246;137
914;716;982
3;98;56
696;915;715
156;166;219
665;927;801
296;233;227
818;991;724
96;242;312
657;759;764
935;861;755
154;102;50
222;107;28
741;848;905
147;157;20
162;218;127
244;82;81
892;940;766
324;65;250
282;319;310
341;265;63
79;56;166
910;785;718
54;252;48
171;277;112
900;695;887
343;344;186
916;818;834
239;163;149
923;975;745
924;854;856
662;910;974
211;346;316
804;894;981
312;16;333
798;740;860
791;804;892
817;745;797
39;299;233
207;252;19
326;293;260
98;325;103
56;168;288
919;674;784
304;346;249
236;274;130
776;924;790
39;255;242
727;969;850
76;293;53
137;20;203
61;63;2
818;691;992
933;830;696
126;71;51
308;160;63
715;668;893
903;994;707
822;995;977
320;6;9
871;995;673
318;193;7
688;781;963
944;818;961
979;690;978
34;299;311
927;946;756
882;963;844
218;32;315
208;102;326
731;840;913
964;751;699
63;313;277
211;295;334
329;316;95
86;156;293
249;218;136
973;664;839
926;983;860
288;34;55
343;72;302
205;286;78
28;269;36
977;763;680
927;884;720
980;976;685
953;935;687
778;926;908
262;236;79
675;705;709
942;760;671
128;318;162
171;264;277
689;678;852
735;713;798
332;212;170
113;225;179
181;95;198
230;105;26
835;938;879
893;875;666
154;217;326
706;921;662
347;331;290
116;13;297
110;255;181
166;340;24
337;12;277
301;188;324
76;306;41
296;248;132
239;92;218
37;136;145
874;659;856
13;59;245
198;203;78
255;49;287
185;166;122
858;845;911
803;786;953
662;852;825
739;894;873
284;173;298
257;199;259
711;741;705
172;122;58
779;817;927
316;333;190
712;982;992
260;314;260
40;75;10
227;42;35
275;124;99
687;806;995
128;160;34
27;40;224
143;45;135
27;285;215
941;734;861
243;66;281
756;921;694
347;79;154
208;178;138
292;322;282
760;738;942
771;717;790
299;237;61
923;697;858
966;817;907
330;177;35
190;58;160
15;91;48
303;113;10
752;785;820
211;271;20
56;22;218
254;217;224
932;875;770
152;320;97
872;708;938
899;686;879
814;892;760
762;809;663
308;61;253
212;238;99
110;154;188
812;724;941
936;927;933
968;973;854
755;782;961
766;735;928
916;744;671
229;294;124
882;727;966
309;331;62
940;678;767
157;295;210
311;238;275
837;651;758
885;924;747
681;810;938
701;886;936
347;79;165
668;848;919
975;843;825
936;717;940
88;50;73
311;105;68
891;763;833
976;990;809
189;49;170
125;272;76
154;29;101
69;292;9
336;118;70
209;313;110
213;235;143
194;332;291
721;947;963
62;85;226
652;930;696
188;14;244
232;32;63
909;974;736
764;832;754
237;231;96
160;50;287
711;860;841
262;90;253
172;226;125
835;803;874
867;979;673
275;5;71
79;136;37
150;181;88
765;733;993
771;695;674
782;970;861
933;870;702
71;128;205
864;923;768
19;22;32
210;77;232
84;169;327
852;891;731
184;133;221
751;669;693
991;895;652
165;320;206
907;935;852
775;919;723
107;232;47
920;769;923
31;337;118
183;245;145
736;867;769
850;854;919
99;32;257
26;318;56
218;169;312
776;762;735
723;798;682
777;879;775
805;884;997
697;825;676
792;685;924
135;119;86
110;195;41
782;687;843
785;954;758
212;201;121
887;702;914
689;922;708
744;872;804
37;125;241
277;232;233
692;707;904
197;226;67
848;785;684
260;122;121
29;213;142
884;690;932
309;62;126
167;91;55
995;775;901
96;186;329
996;821;690
11;155;40
175;287;121
67;147;139
843;808;868
948;658;928
837;694;690
129;60;236
314;326;92
746;699;795
82;183;51
287;209;218
781;804;707
720;679;761
225;20;95
934;988;976
231;75;158
953;835;839
675;888;982
760;967;755
145;122;342
868;713;811
947;922;913
780;949;802
901;917;746
151;230;75
28;136;186
984;793;800
945;937;833
819;953;778
850;796;952
808;717;738
277;115;66
112;217;264
755;786;698
927;764;893
339;54;44
291;254;38
944;793;737
980;829;850
19;197;67
84;154;56
880;762;650
733;654;751
877;795;855
788;686;673
281;147;172
242;129;72
141;11;262
263;30;171
295;93;125
831;857;994
53;310;325
309;174;175
677;700;740
181;149;349
721;945;984
798;662;897
929;669;785
975;772;728
13;48;164
906;766;731
856;926;660
16;41;185
767;808;688
867;687;945
848;854;788
660;838;994
855;997;788
341;284;226
721;887;950
263;230;224
943;807;999
342;255;318
688;792;958
337;31;307
117;314;128
39;78;187
662;766;955
820;786;674
866;779;731
975;667;655
14;305;272
776;941;872
859;937;728
54;319;170
924;989;987
347;88;115
697;871;709
80;73;193
822;652;696
197;269;300
752;761;951
187;166;212
343;146;87
16;184;152
689;735;797
881;846;711
751;856;919
260;105;303
47;107;195
86;252;175
60;273;57
749;931;974
705;859;859
251;149;269
27;160;344
812;721;698
300;16;337
206;77;18
226;307;328
15;170;172
32;261;146
795;697;751
859;885;865
979;962;925
963;651;778
813;783;963
210;302;111
910;983;666
241;327;67
966;833;655
720;825;787
898;797;976
980;904;720
29;72;320
828;904;996
807;951;660
340;60;312
140;219;230
317;54;330
91;231;118
253;242;167
671;710;786
711;650;683
138;66;296
255;108;195
88;127;2
147;246;342
201;278;44
211;199;138
186;274;130
148;119;273
668;821;816
984;748;718
690;725;909
11;329;309
262;277;182
142;281;73
821;986;926
170;247;193
662;731;923
69;187;268
246;287;143
