1D;2D;3D;4D
476;491;758;419
560;765;777;838
59;364;113;287
1;944;36;771
144;164;802;64
854;822;924;363
274;891;972;456
872;639;977;542
146;149;136;272
186;106;268;898
233;158;825;43
313;574;80;757
184;918;481;327
301;561;849;918
619;626;846;40
561;278;369;692
628;645;260;410
919;753;24;735
988;2;254;503
957;358;113;927
869;371;817;954
321;698;975;173
186;232;717;427
728;281;450;205
131;849;335;388
690;218;388;693
978;899;405;227
83;156;888;138
693;50;159;698
599;707;290;12
724;341;290;983
979;84;414;390
88;203;732;631
166;223;27;657
834;358;988;709
460;424;569;206
443;13;216;257
555;335;769;950
632;190;821;584
532;54;156;847
429;247;904;458
416;405;631;473
845;4;785;558
172;23;962;902
3;314;594;151
203;17;571;334
41;431;807;217
93;891;970;316
129;129;939;882
821;166;426;952
32;361;135;925
589;369;995;777
156;447;441;131
494;373;485;255
346;290;821;680
804;819;718;234
808;670;468;507
900;928;439;756
561;487;733;62
751;619;810;942
588;476;422;975
827;361;860;481
630;682;885;536
936;915;977;374
446;319;986;52
323;149;716;802
365;901;681;95
911;392;496;538
269;56;310;117
461;495;724;277
614;360;185;903
977;915;909;92
394;854;639;26
275;600;238;913
6;29;398;162
820;426;770;557
436;251;844;473
452;870;82;563
145;444;508;181
412;561;702;812
230;885;813;366
390;369;951;905
493;509;207;400
918;633;23;770
281;461;822;190
832;530;888;615
896;827;990;799
787;857;536;718
142;732;761;735
765;60;113;234
819;214;610;143
889;375;656;77
808;520;427;649
369;982;259;826
770;730;530;969
971;214;800;501
68;614;789;294
220;789;363;97
648;296;340;955
397;802;314;493
604;867;634;70
742;555;26;918
379;749;661;717
247;718;225;930
361;81;794;88
902;769;473;417
574;14;705;922
280;447;614;127
160;764;800;336
484;385;541;909
380;489;25;528
484;772;677;460
918;994;176;120
145;194;138;168
144;572;481;958
757;29;612;132
396;703;994;917
999;77;875;775
830;519;376;416
785;20;280;575
503;932;134;107
547;467;249;765
336;833;379;668
718;412;113;171
825;289;533;33
956;77;460;817
625;405;340;38
131;825;604;646
403;745;150;676
438;282;615;411
886;112;350;440
809;405;795;894
249;302;848;272
51;136;791;797
157;815;9;699
212;176;953;186
575;766;73;891
300;49;370;113
731;315;444;824
989;42;488;543
246;116;254;681
373;279;235;193
64;850;98;916
234;555;759;404
699;588;624;28
273;780;876;912
962;219;809;97
925;766;718;343
668;231;434;649
55;251;464;74
12;544;742;393
603;167;588;719
239;296;667;878
410;792;48;182
96;503;148;104
243;619;247;737
20;958;399;938
911;424;38;846
753;269;294;461
814;679;769;560
308;754;183;769
243;906;459;206
328;691;812;516
90;903;187;479
173;761;708;423
455;907;883;720
664;565;887;391
740;162;801;374
213;433;288;2
717;402;734;135
42;862;861;530
680;21;321;573
391;90;129;810
226;992;655;81
740;505;541;243
500;685;331;346
982;916;239;723
520;166;951;186
569;276;26;995
322;455;431;643
346;256;175;214
48;176;959;449
213;834;379;523
694;179;891;294
59;137;289;730
472;240;355;199
555;664;668;898
405;739;91;918
692;46;976;172
768;622;581;22
266;511;171;866
553;324;152;969
138;841;772;989
542;120;650;101
918;341;183;807
882;279;540;502
789;874;736;574
282;188;241;264
759;503;341;758
943;966;113;105
830;630;871;3
794;423;254;314
225;77;733;43
980;615;86;150
962;609;622;275
646;604;958;807
18;852;170;27
704;828;144;995
512;812;221;615
117;266;808;407
295;477;299;64
428;552;883;670
286;22;59;758
770;416;623;772
684;65;291;43
500;193;383;350
923;378;151;31
705;699;224;931
475;196;941;166
949;414;980;461
65;496;448;20
245;490;22;641
638;240;480;805
578;887;540;973
429;885;561;249
37;110;97;882
594;566;796;456
655;86;836;516
816;514;148;696
467;820;15;441
988;980;684;390
781;767;241;938
827;777;472;681
239;489;882;990
670;209;388;993
115;33;418;581
557;539;726;724
115;338;772;704
646;459;189;220
122;376;581;758
922;187;498;168
21;370;526;555
744;536;44;867
570;136;330;363
502;635;388;565
691;198;744;492
273;522;669;732
255;231;762;586
31;516;736;166
156;929;656;835
642;222;734;659
277;355;304;539
334;99;421;871
63;441;510;341
299;950;160;878
330;728;346;899
475;361;41;205
280;285;395;426
436;283;496;216
239;520;436;247
112;751;19;832
94;365;719;471
336;81;910;26
364;773;625;436
818;588;927;535
305;224;864;121
260;222;490;370
124;919;744;637
36;627;670;113
184;873;433;753
88;504;378;681
594;510;122;402
632;878;728;30
49;337;735;800
705;716;78;974
824;61;255;527
924;803;821;583
906;288;213;615
939;778;46;63
485;468;360;497
98;123;46;693
192;871;186;612
352;246;444;63
277;998;339;114
44;396;398;801
735;581;161;225
96;400;584;84
75;127;155;289
304;222;504;479
69;670;111;222
314;374;989;259
308;820;192;268
327;379;283;721
302;956;19;815
133;72;854;505
693;319;335;766
659;172;904;852
600;714;999;690
501;821;630;605
281;980;288;224
259;271;250;557
534;800;897;117
98;12;735;129
656;409;364;894
767;781;975;297
171;884;212;183
370;399;347;244
571;459;832;126
866;941;209;536
991;318;974;778
701;589;665;497
972;211;520;621
111;761;550;496
800;352;983;704
149;412;662;767
465;333;155;694
390;298;3;244
826;225;389;579
290;609;851;576
631;92;753;324
949;871;93;8
645;149;195;707
99;409;999;650
906;572;400;838
325;182;346;730
799;337;758;358
468;912;567;953
891;444;377;419
283;556;621;316
789;257;642;298
151;738;331;859
505;91;364;879
248;613;821;644
165;513;176;161
62;251;366;941
519;531;433;53
264;215;706;293
135;245;332;506
133;472;36;66
716;370;543;250
590;82;980;521
221;799;363;18
236;661;744;460
810;652;885;80
224;978;923;608
600;463;766;102
236;293;337;201
406;883;412;506
820;677;450;90
731;703;154;902
491;803;952;941
116;879;302;610
372;857;113;25
605;88;118;550
54;759;524;170
201;508;626;850
931;684;675;968
103;71;246;933
310;761;533;228
636;53;61;328
783;466;913;561
516;33;248;516
820;509;235;439
495;847;858;158
571;766;821;794
938;622;465;867
10;488;661;523
288;584;62;493
172;616;599;463
48;755;98;674
316;866;660;938
838;766;889;858
13;947;784;434
813;523;933;74
697;668;171;72
256;181;47;284
636;630;351;584
110;377;589;132
810;442;808;30
821;644;737;436
24;492;504;827
591;941;866;230
990;667;882;662
520;888;780;66
548;370;611;552
245;18;973;832
798;723;434;296
744;384;393;974
894;214;848;403
10;132;427;931
381;282;878;725
938;336;366;384
609;179;755;309
77;198;488;168
507;945;810;291
801;624;644;944
513;604;356;225
250;759;419;477
33;902;526;612
981;885;351;65
755;424;378;678
540;445;704;98
195;968;237;195
847;437;936;827
40;326;105;243
605;711;671;904
760;675;848;467
984;991;922;805
776;193;602;801
616;15;458;25
242;911;523;195
213;911;50;426
462;709;568;744
753;493;825;955
242;157;830;405
810;172;649;633
141;748;927;766
345;817;460;412
415;763;292;958
369;746;159;339
237;349;82;141
763;886;428;83
575;810;445;103
134;254;724;912
780;803;929;614
82;47;102;883
421;710;784;901
530;743;211;865
728;635;909;496
166;757;955;165
382;628;468;887
956;234;852;297
357;429;916;633
921;877;366;480
384;589;847;451
491;300;407;905
552;422;884;218
536;525;377;737
810;274;316;931
383;118;211;997
286;924;590;817
113;16;229;898
925;333;640;205
95;284;296;713
891;76;532;622
901;872;153;296
520;208;315;139
201;401;473;667
578;189;334;364
137;901;115;121
230;386;951;637
358;596;951;323
309;130;533;153
968;564;339;606
69;98;47;645
697;410;351;3
212;352;508;848
416;783;228;108
453;946;599;804
193;27;571;571
902;705;971;248
861;964;275;118
397;381;633;178
407;654;439;923
1;430;608;5
539;692;486;979
240;515;76;624
384;598;476;899
530;602;159;774
720;821;744;952
337;489;186;251
89;874;607;549
265;584;425;610
905;486;906;370
964;900;930;410
117;754;684;924
578;122;133;549
198;149;979;412
381;195;198;332
721;267;741;965
508;493;144;926
362;318;610;888
198;293;825;156
308;71;307;455
771;205;754;570
588;426;862;282
541;448;545;454
999;682;273;584
894;628;863;96
444;768;759;788
749;617;140;734
804;48;281;351
724;450;874;98
725;343;541;363
775;310;486;360
211;425;832;854
124;879;306;385
693;285;776;229
220;476;20;975
170;436;846;469
844;56;867;163
331;578;273;27
437;113;655;779
314;68;361;139
120;591;315;602
778;290;223;570
231;770;868;758
554;581;488;939
405;573;387;51
951;513;170;403
786;401;800;564
970;513;776;3
515;186;757;14
558;288;846;417
18;352;494;158
259;337;599;862
608;660;63;907
224;272;377;3
724;269;837;735
604;264;886;729
337;255;804;888
367;254;917;801
787;906;33;369
5;160;88;167
94;56;151;506
530;795;468;455
691;932;961;654
627;830;94;307
8;671;188;624
615;666;431;845
117;373;776;799
948;260;199;283
974;415;277;544
567;155;968;845
195;282;446;9
671;666;922;954
866;837;479;33
823;950;11;891
185;35;296;390
204;145;176;737
83;765;269;755
978;111;428;162
966;613;692;306
189;551;909;761
269;266;595;961
192;408;684;477
89;496;163;48
744;64;225;125
8;614;576;293
887;700;377;82
746;803;384;153
573;101;229;969
456;888;845;161
3;642;921;200
763;82;531;575
525;229;689;589
860;424;639;16
173;600;3;367
479;87;242;247
712;175;647;578
33;711;400;720
76;87;523;304
558;608;47;388
42;316;283;688
255;382;10;809
210;86;386;900
109;409;155;599
915;534;410;785
93;399;984;418
800;972;428;143
382;138;396;3
695;412;797;240
133;640;878;230
560;557;604;834
460;116;682;730
815;314;124;551
774;168;187;405
891;145;444;328
183;718;258;577
834;499;258;390
367;779;245;699
338;2;504;870
397;274;854;964
812;356;456;193
497;265;124;9
80;979;621;979
37;240;421;295
365;204;555;43
581;757;857;109
320;156;791;651
179;612;199;17
470;698;845;941
872;949;979;595
686;398;765;174
940;251;597;957
315;957;485;151
156;144;965;94
622;442;661;148
125;740;198;514
329;108;561;878
222;238;280;108
641;774;534;428
768;149;572;107
48;199;700;208
67;572;266;121
573;884;790;656
330;457;393;510
272;789;64;610
414;735;974;77
355;556;353;534
795;72;222;57
879;604;850;585
986;488;246;807
431;99;883;228
212;61;47;126
990;313;585;742
474;410;381;376
134;509;995;44
506;435;317;592
115;655;804;116
775;275;36;110
766;992;450;107
242;353;336;876
778;729;851;558
779;659;410;885
974;897;873;33
876;265;361;888
13;626;68;891
361;62;458;901
218;610;291;152
251;694;562;441
744;347;399;450
295;490;152;154
671;721;478;656
864;394;858;665
256;875;53;726
278;539;65;416
883;438;242;612
170;709;64;134
845;711;628;905
181;895;266;735
673;126;582;738
161;336;710;5
641;71;788;673
266;366;531;830
788;391;155;849
771;335;900;802
401;947;980;285
671;22;823;929
387;724;627;866
135;468;786;872
48;70;674;232
844;161;761;744
694;350;852;117
317;751;801;481
491;27;774;90
3;288;904;237
427;721;502;972
759;275;585;43
137;160;190;526
760;532;914;99
435;527;332;246
731;313;267;282
757;558;71;427
922;61;162;379
65;697;607;781
233;611;87;793
699;669;862;413
288;343;985;459
768;338;77;831
530;412;883;41
257;911;856;39
942;926;647;14
755;166;360;693
