1D;2D;3D;4D
271;182;659;648
850;878;421;702
232;961;121;778
731;907;685;489
935;932;889;138
96;303;418;579
360;821;396;854
107;829;665;938
462;39;67;539
780;367;23;553
260;512;630;553
515;210;371;123
937;719;168;21
419;130;953;742
53;294;408;269
836;238;398;468
330;65;424;513
912;573;9;785
136;759;322;940
303;59;51;6
975;483;349;799
309;348;935;903
573;132;721;878
302;96;925;745
768;339;277;975
501;556;62;142
576;3;924;549
52;213;403;498
567;339;619;718
799;893;272;502
743;888;164;867
734;798;295;405
82;817;554;857
466;967;859;473
657;168;530;733
624;484;652;284
239;688;190;151
229;414;235;591
535;866;856;69
109;946;872;500
472;592;626;30
443;306;800;728
752;978;778;833
328;156;230;290
796;235;151;787
785;652;378;772
164;308;722;66
581;761;862;593
984;79;770;37
239;571;451;656
981;572;564;627
54;613;840;90
709;114;532;92
354;616;769;371
658;705;964;648
606;473;196;993
326;89;700;261
293;104;810;804
510;536;339;586
781;428;930;560
734;4;68;647
636;515;706;270
919;301;696;163
850;788;126;762
843;379;406;631
151;40;610;465
925;9;995;832
733;409;358;622
742;318;961;523
971;154;244;669
833;53;189;45
355;973;45;955
733;201;48;118
200;827;99;129
774;232;408;927
579;701;922;594
77;804;316;292
588;778;940;774
686;913;39;791
392;323;463;663
840;842;275;926
87;521;451;305
217;983;570;853
520;258;277;425
619;997;837;895
322;372;251;106
914;147;255;270
166;898;354;835
542;138;768;158
651;613;817;652
798;199;649;270
711;743;98;593
907;522;348;943
501;713;738;784
201;446;668;648
2;958;104;640
204;769;562;75
807;110;214;767
923;812;441;843
105;841;391;610
183;134;17;649
780;900;537;642
530;617;526;167
434;770;728;319
866;275;217;788
855;239;455;700
145;876;728;631
548;423;725;101
688;718;923;313
991;31;160;605
208;126;540;807
734;629;156;995
917;492;544;561
284;153;770;195
140;379;940;184
35;823;582;870
308;647;911;807
539;910;477;600
62;694;379;652
919;614;554;543
649;326;501;487
419;900;576;577
964;21;116;666
749;283;878;33
590;146;32;681
223;852;402;432
627;368;688;992
182;218;723;414
971;160;400;752
32;500;644;322
942;7;341;718
366;904;95;713
465;706;483;41
951;269;194;393
562;288;800;639
972;940;184;947
711;279;110;215
109;830;984;915
212;539;630;785
524;374;801;839
641;189;151;33
596;475;387;599
874;365;832;355
889;703;299;163
231;961;980;339
904;64;992;697
551;985;321;503
858;109;412;992
42;879;906;806
104;786;270;612
896;369;44;634
518;408;508;12
188;426;166;182
312;87;30;576
747;602;867;486
840;926;82;357
809;393;537;595
775;363;338;227
574;751;976;460
92;191;866;940
64;557;471;642
972;789;872;757
32;724;768;693
10;338;689;549
875;497;619;627
686;706;135;207
798;792;483;300
229;830;140;96
894;117;293;408
379;909;718;940
358;331;690;934
440;830;355;696
536;712;995;153
346;879;38;496
578;537;643;594
83;152;11;692
242;999;324;863
119;898;67;441
798;607;293;390
675;996;517;581
933;940;338;463
499;395;47;987
247;717;541;321
888;813;736;764
566;617;385;241
910;431;532;239
142;504;800;190
254;681;151;203
108;967;141;553
41;518;470;936
282;805;682;202
630;924;174;521
615;978;613;102
726;958;645;618
964;292;67;59
253;526;875;839
25;728;936;543
878;709;845;755
618;670;195;756
861;629;194;505
870;948;551;813
92;74;70;644
122;41;824;188
455;297;694;55
776;129;501;544
9;73;902;48
205;392;208;134
440;681;676;113
848;742;557;737
632;684;455;559
643;432;842;470
268;245;585;957
484;353;118;501
580;730;794;752
853;296;592;565
168;821;742;506
609;270;703;46
425;369;24;544
219;469;64;676
486;112;712;902
423;584;467;804
600;486;932;819
170;464;629;938
906;716;242;794
303;811;647;763
530;922;682;248
628;720;713;177
549;156;557;212
535;667;338;801
456;571;652;527
599;161;887;277
177;428;764;954
150;786;552;766
167;443;521;886
800;899;651;578
961;169;738;865
181;154;161;436
961;842;258;291
563;259;581;630
547;611;442;598
736;835;508;50
498;649;77;608
987;562;227;927
367;417;645;134
577;969;988;954
438;444;513;599
577;166;432;31
94;668;746;405
137;225;804;385
653;45;168;318
644;52;715;812
676;567;281;170
899;2;262;887
674;651;821;303
143;408;481;163
607;852;504;763
670;440;926;625
275;933;737;281
910;701;105;434
493;810;5;804
687;940;41;486
739;837;461;696
349;476;451;46
378;357;206;476
919;266;769;202
632;382;345;704
555;381;556;940
600;807;309;715
768;907;153;359
46;480;970;78
887;704;986;725
801;410;580;64
216;758;66;299
321;319;932;663
264;898;852;179
879;399;103;655
320;296;876;49
984;806;241;356
935;940;713;151
45;722;526;460
488;233;899;552
440;22;109;152
840;526;438;921
568;300;327;801
708;726;781;695
10;906;675;859
738;244;47;136
458;724;904;325
296;918;617;236
714;308;91;774
78;232;121;652
625;120;794;292
349;173;105;637
752;527;534;331
102;178;931;850
953;300;313;414
646;590;950;153
48;26;605;488
856;829;374;939
364;591;412;994
930;404;858;965
927;518;762;633
632;811;147;724
275;8;834;866
536;910;221;744
928;657;119;240
508;774;676;201
819;149;795;26
197;854;373;594
686;287;455;577
488;751;902;85
523;407;564;708
627;527;76;415
451;650;187;305
568;407;527;62
753;309;869;215
148;526;256;620
895;834;718;377
82;762;379;624
440;529;552;593
25;348;177;108
478;510;303;87
238;410;962;368
344;165;426;261
948;794;875;105
508;818;426;956
451;647;663;603
902;387;117;435
465;45;919;680
799;541;872;235
485;108;183;456
277;27;161;990
53;954;296;60
331;329;373;381
896;80;311;428
272;429;103;295
819;970;304;229
204;24;586;999
136;576;257;278
166;813;505;133
207;543;775;138
969;377;39;798
403;545;486;108
210;61;268;151
630;687;388;192
203;722;53;451
972;196;125;153
314;305;171;650
713;309;264;770
20;878;741;210
786;688;111;103
126;358;35;144
335;986;137;898
724;236;826;53
789;870;338;565
9;140;568;935
235;363;454;468
676;245;571;478
278;646;364;657
49;969;986;566
939;212;606;19
872;86;675;160
744;461;168;898
351;627;65;904
266;806;655;577
402;173;392;935
213;500;598;225
776;598;242;873
320;705;212;384
716;764;195;428
277;210;629;44
915;126;512;583
876;651;705;18
32;504;721;860
227;532;735;379
590;535;164;907
210;382;487;769
678;531;431;967
222;268;841;972
271;452;478;471
583;313;135;663
583;999;597;343
861;55;121;255
694;191;499;418
29;159;412;536
290;731;866;601
999;822;377;838
681;695;802;96
998;215;561;601
317;753;257;156
957;622;980;526
765;382;65;882
10;618;737;523
628;435;756;492
795;215;647;683
458;671;282;295
749;286;285;517
128;70;242;297
329;309;749;567
727;455;380;747
685;775;202;209
258;192;392;856
875;620;982;740
852;814;753;698
301;626;565;914
693;469;890;347
803;287;701;278
608;620;697;260
283;614;843;607
554;964;461;571
968;231;96;423
999;115;490;880
813;481;74;245
537;384;821;326
829;913;968;393
897;560;991;887
929;599;926;8
702;682;268;158
429;763;317;80
747;257;87;322
311;156;663;682
737;291;430;76
860;948;999;70
81;328;658;461
737;152;34;61
51;781;842;281
979;474;839;803
897;164;927;624
574;184;933;227
94;697;581;219
27;375;541;22
768;771;101;175
942;571;824;747
803;608;733;265
758;499;855;465
33;242;37;832
583;681;42;835
772;280;790;714
418;279;409;573
741;30;587;508
736;556;466;443
402;75;406;733
485;362;357;63
542;305;634;233
941;997;177;665
899;460;946;992
936;753;17;934
100;219;455;250
556;839;66;628
185;268;62;796
351;561;384;762
236;181;712;238
369;362;299;734
374;523;68;106
366;919;139;287
347;75;295;882
227;375;492;639
47;624;390;300
712;931;381;130
300;756;721;256
516;692;999;68
395;726;139;799
241;832;265;513
616;570;37;650
354;337;749;594
276;567;592;801
523;739;758;875
35;508;343;55
396;607;745;158
326;351;140;951
461;263;914;634
84;246;779;652
206;667;872;827
301;682;23;415
465;419;388;615
463;808;586;922
979;73;36;703
741;775;79;402
919;671;245;973
696;521;941;569
804;133;28;235
348;201;104;371
472;180;296;896
726;137;692;463
76;801;320;795
15;624;429;521
159;955;597;121
216;12;814;373
723;875;26;968
976;945;415;553
963;589;713;438
861;87;15;700
527;332;18;295
601;324;143;40
440;750;448;507
367;714;297;282
931;253;428;806
795;106;890;937
918;544;560;569
930;526;923;630
253;327;198;211
513;896;573;66
362;20;185;239
113;544;340;489
936;139;660;801
838;134;68;592
146;957;899;598
58;165;601;703
557;89;116;542
201;532;342;332
113;550;393;416
72;407;871;937
680;132;675;565
593;386;531;992
283;282;865;176
339;481;844;516
904;486;193;333
830;388;416;277
164;914;764;252
326;134;656;91
206;42;440;737
841;416;10;725
295;423;578;608
495;649;198;378
590;243;245;153
50;368;341;707
807;133;609;794
457;387;154;325
870;681;610;249
481;837;553;819
946;79;555;254
964;760;161;5
76;49;453;94
555;459;174;955
787;602;757;944
734;64;129;273
331;317;242;106
874;456;315;65
870;812;609;275
782;870;895;649
3;702;248;806
50;197;287;15
503;830;453;568
994;581;618;530
126;801;172;476
186;375;376;377
865;250;602;286
23;872;705;419
181;231;790;380
718;524;996;276
28;23;366;712
242;836;664;955
436;334;504;666
264;543;679;844
235;365;417;508
516;897;133;61
13;973;557;533
65;723;657;184
579;456;156;937
621;421;24;25
360;558;210;346
358;633;465;545
489;596;489;542
775;320;115;146
437;788;968;143
149;961;288;108
104;891;376;372
392;488;176;991
282;942;37;617
642;816;793;68
168;639;358;383
192;419;194;289
558;777;313;667
890;999;536;923
146;641;955;36
994;504;51;870
464;532;502;496
307;177;977;642
673;596;14;548
593;255;758;941
951;955;205;574
84;632;998;559
670;868;11;94
619;56;640;198
623;927;913;649
372;207;208;250
268;629;29;762
195;129;422;111
641;961;617;475
927;897;585;724
752;215;841;321
186;47;761;315
240;29;194;31
463;484;676;28
592;709;453;33
825;688;348;26
912;121;444;676
585;912;293;212
579;430;830;264
517;847;844;794
514;522;554;85
523;376;765;455
439;226;857;172
213;772;462;963
344;905;653;184
529;116;526;269
266;407;150;323
793;123;504;715
910;657;430;903
565;810;94;168
978;916;366;521
322;833;313;369
719;292;99;105
142;100;496;732
649;707;55;636
639;44;580;474
984;210;630;80
503;146;784;839
174;592;433;824
784;661;832;8
205;984;404;816
329;354;345;575
161;499;22;401
173;910;589;523
5;782;419;206
771;282;462;478
223;624;460;426
174;637;989;55
194;317;777;927
787;538;111;479
4;528;677;541
314;21;72;426
7;65;337;642
625;904;387;260
828;15;702;707
666;713;865;707
598;112;414;876
466;802;377;897
421;934;939;859
36;169;852;259
540;637;349;105
666;684;499;840
770;117;844;923
397;885;146;550
375;615;453;97
632;247;308;613
423;862;357;133
921;46;555;593
321;788;706;603
226;277;304;894
601;41;848;734
188;525;299;473
563;16;97;681
62;399;279;66
43;159;354;24
918;141;161;948
164;138;399;53
6;735;411;485
586;444;373;630
461;546;884;112
917;110;991;449
826;543;546;191
184;398;681;670
891;337;260;132
62;246;669;926
713;598;44;645
259;870;821;474
602;352;35;15
472;10;665;983
296;865;876;319
4;987;550;385
808;914;994;624
834;585;348;901
221;487;535;465
832;63;281;616
262;39;79;219
621;895;710;395
287;476;870;17
894;127;416;186
744;415;892;911
139;435;646;129
81;974;766;456
409;911;81;420
947;695;652;349
167;267;513;835
961;23;488;57
178;990;321;806
608;518;893;462
703;993;685;235
122;659;474;649
184;568;842;450
984;491;578;59
542;864;926;135
238;780;544;628
714;32;185;240
410;493;168;270
651;460;585;659
684;345;385;141
705;330;800;799
725;24;552;965
590;590;53;259
286;676;11;503
131;991;326;158
24;76;519;570
191;5;136;808
460;358;593;652
206;568;803;295
478;960;712;476
153;147;828;664
217;389;828;32
546;183;510;512
279;82;104;993
358;525;923;325
447;94;628;962
583;605;950;838
624;565;954;808
243;816;977;37
221;588;454;984
208;360;597;296
111;942;301;941
725;585;511;740
178;703;648;314
174;737;298;179
926;284;426;440
40;288;367;621
385;981;623;278
865;284;560;667
842;831;518;172
395;972;785;24
924;843;323;193
727;746;762;207
356;673;547;788
544;867;617;611
144;210;948;793
681;544;401;671
677;555;653;133
389;306;745;393
964;512;610;64
983;937;657;291
952;202;471;458
745;693;194;21
906;964;144;880
648;492;809;664
87;945;660;660
44;958;1;514
348;970;399;832
386;78;963;467
888;76;143;285
303;872;492;944
963;146;327;278
4;688;216;888
894;9;260;865
461;335;888;548
329;496;374;773
270;112;61;929
660;829;501;743
745;928;829;864
784;227;48;93
434;65;161;169
294;343;986;650
62;867;119;182
114;940;304;656
444;169;273;465
265;562;462;760
16;69;280;848
500;688;953;953
205;483;959;520
437;403;679;951
813;634;819;334
998;62;805;273
23;43;377;106
677;349;666;67
143;146;842;843
580;904;794;42
334;817;867;594
97;429;414;353
962;683;622;340
598;188;863;560
336;605;804;913
665;570;689;361
590;316;736;730
899;769;216;590
756;526;544;303
734;277;678;122
305;801;651;588
944;610;12;238
679;384;653;426
136;443;327;9
138;508;425;117
948;304;954;234
344;411;904;8
38;366;224;613
57;556;266;230
198;900;336;827
128;680;180;262
166;131;614;405
685;512;646;644
772;916;483;677
537;570;14;900
767;906;408;643
803;686;705;540
501;461;4;135
369;913;353;80
317;242;572;144
884;763;696;233
181;154;473;372
899;669;527;911
466;907;711;421
731;496;823;316
799;362;772;46
178;321;665;439
125;827;603;673
573;918;442;202
536;892;929;492
201;591;50;59
404;773;859;856
346;96;311;655
69;209;811;710
243;207;312;291
164;565;50;365
131;655;911;795
991;18;470;358
70;540;194;609
613;258;221;852
732;89;299;690
583;414;615;922
330;372;733;259
352;481;606;314
433;419;14;401
644;268;984;332
751;64;739;781
241;951;583;873
503;563;891;777
82;782;605;738
977;954;509;444
489;983;632;367
535;638;514;669
41;594;244;858
93;773;308;489
71;790;162;371
380;156;218;8
592;697;615;648
901;574;612;988
629;83;356;28
758;788;278;397
654;986;313;876
209;38;173;292
195;950;744;774
678;143;776;380
153;330;505;862
