1D;2D
863;862
631;715
162;188
794;583
305;155
332;196
145;306
315;188
181;207
688;624
86;345
131;91
111;252
131;310
163;123
639;906
322;200
697;941
94;200
141;154
713;775
199;168
250;101
154;331
293;236
50;319
196;183
72;86
278;268
731;709
51;67
102;155
216;82
945;927
53;338
136;216
639;610
289;93
218;299
253;259
128;229
663;732
57;236
286;140
127;166
327;117
735;602
226;181
253;106
266;159
107;190
182;190
835;768
278;290
684;945
268;285
268;92
276;232
159;132
268;341
84;87
286;193
293;174
94;72
235;277
253;254
642;713
138;168
165;185
176;211
324;185
650;623
339;101
280;152
308;80
275;198
141;213
804;608
94;79
271;147
167;72
345;316
105;146
172;201
609;727
129;242
207;277
78;247
750;714
94;165
131;123
281;80
578;898
126;305
296;246
146;189
893;715
273;58
103;125
695;587
124;311
662;694
56;217
666;675
241;214
283;241
868;940
79;242
83;281
121;240
739;637
258;221
901;775
326;202
316;335
888;923
682;766
325;278
256;215
337;86
100;179
947;781
297;76
333;110
171;176
118;75
116;130
243;62
244;238
63;176
212;349
640;668
203;187
252;178
54;347
112;231
122;236
55;339
240;248
695;798
260;156
690;562
270;276
327;129
148;148
292;306
98;100
214;319
699;862
99;185
131;278
99;323
801;587
202;345
346;285
716;615
642;855
651;881
280;156
177;290
129;235
256;184
127;128
304;169
116;117
169;98
67;141
140;336
206;124
83;162
90;212
200;310
190;119
855;595
299;152
172;269
128;260
135;65
71;240
315;258
685;792
228;243
325;181
157;115
171;109
85;164
51;149
258;304
163;330
679;856
305;182
284;94
891;875
184;65
310;216
766;823
246;283
677;890
553;599
100;346
