1D;2D
222;223
899;721
294;339
177;149
131;125
223;60
220;316
257;341
343;300
226;291
346;142
54;299
51;54
689;703
65;130
127;263
106;96
808;556
289;159
664;815
340;122
51;149
769;828
878;782
218;195
293;220
284;143
166;316
569;637
98;166
191;207
313;120
241;211
232;166
188;125
183;248
101;59
827;882
331;57
748;556
124;277
249;283
895;894
316;97
125;331
177;146
197;125
197;341
157;304
289;300
132;302
89;247
161;146
241;292
340;325
166;306
284;117
125;81
129;241
260;124
350;181
259;287
283;72
117;207
248;128
227;123
152;280
757;629
147;178
109;294
662;934
251;272
161;107
742;648
307;151
633;950
334;289
86;112
140;346
175;159
56;72
128;186
87;254
299;51
52;264
88;334
135;296
86;346
80;173
209;126
126;280
78;94
53;177
136;127
345;179
276;312
102;203
200;252
59;326
149;304
573;654
739;821
865;676
211;179
325;180
118;82
246;239
296;341
100;120
241;126
346;317
230;186
224;62
773;933
62;150
158;64
237;269
118;77
67;251
142;97
120;181
639;802
216;155
344;104
97;285
50;243
221;344
304;201
262;311
82;257
574;748
133;172
646;858
112;309
194;243
76;130
94;264
337;66
120;228
232;124
319;320
872;804
61;170
665;802
94;257
566;668
338;153
582;608
915;577
193;333
327;102
905;601
262;211
228;149
941;704
321;311
121;130
128;162
215;244
76;117
775;599
65;177
600;865
684;757
688;735
302;119
297;278
322;302
314;252
225;311
748;654
813;857
158;67
170;261
254;79
102;322
230;302
275;109
606;889
157;238
212;92
622;804
134;120
820;947
63;284
92;84
186;256
263;250
192;349
206;102
237;216
294;320
121;157
339;188
574;805
884;685
821;550
140;141
293;175
338;312
323;145
266;346
232;256
177;162
151;292
205;301
207;153
903;919
330;99
649;935
214;188
943;852
190;233
243;137
151;223
876;689
176;103
94;219
330;195
63;100
122;253
230;71
333;142
58;228
306;160
768;653
307;327
332;143
301;254
291;266
312;78
337;215
337;170
128;206
191;142
322;93
318;98
277;103
791;773
887;866
104;95
177;312
303;78
292;300
233;191
327;312
232;250
350;240
564;728
277;115
313;59
119;89
93;94
331;295
150;120
671;801
620;853
338;187
775;562
328;218
715;599
132;222
149;143
737;909
347;329
270;56
909;896
98;168
250;181
76;148
260;81
572;593
328;314
250;162
565;937
64;52
215;313
331;305
145;80
220;222
219;285
103;227
75;133
565;862
50;324
172;269
761;903
168;315
316;326
198;79
336;146
141;230
295;90
575;886
151;202
236;145
864;922
104;58
287;192
923;655
70;211
152;337
109;304
922;885
110;159
241;148
786;876
193;144
194;316
260;296
244;256
347;84
669;626
605;800
112;134
186;310
112;177
71;246
298;158
289;61
127;111
296;131
83;346
923;825
197;265
67;137
140;172
68;241
807;672
218;309
244;225
274;137
860;796
675;929
109;254
284;183
307;218
950;805
349;167
136;330
707;764
296;280
126;55
166;282
262;241
235;103
67;87
205;183
618;652
642;729
178;129
114;79
134;180
253;92
704;879
249;135
171;177
157;272
97;205
908;879
621;588
318;145
233;116
210;287
787;899
152;283
627;806
234;272
192;118
320;60
133;66
56;80
106;105
317;276
708;941
566;657
289;326
286;99
50;278
97;79
61;301
700;905
331;90
108;330
123;314
303;338
216;307
214;190
801;855
764;637
345;177
300;106
293;283
717;938
299;350
766;907
903;827
326;277
729;936
265;91
58;128
214;315
350;330
213;338
116;283
185;128
161;197
653;867
321;268
212;309
854;576
178;219
232;114
240;291
663;598
153;192
903;902
185;114
64;202
331;55
331;203
67;344
228;199
211;313
289;149
899;878
277;267
163;193
233;211
136;224
133;58
247;262
88;242
209;141
328;347
142;279
552;940
923;917
245;160
284;305
67;288
142;126
344;332
280;198
241;218
832;733
134;66
198;260
231;242
217;264
197;131
242;278
271;261
125;83
263;256
213;155
81;276
106;216
58;346
816;606
245;108
734;594
841;637
89;63
254;199
856;743
590;651
276;303
833;864
325;255
161;283
741;828
161;280
94;75
601;695
689;839
129;104
655;610
612;808
258;171
313;314
205;93
229;155
131;237
73;238
287;99
79;83
292;92
79;349
784;830
297;85
765;655
341;116
188;350
311;75
166;330
278;92
279;264
76;61
210;180
103;66
280;341
106;276
561;795
113;249
317;336
861;816
268;330
829;742
124;349
312;198
321;329
156;252
253;116
222;285
94;80
183;265
346;325
212;269
225;191
308;166
229;173
139;293
926;926
127;72
280;158
150;208
311;320
863;652
589;838
94;80
337;112
247;172
165;223
108;212
58;99
165;152
170;291
273;326
170;307
88;298
112;348
190;77
299;309
909;827
831;611
910;596
95;302
100;62
217;109
73;347
254;158
335;135
172;193
718;832
51;112
155;309
784;622
168;160
72;122
137;303
127;298
226;114
606;581
252;84
141;134
686;784
787;745
312;82
745;762
199;263
309;201
690;785
174;252
111;125
307;124
213;304
165;149
164;337
179;348
209;286
348;202
165;179
259;303
756;698
65;114
327;305
180;205
350;162
284;345
53;266
178;215
82;53
77;111
318;257
721;688
931;876
222;288
92;244
51;247
162;156
274;340
129;251
347;61
314;75
268;162
254;154
244;69
785;858
192;156
81;326
925;755
339;307
185;168
221;127
238;210
160;160
299;214
227;318
881;776
97;349
83;342
208;90
668;857
193;229
211;210
160;210
250;179
282;343
297;112
52;242
311;286
