1D;2D
122;350
287;213
52;209
219;131
170;54
275;254
289;314
216;84
718;611
923;730
120;118
90;173
120;165
184;149
304;335
228;130
179;114
137;181
161;263
84;297
191;261
133;151
244;97
339;314
822;853
58;345
238;244
53;209
244;73
812;627
66;258
164;180
122;285
931;558
317;81
150;160
189;135
632;669
71;146
71;132
103;338
81;223
592;569
132;112
289;202
51;215
158;51
309;101
82;209
227;263
313;267
129;60
693;736
302;201
275;323
207;117
172;302
730;896
206;189
275;59
238;218
218;339
177;106
316;274
302;69
213;146
712;615
245;196
296;169
144;318
245;160
754;926
53;181
249;336
237;82
149;202
106;178
149;335
341;145
273;106
314;278
576;833
79;315
590;764
331;80
175;203
609;892
322;274
799;579
176;143
774;785
309;314
145;188
277;188
86;265
172;225
103;213
746;662
801;573
671;756
825;827
245;168
190;105
109;126
93;128
266;169
158;284
921;925
682;929
870;861
894;610
329;259
98;181
252;212
341;226
210;51
257;281
337;109
300;62
209;77
210;263
905;943
89;313
104;268
64;120
148;249
122;92
53;258
313;304
626;696
611;720
322;332
211;344
59;219
226;143
66;219
89;334
297;311
138;65
204;64
185;213
120;97
233;181
898;591
918;659
320;94
282;123
136;325
328;311
309;76
609;950
107;323
209;86
342;63
72;313
346;199
329;265
340;192
223;96
333;166
332;222
257;89
144;302
211;256
948;896
134;309
303;69
289;104
88;280
83;246
120;312
341;227
107;102
297;231
96;312
117;286
665;758
195;273
55;286
301;85
54;141
906;624
321;341
258;232
177;273
218;249
262;115
269;263
781;628
237;55
128;113
628;701
195;158
901;563
231;293
264;202
137;183
134;232
247;243
159;215
594;643
294;138
315;144
579;717
134;73
313;283
290;144
193;126
282;90
191;155
625;778
91;110
223;206
680;858
229;277
221;133
244;201
181;311
261;285
236;314
315;114
196;326
726;550
221;251
52;326
143;123
192;293
266;97
150;76
164;233
201;212
327;84
217;345
180;287
330;95
204;87
187;248
301;339
858;704
175;248
106;165
289;127
327;124
275;139
97;225
157;292
189;307
283;148
661;654
261;70
143;274
103;237
180;272
793;823
948;575
803;553
214;191
208;327
119;222
211;317
275;114
51;87
96;326
338;124
619;870
305;180
214;336
78;256
243;104
79;75
936;581
99;85
248;195
784;675
152;285
217;309
875;709
56;273
74;219
880;612
255;315
275;244
262;211
291;230
69;346
598;578
208;68
707;761
233;246
593;641
291;253
102;67
187;324
800;913
667;583
178;199
241;229
59;58
306;102
117;277
916;664
112;182
782;680
108;222
200;235
247;271
941;840
175;305
294;173
317;291
166;113
652;769
257;160
749;774
343;210
268;57
88;90
165;60
160;119
73;208
337;160
319;152
131;215
344;224
249;274
305;265
52;143
115;166
705;774
118;170
557;819
74;220
814;759
824;672
135;284
238;229
334;343
325;323
59;139
825;590
312;87
168;336
130;289
201;304
343;134
153;270
135;55
125;137
72;219
590;598
818;813
708;729
337;138
762;576
119;227
308;335
73;250
81;149
152;226
209;258
331;330
105;212
274;129
682;627
922;871
765;636
145;128
236;63
278;190
300;223
157;185
268;130
869;894
245;286
300;259
715;944
93;64
321;265
659;558
166;306
227;124
218;243
625;892
147;266
97;303
321;129
56;51
57;242
306;297
703;605
71;95
75;338
90;208
133;160
664;746
61;121
308;329
328;170
253;274
206;178
224;153
219;168
76;116
165;245
877;676
249;251
196;271
102;183
228;74
136;120
129;106
883;696
247;255
303;332
186;292
206;97
897;646
123;228
176;248
774;935
211;148
331;236
191;344
59;197
319;282
74;334
186;249
287;292
219;219
170;138
81;53
252;290
281;221
717;945
776;814
325;350
234;127
559;818
759;800
73;180
641;685
295;189
820;789
123;196
60;142
225;216
192;125
248;277
115;159
170;166
118;104
287;287
145;134
255;105
117;290
76;287
320;285
157;118
940;815
158;260
750;644
618;818
690;821
213;343
110;107
131;292
801;601
278;226
132;71
83;165
236;120
307;164
307;146
637;840
52;244
322;349
103;259
753;614
106;231
170;107
197;241
806;753
619;725
213;345
145;289
314;193
341;330
215;239
102;198
58;325
235;292
125;218
53;197
160;302
209;293
220;112
140;56
880;880
313;190
747;857
916;820
803;632
91;207
244;242
553;871
337;333
293;136
336;154
316;85
338;231
266;254
286;113
793;722
184;61
102;92
282;60
819;742
793;875
940;577
70;324
325;172
913;589
263;203
262;316
900;839
141;213
245;230
337;50
304;323
244;316
100;132
579;584
299;202
247;286
316;312
107;155
118;167
895;757
259;251
265;158
70;308
554;721
610;734
103;60
899;625
806;868
799;608
258;211
850;713
81;317
348;52
276;92
101;265
911;895
185;267
76;138
263;133
331;95
344;231
169;249
655;896
245;54
821;582
880;827
674;729
318;66
195;270
232;271
94;120
272;225
312;187
551;860
205;341
217;296
140;174
83;319
149;50
332;206
290;146
842;699
209;346
145;294
328;251
96;294
300;242
309;237
214;244
305;113
168;143
216;293
300;116
148;296
298;230
145;160
211;106
332;302
213;155
877;673
97;188
190;341
317;125
59;185
183;130
313;198
233;334
226;253
142;223
220;329
206;121
137;329
149;346
282;249
114;239
306;158
297;302
716;776
336;94
856;575
338;249
244;118
255;140
54;289
916;780
55;344
79;95
58;163
117;281
297;231
279;310
164;104
327;232
253;291
169;333
57;274
314;178
266;131
137;245
599;765
98;332
190;150
327;252
349;249
244;226
283;69
78;133
292;319
168;160
283;65
259;190
157;138
261;341
316;115
127;211
83;217
138;226
113;250
