1D;2D
723;627
762;860
162;103
317;110
805;684
334;130
117;128
310;340
223;127
274;331
291;128
244;183
311;347
114;217
160;158
208;134
241;179
336;336
617;685
87;307
226;260
688;810
115;176
326;324
78;122
337;212
749;938
908;926
52;320
195;162
131;297
280;308
298;181
172;193
837;761
205;265
238;338
198;232
125;118
335;129
97;237
57;275
306;343
596;857
216;320
184;248
815;835
679;859
156;266
300;173
256;326
350;89
659;833
200;328
333;145
184;168
233;334
630;721
311;105
666;635
281;347
109;236
257;245
162;86
311;169
126;238
260;338
228;192
92;165
276;74
143;345
180;304
202;65
294;150
264;319
326;84
150;255
254;250
214;256
179;249
343;100
70;271
321;101
346;190
122;184
240;271
177;211
186;275
283;78
241;204
209;72
181;116
195;288
179;240
677;808
153;222
64;83
243;225
78;65
227;341
314;156
811;596
106;267
317;333
191;57
56;144
809;590
768;897
53;256
90;234
141;176
187;228
55;121
341;116
196;79
825;662
55;210
230;290
843;917
86;227
126;215
86;252
96;107
350;110
303;220
316;125
340;212
944;621
172;151
717;744
265;122
167;218
178;232
96;343
569;619
87;51
59;258
328;184
625;567
279;96
94;270
205;75
177;201
783;667
129;344
233;275
243;312
225;272
697;653
51;245
169;180
202;194
227;331
276;196
205;268
663;719
185;150
299;278
81;216
186;135
238;311
271;69
871;918
61;191
914;797
724;722
51;153
695;685
248;200
336;262
296;204
298;195
282;76
254;166
263;137
760;760
268;122
138;305
741;619
350;270
267;327
63;233
197;283
163;157
166;119
328;301
158;317
102;220
120;330
774;687
191;109
748;738
333;94
557;909
315;153
279;331
197;64
173;160
224;209
260;317
67;350
243;137
260;106
73;152
56;328
219;323
257;167
247;296
681;945
748;940
776;630
128;218
178;186
302;200
191;243
223;265
229;257
191;279
92;203
244;301
621;847
765;769
178;333
263;146
696;764
65;188
164;237
342;190
658;948
290;152
144;231
266;55
58;271
268;72
134;127
281;320
53;214
813;668
89;297
188;167
291;125
660;660
276;206
750;631
582;832
65;332
298;142
257;149
166;65
897;812
94;330
838;944
329;272
174;327
791;751
211;144
333;149
318;88
772;630
347;87
109;187
114;202
85;192
235;136
137;156
765;901
260;141
342;146
261;299
221;91
266;98
109;249
198;204
900;660
52;223
907;721
216;205
334;69
74;195
206;156
192;331
262;311
791;570
128;111
52;294
783;834
265;86
183;337
345;95
910;694
596;856
203;201
255;86
150;345
153;82
573;811
273;296
243;326
198;132
86;317
193;194
183;343
210;340
163;190
246;255
88;305
257;154
199;96
95;179
182;344
282;147
88;219
111;233
300;348
235;322
222;306
191;300
132;215
128;59
141;277
266;235
780;569
157;263
169;294
614;910
216;89
