1D;2D
66;206
917;928
930;999
139;55
784;874
82;123
796;822
146;214
61;44
887;755
680;889
898;882
65;115
67;167
966;877
283;332
139;329
78;159
34;212
330;146
767;653
754;739
125;227
911;999
817;937
799;696
811;999
860;910
44;8
223;301
824;984
848;753
286;231
929;770
58;177
811;719
246;316
280;29
243;56
85;77
243;233
216;59
817;784
173;41
702;975
777;701
232;304
890;763
682;887
777;997
906;903
712;676
350;236
825;868
789;854
96;328
190;350
5;245
298;159
178;3
685;656
27;279
950;787
297;223
979;952
767;739
910;672
217;319
959;772
954;835
834;945
62;151
178;309
839;830
162;60
159;169
849;947
254;83
81;269
193;146
944;963
187;13
159;84
896;661
23;47
741;775
328;225
256;288
238;104
210;255
137;90
767;998
954;790
680;802
999;673
249;29
767;940
668;791
38;349
163;234
891;667
40;249
756;984
819;683
802;836
846;672
127;185
873;724
205;71
838;876
300;311
227;281
896;844
660;750
297;64
93;105
82;53
64;223
801;954
822;704
806;899
773;825
55;64
704;804
848;872
30;176
226;206
670;948
182;338
205;122
651;739
140;110
688;682
333;293
226;146
239;32
61;205
263;312
869;742
942;949
808;819
789;811
220;350
932;948
869;783
789;924
734;691
963;767
340;19
901;877
659;988
126;124
841;906
755;889
24;316
829;876
115;269
208;263
257;56
315;40
200;172
901;904
225;293
127;43
102;152
321;100
874;695
823;828
717;703
982;711
275;187
774;746
225;9
757;786
953;786
782;842
804;951
309;306
680;958
252;32
336;122
324;81
161;266
314;315
958;815
186;193
341;338
690;971
339;20
883;800
855;955
172;333
146;265
837;666
899;763
150;257
813;898
93;149
16;93
161;345
764;765
340;123
911;822
299;37
801;762
753;690
79;84
743;867
343;231
981;711
154;120
870;947
666;833
143;102
651;807
860;998
346;199
714;956
935;728
669;653
278;77
994;744
888;658
855;799
664;956
982;738
222;134
347;305
77;101
167;337
995;856
103;100
966;844
984;759
698;673
665;817
835;930
741;770
57;342
149;98
192;140
106;60
719;874
51;115
771;714
941;964
967;768
19;123
232;273
101;206
879;807
666;733
709;782
95;254
346;17
925;924
753;853
93;224
85;345
782;795
37;148
762;913
724;880
310;324
966;708
59;124
282;311
826;962
733;846
40;318
38;104
166;122
677;791
720;881
8;71
250;74
56;27
996;724
136;209
993;930
757;857
53;305
298;98
860;849
206;89
31;138
912;862
137;139
865;845
65;287
25;124
707;795
940;924
780;996
273;25
306;20
302;133
85;113
782;668
178;53
865;726
214;196
960;718
164;203
322;182
972;820
189;200
185;22
988;994
971;981
775;687
845;742
672;897
662;779
848;924
124;110
323;270
678;708
143;225
345;275
325;188
812;879
133;315
143;61
800;909
757;661
60;73
326;118
136;64
180;137
982;749
56;254
867;717
174;130
51;321
241;298
984;844
882;704
662;875
29;163
874;757
804;747
146;216
958;712
747;985
335;4
982;844
653;845
147;208
983;887
784;847
790;927
317;1
131;283
6;257
869;716
299;85
127;299
988;764
113;204
855;862
311;137
772;914
93;346
236;305
225;327
693;916
883;951
29;270
290;96
291;190
998;673
728;731
885;776
73;255
8;59
675;693
251;316
150;250
960;721
733;764
86;84
804;717
801;783
240;159
818;660
87;127
729;924
170;302
12;177
989;970
275;330
929;664
314;255
744;698
60;346
922;940
85;60
950;837
327;90
34;46
250;59
322;154
282;120
796;943
241;68
777;762
325;162
232;89
656;937
17;55
826;681
844;812
67;208
271;157
797;774
698;655
297;298
886;876
675;752
806;923
94;60
146;245
889;773
344;11
862;779
943;796
818;765
319;271
656;802
211;82
854;997
778;929
229;92
265;4
931;834
98;44
681;762
802;730
656;685
4;21
2;151
48;165
152;173
946;670
106;39
836;957
203;204
664;944
886;823
181;74
104;62
244;240
853;888
718;768
929;784
757;695
979;994
155;30
999;840
919;663
849;847
212;262
672;789
125;60
836;934
4;136
242;22
45;248
213;84
251;55
303;265
345;271
898;885
17;85
976;720
974;658
138;74
215;195
801;763
844;713
803;673
877;858
750;752
139;54
663;931
932;771
678;705
24;99
762;835
770;793
844;801
298;297
817;945
808;905
231;254
865;944
822;809
940;701
302;209
141;266
689;907
738;953
59;243
899;869
309;79
847;870
228;150
234;221
285;183
738;907
46;249
204;189
764;808
205;315
163;177
150;241
814;671
248;258
792;680
816;853
236;259
969;933
738;952
153;105
190;79
259;289
809;677
119;267
871;959
864;983
99;177
86;339
223;193
212;88
268;9
910;855
307;37
746;682
983;978
767;876
966;760
922;717
738;835
327;293
908;733
229;8
67;217
327;323
246;168
4;210
23;94
111;257
937;957
820;915
35;127
272;220
918;985
809;862
303;5
297;308
975;705
40;302
64;167
275;325
696;955
786;835
116;138
771;968
289;307
119;145
85;281
278;180
951;849
685;812
164;15
697;728
712;671
32;328
956;763
904;768
706;998
155;231
661;745
846;875
816;770
66;142
798;763
217;21
679;985
810;899
330;82
828;720
117;301
203;131
871;942
807;834
917;984
804;971
190;246
189;333
839;866
350;163
651;719
201;97
689;699
911;923
338;216
897;905
250;259
683;757
115;122
791;739
954;656
711;692
139;11
855;978
887;930
240;168
258;226
815;907
773;693
221;194
775;680
986;919
350;177
687;992
316;183
864;683
87;286
254;135
244;152
341;305
289;143
167;43
219;141
222;70
881;820
959;941
343;32
774;926
833;834
328;17
315;224
178;264
168;337
80;230
324;74
130;192
42;347
672;711
177;171
886;703
886;967
694;910
723;816
855;862
275;4
330;170
768;667
164;82
944;759
36;150
280;334
915;723
68;248
869;946
837;968
248;244
724;722
910;685
989;989
766;702
810;850
286;197
195;31
750;982
341;55
72;54
298;197
271;179
47;78
156;314
146;4
836;707
94;47
278;187
905;939
664;896
32;136
51;184
952;680
849;855
86;314
86;122
932;881
114;217
64;143
857;813
273;50
930;856
290;69
995;817
336;130
675;798
758;652
169;184
232;254
272;292
305;270
277;226
198;229
970;692
748;894
54;253
860;717
272;76
886;741
232;146
777;778
