1D;2D
93;143
104;70
886;718
878;699
173;16
906;817
834;776
665;937
731;904
170;96
695;676
821;749
79;123
864;896
31;254
171;108
301;185
74;158
133;156
19;298
860;895
36;219
653;785
901;763
93;10
265;248
224;130
241;8
161;9
811;724
777;801
942;884
852;987
879;789
697;850
855;867
882;832
222;161
993;946
57;148
832;779
922;887
237;236
241;145
987;823
60;111
840;946
961;904
125;24
5;67
954;713
655;873
50;217
922;715
826;780
995;650
311;292
831;708
943;861
665;891
302;32
104;146
308;279
183;108
2;316
936;969
940;796
888;697
838;845
274;14
865;895
145;350
72;21
727;836
284;260
90;318
869;906
79;194
228;211
691;720
787;765
171;50
963;892
95;118
854;947
147;318
905;972
148;31
811;762
735;653
719;683
7;229
171;168
271;211
735;797
863;978
145;338
102;208
801;968
718;866
295;326
190;308
780;731
151;75
215;163
282;128
346;180
869;820
228;286
769;916
803;797
929;711
134;90
349;198
100;31
683;851
728;991
855;941
323;234
190;16
775;995
313;210
142;179
829;783
915;897
92;257
937;997
868;756
693;816
906;857
853;873
757;949
9;176
725;964
712;667
68;87
992;709
59;122
350;321
183;282
995;886
696;876
785;837
890;812
24;349
30;324
938;809
884;925
857;821
247;67
683;700
719;696
94;267
31;255
716;847
803;778
241;156
985;827
829;879
222;350
752;750
181;330
32;200
247;217
959;905
190;210
86;242
682;852
899;802
58;116
951;738
347;235
2;262
838;989
696;999
73;269
798;882
784;823
860;879
800;710
107;303
702;933
884;911
230;12
57;344
977;933
26;303
243;189
141;185
706;865
875;707
653;655
280;286
775;821
110;132
144;53
136;100
322;144
57;47
659;811
786;974
719;697
144;302
245;42
796;866
88;225
171;91
824;773
707;925
34;6
908;945
272;163
941;735
719;796
939;833
764;960
272;207
5;107
897;717
111;252
963;760
95;218
22;151
191;222
782;875
53;323
162;103
848;672
995;716
749;654
294;307
842;950
123;143
922;799
713;896
27;113
127;281
832;983
947;812
234;185
289;85
865;738
911;743
141;173
655;815
866;803
945;696
960;968
22;325
789;665
64;260
886;764
320;53
74;263
76;39
218;266
210;84
178;299
857;805
101;233
101;73
940;688
768;692
660;674
238;170
790;697
326;343
266;237
69;168
789;900
