1D;2D
953;966
676;900
962;764
936;881
198;257
710;916
932;810
208;223
899;726
813;872
135;205
842;945
911;811
125;165
162;16
277;281
173;9
864;973
896;800
308;324
244;217
972;705
180;167
253;274
879;815
342;160
336;184
909;856
83;12
898;971
803;995
257;249
974;894
120;32
868;775
255;284
882;889
344;120
253;254
945;952
143;219
788;746
133;159
945;717
221;41
959;996
303;122
650;865
793;988
99;70
182;253
95;29
931;698
987;788
920;887
870;787
217;139
39;285
684;899
739;698
42;329
303;113
920;765
690;854
718;980
276;218
734;856
210;97
12;200
761;694
100;169
273;115
882;913
127;338
768;996
292;56
986;743
731;911
883;977
265;25
247;213
714;660
278;152
818;969
846;883
346;25
913;972
786;793
734;811
797;953
322;28
655;988
960;780
789;668
903;930
180;48
213;26
203;295
76;73
928;846
781;871
97;262
885;914
22;257
792;755
956;686
188;300
720;864
198;98
348;170
117;18
871;652
706;823
52;179
921;856
718;905
141;42
922;718
703;935
835;671
146;330
798;900
774;845
208;105
747;982
164;188
191;204
768;955
274;73
998;746
860;821
267;37
703;876
220;92
814;929
757;919
61;51
117;77
340;140
227;155
815;716
671;654
294;111
161;60
171;260
280;50
758;660
110;30
137;52
96;28
689;668
82;56
712;676
918;949
843;912
912;767
920;780
887;850
315;19
156;126
700;736
293;210
678;839
872;953
700;685
785;896
907;692
199;343
939;835
792;829
758;801
81;138
721;768
338;193
233;114
68;79
794;898
94;60
241;79
32;255
199;146
651;959
813;672
653;876
704;729
68;103
769;904
122;181
871;815
907;949
702;750
346;251
48;89
658;988
866;924
701;685
808;843
959;927
803;660
178;214
88;336
932;784
713;692
899;810
736;797
949;654
50;319
265;330
879;792
911;867
758;808
800;848
6;68
935;689
728;753
723;650
21;237
819;974
987;728
202;118
322;182
722;837
833;798
238;296
901;848
310;166
105;43
883;659
16;193
202;120
123;344
206;339
201;149
906;718
908;887
53;18
183;298
702;704
69;104
925;898
309;130
135;217
225;262
762;836
673;753
96;153
285;342
24;50
715;852
121;336
766;906
108;14
893;726
822;766
188;98
187;344
779;959
73;49
793;852
912;667
65;25
700;846
990;655
714;949
942;678
46;334
50;188
663;759
292;298
721;904
892;693
883;892
811;783
736;770
345;87
74;42
340;247
312;269
337;210
330;147
799;955
845;919
280;185
16;319
66;341
861;684
103;304
70;63
256;32
260;225
346;301
704;791
140;201
218;213
240;45
875;670
723;695
703;856
679;717
755;936
344;341
985;769
915;944
54;136
27;108
900;962
34;215
871;982
104;175
852;931
785;726
718;821
218;105
247;212
806;696
176;271
276;339
203;60
347;157
66;35
334;63
51;176
961;808
925;880
170;73
665;913
235;127
921;737
144;145
924;780
69;73
41;9
928;733
309;253
279;12
348;327
330;348
91;334
998;916
162;24
203;165
49;104
8;121
42;111
108;275
944;671
691;999
324;114
335;282
262;316
318;283
721;889
663;701
274;262
189;344
676;687
327;313
150;292
898;794
238;126
976;702
770;732
204;348
781;891
202;152
885;911
748;658
958;892
779;944
307;186
988;955
969;854
785;661
130;212
993;963
795;759
894;991
37;45
49;121
21;197
14;197
865;671
959;982
147;259
714;682
767;796
142;241
318;181
852;715
854;721
131;48
796;693
904;848
108;151
987;677
303;319
961;778
955;878
118;188
707;671
187;299
338;308
936;893
836;906
134;16
285;208
832;813
817;673
823;744
321;312
702;678
715;962
93;14
983;989
984;974
733;826
71;267
144;29
837;976
935;751
768;882
7;207
959;872
34;331
123;286
52;179
92;291
284;133
672;909
735;883
10;20
977;756
919;806
316;86
712;815
225;312
327;120
184;120
208;19
321;336
292;312
39;189
33;107
117;112
101;161
837;776
226;54
850;792
846;991
855;757
677;944
680;778
834;757
29;149
144;205
304;326
252;141
715;886
808;935
736;953
708;755
82;11
764;879
50;249
950;852
970;800
700;957
121;265
257;244
36;85
917;932
717;906
103;22
837;741
291;7
858;944
671;769
183;295
849;950
985;674
950;854
185;103
938;798
259;7
40;76
285;259
86;250
33;203
19;259
3;281
88;317
194;185
716;871
772;937
947;733
983;888
83;141
222;335
191;242
224;80
915;755
308;290
985;815
67;103
866;904
983;677
350;18
859;899
294;215
686;688
127;56
5;95
771;815
728;663
667;786
723;878
840;959
262;347
146;35
76;338
942;913
775;770
963;777
280;110
927;705
741;897
211;105
928;741
939;860
64;140
294;104
972;675
999;671
