1D;2D;3D
106;349;228
661;820;938
292;219;78
830;750;611
228;208;212
300;149;82
902;682;727
895;861;870
119;312;99
235;300;104
103;121;306
694;816;872
798;848;810
96;127;206
809;600;727
87;350;133
749;743;606
134;152;271
898;782;947
218;307;274
124;135;171
334;315;70
99;177;118
334;237;253
805;734;725
243;129;120
86;119;54
673;813;593
127;174;275
82;155;234
308;125;151
310;263;265
669;641;649
256;78;339
78;292;119
877;791;733
293;227;242
271;67;172
791;576;606
668;682;761
256;175;309
249;104;239
181;297;298
167;231;114
557;744;743
154;190;202
197;212;101
331;324;113
270;233;237
88;63;306
348;126;294
341;274;279
122;161;316
823;698;835
53;331;113
685;861;590
306;171;137
88;168;79
827;869;726
280;243;227
293;50;82
189;312;191
732;747;823
276;334;346
332;54;116
58;300;112
121;338;283
190;345;162
129;183;344
245;296;268
154;152;158
167;258;337
274;176;170
907;775;907
877;606;895
939;754;561
92;231;294
291;197;244
56;240;280
337;119;195
798;813;585
85;324;54
181;242;237
88;114;76
201;223;207
217;284;118
153;116;294
587;653;655
282;243;226
273;170;209
154;262;61
106;101;187
890;577;677
82;122;224
119;147;82
58;141;114
118;50;173
207;74;227
84;163;119
130;152;266
263;100;84
350;136;298
215;212;346
198;172;64
346;292;290
255;313;209
340;227;322
140;348;187
51;161;205
96;304;160
137;98;302
141;217;322
818;694;822
132;60;137
247;164;197
90;303;218
238;163;301
296;306;317
320;171;313
948;744;723
262;233;121
61;71;172
116;54;142
612;696;559
838;581;729
330;195;181
338;137;201
62;297;64
74;91;91
207;164;75
190;189;99
215;333;261
931;756;919
238;213;342
308;160;303
327;80;294
137;173;289
303;100;66
253;245;50
139;234;123
257;313;221
129;222;161
76;244;306
190;322;210
246;99;301
263;162;287
277;256;265
77;258;308
51;71;129
870;836;836
255;196;68
77;166;77
197;287;158
805;716;604
616;803;636
265;232;337
241;306;197
562;791;775
311;271;158
153;266;59
311;269;232
184;203;229
101;230;241
86;148;153
943;774;555
87;115;175
164;232;139
300;281;172
177;74;166
295;115;78
153;316;81
924;767;605
220;265;298
191;257;325
107;215;289
740;601;834
305;156;212
55;220;158
201;159;338
161;83;64
788;812;670
169;328;334
58;322;79
243;194;92
238;118;73
161;205;313
74;101;323
164;307;254
342;140;252
285;222;347
159;326;239
573;755;583
253;279;91
327;339;109
840;914;571
179;114;181
236;203;310
192;148;279
96;228;205
256;126;221
112;254;83
883;880;762
252;117;320
871;556;950
307;276;143
64;282;201
923;793;766
197;306;172
333;244;178
257;251;141
315;88;248
287;121;228
661;721;852
122;243;306
108;179;232
250;336;285
243;80;156
585;562;739
213;133;124
288;259;254
877;666;708
291;195;57
142;305;63
164;96;110
165;71;263
188;127;262
243;184;319
122;204;324
676;803;900
130;147;58
102;256;278
350;165;155
264;219;271
818;864;944
554;624;817
350;92;166
257;57;156
201;55;151
650;890;847
592;871;715
315;266;182
81;65;150
565;862;593
730;899;607
113;218;279
248;203;178
160;249;131
879;812;861
241;209;326
107;178;83
671;871;624
613;849;749
290;309;267
68;177;250
865;836;858
263;334;325
729;845;727
104;271;237
564;747;797
902;672;707
118;211;117
253;282;164
71;196;314
278;236;72
64;321;221
324;120;332
128;230;145
729;875;595
255;262;156
224;100;342
294;210;225
672;933;948
189;201;194
234;341;223
65;59;104
86;215;64
54;96;173
190;172;105
54;313;265
108;121;154
63;124;332
143;321;52
150;99;265
298;124;124
264;173;307
79;137;65
161;245;88
277;80;181
200;256;83
150;202;193
170;305;151
325;236;123
257;121;264
609;577;739
94;329;126
98;75;247
204;319;117
718;630;637
254;322;102
115;125;95
61;57;259
110;275;68
200;234;115
331;311;262
704;811;708
336;345;102
812;653;671
221;196;109
349;125;202
140;329;276
340;86;183
155;156;313
304;200;156
132;90;344
186;92;345
292;195;159
325;237;140
154;111;175
184;342;163
106;252;132
268;161;270
214;324;161
136;191;163
103;249;120
200;338;337
278;94;256
294;244;221
73;201;175
175;243;117
122;274;187
82;267;262
74;112;189
219;51;162
827;680;575
256;94;93
178;308;235
256;328;174
180;88;187
673;720;788
901;752;880
207;116;312
71;263;51
251;194;158
229;61;87
74;57;301
187;315;248
224;120;70
328;302;198
221;183;138
118;286;152
170;129;154
99;262;267
215;142;331
641;677;913
884;563;764
227;168;253
552;747;772
560;929;837
83;301;177
128;130;90
99;271;192
835;608;696
594;896;792
171;190;162
948;931;891
769;638;593
197;216;88
341;214;52
264;292;55
232;174;157
310;201;195
175;146;134
91;315;184
282;112;89
689;575;818
55;331;178
259;342;195
272;157;274
135;248;205
191;342;311
582;566;896
756;772;936
118;76;213
91;248;292
152;325;189
942;634;746
63;95;287
253;299;250
332;53;163
241;215;184
862;611;792
250;245;289
347;90;136
334;168;348
868;685;916
625;715;774
277;188;151
889;616;587
239;56;147
100;140;100
560;613;665
132;159;209
71;199;216
79;98;315
263;332;308
52;126;115
259;243;88
220;89;232
296;77;213
243;161;144
60;85;176
625;654;904
268;206;127
348;162;254
252;144;340
77;207;195
307;176;118
245;130;178
304;167;326
299;213;275
935;883;665
672;572;707
687;699;558
322;111;264
98;256;245
649;733;614
215;191;177
188;115;196
262;86;175
105;78;296
122;56;108
131;70;250
342;203;143
141;92;282
253;233;218
237;224;128
741;766;570
615;729;915
203;64;164
119;336;317
310;159;188
107;331;189
210;270;271
313;80;188
76;216;210
128;297;137
346;333;321
343;190;171
798;704;589
926;935;666
212;197;282
115;77;175
99;211;341
240;241;165
147;156;139
95;262;107
326;107;100
921;666;631
119;261;273
240;203;63
50;207;82
945;750;790
799;630;731
627;843;950
853;870;773
313;174;295
261;108;137
241;328;183
314;311;164
207;201;84
218;161;169
329;238;163
239;145;152
94;90;257
334;332;55
214;120;286
238;331;129
173;126;81
244;261;196
174;200;90
895;657;672
292;261;57
61;298;130
170;75;137
342;220;324
74;169;281
185;327;208
275;276;73
304;253;134
908;845;839
302;156;207
218;161;348
112;90;229
679;729;891
317;297;161
599;569;688
259;88;332
177;96;113
216;74;103
128;261;118
941;759;810
781;917;583
127;217;227
124;307;348
119;342;296
182;323;301
256;54;58
599;910;697
217;333;339
661;756;777
638;607;908
112;343;223
145;231;319
78;143;334
57;172;224
224;90;102
643;681;577
200;161;196
227;301;227
234;254;240
268;161;316
316;155;80
101;183;85
789;901;568
240;90;98
84;260;344
115;66;133
185;192;215
323;255;268
143;338;271
125;124;154
573;580;698
164;196;333
146;115;326
633;835;702
302;139;56
188;104;337
223;214;135
312;107;120
330;212;95
301;53;62
212;130;186
725;783;815
73;190;170
70;223;282
620;668;683
88;304;124
116;140;300
240;78;321
145;238;256
274;290;336
238;107;310
689;842;792
251;320;295
211;122;120
242;277;318
205;94;86
272;165;107
288;149;76
196;120;140
613;602;810
236;339;91
181;295;188
170;122;180
326;273;294
926;664;863
69;218;109
59;182;292
53;167;328
89;152;195
755;719;656
266;228;244
114;171;234
206;112;92
129;75;298
190;76;277
65;148;117
131;328;172
56;339;274
287;67;110
262;291;159
270;99;329
284;289;220
296;210;227
60;212;198
914;701;697
177;238;289
193;212;225
214;62;203
130;167;93
84;346;350
661;738;907
96;312;255
250;89;131
307;73;263
68;149;88
883;844;933
291;290;86
769;919;610
651;689;884
140;92;328
82;131;349
277;197;281
213;64;137
278;230;200
675;806;682
240;245;205
297;280;147
948;718;844
204;101;212
331;138;154
94;111;241
349;322;116
278;293;93
325;101;221
50;66;315
205;170;165
280;295;299
88;190;345
310;212;330
57;320;65
84;279;168
192;334;344
138;145;137
220;208;78
181;314;171
80;168;80
129;296;232
70;229;326
845;847;749
238;327;226
312;238;149
275;306;200
124;94;285
704;820;567
240;66;121
293;124;208
229;269;72
142;114;233
254;119;301
315;192;181
85;106;143
878;655;771
776;823;923
300;320;172
266;327;214
906;689;931
106;177;136
907;856;829
54;293;248
334;267;228
324;303;285
242;344;289
341;153;263
340;51;88
67;241;313
294;146;302
172;286;140
73;98;79
300;241;329
249;204;348
73;149;130
97;62;204
144;128;247
927;835;645
86;261;71
189;223;199
146;175;218
240;243;308
112;57;298
346;315;151
815;667;606
297;171;145
208;326;203
346;240;274
287;211;112
274;187;349
190;306;187
287;247;232
340;194;327
260;174;93
344;253;315
320;200;218
108;79;241
226;295;276
177;292;304
111;50;66
761;694;714
314;251;98
125;328;254
183;194;112
814;845;729
330;220;347
114;252;347
276;64;108
114;123;114
327;109;122
127;133;204
