1D;2D;3D
54;250;233
258;85;86
349;182;50
339;184;316
96;307;195
601;583;838
54;308;213
254;88;220
211;243;326
270;260;245
308;264;209
330;266;127
270;317;264
145;109;195
337;290;120
809;764;777
828;571;907
346;137;320
900;869;929
90;91;55
607;736;791
331;165;289
213;199;120
112;62;137
164;218;126
53;108;280
598;810;661
219;96;220
187;221;335
731;825;631
315;83;271
71;176;165
102;341;51
288;170;297
346;152;119
236;89;225
347;222;224
330;152;207
189;222;101
208;95;305
241;262;223
201;243;213
129;231;132
201;131;148
303;147;320
203;131;261
129;286;234
208;187;262
235;56;163
286;206;98
806;646;845
128;263;252
145;315;57
288;282;109
831;675;690
102;341;348
347;186;243
203;119;211
308;78;198
173;345;283
550;636;754
270;337;335
112;317;188
235;163;160
215;235;188
326;303;292
819;618;857
577;642;916
560;559;865
749;783;706
348;187;91
81;266;141
90;233;305
243;349;53
143;287;260
126;317;338
328;336;285
328;228;224
95;348;65
349;54;253
334;309;257
637;591;603
261;316;194
149;237;293
904;716;904
190;197;261
200;336;131
246;294;148
258;219;110
734;608;569
864;731;890
335;328;100
229;70;103
266;144;317
331;258;79
244;185;242
228;225;320
110;181;266
253;206;154
868;587;850
226;250;75
282;201;350
151;145;158
266;90;96
661;621;941
207;335;164
145;284;179
75;164;312
204;65;75
209;347;124
240;200;111
250;112;234
65;140;67
325;98;222
600;658;752
344;97;285
215;209;329
231;111;76
176;259;192
65;124;70
305;158;240
331;327;63
329;256;176
326;65;50
223;269;77
113;228;91
214;138;226
107;309;106
118;312;235
682;814;861
65;107;157
67;224;185
74;61;308
333;203;187
200;179;80
275;195;88
56;101;279
227;118;313
157;99;267
100;189;171
898;691;864
89;153;345
766;624;822
235;176;187
63;172;303
152;202;254
157;330;158
108;254;163
79;241;236
175;324;65
210;261;259
332;113;57
64;190;86
138;243;275
917;810;930
260;132;88
