1D;2D;3D
332;292;102
294;287;174
634;601;594
153;332;306
275;110;194
817;741;819
67;248;185
155;288;294
190;143;118
708;568;831
775;636;616
226;260;257
184;136;215
82;143;298
839;645;583
123;113;150
947;834;826
912;651;594
324;308;122
838;633;560
310;109;184
86;287;102
185;184;151
295;284;243
176;334;346
577;717;571
57;258;122
160;144;258
249;60;231
932;694;705
85;60;148
926;829;565
271;183;228
131;55;257
732;835;795
68;157;57
577;659;744
336;209;174
68;78;150
931;612;929
596;800;580
569;698;554
62;90;129
276;271;71
162;149;285
223;111;92
217;142;191
330;258;158
113;156;168
337;209;304
172;215;182
182;248;170
211;111;342
182;145;97
218;253;158
79;308;243
266;52;310
250;348;136
179;123;60
320;113;141
81;306;207
171;132;342
290;128;52
202;266;323
73;194;144
210;52;240
551;905;900
770;760;620
133;191;134
116;256;167
74;167;59
275;200;313
786;743;875
268;63;187
258;105;321
582;766;827
619;670;907
183;105;346
104;115;129
56;97;72
102;192;156
221;147;92
702;789;901
211;140;300
319;329;341
319;198;192
280;122;299
291;304;122
233;136;336
74;172;60
721;797;820
218;165;153
71;333;341
121;135;133
89;70;348
78;292;192
297;76;59
151;234;140
273;232;182
126;179;248
159;214;315
734;820;769
53;308;139
69;200;156
184;88;289
89;192;160
332;137;90
61;274;324
107;277;175
335;234;119
273;321;210
135;152;325
347;199;55
298;144;67
86;130;293
269;244;256
754;627;713
145;240;309
585;882;758
230;87;61
724;567;860
75;290;340
217;219;237
280;88;163
822;694;656
203;330;56
69;239;109
209;219;182
252;79;50
672;598;642
125;166;273
116;171;254
637;834;796
118;153;156
164;204;230
628;871;810
62;54;148
77;211;97
149;281;284
117;306;60
220;136;199
888;600;732
277;321;130
249;257;332
62;275;191
315;59;190
269;50;86
292;345;119
97;226;222
207;307;349
225;240;183
336;256;229
265;192;158
195;281;92
109;313;180
853;927;895
936;562;864
350;340;125
295;208;64
282;232;71
147;265;91
259;267;223
225;217;178
208;181;59
167;136;306
324;129;234
687;843;943
244;61;125
67;210;63
323;305;278
162;186;277
62;117;278
99;350;304
621;696;740
280;207;209
171;260;67
312;339;146
332;131;281
910;620;840
333;53;68
299;118;136
854;836;824
602;924;683
124;158;98
320;219;90
222;326;237
88;156;214
258;134;311
574;626;552
296;120;175
231;256;242
244;66;218
699;557;810
189;120;229
925;596;728
271;115;307
343;285;132
866;867;578
174;338;338
114;52;114
844;588;937
291;121;228
621;754;937
255;244;321
123;103;198
336;219;232
321;217;108
162;147;329
301;106;257
93;325;65
670;639;682
143;310;340
100;188;283
276;65;82
119;137;150
256;96;149
134;257;263
90;68;50
249;256;147
151;84;241
192;99;215
348;331;338
118;169;215
285;69;340
135;288;266
143;201;68
231;312;228
251;193;90
337;167;251
124;201;170
156;284;191
165;201;193
327;170;162
308;159;256
748;948;634
918;898;732
210;338;233
148;249;255
72;301;139
320;235;140
135;155;209
301;316;341
85;149;183
674;774;789
178;199;277
93;70;282
160;337;90
348;180;346
187;269;92
814;946;694
816;717;719
310;239;241
182;247;94
211;338;73
263;271;129
212;321;165
317;191;108
68;163;187
335;117;195
130;311;51
611;931;827
855;732;864
188;193;95
292;132;227
745;693;856
688;940;810
309;307;217
309;266;314
772;715;782
292;135;144
112;218;201
253;187;343
122;132;57
157;107;100
599;609;687
159;180;181
154;322;327
222;221;345
761;668;705
674;853;781
114;222;145
219;147;123
117;86;277
202;88;215
334;62;246
309;225;152
775;734;769
267;214;260
301;124;126
101;222;58
316;196;130
187;307;51
712;919;757
94;54;327
318;203;255
830;585;949
855;674;876
