1D;2D;3D
253;326;61
108;250;308
144;321;166
58;132;345
279;137;225
779;552;814
237;184;326
242;58;155
113;159;194
560;676;553
77;50;204
128;326;57
214;214;111
202;76;293
304;245;142
177;87;316
51;139;152
116;256;87
107;184;196
209;307;69
213;75;79
213;313;151
281;131;67
787;690;886
113;328;58
74;103;123
159;278;301
329;111;316
161;292;301
228;81;279
947;942;915
149;56;222
322;309;167
910;813;871
323;155;202
291;185;102
745;756;663
261;235;85
338;194;175
128;205;52
336;229;229
229;210;226
235;100;349
61;340;261
239;142;215
319;171;187
271;297;286
91;139;346
739;602;633
144;320;247
574;727;817
168;131;251
188;340;269
156;275;334
347;212;181
117;139;220
274;156;66
294;71;110
86;67;113
601;863;734
294;246;285
82;264;176
340;199;306
106;159;85
186;217;214
631;576;560
350;342;173
790;890;559
350;99;61
938;944;605
109;137;311
647;859;736
255;206;125
215;151;314
585;705;684
198;330;69
836;710;752
81;50;346
806;822;949
598;909;886
811;726;698
554;885;883
175;93;252
589;910;702
295;103;343
71;157;216
249;280;57
164;251;274
171;282;248
212;137;242
87;61;64
306;251;188
220;289;233
136;326;70
225;258;63
196;221;138
107;286;307
167;104;170
761;825;816
180;148;111
319;291;326
343;242;85
53;157;333
910;929;623
638;672;826
281;149;350
331;350;347
90;318;296
944;882;756
328;215;100
246;60;75
337;120;344
301;157;192
154;297;277
322;103;317
278;144;104
76;74;160
263;324;320
155;96;116
54;340;170
334;236;298
87;53;62
557;734;945
346;278;82
720;634;638
202;276;60
76;186;318
167;163;215
165;263;188
84;321;302
586;696;673
324;295;93
283;321;284
137;144;65
278;164;197
120;160;292
171;248;280
283;103;300
124;239;316
691;741;818
171;237;220
665;672;879
53;177;83
279;62;181
943;924;700
51;138;78
96;291;75
762;688;778
777;599;605
332;147;152
190;221;316
297;144;193
262;60;58
186;188;191
103;174;123
935;816;941
794;613;920
130;261;303
195;297;110
125;323;150
266;97;305
289;238;307
169;227;77
248;60;290
112;178;140
317;155;333
321;294;95
162;103;51
149;238;173
273;110;279
209;161;150
110;143;299
70;169;110
75;163;305
153;305;212
75;280;78
169;138;90
106;220;253
288;239;83
175;134;315
95;135;147
715;830;737
123;151;90
56;308;56
234;221;271
203;254;155
247;299;295
176;248;308
221;244;167
740;589;575
51;345;277
330;345;335
121;97;177
78;106;303
297;80;191
335;128;146
259;61;83
271;78;299
245;249;122
320;98;255
574;575;653
293;325;89
182;180;169
265;328;347
300;88;185
74;101;163
130;139;150
241;291;213
330;290;104
50;185;262
140;85;348
814;766;670
149;206;330
143;137;235
111;334;310
777;841;777
79;86;235
69;277;88
97;301;195
60;276;312
215;330;324
