1D;2D;3D
306;248;322
108;233;306
330;182;217
91;315;216
285;188;331
248;176;349
92;243;95
281;311;158
247;201;226
65;228;244
207;97;140
304;167;259
275;174;54
611;928;661
331;206;223
200;279;228
172;338;65
759;764;603
234;183;105
342;302;104
285;303;173
350;85;103
294;69;86
295;338;101
740;697;757
350;185;101
785;881;837
80;327;260
247;265;194
337;263;82
202;265;309
82;297;319
622;621;581
262;185;258
334;237;324
810;902;756
231;307;53
222;90;127
208;102;228
68;340;278
97;173;302
223;323;56
92;290;243
257;258;196
288;83;137
115;257;305
803;742;768
210;100;181
170;321;194
309;301;268
833;555;611
220;323;329
185;306;301
250;297;338
783;811;815
61;102;325
105;93;344
123;116;114
156;96;243
256;316;327
350;80;124
841;737;881
84;210;182
107;80;123
349;268;238
324;62;166
229;277;130
78;153;139
341;184;256
873;741;909
217;143;334
146;69;288
149;181;293
179;260;136
241;77;252
106;239;286
148;261;138
55;230;125
337;112;129
270;66;160
318;298;307
165;314;105
172;206;107
85;173;334
643;841;782
