1D;2D;3D;4D
334;88;66;16
260;23;94;33
317;90;44;43
349;79;36;84
309;10;33;52
341;67;45;68
283;20;55;44
269;29;36;32
284;95;100;36
322;72;94;50
325;51;40;82
282;86;18;26
328;52;41;77
342;73;73;15
345;12;81;71
298;52;93;12
287;2;17;70
314;18;57;81
308;73;55;21
350;5;24;66
342;93;90;44
310;9;26;86
329;24;65;75
257;58;53;70
297;72;8;16
276;3;39;10
298;62;12;57
278;16;97;28
290;32;92;70
260;39;63;49
268;41;92;80
342;68;88;19
322;82;17;69
260;46;29;43
257;98;98;94
271;58;91;1
261;85;100;52
309;56;94;21
325;82;2;36
343;88;81;46
326;53;60;29
321;84;99;99
305;3;74;13
328;18;85;74
257;64;45;5
292;66;21;83
257;84;16;65
282;87;64;72
334;63;17;96
269;52;49;10
276;47;48;83
347;89;4;18
314;93;35;60
261;33;36;40
328;26;43;27
302;69;27;41
337;9;8;85
304;87;80;62
253;20;24;52
288;80;63;47
347;54;12;15
327;37;71;94
262;57;45;1
251;74;14;18
270;11;31;40
272;99;31;75
291;85;75;95
326;50;59;27
290;92;8;90
289;71;61;77
306;91;26;97
266;91;67;59
273;57;14;62
349;34;51;16
267;88;94;79
303;32;59;72
253;94;74;2
250;82;24;59
315;42;16;19
260;54;68;96
251;13;93;19
279;55;96;64
263;19;70;43
262;35;32;61
343;100;62;91
319;99;25;68
318;11;2;9
276;55;1;89
251;7;38;90
326;60;59;35
299;39;47;58
252;42;35;44
349;26;19;59
341;24;52;50
287;48;78;49
314;31;37;17
317;6;51;45
347;6;100;92
256;49;84;46
334;39;36;45
284;60;77;59
279;65;35;29
343;7;49;12
303;40;78;50
312;46;59;74
258;33;41;30
275;54;91;33
280;66;35;72
254;5;63;91
344;85;11;67
267;87;41;58
283;89;40;20
267;85;12;78
344;89;66;41
313;18;54;39
261;65;42;56
318;99;47;85
317;65;76;60
321;79;50;77
262;81;65;80
317;20;70;83
328;10;72;7
327;76;59;79
307;26;78;34
341;60;29;48
342;88;55;81
309;86;67;11
330;58;77;93
300;1;48;47
260;45;86;75
309;35;5;97
258;45;51;16
342;47;53;56
304;75;45;74
340;53;33;14
345;44;87;12
251;14;62;76
316;3;47;87
250;27;68;74
258;16;85;50
295;28;90;73
317;41;73;69
280;9;91;96
265;39;60;72
350;78;8;85
283;17;61;75
289;36;80;2
316;87;78;53
295;80;63;95
341;34;52;76
287;76;17;40
347;11;68;89
317;83;5;48
289;21;9;47
260;58;94;84
345;36;79;49
282;13;12;20
279;6;60;95
300;47;65;22
319;83;45;10
266;16;68;6
279;81;90;1
292;31;13;43
283;21;57;40
263;21;50;72
348;87;58;62
252;19;64;98
342;42;77;62
334;89;82;24
322;18;3;95
251;50;98;56
348;78;23;11
283;35;3;9
334;84;63;93
307;26;61;39
256;16;62;97
341;86;100;91
341;62;86;34
269;54;94;9
285;40;97;45
294;64;86;77
326;94;80;49
268;95;85;67
281;1;39;83
298;75;79;14
283;83;14;90
335;75;8;24
295;66;7;83
287;90;48;93
327;88;84;89
342;2;15;1
323;78;2;47
323;84;17;68
321;99;38;74
274;99;80;29
287;25;55;1
261;60;96;71
256;73;97;61
291;22;49;51
313;71;26;58
333;8;19;56
283;53;4;37
255;28;52;39
291;2;28;35
336;95;76;68
301;69;92;24
318;91;100;87
301;47;38;10
292;22;20;31
262;73;6;73
287;30;1;39
338;55;95;100
257;96;71;58
305;14;64;73
269;1;41;35
323;70;13;29
297;17;18;78
261;8;37;21
291;80;86;12
266;91;94;45
279;16;42;95
273;95;80;83
271;10;9;52
334;57;22;92
270;84;69;87
336;55;38;64
276;27;7;79
305;75;58;29
255;32;47;77
348;73;1;46
347;28;20;92
254;82;95;34
337;69;30;78
325;97;39;13
261;76;95;48
311;43;71;6
255;67;19;20
299;33;2;88
258;15;50;83
281;37;97;33
334;79;47;86
309;40;37;99
264;46;8;37
277;72;10;7
343;60;67;29
308;33;16;89
307;28;96;10
264;2;100;42
280;8;6;58
254;47;59;5
286;69;35;75
332;28;81;9
299;40;22;93
274;68;96;36
340;17;99;61
265;70;4;15
332;98;32;15
329;59;60;88
333;40;17;21
338;56;20;97
316;65;47;70
302;78;75;32
270;91;48;66
257;1;49;56
335;16;58;51
316;42;15;65
314;57;1;85
300;7;61;43
264;6;27;56
254;60;50;89
340;13;46;68
258;62;61;54
328;51;97;57
263;99;68;51
294;99;52;78
300;40;71;17
311;72;28;15
253;63;88;40
278;99;71;48
316;52;39;76
308;54;38;25
287;38;29;13
286;3;58;20
287;6;17;19
340;42;42;98
266;99;44;58
318;6;69;56
326;99;91;64
270;69;55;58
349;32;34;78
253;48;64;59
319;37;65;85
324;41;27;55
256;25;64;36
307;1;45;99
304;79;54;54
254;12;64;78
291;39;13;29
255;27;5;25
328;93;92;66
290;95;39;97
334;49;69;72
275;91;67;50
342;72;36;53
336;39;37;47
286;50;25;89
263;32;78;49
260;71;62;54
286;76;98;52
319;74;37;31
338;19;69;31
313;87;64;10
251;23;9;94
309;94;9;49
311;63;45;65
284;66;22;37
339;93;9;65
335;25;66;11
330;32;79;88
308;13;36;51
348;64;90;87
298;74;40;12
286;5;51;2
311;59;19;98
295;41;41;36
296;84;45;65
269;70;40;88
273;75;2;14
294;97;84;77
322;13;20;74
341;73;42;56
330;19;79;43
291;12;87;14
327;2;70;16
273;20;100;24
309;10;25;9
252;24;97;12
296;2;63;71
264;1;79;68
350;34;50;26
348;34;84;14
319;60;2;43
285;26;22;40
296;20;17;42
294;1;71;17
271;11;73;36
292;91;44;25
305;15;14;8
330;52;81;76
318;96;69;88
335;99;28;23
272;23;98;62
291;34;19;32
309;3;73;15
344;4;11;55
254;40;38;84
327;47;75;67
330;96;58;41
300;43;46;91
284;74;76;16
257;59;56;34
308;85;16;17
324;93;50;31
295;42;74;1
317;66;94;33
281;77;51;35
288;67;50;66
251;71;57;34
349;46;2;26
292;47;3;63
341;20;39;14
338;25;24;42
260;44;94;85
341;28;60;12
337;31;55;74
294;56;87;49
321;57;11;36
345;28;100;19
256;81;76;85
312;2;31;57
311;43;71;44
330;50;14;31
334;2;25;6
334;4;67;100
350;56;52;2
332;36;81;68
321;95;91;98
343;61;52;31
265;88;83;72
300;19;7;77
330;23;2;59
343;39;73;4
274;6;37;83
311;54;26;72
350;1;11;97
301;59;34;96
350;87;100;19
343;4;96;6
340;62;39;6
347;27;93;7
258;84;79;78
344;14;43;46
327;63;85;69
313;17;4;10
296;2;44;98
258;90;74;15
340;61;61;22
330;1;73;74
267;73;12;42
280;20;14;52
347;15;49;46
282;95;3;90
325;58;82;71
328;15;88;99
338;32;11;29
319;60;73;2
334;22;89;82
318;98;84;34
288;30;57;81
315;69;11;65
251;9;95;67
285;63;40;71
281;84;25;79
297;28;80;65
250;1;60;29
318;2;100;49
344;26;70;6
271;99;55;76
279;48;77;79
268;29;85;28
334;97;84;65
288;77;67;39
251;38;17;19
328;65;88;35
300;61;73;39
320;12;61;98
256;75;42;88
314;49;39;3
262;46;56;65
323;31;8;12
252;25;30;18
280;9;24;51
339;100;53;67
280;25;84;74
324;50;61;28
341;34;54;76
307;35;86;28
316;94;31;3
326;6;54;85
323;31;99;59
333;100;29;40
272;72;70;35
335;56;70;73
289;27;55;41
271;97;50;92
278;72;90;42
272;15;37;63
312;65;62;55
300;23;2;23
307;96;44;48
338;24;82;61
280;1;38;85
328;34;32;60
334;79;83;1
307;80;17;53
304;6;69;82
318;97;41;61
307;34;10;63
318;95;35;97
302;96;1;26
299;19;52;93
273;51;53;66
252;45;11;85
327;85;64;55
322;76;48;83
278;93;60;82
257;13;27;8
281;98;50;88
339;51;49;59
280;28;24;53
273;25;20;15
322;80;53;18
349;95;59;12
296;12;83;54
328;20;51;25
308;68;90;83
346;94;15;87
284;95;9;6
300;46;34;87
265;74;4;7
335;59;83;81
309;93;62;90
291;89;40;35
294;22;67;74
324;62;64;47
337;27;81;54
308;6;49;85
262;30;4;71
264;44;45;63
343;88;40;56
326;72;3;69
254;75;67;63
326;68;29;26
263;89;40;83
302;46;92;44
316;62;59;80
322;51;85;23
271;83;3;21
254;88;25;42
285;50;3;53
335;79;56;67
280;38;95;66
261;74;13;17
309;40;11;61
348;15;72;85
324;67;12;71
339;87;72;43
287;40;73;34
284;1;94;42
308;47;87;44
304;18;64;44
316;81;89;14
309;77;49;33
274;10;65;26
290;22;67;73
344;6;76;68
349;82;71;80
298;36;17;83
310;45;87;85
255;19;68;30
318;60;36;74
319;77;27;45
269;62;29;34
331;3;73;63
322;74;14;30
347;20;65;70
334;14;24;5
337;86;1;29
293;36;35;34
253;4;47;31
256;48;64;67
308;26;28;6
321;72;34;60
256;1;17;54
328;65;59;32
275;6;50;25
262;47;91;24
283;79;71;1
322;38;98;2
304;69;15;54
338;4;84;34
312;6;13;43
330;30;72;97
339;26;31;15
315;47;5;65
309;16;55;94
259;62;4;25
340;84;24;62
299;35;70;85
309;10;32;73
266;27;84;58
278;8;63;46
296;58;65;74
333;51;35;35
282;62;23;61
294;22;80;9
269;78;9;56
278;14;25;90
329;88;19;35
290;98;5;3
282;88;65;50
261;12;88;39
346;37;25;17
335;69;59;48
263;91;65;4
305;58;2;56
280;88;59;19
289;65;58;85
322;14;98;55
272;22;87;71
305;10;53;9
346;3;99;23
257;9;17;22
337;66;31;23
276;83;59;46
323;74;56;33
331;11;37;40
270;9;84;52
317;63;66;73
283;7;32;60
302;75;8;27
266;72;58;37
254;95;20;73
316;46;57;75
335;64;83;5
256;19;43;74
310;34;15;9
290;18;45;37
345;80;10;19
275;66;63;60
308;37;16;6
250;83;12;96
276;30;47;25
301;26;35;77
320;77;18;57
323;73;70;2
254;67;76;35
269;23;12;84
295;27;68;60
282;52;60;58
326;19;48;83
262;81;33;1
322;54;76;44
276;15;6;68
288;84;99;71
291;39;33;41
314;35;87;23
319;31;76;75
330;33;34;39
287;42;68;99
306;40;60;45
286;95;40;63
333;33;50;94
338;67;60;85
284;66;27;72
347;92;97;62
350;27;57;64
317;15;39;80
309;38;49;95
303;59;85;62
275;15;36;42
270;71;73;98
261;38;34;4
326;55;7;42
250;47;15;30
293;60;41;11
312;64;52;72
282;44;87;74
316;27;62;39
328;68;81;72
277;91;52;24
250;20;95;100
252;34;3;93
321;88;6;20
287;89;51;69
304;54;78;20
265;55;78;3
311;39;65;88
335;28;29;1
317;25;73;20
299;86;88;55
300;51;90;56
285;4;86;18
337;50;64;62
258;14;29;55
258;54;3;43
275;97;67;64
315;30;23;25
269;27;92;12
346;59;6;23
324;81;23;98
309;69;2;21
270;34;88;69
325;62;20;45
302;27;49;31
302;39;92;30
274;17;25;83
335;13;1;5
325;51;29;96
332;13;81;25
322;64;6;59
313;34;95;60
321;49;14;75
331;63;85;52
250;84;76;7
314;70;83;87
334;33;81;1
283;22;81;45
273;48;90;40
260;71;13;35
343;54;62;71
326;88;23;15
271;18;51;92
278;67;6;12
338;84;9;95
301;3;52;12
311;68;9;18
299;45;17;90
334;40;68;39
325;24;56;62
266;70;54;64
266;34;4;16
258;100;34;35
273;38;47;52
282;18;64;43
261;42;49;98
280;82;11;31
257;36;30;89
272;71;90;61
323;14;22;19
345;94;36;97
346;63;92;60
274;92;47;59
268;30;31;87
304;67;81;55
312;36;100;12
255;64;2;100
289;15;62;38
332;89;84;10
309;66;33;13
281;69;44;25
257;30;91;9
284;31;17;44
281;63;99;22
297;60;2;98
336;23;38;98
333;2;32;56
303;65;31;68
342;85;67;78
315;38;80;87
287;92;44;88
277;46;64;61
296;57;84;73
325;45;88;1
329;89;45;2
280;69;82;36
337;83;62;7
262;53;99;5
310;93;40;14
344;95;63;53
341;87;100;77
306;79;83;85
263;75;5;73
292;68;93;28
315;15;30;69
253;62;64;57
341;41;20;4
281;11;22;41
265;8;82;63
278;90;10;90
348;10;92;85
347;74;34;68
329;71;15;31
262;19;61;26
331;48;85;94
304;49;51;96
318;84;10;77
338;29;84;72
323;20;15;94
271;95;39;20
336;37;32;33
255;45;44;56
294;9;69;39
316;19;25;15
347;60;38;13
291;80;61;89
307;99;2;20
264;41;58;66
339;3;63;13
284;7;25;4
263;38;21;68
265;82;10;76
319;83;73;96
266;59;55;82
292;79;61;59
323;45;80;41
347;94;35;8
311;88;50;86
269;44;31;7
264;28;20;10
268;53;23;60
334;9;28;4
259;23;93;47
309;29;43;37
298;66;30;50
304;71;42;43
285;36;73;58
330;24;45;57
292;11;12;44
267;5;10;8
341;97;36;99
280;68;57;82
317;30;75;9
289;55;8;50
294;16;17;55
313;48;77;70
266;55;76;15
324;2;2;33
316;43;61;55
284;46;73;32
324;100;58;64
311;60;20;26
340;20;62;27
303;49;22;1
313;95;21;83
297;64;60;78
313;28;64;4
261;20;61;17
317;37;33;47
339;66;15;23
315;83;75;16
269;14;85;88
322;80;80;87
315;29;24;25
330;24;55;78
278;52;23;98
334;44;60;49
273;21;75;53
270;43;63;78
295;35;30;42
301;3;73;90
292;33;58;15
306;69;23;61
329;82;28;28
305;45;11;84
291;54;26;14
250;9;81;18
287;69;89;55
347;79;89;21
348;95;39;29
323;90;82;40
333;27;98;11
260;95;90;62
272;7;33;82
260;6;24;49
309;62;47;88
300;10;10;23
300;26;80;85
350;42;82;16
291;10;88;49
325;11;29;21
295;3;33;75
254;19;17;19
315;80;39;51
282;28;45;56
270;9;99;10
283;97;32;6
262;57;75;83
339;59;54;92
340;21;57;61
318;31;47;1
259;58;27;6
313;90;19;76
284;58;99;6
321;85;81;16
302;100;65;27
259;69;49;76
265;40;62;61
264;36;45;25
270;24;40;22
317;40;43;14
315;64;32;3
328;23;54;40
299;43;21;26
347;82;14;96
292;34;66;98
295;74;73;40
277;30;44;87
327;56;61;5
278;50;49;66
300;8;95;88
295;22;73;33
320;29;7;26
319;1;2;51
