1D;2D;3D;4D
281;13;17;80
258;11;7;35
335;82;48;18
282;73;55;40
305;34;65;31
260;91;14;46
286;94;5;87
345;19;20;88
252;62;28;98
327;53;29;27
275;78;27;8
350;65;34;3
304;77;80;71
270;26;55;92
350;42;28;80
324;2;100;43
337;91;31;95
333;2;30;38
280;27;58;73
267;85;54;43
350;69;70;45
323;7;86;77
309;87;19;59
266;38;60;76
264;85;18;16
336;92;75;16
299;1;52;95
273;84;92;22
263;18;70;26
250;87;98;32
289;40;37;92
263;45;15;24
256;43;98;79
300;30;66;74
324;90;52;58
346;57;10;22
274;55;71;99
317;84;62;30
306;9;45;98
313;97;72;48
289;96;35;65
327;77;57;48
344;26;44;15
300;63;42;4
303;59;84;100
273;27;19;61
263;40;37;17
348;23;100;15
257;22;20;26
270;74;52;93
270;25;52;48
324;17;95;60
315;100;43;55
336;43;71;12
315;84;3;7
322;86;97;61
309;20;42;85
270;44;61;11
267;10;26;22
316;31;16;93
303;36;13;98
314;8;63;54
336;35;61;39
335;59;63;56
287;74;87;37
285;65;97;21
283;4;90;85
264;13;96;60
296;63;69;2
294;43;84;35
260;83;39;23
339;92;100;28
307;86;62;12
311;3;92;33
338;7;23;19
315;31;36;37
343;30;86;46
311;57;8;6
302;99;68;69
340;6;62;10
320;13;5;42
261;35;79;27
290;24;23;30
342;12;82;93
289;3;97;91
329;84;11;71
259;100;1;47
345;90;31;70
311;74;78;47
257;6;51;67
305;84;27;71
282;95;43;43
256;20;10;33
270;6;80;98
327;81;20;45
322;26;19;44
315;20;15;89
342;43;30;17
344;87;20;34
350;27;52;85
287;11;13;9
285;79;3;56
320;23;82;99
327;56;11;83
252;45;2;57
289;97;40;45
350;23;37;28
285;80;49;90
291;29;49;85
347;44;35;23
269;57;77;71
322;19;27;45
267;36;2;83
345;24;25;15
315;99;49;85
318;3;15;37
305;7;30;71
266;99;28;29
348;38;13;29
322;68;76;21
282;31;98;83
328;2;81;5
321;19;43;26
261;41;7;78
284;92;43;4
302;42;53;67
338;66;50;92
311;69;33;20
296;83;19;4
308;73;29;80
321;29;6;19
284;7;44;50
326;63;20;46
278;60;35;7
304;72;44;44
296;6;27;53
304;29;84;27
283;38;21;2
292;39;66;15
294;57;72;9
339;80;57;95
269;36;33;44
295;93;77;68
285;53;88;69
250;8;33;50
335;78;69;56
297;78;53;61
273;66;61;10
264;9;37;11
256;43;30;9
289;75;23;46
280;47;74;89
304;19;52;89
349;73;43;19
297;86;31;76
283;98;54;41
285;63;38;38
259;13;34;16
257;24;29;83
302;90;62;29
252;55;58;70
297;11;18;67
289;63;33;12
266;24;51;49
274;40;39;23
321;9;50;33
302;67;41;8
302;59;39;82
350;24;94;28
289;66;62;39
312;31;59;69
301;52;10;87
336;88;69;75
258;1;67;83
264;81;32;62
281;100;17;7
317;60;68;73
254;2;31;37
347;66;15;81
270;46;40;93
311;26;96;98
309;95;100;91
332;62;31;35
318;72;74;12
275;56;59;94
281;41;26;3
269;5;32;56
332;69;26;71
250;16;8;99
267;59;15;37
343;33;72;66
301;71;95;38
276;8;18;21
273;54;40;46
273;22;44;72
312;4;97;40
343;56;84;55
268;4;20;87
319;60;100;57
313;5;79;86
323;51;72;98
303;51;92;30
269;97;67;55
348;20;54;79
344;22;88;20
342;48;65;88
268;52;93;66
311;55;100;40
321;88;33;42
289;81;33;44
256;93;42;99
253;100;28;29
296;25;70;98
303;17;18;19
341;19;18;62
317;56;72;42
294;9;73;74
333;49;51;9
271;47;52;17
277;71;69;91
297;66;82;27
348;97;26;51
342;9;91;85
312;49;98;51
283;27;73;1
347;5;9;62
252;16;38;46
266;50;18;85
333;11;40;55
301;80;64;73
277;84;35;19
267;40;98;83
328;100;86;66
281;64;74;37
261;11;14;2
268;5;38;35
315;49;73;93
250;88;80;64
299;34;4;81
302;33;80;88
251;8;76;17
251;80;79;91
291;79;40;13
323;79;46;45
287;5;16;43
272;78;19;91
294;70;59;76
290;42;68;89
284;58;11;1
303;11;50;34
251;73;83;61
259;19;21;62
273;47;2;58
263;63;76;73
337;27;12;27
260;56;7;24
305;88;35;96
257;74;65;76
342;3;79;17
261;6;84;25
306;31;36;11
279;81;27;96
328;29;44;21
307;97;40;45
305;1;27;80
346;21;3;47
344;37;79;83
285;17;99;94
293;66;72;6
288;57;37;52
251;63;47;1
291;49;54;25
287;67;15;17
264;70;12;52
306;100;42;84
250;38;68;34
250;52;55;53
330;100;19;11
252;16;96;97
265;28;22;95
273;40;74;73
255;84;32;57
333;30;66;53
338;3;50;62
292;51;62;11
286;82;51;81
309;36;1;100
336;20;5;4
336;55;45;98
333;90;17;56
347;76;6;53
290;50;89;34
264;44;14;40
324;68;56;74
342;81;99;5
338;42;90;62
335;77;42;33
267;6;86;45
277;79;31;87
257;55;71;29
281;81;28;77
329;41;87;86
275;81;37;65
284;20;56;60
322;94;51;90
253;73;11;92
310;86;65;96
273;9;17;33
329;93;9;9
311;2;48;45
298;89;43;37
272;11;27;22
256;5;45;64
266;97;43;26
311;100;72;15
280;40;30;78
311;43;81;73
328;67;13;18
317;84;53;25
258;21;27;85
282;73;74;90
281;97;83;94
286;6;40;16
320;95;29;75
258;54;98;76
270;64;62;92
334;31;20;36
267;90;43;77
295;73;54;69
297;61;29;43
308;78;22;81
339;53;46;80
345;84;76;95
308;36;78;49
290;16;83;18
289;81;69;55
277;75;15;52
259;56;39;4
314;79;90;89
330;62;63;32
265;57;97;65
325;90;2;70
337;55;72;27
316;62;65;71
283;66;90;52
339;77;75;82
257;37;8;27
343;83;67;10
340;99;40;21
297;37;98;17
335;100;87;59
260;93;47;14
338;64;92;70
267;12;87;61
305;89;68;36
303;4;17;18
302;79;69;82
301;64;34;54
291;53;38;30
332;8;49;59
345;7;100;67
341;58;67;98
290;73;73;74
281;38;49;38
324;51;26;10
311;14;45;30
250;94;14;77
271;20;21;27
310;59;92;99
267;46;76;48
269;4;56;89
332;12;5;92
331;14;32;78
327;68;45;20
