1D;2D;3D;4D
312;80;12;57
270;22;94;42
264;23;96;25
306;75;59;48
257;99;47;69
281;61;13;48
290;100;32;63
345;55;8;57
337;37;24;5
294;66;22;25
347;14;45;36
318;46;30;42
324;82;27;77
258;78;38;10
270;97;77;37
313;80;13;95
335;79;63;96
263;57;89;59
342;58;6;73
330;18;21;51
253;26;3;9
286;99;26;66
272;37;92;35
329;77;92;79
253;21;48;95
281;1;24;54
260;39;72;23
251;19;15;57
319;61;19;15
289;83;61;99
339;41;52;72
316;85;40;58
345;45;86;4
345;80;47;24
305;73;11;95
308;62;26;87
348;54;62;7
342;25;35;71
259;33;100;14
334;94;48;9
311;21;96;92
314;48;47;10
278;24;47;19
318;38;93;23
251;45;31;58
333;92;97;44
278;35;64;71
311;84;2;62
308;14;89;80
320;51;42;25
290;14;36;25
