1D;2D;3D;4D
285;5;55;55
334;3;43;17
305;50;71;45
309;19;31;11
280;21;72;4
270;10;52;98
336;16;60;70
279;32;49;47
349;25;27;98
309;2;8;21
337;39;62;23
274;10;71;70
281;1;23;99
252;11;69;77
280;42;18;2
281;49;98;64
296;49;52;4
343;34;70;49
250;95;36;28
295;69;63;57
281;94;33;16
305;56;97;38
274;17;3;72
348;91;87;35
272;83;75;25
343;10;80;8
306;46;67;54
301;19;68;35
250;54;28;3
285;55;34;26
346;68;67;68
317;8;33;8
294;63;46;19
251;25;16;89
281;97;89;93
334;9;23;36
297;81;80;81
314;14;54;44
317;15;38;53
277;36;9;27
323;52;70;96
278;23;12;17
279;58;79;59
274;29;84;1
326;15;27;43
292;89;72;40
307;71;8;73
346;37;94;38
308;25;22;6
311;39;1;50
337;26;8;3
338;59;85;93
321;1;74;50
294;95;40;43
304;39;74;12
341;45;11;37
325;77;13;42
346;31;27;42
251;81;97;5
260;48;50;38
257;24;36;10
345;88;80;99
293;17;34;55
272;33;61;98
304;93;54;81
301;13;37;77
293;3;29;39
298;71;5;22
339;3;46;64
318;36;80;86
327;47;97;93
327;39;38;22
298;44;2;68
326;85;44;50
298;80;45;33
320;55;46;80
297;93;85;50
302;4;54;90
270;42;26;81
337;97;95;6
297;3;70;37
344;25;53;19
320;4;86;71
263;3;60;83
294;48;76;26
282;82;65;26
310;90;61;30
348;93;97;23
303;56;5;88
313;85;68;52
315;20;15;100
265;4;34;23
316;20;69;51
318;88;58;6
312;87;36;37
324;86;14;75
339;90;48;98
333;72;36;30
346;56;84;45
330;42;92;15
326;95;24;17
331;78;12;37
345;23;3;91
281;1;27;76
287;64;38;37
328;93;12;64
336;16;95;60
325;97;47;90
308;75;92;10
327;51;10;88
348;82;56;64
328;26;74;44
255;27;91;71
280;34;32;44
269;74;27;83
341;29;39;21
289;10;74;36
347;47;94;51
256;27;28;83
256;58;88;94
276;40;7;33
335;46;27;43
287;54;75;30
341;13;48;95
308;57;81;69
278;68;40;42
263;6;84;49
263;87;36;33
341;24;55;98
281;92;14;71
267;75;37;44
275;38;76;60
346;8;92;9
322;49;30;33
281;54;13;77
312;70;91;68
311;5;12;44
284;79;16;11
264;66;53;27
313;69;93;72
250;56;48;30
289;40;2;53
347;48;42;13
337;40;30;17
280;37;20;22
322;97;83;46
323;50;87;63
253;44;17;17
309;66;91;1
270;79;51;41
338;73;94;86
302;96;10;74
347;73;1;38
289;48;100;73
348;47;78;84
347;61;22;24
325;91;13;36
345;22;44;25
340;45;15;14
319;17;57;22
267;41;95;70
311;39;72;28
302;97;8;78
312;30;55;77
305;2;9;91
254;80;70;8
285;33;43;33
291;57;42;70
269;29;6;92
257;87;87;25
265;87;63;83
336;62;72;29
286;46;13;1
252;49;85;7
326;21;19;4
332;73;3;31
341;93;95;40
266;12;64;33
333;41;21;74
277;41;20;16
296;8;92;24
305;62;22;51
278;13;71;19
272;89;89;16
281;24;96;7
315;10;70;26
268;69;58;92
314;94;68;93
251;54;21;97
309;2;12;95
263;9;17;70
295;35;24;19
303;80;92;41
321;38;42;11
289;27;53;51
345;71;1;96
345;22;54;78
253;39;12;10
262;44;44;65
276;56;3;95
341;64;32;76
289;44;26;20
338;49;53;19
303;24;80;63
289;84;75;33
317;88;79;93
261;85;69;44
253;48;46;49
349;26;92;30
302;15;30;4
267;57;49;76
328;17;94;32
256;29;3;87
266;100;99;55
316;25;99;91
256;75;35;6
289;66;28;27
251;99;54;90
332;77;82;7
252;69;94;40
307;48;81;26
346;87;51;48
295;99;41;47
331;95;87;19
294;27;46;29
273;18;75;11
320;21;91;50
283;60;55;20
308;88;20;75
260;65;19;34
312;59;97;89
280;3;34;81
312;30;57;51
340;59;93;44
293;15;8;83
342;22;86;93
281;94;24;96
252;86;31;12
267;78;38;13
325;39;12;31
283;99;13;83
280;15;36;44
255;56;7;17
250;65;95;38
258;37;39;54
298;82;52;17
345;9;23;68
276;22;53;9
271;56;62;43
287;29;30;5
282;59;73;16
292;27;30;4
310;99;93;86
335;63;75;30
343;84;93;35
331;42;63;13
323;88;49;53
287;17;47;13
335;65;89;79
250;89;19;64
252;94;90;90
268;51;4;100
266;4;82;26
266;91;33;38
314;22;38;1
333;91;90;83
320;4;99;48
260;30;70;68
323;98;72;77
348;48;88;33
251;37;56;15
320;12;96;5
268;38;88;33
327;89;57;32
325;5;58;63
257;73;94;58
296;64;56;59
328;23;75;61
276;19;55;36
316;81;72;39
346;43;94;21
305;48;5;44
301;48;47;16
271;74;5;35
305;30;98;85
297;17;15;64
251;19;60;34
314;70;43;15
297;70;77;39
258;95;54;80
343;78;31;16
322;85;4;33
312;41;14;85
276;62;33;93
339;50;12;32
311;22;90;86
289;88;43;88
317;8;27;42
279;11;60;83
258;3;65;62
303;83;96;56
336;53;19;50
289;66;45;70
271;55;45;36
273;16;92;24
289;20;61;31
252;62;59;18
330;59;58;79
326;95;8;97
286;76;56;42
287;98;60;93
318;17;57;26
292;11;74;20
325;84;88;33
324;71;73;1
295;51;16;9
292;31;52;50
348;38;88;42
323;80;80;78
252;79;25;40
295;5;40;23
348;92;31;23
251;81;59;31
345;91;57;29
343;38;82;19
307;15;66;36
308;4;38;2
295;83;24;81
349;39;36;27
266;54;19;61
301;36;9;30
303;78;3;29
346;30;6;47
339;35;14;33
302;6;58;84
296;83;72;2
299;30;88;71
251;5;78;55
252;71;20;7
275;86;76;89
336;97;60;1
274;25;6;48
300;27;3;17
296;2;67;74
337;46;65;52
344;35;32;3
250;40;87;59
277;43;64;45
256;31;98;69
326;86;26;41
276;58;100;65
326;14;34;89
346;23;46;25
283;15;54;93
314;21;22;59
271;63;52;23
263;8;89;27
256;11;25;3
350;10;42;89
260;28;9;20
342;42;19;91
250;78;97;18
285;34;34;55
306;87;12;64
284;99;93;22
273;4;23;76
273;64;20;68
314;32;13;59
346;86;96;8
282;79;23;42
336;84;49;5
297;93;15;40
325;71;72;11
251;53;44;31
307;58;18;29
321;68;65;22
334;87;26;8
266;57;40;99
344;81;37;62
299;52;53;87
250;1;40;41
329;94;37;50
346;39;23;18
336;68;25;95
286;8;4;56
336;78;69;63
264;22;67;37
262;16;41;42
283;33;12;1
319;94;89;83
312;34;43;85
310;62;87;13
328;40;93;53
262;76;33;4
321;89;86;48
341;36;40;93
335;98;74;75
291;91;32;92
339;15;40;30
250;36;58;44
340;7;19;54
332;64;80;20
314;69;85;70
282;10;6;87
331;47;45;98
341;49;5;59
348;17;79;24
282;56;10;77
288;64;39;60
289;15;96;88
339;31;83;27
256;60;75;26
252;92;84;4
290;22;4;50
341;79;46;15
256;14;25;12
316;19;68;81
327;86;46;80
337;13;76;76
253;32;15;79
334;16;6;1
343;33;85;12
319;17;72;24
257;88;73;82
270;59;34;49
285;91;96;15
319;6;31;76
326;76;57;45
334;87;98;85
314;34;57;50
