1D;2D;3D;4D
284;73;27;95
269;66;65;8
331;39;36;75
309;3;89;79
302;21;13;97
314;62;18;42
342;51;14;3
274;78;58;34
293;3;52;19
252;52;73;55
263;54;47;39
286;59;56;92
275;5;55;43
284;29;21;23
312;47;33;13
333;55;42;17
317;14;35;59
307;7;56;9
329;22;14;41
340;55;94;38
281;10;78;64
254;82;93;46
324;87;41;98
261;45;53;60
344;80;2;23
307;53;94;84
260;29;86;85
252;87;14;71
295;98;27;73
301;93;1;83
336;74;29;23
341;27;26;70
320;96;55;65
327;4;92;39
333;1;18;31
340;4;31;30
294;42;38;72
282;54;24;44
254;1;74;90
315;75;94;61
280;21;35;5
280;32;88;50
256;34;62;83
300;9;25;9
268;45;19;83
264;32;81;10
320;42;52;22
345;39;52;86
291;26;29;98
297;41;11;44
267;80;3;79
328;7;26;40
281;72;17;100
285;21;40;40
272;78;89;57
294;65;51;17
328;66;65;100
281;36;59;6
253;28;9;74
285;23;23;15
257;68;41;77
304;53;39;37
307;91;29;48
324;90;55;84
348;93;27;85
334;29;77;38
335;89;83;13
295;42;90;58
331;35;4;24
297;88;36;20
341;55;10;46
266;55;83;23
267;57;76;36
335;49;65;8
320;84;54;68
318;82;81;22
265;53;57;21
279;67;17;28
280;17;27;36
332;27;27;2
262;8;20;24
316;55;6;45
337;39;31;70
318;6;22;14
283;53;36;59
318;71;56;49
349;85;21;36
278;39;72;96
255;60;34;2
261;89;89;5
319;35;72;77
316;2;36;30
326;12;98;74
267;45;23;52
314;33;95;5
323;14;81;51
283;64;5;24
318;48;98;70
346;79;39;48
250;32;97;77
314;44;58;36
266;5;88;100
348;57;62;20
320;88;82;12
328;28;15;20
319;4;60;36
271;35;33;20
315;74;86;21
258;84;65;68
266;56;64;99
341;36;70;97
279;15;94;63
326;10;29;21
274;88;93;24
333;22;52;20
328;52;69;24
343;28;82;30
303;5;57;33
334;58;52;12
288;43;19;51
284;91;45;51
323;61;41;41
315;90;86;24
281;3;67;28
307;41;1;58
338;77;63;71
272;83;29;30
327;11;43;86
307;66;13;29
262;45;30;25
317;100;67;22
291;80;99;21
256;59;85;3
293;55;17;37
259;71;84;84
313;18;88;37
317;80;98;28
317;97;2;29
324;65;92;92
295;77;66;19
297;4;10;33
318;77;85;48
316;74;41;51
259;10;13;83
313;5;6;33
273;31;43;87
253;95;77;15
329;72;77;70
296;81;77;38
333;31;53;41
288;41;27;11
340;31;37;29
349;9;90;58
324;53;87;19
270;41;87;35
322;100;67;94
314;58;40;55
267;26;10;55
291;10;38;26
345;1;13;39
310;72;30;39
273;49;76;91
346;24;83;57
257;63;98;17
273;77;46;82
251;79;64;42
313;24;95;31
337;25;95;81
307;63;70;33
341;100;92;23
262;24;59;9
285;98;77;60
291;40;57;93
264;40;51;82
341;47;72;8
251;21;89;20
265;88;86;35
346;30;65;94
322;6;54;17
295;67;11;81
270;78;85;96
346;23;23;92
331;95;60;16
286;54;19;21
258;36;77;70
296;94;44;75
321;52;10;64
331;11;17;64
338;24;18;91
275;77;64;29
273;87;74;83
319;15;55;95
299;29;89;81
284;59;38;38
333;18;13;88
337;53;93;92
254;91;81;28
250;68;44;59
281;63;10;86
322;10;56;39
348;48;33;46
307;68;78;8
293;36;86;66
271;56;22;62
286;45;48;54
269;24;30;79
338;54;16;54
283;88;35;19
292;30;66;28
346;60;87;62
322;9;50;97
266;61;85;97
337;82;71;49
275;44;27;93
255;32;98;27
288;2;18;72
267;70;22;97
290;33;19;13
284;41;93;44
294;14;47;45
334;67;79;71
323;21;91;84
343;75;14;16
265;55;65;53
270;28;85;93
282;79;48;70
278;2;78;20
321;52;49;31
282;7;67;37
271;48;28;70
310;65;51;72
250;1;22;31
254;87;66;69
261;81;95;66
263;39;75;2
271;5;87;74
272;37;16;18
278;65;49;48
287;6;1;94
255;67;62;18
313;53;98;79
276;11;95;90
272;71;74;22
288;41;69;70
267;59;84;73
262;30;27;17
262;40;48;44
349;100;87;67
278;94;35;58
295;24;67;59
301;24;71;33
266;3;6;33
273;15;74;36
286;33;88;9
283;78;59;72
257;56;36;2
309;53;59;37
317;24;73;97
321;62;52;1
290;63;7;41
302;27;2;47
327;78;26;56
324;89;86;70
266;27;30;74
320;68;79;79
287;3;29;51
277;69;95;61
260;42;91;50
315;28;83;96
322;19;91;27
300;74;73;65
277;45;67;14
319;78;91;85
342;6;81;80
283;42;91;49
322;58;33;36
281;12;19;94
260;11;98;20
309;24;2;68
334;24;76;77
336;83;1;42
316;63;37;91
344;33;72;22
288;9;100;2
250;48;9;26
326;91;31;39
313;28;100;11
274;56;16;59
267;79;92;40
298;51;9;78
289;54;35;52
262;10;33;58
301;98;73;91
316;57;19;87
275;23;13;42
275;99;63;97
285;43;36;38
276;9;86;39
321;27;46;15
269;53;1;82
309;7;1;81
289;89;34;27
304;69;45;81
311;89;43;66
266;34;74;55
254;100;12;2
293;91;30;2
340;14;84;88
347;43;67;75
341;3;45;57
273;35;89;86
295;76;2;84
313;75;5;24
250;91;95;55
305;42;50;18
348;61;1;27
299;17;72;13
282;34;83;13
290;99;8;87
283;53;19;3
250;58;64;34
315;37;83;36
348;4;36;35
253;23;65;5
266;21;54;96
327;28;83;15
303;41;75;27
342;20;53;14
280;24;60;67
283;80;87;39
329;26;37;30
317;61;58;96
337;24;55;84
295;97;16;9
282;4;58;96
295;87;6;18
255;22;74;9
336;87;80;4
348;80;47;51
313;53;94;36
278;6;22;1
337;41;40;68
288;74;19;29
320;72;16;63
322;70;7;67
297;25;93;94
348;40;15;62
338;46;26;12
313;62;80;48
291;40;22;65
328;24;76;11
254;21;18;96
278;8;81;60
307;16;68;75
272;36;63;100
310;70;89;29
278;27;92;80
308;76;77;45
282;32;36;2
348;19;1;21
268;42;81;89
347;7;42;76
297;89;54;70
332;46;46;84
266;63;14;73
331;94;81;22
268;37;85;85
271;97;70;78
280;59;1;90
308;68;78;45
251;98;81;31
270;35;86;76
349;94;86;25
296;2;41;66
346;3;6;62
301;73;63;45
284;37;22;50
333;10;17;35
327;43;72;21
317;87;31;24
315;31;73;56
335;80;6;48
292;64;4;39
327;90;8;100
342;41;42;15
294;86;9;40
294;66;23;53
276;92;24;67
300;22;85;33
278;66;52;98
266;52;60;88
275;42;91;66
337;80;44;87
276;61;89;16
277;18;42;76
287;50;42;6
349;92;46;20
316;12;82;14
313;64;84;55
308;34;99;42
276;31;72;39
308;41;91;68
285;84;33;56
312;74;85;60
312;70;85;32
268;37;71;57
288;64;35;62
298;45;92;71
281;63;89;88
319;81;83;29
319;81;77;45
313;78;58;97
317;32;38;47
315;3;18;27
332;2;22;29
256;79;17;99
349;50;83;83
279;17;61;67
263;57;18;19
324;45;91;88
323;48;94;60
345;44;69;14
321;23;19;96
266;58;53;53
305;85;31;76
267;43;81;67
279;73;77;43
288;13;32;43
273;43;46;81
324;65;57;21
269;11;76;99
275;30;42;20
320;60;18;7
265;82;59;44
335;87;64;28
285;88;9;74
269;38;10;45
283;64;35;55
303;34;47;10
321;84;15;14
326;74;8;19
314;78;83;27
309;57;97;24
301;57;43;9
325;82;25;44
328;35;57;75
296;38;41;44
284;96;39;83
310;84;5;73
328;98;46;50
291;31;11;43
318;51;28;77
281;33;69;36
274;82;58;13
269;30;72;73
287;66;91;59
338;57;81;6
301;84;73;19
264;73;51;98
276;61;75;86
290;35;27;29
250;42;30;43
296;38;99;30
321;39;86;53
260;89;11;64
327;55;54;22
272;72;16;63
333;24;1;28
343;61;20;18
287;84;10;24
309;95;44;85
268;47;62;20
274;8;78;80
274;2;91;89
262;33;6;98
254;1;76;72
290;96;28;32
348;34;84;75
271;44;51;66
290;23;24;63
328;77;39;14
293;15;87;21
334;13;6;6
267;86;63;18
326;64;48;82
337;18;10;19
324;92;9;60
318;43;30;43
282;97;52;97
265;61;93;9
274;99;74;25
262;45;12;72
303;100;81;59
280;45;95;62
339;42;89;62
287;48;96;19
343;36;53;59
326;16;64;79
260;9;73;63
335;21;70;54
277;11;91;7
255;27;33;55
292;76;54;23
274;51;57;15
343;37;24;85
263;82;86;18
333;17;81;55
346;48;32;5
348;2;13;85
297;38;14;77
340;16;53;28
295;85;45;33
315;58;27;72
296;11;92;70
285;45;39;63
319;88;58;75
257;78;67;13
343;75;95;69
328;6;22;18
330;61;32;68
281;46;68;18
266;72;91;30
295;61;73;30
286;18;89;26
259;8;74;73
329;98;41;34
296;10;80;40
298;53;23;31
307;4;13;50
306;26;13;20
305;46;56;79
252;40;64;54
348;28;50;5
325;50;41;15
345;91;85;26
268;63;77;59
308;29;92;30
329;31;18;33
327;6;8;61
284;31;67;57
337;85;70;34
294;69;27;42
252;86;33;45
321;81;12;34
258;30;10;64
260;3;72;63
338;65;24;21
297;100;85;100
275;32;87;95
348;48;64;67
321;9;96;95
281;79;77;72
260;50;34;74
290;79;59;41
334;88;36;62
272;45;75;96
274;58;82;94
279;47;53;82
283;48;23;12
305;29;60;85
322;13;90;59
270;59;8;48
338;98;12;60
279;80;68;56
251;7;41;14
271;2;27;52
291;72;80;75
316;83;83;85
294;81;48;81
293;24;92;54
274;82;90;50
331;72;19;94
313;19;67;44
337;91;44;35
270;94;8;87
349;45;72;39
304;98;16;64
330;45;67;67
315;28;52;69
251;88;18;92
313;52;94;47
312;70;39;84
300;65;5;49
323;45;5;40
299;87;40;92
261;27;58;58
350;75;94;49
306;13;47;92
267;81;71;28
268;64;63;20
309;19;82;56
334;60;83;83
333;64;45;18
257;55;50;95
332;40;56;34
272;98;72;2
336;45;64;10
321;83;66;40
322;48;44;43
258;7;31;82
286;63;5;57
309;45;82;63
273;61;65;4
301;29;88;62
253;63;97;44
260;68;90;42
307;14;65;57
251;19;98;95
314;3;96;94
293;42;66;37
300;43;37;94
274;74;95;34
303;54;96;37
272;90;95;72
255;61;60;32
286;70;51;87
258;38;7;45
340;97;37;65
303;73;35;72
347;5;69;61
325;43;25;95
302;39;63;15
267;64;59;83
339;37;42;79
271;82;64;2
291;40;27;5
332;38;86;3
257;48;11;11
259;59;63;97
268;98;34;76
294;18;64;13
267;6;78;86
268;61;22;55
347;21;48;74
275;14;43;82
302;82;42;78
314;85;88;57
315;3;9;71
276;49;77;73
334;87;37;63
291;96;63;33
330;90;22;23
256;12;7;47
284;78;29;81
289;72;78;96
318;59;43;20
296;93;2;93
323;27;82;7
344;3;39;33
332;54;73;84
310;78;8;91
286;89;72;38
294;62;2;35
262;100;18;78
276;3;54;33
324;77;74;56
333;20;67;62
252;41;35;55
311;98;25;14
328;60;72;22
302;10;39;17
261;96;34;38
264;86;78;7
321;19;92;81
295;46;24;97
316;9;31;72
317;26;50;85
278;20;98;44
350;52;95;28
333;54;72;100
252;82;33;26
305;38;95;52
300;65;73;56
256;6;4;62
305;50;36;12
316;9;54;30
306;34;75;14
251;86;7;25
269;91;3;63
275;90;44;81
265;73;74;16
304;34;76;53
283;46;66;19
288;2;3;32
324;71;12;16
305;29;67;56
259;87;51;44
294;42;15;11
315;55;1;85
281;96;82;81
350;20;63;62
329;44;78;15
258;87;58;81
280;51;42;33
287;62;53;83
260;80;75;35
343;39;83;46
282;21;10;57
299;46;59;27
326;5;43;88
348;5;34;30
289;92;69;62
302;2;1;78
289;34;57;93
301;87;8;49
304;30;57;86
296;20;1;22
315;57;10;30
251;12;10;27
296;40;48;37
303;97;65;64
311;14;6;89
268;85;24;38
291;17;96;15
304;88;30;85
336;80;41;47
312;86;73;88
292;59;99;97
282;55;95;74
334;75;15;81
259;49;28;79
328;95;4;51
301;49;38;11
298;62;11;14
303;73;10;21
273;14;72;1
260;80;95;47
331;88;31;85
300;17;32;29
328;83;61;7
270;89;10;8
280;38;27;61
336;50;46;12
284;23;46;56
252;87;90;64
328;40;50;43
