1D;2D;3D
113;133;188
398;128;387
380;224;309
219;204;249
261;176;264
362;104;340
152;336;128
244;170;366
177;375;290
256;135;137
383;142;399
113;253;268
188;302;127
103;337;240
299;136;332
214;277;244
191;149;203
253;342;162
286;127;318
288;155;278
278;357;209
292;296;204
381;330;196
151;391;392
143;344;243
131;190;327
158;394;108
119;302;250
190;156;208
384;387;165
288;396;105
252;170;252
338;272;101
157;232;179
222;126;162
381;154;277
161;178;196
227;153;201
243;329;165
242;148;219
217;149;365
272;233;346
309;327;122
144;304;388
290;132;400
398;208;270
214;303;120
176;156;163
188;244;106
327;310;390
121;115;273
250;322;104
151;299;366
342;111;124
365;367;122
158;311;206
275;216;340
305;113;356
161;336;226
339;211;179
221;205;243
149;149;200
378;124;160
292;182;152
299;200;292
278;173;161
266;211;215
208;112;331
345;267;300
331;211;283
232;382;371
316;294;129
236;335;151
390;176;243
197;342;213
122;116;335
379;233;133
351;200;127
149;102;240
153;208;246
337;298;302
356;318;217
179;263;214
232;257;125
207;124;221
162;232;300
358;263;221
311;108;128
219;255;161
221;139;239
242;306;231
379;308;366
244;127;216
113;202;360
295;110;150
228;352;117
249;287;349
400;281;301
343;270;273
305;108;138
102;173;172
179;400;261
200;376;323
245;221;346
238;271;134
359;203;217
195;297;266
162;259;107
399;308;178
271;279;381
307;120;357
317;205;163
138;302;250
209;376;111
225;291;284
238;306;355
173;114;345
223;236;362
282;343;371
247;139;314
312;142;277
229;320;123
227;278;313
320;131;230
112;336;274
277;116;312
392;265;341
287;226;117
357;110;154
371;198;276
197;124;297
349;349;242
254;206;180
275;343;171
173;267;325
134;215;184
298;168;179
185;286;299
128;378;382
119;322;155
242;362;242
106;335;145
129;285;127
355;251;127
152;136;226
347;172;246
169;266;209
226;260;241
230;317;122
224;274;274
376;162;130
293;350;389
394;101;133
106;102;182
327;394;267
162;376;112
112;171;189
167;146;162
328;234;356
251;212;154
275;346;158
251;255;157
151;362;299
321;297;360
340;397;213
389;343;320
354;113;122
134;299;206
339;136;100
393;235;297
389;275;367
273;105;381
392;309;136
177;264;385
254;226;328
348;144;326
328;145;255
227;121;387
220;379;357
186;295;298
297;394;289
152;123;223
281;253;252
294;229;293
290;293;246
147;270;332
209;373;129
304;207;290
204;390;395
343;334;197
333;336;188
254;314;340
265;356;126
286;296;318
356;257;320
357;269;148
121;379;185
335;272;331
337;240;306
110;260;142
299;137;164
100;310;307
326;257;328
352;240;398
164;360;373
303;271;219
339;326;104
260;131;131
299;315;124
179;382;259
173;300;134
154;178;360
348;172;120
326;298;298
153;376;152
105;312;244
223;125;323
327;393;189
249;276;193
174;250;131
354;230;221
177;321;233
260;121;158
176;103;101
197;298;118
259;324;395
186;106;304
151;331;326
220;337;347
332;171;162
206;347;148
289;235;104
255;342;376
351;386;315
151;179;381
242;304;309
242;248;379
237;146;295
397;277;334
188;243;328
186;222;310
100;114;239
216;107;275
387;124;166
288;111;290
268;357;350
393;290;272
115;120;346
245;333;298
390;358;329
246;300;343
143;179;133
247;116;173
389;370;360
389;265;358
352;228;151
316;301;340
293;159;150
343;252;177
246;215;221
208;162;295
174;391;305
387;214;184
179;176;352
319;250;206
100;137;205
118;123;378
196;282;349
361;184;111
386;225;265
218;210;153
160;258;350
112;367;300
183;148;106
362;176;262
263;264;145
112;166;388
185;189;309
244;223;317
397;324;219
198;269;374
235;274;239
351;333;205
163;336;180
325;362;103
187;136;398
305;130;244
378;141;352
225;259;241
361;204;205
197;379;222
135;298;258
136;120;246
297;226;228
314;145;272
360;229;217
387;130;173
210;350;285
168;369;167
348;193;128
127;330;277
398;232;170
118;111;119
114;100;391
164;304;314
287;113;188
226;353;228
330;284;279
274;299;199
131;104;393
400;385;111
270;327;350
314;305;105
326;331;111
281;336;340
202;339;135
124;266;343
274;361;273
138;224;337
255;141;243
320;256;316
310;367;253
238;197;290
355;332;296
376;156;257
306;128;130
357;167;204
189;230;186
176;170;290
345;182;311
356;289;203
273;212;335
279;186;333
289;155;360
182;200;155
164;111;271
228;120;302
221;155;175
186;323;215
203;363;244
248;239;243
204;395;273
150;361;211
219;288;298
352;202;333
378;252;340
123;295;254
145;255;361
343;320;127
325;238;365
109;265;259
387;248;188
292;348;288
144;353;236
341;384;266
234;242;193
105;191;286
239;328;152
303;142;373
231;186;163
148;284;389
366;340;184
388;237;345
149;391;345
289;149;385
238;137;383
162;205;218
265;347;237
190;268;175
193;162;326
359;306;267
356;329;291
249;293;212
247;336;102
177;391;396
323;148;230
298;277;149
174;155;123
304;215;349
190;101;283
386;109;323
100;187;386
230;390;173
197;175;163
240;110;167
186;385;334
117;302;177
211;385;226
361;372;100
283;253;335
121;267;169
204;351;125
192;290;127
109;131;336
119;179;345
149;375;159
188;262;291
307;151;307
372;253;292
116;107;313
364;262;212
284;311;285
315;163;323
184;322;116
205;171;278
161;139;272
283;184;394
389;111;245
321;234;285
351;339;396
169;286;189
124;220;160
303;127;337
145;365;112
171;124;217
261;307;273
317;125;338
291;318;335
265;290;151
127;282;389
123;313;235
257;122;318
212;345;338
131;214;104
197;201;108
266;333;227
332;390;310
148;170;282
254;271;332
214;309;246
301;258;316
275;230;342
293;327;217
119;114;262
170;224;126
250;173;104
254;334;191
255;213;145
144;226;287
201;208;146
134;193;309
301;238;275
398;396;188
250;203;119
116;343;193
191;344;213
166;307;127
274;341;380
302;170;391
243;357;381
351;172;344
163;267;271
220;108;259
120;384;337
315;256;333
150;100;258
342;366;348
123;127;343
368;389;230
349;145;267
183;345;349
114;307;348
290;267;232
166;374;117
271;328;142
185;190;299
151;110;251
306;345;206
339;379;292
225;297;168
343;330;122
374;343;241
112;351;355
246;290;349
334;202;356
186;182;278
114;247;266
244;241;225
127;166;313
131;235;168
366;322;315
262;398;119
253;375;347
181;400;282
399;264;244
400;183;388
288;188;166
194;320;205
396;187;104
123;251;380
116;137;303
281;155;222
165;250;287
280;152;131
162;284;313
204;246;215
149;275;348
219;119;333
208;117;256
176;396;106
308;110;127
326;344;280
286;171;222
126;339;159
203;193;332
160;302;181
199;188;296
216;188;380
183;103;317
210;349;169
249;191;384
397;207;347
372;356;314
378;221;191
340;354;369
316;246;287
300;279;170
235;297;152
261;236;250
220;160;244
362;267;174
244;115;283
138;224;330
396;169;274
189;199;246
274;281;250
362;283;358
304;392;283
283;340;345
195;386;199
147;393;231
303;197;119
138;177;352
117;209;197
246;356;256
235;391;366
185;239;304
280;300;351
313;275;148
380;240;386
349;265;384
202;169;122
174;375;251
384;112;148
241;311;168
111;370;330
255;348;199
350;321;199
386;126;310
220;384;179
257;174;172
278;120;229
240;349;359
215;116;117
301;233;193
226;110;334
187;175;382
304;129;380
192;120;169
146;331;262
208;287;367
252;220;198
334;149;315
302;237;332
214;223;226
375;233;131
130;377;182
360;115;205
279;382;102
294;190;299
136;336;371
166;187;221
258;338;154
350;205;377
196;333;177
186;280;331
331;289;125
289;155;355
292;212;188
291;274;163
293;121;341
321;151;279
183;193;176
186;113;134
237;285;386
206;122;266
332;267;382
383;227;204
136;105;191
334;326;242
102;188;373
198;261;308
396;174;331
276;346;286
342;279;233
304;303;382
286;290;166
296;346;177
122;110;319
391;191;227
104;148;165
292;226;337
315;362;105
145;127;305
302;394;358
342;263;348
288;202;339
356;334;209
131;300;346
346;180;370
275;320;287
334;254;253
398;314;299
127;105;212
168;265;355
377;180;214
389;122;191
180;250;248
395;265;157
297;339;146
300;396;237
292;294;293
304;318;275
199;158;245
189;334;216
372;141;321
181;201;330
269;206;300
107;270;127
225;290;258
249;157;166
172;269;153
141;138;385
304;193;185
197;178;384
102;381;121
320;210;154
282;177;354
373;214;334
263;302;262
156;120;384
294;396;320
370;369;116
138;221;319
143;391;338
166;224;207
281;342;351
240;266;153
399;102;197
211;188;316
271;337;400
282;139;258
217;170;360
291;261;386
301;385;227
153;253;227
266;205;320
126;383;222
217;384;234
240;253;264
371;143;390
236;234;193
244;308;113
256;173;186
337;383;345
369;396;326
202;123;366
140;327;225
197;387;197
206;357;259
397;196;250
147;193;372
342;115;227
292;288;116
377;192;129
126;244;138
395;162;229
362;338;384
313;279;273
201;274;107
157;392;216
394;328;279
338;143;308
249;236;392
129;143;199
255;315;213
148;140;287
186;130;212
249;397;156
182;224;360
282;162;252
142;209;216
246;311;263
152;129;393
188;356;325
289;247;194
198;347;177
352;142;252
400;385;148
347;277;144
399;173;251
395;195;215
242;116;178
100;334;299
299;395;100
370;294;173
222;252;130
126;129;221
360;305;332
129;271;147
365;220;306
