1D;2D;3D
183;238;184
121;187;285
397;292;301
169;176;338
114;233;269
148;206;110
268;248;158
255;254;247
146;101;395
279;210;118
253;322;359
107;176;295
261;145;246
356;297;367
165;251;339
370;276;168
202;376;183
228;284;208
131;231;219
372;195;370
112;113;186
176;123;206
174;238;337
363;250;152
115;397;154
161;183;400
362;325;365
232;123;155
327;289;332
305;364;252
400;373;271
338;390;240
228;382;252
241;157;293
186;252;114
167;242;355
243;113;397
360;384;351
150;206;305
237;176;208
190;124;118
107;361;391
141;359;265
304;124;163
219;105;152
326;116;205
261;282;380
153;340;400
323;218;158
308;114;282
167;232;294
399;137;238
372;325;242
258;278;383
315;400;111
123;399;203
149;142;299
115;122;384
102;238;244
255;141;247
380;143;354
