1D;2D;3D
396;137;177
189;286;238
278;116;306
111;351;102
216;396;144
380;373;324
144;167;203
357;148;108
257;325;121
134;249;292
104;151;270
287;131;275
352;344;324
320;338;190
150;100;274
310;160;284
374;197;350
239;270;178
189;371;386
305;305;212
209;216;306
317;360;190
287;381;178
361;105;128
286;390;131
320;286;398
166;391;371
109;344;294
190;332;340
139;247;145
374;356;393
125;236;336
128;217;131
368;368;314
276;113;131
241;212;343
216;193;344
310;179;214
359;133;216
278;273;216
185;347;322
280;171;143
320;305;316
200;202;225
143;315;257
151;171;199
194;392;357
131;251;149
367;386;245
198;339;148
293;268;326
101;152;209
317;179;369
178;129;174
358;368;129
321;235;337
343;247;242
114;154;110
337;106;295
303;201;135
263;256;180
377;176;330
202;371;209
178;209;367
107;221;250
368;111;397
396;162;340
241;277;109
320;295;237
300;303;271
228;322;256
143;248;126
180;148;318
163;277;144
271;245;304
244;392;344
347;393;366
397;271;213
269;382;164
291;142;204
337;118;230
113;110;134
119;188;284
243;320;269
144;166;266
148;179;231
111;371;185
288;270;394
400;202;334
400;390;109
166;212;243
386;328;304
194;102;116
368;301;105
139;100;136
176;183;345
286;229;236
189;400;282
331;295;207
119;381;197
117;317;390
265;183;219
395;230;221
115;294;114
325;121;226
212;323;321
334;266;108
386;360;326
176;167;369
231;235;365
362;153;303
378;397;208
343;397;316
331;189;127
334;281;295
381;119;192
332;399;187
291;150;152
266;292;209
302;392;227
307;137;282
219;169;387
136;286;211
182;354;193
167;367;388
343;203;233
153;398;341
273;365;390
255;156;309
326;356;239
278;302;155
385;141;322
155;145;123
310;339;188
108;390;261
158;247;254
334;311;118
232;108;310
257;138;372
400;283;239
286;325;310
363;225;204
260;355;224
219;138;341
333;190;228
244;165;183
284;274;230
256;110;163
318;110;263
336;300;212
300;308;336
317;297;184
139;185;278
297;360;192
334;208;399
124;117;128
200;364;328
171;246;114
244;141;342
215;336;354
277;316;290
289;276;282
311;295;283
386;363;144
164;266;163
247;260;389
107;149;191
121;151;380
275;150;128
260;102;284
271;209;153
360;269;193
182;119;232
313;199;244
226;108;390
393;154;300
196;379;174
106;382;176
276;344;361
162;244;123
210;346;390
284;118;329
176;173;158
308;243;336
267;249;124
302;293;239
252;253;316
235;217;322
184;352;245
235;213;102
282;163;102
346;156;366
198;318;260
360;168;262
185;330;356
321;336;210
289;252;384
100;112;288
271;233;225
373;266;247
336;101;378
173;340;174
222;249;143
286;200;381
121;155;340
357;246;305
338;311;128
219;132;330
278;118;245
326;354;216
116;114;376
263;214;288
210;212;219
144;107;251
190;245;130
164;352;175
199;380;214
371;209;290
364;356;111
303;361;326
321;394;306
226;365;214
296;287;141
366;102;262
359;247;317
375;143;217
367;243;211
302;386;346
118;189;387
391;389;302
262;321;163
148;130;322
274;108;186
192;296;390
245;397;252
197;391;321
285;297;154
197;187;103
117;212;366
229;310;262
377;140;220
393;282;121
231;175;218
160;258;355
388;127;179
219;398;220
248;143;365
340;240;388
273;368;259
164;296;387
184;228;296
238;236;347
106;181;247
171;150;321
235;202;268
179;233;215
276;158;299
256;168;289
290;146;303
173;169;200
371;355;146
356;209;109
215;213;172
164;338;347
308;221;117
195;247;253
119;307;301
274;316;306
177;324;241
172;114;370
216;204;393
317;218;258
199;127;211
387;388;190
265;184;272
250;279;205
313;145;321
391;188;149
343;281;138
179;210;189
177;259;236
335;322;226
226;328;230
348;392;140
270;123;346
226;219;364
390;273;129
359;119;190
360;162;114
387;276;318
136;276;341
258;167;283
321;148;102
301;201;225
363;139;132
323;385;113
119;379;315
138;274;223
166;329;329
324;186;283
338;281;400
142;213;357
379;362;292
181;193;256
237;365;376
374;300;130
371;307;114
378;100;395
365;369;116
260;236;232
279;316;185
202;329;338
186;197;243
194;331;109
330;321;381
294;312;270
327;239;146
151;234;287
266;117;360
370;340;171
335;241;346
397;142;241
336;223;242
378;346;210
291;189;125
280;318;376
142;251;278
105;203;315
148;375;192
124;175;260
186;249;367
389;329;223
364;204;112
123;216;360
175;335;275
318;311;376
394;233;374
351;397;336
221;212;270
255;244;302
126;287;177
298;244;147
303;325;282
277;244;107
206;352;207
334;310;241
221;229;191
123;228;327
184;306;295
400;326;268
295;108;116
132;162;108
266;263;312
190;150;181
262;394;266
165;310;265
242;358;360
130;272;339
284;256;360
307;376;142
335;125;132
331;103;118
207;373;141
215;400;188
269;340;156
221;184;311
360;374;393
310;264;170
232;189;339
252;122;127
108;105;386
269;235;289
391;391;367
381;306;353
245;182;153
174;389;207
397;151;304
373;133;119
370;272;386
383;274;394
263;285;178
142;161;326
385;244;327
121;246;228
300;241;321
238;315;362
385;181;205
382;192;226
173;208;193
153;134;190
285;248;176
353;107;139
163;244;295
213;205;269
143;334;156
117;264;143
346;276;324
119;159;197
124;366;152
179;161;226
378;313;389
357;195;129
195;316;156
209;389;384
152;256;206
207;334;294
142;335;192
170;315;273
201;195;332
369;228;180
229;199;270
256;128;351
276;389;139
176;375;156
100;209;184
338;258;180
301;334;304
250;333;383
343;178;152
147;222;290
179;160;135
172;132;196
396;113;145
241;173;301
152;321;316
365;280;132
134;363;104
103;230;290
333;333;331
360;376;215
333;202;355
100;352;244
355;396;242
149;268;125
216;203;177
337;386;324
104;191;349
358;380;296
205;260;190
224;151;153
263;202;181
170;394;253
318;265;283
274;266;307
278;143;162
278;100;137
230;289;389
375;258;170
268;309;124
400;188;125
155;301;273
142;222;175
102;278;163
194;192;291
329;398;222
394;164;282
169;111;214
316;149;361
345;130;133
265;117;150
260;146;276
222;134;126
361;137;274
153;162;140
156;223;322
281;389;196
158;160;238
166;348;188
328;319;202
143;360;134
177;250;310
143;239;126
331;103;192
143;153;138
235;144;202
243;209;152
271;368;348
295;168;361
392;130;252
150;143;135
380;292;135
202;288;171
280;375;394
344;379;300
273;241;188
323;167;366
391;129;293
392;178;302
140;311;162
202;272;267
102;336;197
113;246;294
247;203;134
367;111;324
266;119;301
217;160;376
225;348;281
184;231;229
366;125;277
140;361;219
163;236;180
376;109;138
117;288;382
343;394;213
306;164;188
235;308;292
209;270;241
350;200;188
324;173;225
292;159;223
289;159;378
214;142;359
159;233;136
156;261;217
200;105;315
163;258;245
151;143;207
289;220;169
104;222;177
370;113;198
222;224;141
315;179;246
301;113;234
353;291;220
105;340;381
336;155;344
247;179;225
289;371;108
185;205;302
315;350;104
326;255;361
398;239;221
383;278;323
209;121;365
