1D;2D;3D
159;350;345
369;195;220
238;275;319
183;356;399
378;118;113
359;127;338
255;389;259
236;198;243
217;352;318
205;395;133
348;251;324
356;400;220
346;274;375
135;130;357
140;315;191
189;158;306
182;309;396
205;376;268
314;240;275
285;294;187
232;274;335
268;101;289
150;272;155
359;364;307
265;306;206
304;345;159
368;170;216
105;329;178
104;241;264
145;375;389
234;124;400
114;122;254
157;184;148
387;260;138
337;310;158
193;133;140
314;184;326
217;200;224
181;196;196
261;192;326
321;341;199
253;243;121
173;198;343
299;288;372
198;265;216
374;219;232
286;295;244
135;280;350
215;297;120
309;132;164
187;142;356
248;388;238
126;158;197
261;297;170
103;140;250
241;209;229
196;237;194
176;219;191
169;399;104
177;285;285
239;389;182
230;352;338
375;145;138
256;366;153
309;395;112
349;134;342
348;214;389
104;274;199
180;199;205
360;333;166
291;381;352
232;250;343
100;247;208
350;208;197
250;183;109
113;314;173
279;309;161
244;281;255
319;366;334
322;243;383
186;117;256
121;276;209
387;141;170
127;236;380
383;165;197
251;373;236
274;215;234
235;202;332
350;362;196
395;169;188
107;245;160
247;156;109
283;245;152
201;270;380
364;155;145
393;110;289
177;146;212
129;161;129
250;360;337
383;351;362
205;274;236
269;223;253
120;342;399
154;128;298
258;118;378
246;257;169
109;139;138
219;150;355
272;378;223
324;160;254
282;124;378
342;255;344
155;388;382
376;149;373
163;369;233
113;298;168
115;263;114
165;115;149
279;111;264
271;299;296
303;385;167
216;140;205
288;324;155
392;377;357
205;288;206
204;132;283
352;286;229
263;192;112
152;289;349
311;398;202
143;103;171
317;111;360
327;388;238
364;325;323
200;152;258
384;167;288
365;394;379
191;135;182
260;361;327
100;333;338
150;342;263
233;380;298
139;136;391
111;133;220
362;270;145
382;372;220
314;359;183
104;220;202
101;194;116
331;216;254
326;299;269
390;326;177
224;197;214
195;374;207
377;310;222
321;335;286
183;190;218
367;293;253
116;105;121
172;360;144
340;291;383
391;210;166
214;363;347
337;253;107
219;310;186
343;137;194
371;280;218
141;268;370
153;251;136
370;286;375
100;181;336
130;344;225
156;169;270
387;121;272
356;398;346
212;306;326
364;379;398
202;129;157
247;355;345
393;382;158
247;245;352
276;162;220
176;136;289
349;359;231
162;280;391
230;251;147
297;143;231
326;282;118
226;291;330
365;396;322
313;288;100
139;135;211
372;175;273
139;321;234
146;380;315
266;279;147
369;189;213
384;349;218
287;280;124
133;257;201
268;233;394
202;321;339
286;301;241
249;317;363
393;355;311
111;321;141
206;381;341
335;136;325
343;141;284
355;338;264
359;317;323
143;134;174
142;384;159
337;194;391
254;292;117
171;222;308
242;398;147
290;310;159
232;306;227
310;219;226
174;326;158
305;378;145
260;141;276
241;204;212
224;284;368
381;220;234
222;125;329
377;249;223
317;382;328
230;243;190
162;295;192
278;275;395
339;127;272
205;399;316
258;265;310
136;163;176
147;203;331
180;121;261
398;118;142
381;329;243
300;342;158
121;151;133
145;282;204
185;169;161
188;177;183
381;158;389
319;293;168
235;354;243
321;265;197
396;288;371
147;277;334
304;184;135
316;241;163
198;319;174
286;101;190
317;227;145
179;317;122
225;189;370
300;362;158
308;365;265
160;349;249
379;220;170
222;208;265
233;327;227
204;246;130
200;277;200
238;394;150
228;323;107
272;305;377
393;276;161
349;322;282
327;297;263
325;165;291
369;215;267
353;168;359
324;284;280
167;187;283
213;242;333
271;298;378
190;391;380
320;201;243
340;372;386
254;356;305
303;171;108
166;206;143
369;311;196
195;177;228
379;347;310
196;179;152
399;358;288
311;148;149
208;385;129
193;279;158
118;204;115
339;356;325
351;378;262
339;210;132
379;182;179
254;171;153
304;388;213
299;323;232
127;153;338
178;369;327
326;134;353
207;338;374
367;298;300
383;361;301
283;142;229
320;213;316
390;101;214
132;264;211
108;365;331
229;213;318
228;172;346
