1D;2D;3D
258;117;400
268;137;120
338;106;309
390;119;272
308;315;245
353;264;151
128;326;183
343;312;180
251;130;168
185;250;298
370;371;138
110;135;367
235;186;332
320;170;158
377;164;190
171;305;311
128;123;287
251;313;197
282;385;366
138;248;257
264;125;269
131;346;154
235;196;288
176;328;371
176;335;396
365;164;394
274;237;388
189;232;154
191;106;367
318;144;105
159;357;228
163;373;324
213;256;112
105;155;145
169;213;300
400;375;119
373;194;361
362;363;266
184;395;205
378;274;399
268;267;119
299;309;166
252;369;257
371;304;359
141;308;291
371;287;236
201;218;296
207;327;297
127;193;249
142;306;102
198;321;177
162;282;255
349;274;246
266;297;258
159;377;247
296;373;337
354;396;219
368;153;395
188;268;246
257;241;392
298;397;288
119;271;161
329;319;283
333;291;143
313;121;274
246;225;319
341;189;393
287;283;257
224;247;393
303;188;157
266;236;201
320;321;339
305;319;216
332;190;161
244;103;341
259;228;215
223;202;384
100;266;337
333;297;118
382;340;278
175;162;138
258;153;360
277;340;292
292;355;159
384;145;157
183;337;167
179;261;265
128;270;228
236;275;211
253;134;363
335;127;155
256;209;169
291;268;223
116;360;299
212;131;131
148;292;213
123;232;362
389;277;249
126;164;107
227;235;124
211;346;200
119;146;397
179;101;105
274;294;312
244;164;371
178;111;393
170;119;186
295;279;196
164;304;368
223;234;145
108;138;156
178;241;187
268;385;108
121;210;210
255;119;295
161;343;349
257;355;349
178;126;134
235;124;192
182;358;377
319;105;210
307;114;188
360;240;196
304;345;228
141;296;348
360;271;376
323;170;298
357;296;279
380;201;326
272;276;110
206;340;324
170;244;320
258;260;185
194;266;279
159;360;345
347;156;284
333;126;293
396;180;220
359;264;170
220;300;277
349;310;176
116;110;265
132;320;279
164;170;168
103;399;169
147;358;292
209;155;244
332;169;149
168;189;183
123;323;222
297;195;116
399;267;272
344;162;123
235;394;318
316;205;384
375;245;199
304;248;292
278;295;291
229;360;255
163;182;182
303;132;359
231;260;282
229;190;252
363;236;124
104;192;188
320;113;102
232;378;392
386;352;275
227;102;161
135;210;121
149;332;290
165;305;140
300;232;304
224;297;130
315;140;126
300;301;162
380;116;343
188;197;265
374;238;387
214;369;140
147;240;374
200;388;342
363;334;171
138;153;327
234;296;294
209;374;275
165;193;379
277;382;355
262;287;136
352;278;210
158;302;291
292;297;206
395;114;112
207;142;333
141;270;399
116;360;172
229;212;188
166;394;126
328;271;144
311;131;350
192;362;180
264;272;339
354;299;146
194;379;237
334;130;377
199;134;122
192;200;197
134;384;156
130;241;256
258;293;345
230;204;296
248;245;141
335;351;102
373;158;279
159;285;279
374;143;117
273;198;170
323;260;366
298;199;138
240;329;196
359;330;307
182;322;119
381;393;252
190;138;381
292;152;155
393;110;336
370;329;398
102;273;212
277;116;255
247;206;103
263;244;310
257;400;334
392;200;375
127;318;246
341;340;198
326;303;175
390;246;379
223;314;260
303;308;150
207;166;133
108;160;166
212;201;259
261;149;175
109;268;369
287;242;109
365;128;116
202;270;187
342;154;371
290;306;238
135;201;205
277;290;157
359;192;367
256;269;114
263;385;345
240;143;274
124;109;131
140;348;307
336;346;282
113;336;139
317;160;229
236;397;278
386;312;167
214;225;210
276;368;221
158;103;129
300;368;218
377;118;380
392;224;217
