1D;2D
342;581
2;782
71;337
292;662
661;678
134;29
336;762
693;149
567;732
543;959
789;82
34;114
442;41
80;7
646;935
19;106
299;588
899;193
255;160
632;220
587;187
565;338
394;326
881;569
734;641
140;651
540;211
973;234
835;252
34;136
383;966
936;284
112;713
543;413
815;304
393;873
878;404
167;923
827;213
499;452
296;703
527;999
231;797
285;201
383;294
486;160
317;899
607;194
833;3
39;859
617;572
61;819
487;976
501;38
877;730
24;462
489;776
901;857
717;913
342;673
200;467
960;950
140;364
589;581
265;271
571;705
168;484
150;507
88;358
927;782
223;469
156;484
204;703
135;616
510;27
174;455
671;910
171;441
499;81
240;786
633;735
300;426
692;322
729;772
853;881
120;343
310;13
533;713
206;704
678;412
360;755
545;436
893;980
24;868
134;341
665;47
26;47
838;194
655;82
58;154
950;175
306;274
500;305
379;598
726;804
443;779
172;846
605;469
830;541
673;219
319;74
719;251
402;998
813;131
43;193
705;443
694;687
253;267
521;512
518;860
749;236
589;143
995;995
621;982
370;956
202;70
342;351
579;406
226;726
953;460
89;5
453;879
881;298
255;673
941;172
938;165
728;285
983;865
646;585
627;187
529;683
682;385
623;618
675;200
661;976
322;991
324;541
434;858
268;261
886;925
600;57
263;572
780;113
116;86
83;208
393;642
187;570
766;657
765;328
400;679
803;89
540;30
863;363
490;314
414;340
732;195
621;389
244;320
643;250
128;516
98;264
272;859
51;540
646;761
16;920
435;277
916;574
372;526
71;108
228;396
181;408
986;233
405;622
445;607
510;194
912;888
18;741
774;438
10;193
759;723
415;803
396;143
692;536
477;728
916;156
719;707
410;757
573;102
452;766
562;264
94;819
328;440
695;828
779;617
377;765
274;550
175;872
479;622
241;525
377;494
202;517
890;210
381;115
758;800
153;507
57;960
408;638
893;561
793;876
214;365
333;572
684;148
463;241
355;517
723;368
481;919
83;954
572;24
300;940
868;274
478;264
709;664
227;693
861;458
615;426
635;650
717;158
886;208
552;553
607;161
709;76
739;988
270;355
42;724
212;874
146;66
236;456
331;682
97;376
866;688
836;187
87;381
353;994
260;811
93;65
447;834
861;633
641;670
652;754
905;66
663;2
532;397
733;373
467;890
901;898
209;757
151;619
532;712
769;688
328;738
770;391
701;789
297;53
73;735
60;856
300;890
165;215
452;103
626;320
144;127
22;406
758;901
841;597
313;349
233;387
114;990
359;994
981;74
790;612
679;328
160;513
530;267
683;656
674;762
465;754
801;298
262;663
6;729
79;745
95;481
660;64
836;71
933;809
622;788
146;723
648;793
962;45
431;917
704;638
68;56
327;380
234;511
872;672
480;958
417;629
776;748
863;900
472;169
895;212
753;558
844;754
928;714
7;646
180;305
32;561
249;925
535;173
253;718
866;839
182;15
533;416
963;566
595;68
24;443
240;795
63;942
792;871
548;415
506;177
438;741
651;655
942;483
88;172
295;499
799;918
496;246
994;129
156;605
765;426
823;980
654;904
108;541
703;103
389;563
856;497
358;552
132;920
786;868
153;793
257;559
528;451
32;689
38;568
173;798
858;142
415;503
218;765
999;305
997;531
440;189
377;519
52;368
720;741
909;955
41;959
555;682
93;543
312;3
917;157
123;252
343;186
676;326
720;800
122;116
51;622
431;772
964;218
6;288
171;404
528;369
978;412
776;356
616;698
632;354
83;414
979;37
701;937
586;245
307;867
503;879
27;245
701;339
412;246
752;526
584;194
64;603
383;704
93;475
736;214
706;67
966;831
801;247
812;75
40;559
705;816
61;915
830;163
723;879
585;3
561;134
78;218
388;492
141;384
10;24
105;146
22;237
363;292
957;276
171;682
196;323
643;680
543;860
467;126
179;448
287;855
55;511
22;89
833;421
225;103
964;175
974;405
371;716
275;699
889;608
441;36
590;787
918;224
233;580
1;203
223;925
601;797
584;928
176;130
470;380
985;58
175;502
117;586
682;747
905;585
359;507
945;644
780;634
957;91
491;698
975;646
18;749
366;261
588;894
260;614
389;346
723;657
643;206
344;905
695;153
634;146
975;523
913;830
946;165
765;672
64;47
807;191
365;334
840;639
390;953
870;610
627;240
717;191
460;975
454;379
436;299
208;412
812;55
482;52
507;591
417;846
454;284
753;109
206;794
270;483
604;337
440;47
7;984
804;723
87;114
808;4
96;254
521;701
353;664
2;89
769;298
538;388
47;237
640;406
859;829
727;796
299;763
154;406
78;380
658;593
578;548
901;570
355;712
79;100
82;724
78;941
739;801
666;118
123;823
471;687
487;964
371;985
808;824
142;123
706;44
19;772
589;461
751;238
181;34
633;141
630;818
64;379
508;67
43;813
944;832
877;902
961;750
845;475
596;665
33;94
541;281
38;55
596;828
562;524
948;267
184;18
214;206
122;807
492;308
492;779
844;378
270;195
179;82
645;586
823;28
62;418
726;277
95;276
609;35
974;289
951;270
566;462
127;362
99;123
474;199
888;230
141;163
851;919
658;937
778;706
999;762
352;978
438;524
199;478
970;323
383;164
964;296
836;456
428;347
393;317
494;109
759;884
456;22
255;262
905;56
187;273
150;40
578;688
581;210
558;804
675;51
175;409
4;864
10;988
146;997
737;85
755;302
153;980
783;158
336;939
716;720
387;504
384;698
531;558
709;493
645;758
761;87
245;560
225;967
690;614
56;650
642;996
200;693
27;242
632;82
948;617
883;58
951;222
163;68
559;168
708;81
520;516
342;47
995;411
340;275
875;124
450;169
165;270
410;838
667;192
425;177
46;813
673;212
29;806
452;442
641;997
878;194
285;593
716;540
203;629
638;449
139;418
111;595
852;227
246;10
344;839
604;275
690;996
167;343
648;883
833;583
763;709
101;218
20;874
87;399
376;449
462;731
188;90
503;80
213;395
198;861
393;815
90;209
716;727
551;63
516;466
971;577
165;471
50;938
789;38
264;265
909;242
817;500
660;677
436;797
277;855
49;929
744;424
260;393
992;126
414;916
757;651
