1D;2D
252;58
329;97
315;52
263;29
348;72
284;13
260;52
258;82
287;74
307;56
312;5
296;78
295;37
274;27
304;4
277;14
257;83
322;71
285;47
348;94
309;39
343;9
348;84
348;13
253;98
294;33
274;75
300;69
299;8
251;76
292;30
256;96
349;16
265;57
258;42
291;27
309;67
296;63
258;90
334;67
271;16
338;25
338;83
266;83
272;98
289;40
285;14
318;48
304;42
276;31
269;97
327;57
346;57
312;29
290;95
309;59
306;64
283;5
346;10
261;16
344;22
317;31
261;28
290;43
307;8
325;77
280;36
344;54
270;99
298;58
292;84
264;13
339;28
272;1
332;66
274;40
350;100
265;53
284;21
329;56
259;52
340;93
260;83
330;26
250;49
320;67
300;29
348;61
300;88
307;90
270;80
270;44
324;63
257;41
288;53
278;84
250;23
347;96
312;14
329;83
256;95
300;54
268;72
318;61
287;47
340;13
321;41
312;10
323;11
340;43
314;3
261;65
264;23
259;92
300;21
264;22
330;41
299;32
315;33
287;4
281;64
333;15
313;37
252;64
324;98
332;49
339;63
350;65
300;1
279;93
347;91
277;83
331;87
253;43
321;80
299;35
310;6
334;36
317;56
347;87
311;6
321;66
295;73
349;79
322;56
288;91
311;36
342;24
308;41
346;93
272;59
325;53
284;99
253;87
257;7
274;61
265;12
327;50
320;13
303;40
