1D;2D
265;33
268;100
265;1
306;72
327;2
293;14
343;27
324;7
315;74
282;2
251;14
311;37
283;29
262;77
288;81
332;85
304;1
264;47
328;97
321;64
339;54
283;100
348;9
342;91
272;100
254;20
350;85
327;100
305;83
339;34
306;54
290;25
329;13
342;81
276;66
255;91
340;73
280;71
301;12
256;96
304;56
282;30
250;35
289;67
288;4
342;11
338;5
291;69
283;79
262;24
325;47
313;53
284;27
285;45
286;3
311;92
250;21
340;41
319;100
275;24
322;13
292;17
252;100
275;25
316;99
302;69
300;96
256;82
325;88
283;74
291;68
343;68
288;34
265;59
305;69
337;53
343;54
265;18
335;82
310;50
331;90
304;49
284;34
316;21
287;31
295;66
287;97
251;24
280;54
308;30
317;30
264;41
343;84
315;38
272;64
281;50
343;63
323;46
252;12
255;32
293;31
252;92
314;81
271;49
322;8
328;18
341;22
289;71
343;78
319;91
286;99
280;4
292;41
