1D;2D;3D
268;45;54
327;89;77
257;65;99
319;62;6
329;38;93
282;54;99
304;31;84
287;76;87
258;22;42
258;97;7
266;15;74
308;38;13
291;31;76
330;55;51
314;76;69
269;80;75
297;9;2
286;6;93
328;27;46
251;95;27
347;39;17
304;79;80
304;75;91
281;88;42
267;98;93
347;38;38
278;49;69
290;74;13
348;58;26
316;34;77
258;14;54
289;34;82
342;63;59
267;12;7
313;97;48
300;56;36
306;53;90
290;98;71
255;11;49
339;85;69
310;87;49
282;23;65
277;75;99
310;6;42
317;23;8
345;55;50
265;62;8
251;43;90
259;99;78
346;41;22
277;53;32
290;4;95
333;25;89
321;24;94
321;39;17
324;63;16
291;75;31
278;5;59
329;90;86
281;67;18
330;54;75
342;43;65
254;55;81
282;53;35
316;84;59
302;30;7
281;54;28
328;85;31
311;59;95
307;33;33
262;88;84
267;16;41
307;100;82
255;70;93
340;85;59
329;17;27
344;55;37
307;58;65
263;19;61
345;36;65
296;86;51
309;59;81
312;11;77
265;29;89
278;45;20
256;30;2
313;23;84
336;88;3
311;34;87
250;79;38
315;54;66
250;35;72
266;19;43
349;82;13
257;32;14
304;19;60
344;93;79
257;44;2
323;98;7
292;90;12
343;19;1
254;9;35
262;57;62
350;94;70
283;98;55
257;100;11
274;92;39
259;31;43
252;53;43
265;37;64
256;25;69
264;67;16
347;62;9
264;73;24
266;35;4
305;31;56
349;24;39
289;5;65
267;42;9
330;5;91
321;5;90
278;7;64
250;84;31
280;73;32
266;82;61
305;73;79
293;93;28
275;63;79
286;14;4
301;73;60
286;26;38
269;50;48
338;1;33
308;49;15
284;55;45
287;43;9
308;59;91
340;92;30
265;72;56
268;22;77
327;16;1
305;38;17
294;60;29
266;44;97
325;83;66
328;5;60
310;47;23
277;10;34
268;53;30
306;88;96
265;85;10
329;81;18
312;84;69
298;33;38
270;27;82
291;31;97
300;74;14
342;5;33
267;97;57
308;14;22
314;33;93
326;32;23
266;57;39
316;34;68
252;52;60
283;7;35
256;34;12
327;38;76
323;90;34
264;64;88
343;84;92
263;90;23
326;97;35
325;31;91
300;51;20
314;78;49
288;98;94
344;98;86
296;99;25
295;74;65
285;49;51
284;56;79
251;44;36
307;27;39
326;15;67
259;46;24
343;76;34
280;81;89
346;82;1
300;38;9
329;91;99
284;72;49
282;42;19
259;22;13
347;17;14
293;72;33
340;86;21
271;5;94
312;82;33
319;54;58
283;52;54
289;42;87
268;53;80
333;54;13
284;95;47
330;83;84
284;59;88
250;78;77
304;50;86
316;1;42
339;48;63
312;67;17
300;17;84
298;53;99
315;65;44
326;71;57
327;82;44
339;19;51
290;17;91
339;49;64
326;57;78
342;82;40
314;70;26
323;66;31
347;85;59
309;89;10
258;63;37
291;51;30
302;62;7
301;7;44
346;51;88
264;53;40
319;79;53
292;73;62
266;1;60
292;42;48
337;80;30
253;78;62
301;79;11
312;74;85
265;18;14
282;57;30
306;22;90
255;68;93
278;17;67
286;8;89
342;53;72
320;49;88
316;13;40
285;20;63
309;78;27
265;20;73
335;87;5
272;11;99
261;22;93
301;34;53
336;62;73
337;72;63
291;10;68
301;3;9
335;10;82
254;50;47
340;65;27
335;65;69
326;75;86
327;51;91
340;14;54
325;1;56
333;60;29
298;46;66
250;67;6
342;1;84
257;55;70
272;73;7
336;84;65
315;80;26
321;53;62
271;69;88
278;3;18
298;36;60
302;16;11
263;60;39
251;43;50
315;8;39
344;55;28
285;72;56
296;70;60
257;11;60
334;33;87
276;33;78
345;11;54
272;42;52
267;47;57
293;83;100
288;89;74
301;11;53
275;25;43
302;27;14
348;98;6
323;34;59
324;31;29
324;55;73
276;58;50
284;37;17
292;64;24
308;54;47
299;39;30
341;79;27
270;12;60
327;35;23
265;40;42
287;15;97
311;76;67
253;52;55
340;19;77
259;44;56
322;58;36
305;33;96
313;41;20
286;29;19
340;56;53
305;68;22
261;70;12
312;98;14
271;59;46
329;26;52
278;1;32
302;71;15
300;70;12
312;76;81
318;66;21
304;49;74
266;22;11
286;9;91
341;6;60
256;34;95
316;66;84
338;91;78
343;60;81
330;53;87
300;66;41
337;56;59
346;85;89
348;15;53
281;37;17
300;65;68
345;90;20
283;67;12
311;5;32
250;53;7
296;97;69
311;20;53
261;71;80
308;37;67
291;77;93
276;28;10
347;11;63
320;6;77
318;48;39
269;27;43
294;66;54
298;80;26
271;95;24
286;54;43
253;12;85
260;8;42
250;61;19
251;16;96
254;43;53
308;10;71
312;66;89
285;76;25
268;12;10
283;42;2
298;83;54
311;84;86
256;71;77
348;82;37
335;16;12
285;70;14
314;99;14
321;67;28
337;35;13
308;5;19
296;64;2
274;16;30
345;7;30
319;88;17
253;69;62
294;7;25
273;39;77
274;56;58
345;86;18
284;25;71
325;67;79
342;83;48
253;99;43
258;9;88
329;2;100
347;29;87
256;51;7
268;1;26
279;76;4
326;71;84
311;63;45
334;81;84
332;84;2
346;18;83
279;25;53
311;83;99
317;29;90
317;82;55
336;63;97
274;39;44
289;61;14
322;37;57
336;28;72
265;38;96
349;89;75
332;15;48
299;95;2
290;94;10
329;72;53
266;57;89
341;64;92
327;38;98
324;71;74
311;41;85
270;99;64
275;46;79
309;64;44
295;37;45
343;57;54
307;16;7
338;80;59
325;38;17
338;5;6
313;43;56
282;5;12
267;4;7
312;60;34
317;82;94
275;88;44
319;41;100
308;45;36
258;61;64
350;43;99
261;90;1
308;5;47
274;81;90
334;69;34
258;15;72
305;85;95
316;9;86
276;71;30
329;32;93
337;61;73
257;21;52
282;93;18
345;10;87
318;57;100
341;40;30
350;79;73
346;36;35
263;93;22
292;16;91
255;73;67
304;13;46
270;58;6
264;25;1
344;29;23
309;3;13
330;74;46
344;60;86
273;70;28
296;76;37
315;64;79
299;65;48
259;50;4
292;5;99
323;6;90
338;82;40
262;45;25
285;41;45
302;55;87
307;45;42
333;53;9
347;90;28
343;94;68
305;23;18
346;11;87
272;93;76
343;28;11
292;1;65
308;20;74
340;100;75
319;68;54
329;48;61
290;63;45
350;5;99
275;91;10
288;46;81
330;40;34
301;37;95
260;93;53
302;84;88
319;82;20
290;75;3
254;39;37
274;27;95
281;10;21
266;75;21
295;39;38
320;29;78
316;96;80
252;88;72
293;80;9
261;4;11
250;2;79
333;23;15
308;82;76
326;59;14
305;29;8
266;90;95
325;71;74
266;8;3
275;51;10
330;53;54
315;66;47
297;28;56
318;58;85
341;81;81
264;96;3
318;66;55
324;58;62
250;58;17
283;56;23
341;9;48
257;89;22
264;83;39
346;3;92
258;2;67
345;77;47
296;70;83
346;45;11
299;7;18
258;99;27
349;3;49
272;6;30
314;74;73
274;29;7
280;5;69
302;44;16
346;58;6
307;84;93
342;72;9
318;56;96
318;21;58
308;18;37
278;63;68
324;32;42
317;81;62
298;89;77
297;85;37
297;7;43
341;5;67
343;51;71
270;58;35
302;52;41
271;23;65
317;21;19
286;87;27
259;12;48
304;76;20
283;73;71
342;34;20
331;3;29
287;91;53
334;39;5
261;83;91
310;10;40
267;88;47
326;34;91
304;8;49
272;3;58
349;94;17
284;92;25
277;56;37
339;82;4
259;54;81
281;69;86
328;75;9
337;13;11
279;32;9
320;15;67
271;93;14
289;91;56
347;76;35
253;54;52
307;37;62
336;83;28
336;93;54
334;45;64
323;65;36
300;62;39
292;58;4
322;78;68
256;85;98
265;11;87
295;79;31
309;25;23
264;49;52
251;38;70
254;54;72
299;99;4
251;18;38
287;60;92
323;82;74
337;24;17
266;83;95
308;1;71
281;60;57
252;6;99
273;48;95
336;22;19
260;48;69
272;20;41
337;96;62
325;53;29
252;4;72
280;68;22
343;72;47
348;77;98
277;76;17
291;88;73
310;78;28
316;83;2
282;5;72
257;4;81
255;9;15
276;51;21
327;8;22
284;41;7
277;69;18
275;34;54
331;35;33
312;11;11
314;31;58
