1D;2D;3D
273;19;82
306;27;45
285;66;67
340;76;94
290;20;33
283;6;52
300;47;67
343;7;26
288;87;98
345;75;11
278;40;65
289;23;14
349;88;97
324;13;77
328;73;68
321;56;4
296;60;35
303;67;86
345;34;18
331;72;19
290;19;79
254;76;15
279;78;76
327;13;48
315;85;64
327;42;59
286;49;92
307;8;91
334;68;27
292;67;7
347;1;85
333;12;52
310;5;35
345;58;83
326;68;38
313;10;69
296;56;87
273;42;47
326;1;51
278;35;31
266;69;44
278;51;57
303;72;78
344;30;43
327;17;69
319;81;71
283;31;30
343;64;25
313;91;54
263;5;26
251;60;62
269;26;37
314;72;77
275;22;59
328;83;91
278;26;97
316;85;36
299;5;8
349;83;91
329;24;68
349;45;91
273;61;80
282;88;94
313;72;96
290;38;66
305;16;11
314;3;52
290;23;73
319;27;25
337;25;78
307;37;100
254;68;100
325;74;11
336;96;85
328;30;57
330;60;46
273;71;57
277;2;42
350;73;14
334;43;24
335;38;27
293;66;36
254;5;1
262;71;91
338;19;71
256;48;97
300;43;96
264;15;68
327;38;97
316;57;27
343;7;83
261;21;26
321;2;67
296;37;41
346;29;37
344;33;78
274;78;83
275;54;26
350;28;76
285;48;67
286;65;94
287;76;22
306;53;40
314;1;30
343;70;38
270;10;47
321;43;77
265;92;41
272;70;23
304;65;54
316;9;66
292;36;56
339;70;35
348;82;63
334;48;61
336;76;11
343;96;65
282;6;99
345;31;6
311;52;30
323;14;87
265;86;88
349;91;52
317;24;7
282;35;55
313;95;78
331;82;17
288;64;15
268;54;32
304;25;64
276;22;33
320;81;68
309;33;99
307;39;10
305;62;17
338;23;1
318;47;45
312;96;77
255;23;23
329;55;1
329;12;57
258;90;1
257;41;52
279;2;48
297;91;54
307;69;77
331;5;12
268;11;76
337;72;55
320;12;32
304;65;96
347;43;46
332;14;12
301;94;16
319;20;30
265;90;96
296;97;23
268;59;23
272;11;5
267;39;35
337;52;62
342;63;92
337;11;78
279;21;32
253;41;17
306;50;72
263;82;83
333;49;93
254;46;59
278;43;19
348;4;58
296;49;86
286;40;63
298;33;60
310;66;84
276;53;43
269;26;96
299;84;5
338;9;79
250;62;94
325;38;25
268;50;33
349;18;17
338;57;14
295;65;30
320;11;4
285;10;63
324;48;51
339;63;53
346;40;5
253;13;1
332;82;6
291;31;39
340;39;35
324;92;29
275;15;31
251;27;47
323;58;65
339;15;65
305;81;16
341;91;80
268;22;65
301;64;17
290;70;5
305;69;21
279;20;9
315;60;18
268;48;26
290;21;73
261;39;57
263;26;28
272;27;57
326;17;62
334;70;33
317;32;93
267;28;57
259;31;18
263;100;26
343;3;32
308;12;8
311;12;69
330;90;9
322;11;63
338;68;14
312;95;34
344;3;94
317;82;26
305;71;36
320;96;53
275;63;18
285;83;73
326;89;66
315;72;56
274;36;64
332;10;97
272;30;17
280;21;34
250;20;14
347;5;79
333;90;87
315;91;92
290;18;12
319;90;12
285;42;70
329;12;10
283;59;14
317;38;42
285;89;17
330;15;93
332;70;72
279;84;37
293;74;66
275;13;81
342;59;38
348;24;97
264;23;9
344;7;20
281;4;18
272;87;65
325;77;18
291;43;46
335;76;91
