1D;2D;3D
275;64;23
307;86;28
314;7;57
301;40;38
324;22;8
339;88;71
284;39;49
266;45;50
267;67;2
315;63;83
304;41;44
260;57;72
257;38;9
255;45;57
310;51;42
321;36;70
336;11;40
300;4;16
271;48;66
330;18;87
265;98;25
286;11;22
278;8;62
343;71;10
347;66;22
279;32;46
296;41;13
283;84;77
252;99;14
301;9;55
285;88;89
287;65;63
330;72;55
260;77;65
276;76;92
270;25;35
269;36;98
266;59;86
261;37;16
284;98;1
328;90;83
301;6;45
284;96;22
295;74;88
296;66;100
298;5;6
338;95;19
340;79;61
254;10;38
320;71;18
289;15;65
255;96;13
270;34;88
332;36;70
280;12;28
294;94;96
273;70;51
339;16;70
331;1;100
341;73;24
329;3;40
315;45;45
275;59;94
320;3;61
308;51;20
314;29;67
300;77;44
348;36;68
302;80;45
295;28;25
281;13;1
291;64;50
310;66;11
312;45;14
302;40;90
282;5;34
322;27;89
301;93;64
255;93;84
312;5;14
321;84;79
255;71;30
252;34;21
258;25;76
328;19;46
280;86;91
303;80;11
277;40;53
278;65;45
341;65;6
260;96;10
314;88;11
334;24;62
311;2;17
299;67;64
327;95;15
269;18;78
305;15;4
303;89;82
307;53;46
299;36;92
268;91;33
313;44;91
265;12;56
279;74;60
290;30;49
314;2;80
303;1;51
324;46;87
346;51;94
321;45;12
339;76;21
286;67;30
318;91;91
273;89;96
316;22;2
272;15;43
260;38;74
298;48;56
256;56;89
346;26;44
338;12;76
320;2;23
320;4;44
343;23;66
282;29;4
308;66;86
266;65;35
301;80;25
345;33;73
330;73;77
312;16;59
292;35;34
279;54;69
289;96;49
303;2;50
340;8;31
264;95;80
274;12;39
285;38;36
335;26;15
311;61;71
287;20;37
262;82;14
337;20;17
309;23;87
303;42;30
251;50;39
347;2;21
327;63;49
325;71;87
297;75;64
328;78;55
337;51;66
341;87;24
270;58;77
339;38;56
303;17;60
301;51;92
311;82;71
282;67;77
270;35;78
260;2;26
270;94;70
350;77;66
342;25;65
280;3;1
317;100;7
285;75;27
343;30;54
268;38;62
250;14;32
281;43;7
265;68;33
331;49;15
333;60;50
333;87;100
252;63;38
343;79;99
333;10;100
261;81;28
319;89;48
287;13;9
316;51;9
323;64;39
288;91;100
312;59;63
262;79;80
314;56;89
321;29;18
296;69;77
332;74;84
284;29;86
325;89;93
320;34;44
261;91;48
259;4;78
256;9;81
325;79;78
315;22;82
326;100;37
266;37;93
292;82;7
302;93;54
320;81;22
296;36;28
324;1;31
279;66;33
305;85;36
294;94;100
278;61;42
278;71;52
322;76;46
276;3;20
281;23;37
345;70;1
269;58;4
250;52;51
332;27;87
278;3;69
269;63;40
282;20;86
309;82;69
324;31;97
345;38;29
252;76;77
294;89;83
288;34;25
261;37;52
250;22;28
292;28;38
325;68;8
344;57;65
300;28;34
277;7;68
262;91;39
254;92;56
290;4;92
281;37;26
328;2;28
270;28;90
309;71;3
321;95;2
310;18;37
332;66;40
301;46;83
319;97;41
343;11;70
272;65;62
325;20;12
327;31;55
301;9;41
283;39;29
330;85;65
276;88;57
309;49;73
338;26;76
278;85;63
252;99;87
262;64;100
336;78;96
279;11;48
299;60;6
291;85;24
347;8;94
277;68;41
253;5;74
346;87;36
318;45;2
282;76;9
289;70;65
297;27;20
326;83;86
255;7;6
348;97;22
270;63;68
300;39;91
315;1;22
291;26;5
323;66;52
317;46;73
308;95;16
253;51;96
336;79;57
274;14;14
284;54;83
258;71;46
308;36;79
251;81;74
255;76;62
341;42;67
299;9;20
315;94;10
277;13;4
336;94;16
271;72;50
311;14;30
330;65;68
275;38;83
312;75;47
300;77;2
338;30;80
288;60;59
298;4;94
285;95;79
300;49;13
323;63;62
264;2;73
284;84;68
348;48;17
258;96;38
