1D;2D;3D
286;97;72
321;71;39
314;54;40
320;97;57
280;30;10
343;60;42
286;85;63
346;78;14
255;93;22
342;60;83
293;42;8
303;82;48
294;18;82
319;83;38
311;58;79
283;8;52
301;24;38
296;34;25
276;17;93
329;24;24
298;17;12
274;14;87
293;43;27
284;52;17
289;95;52
296;37;87
251;51;18
276;53;63
304;30;75
262;19;92
298;38;11
312;39;81
294;98;47
271;1;33
298;85;49
259;26;48
