1D;2D;3D
311;100;65
302;68;65
269;4;6
305;69;54
334;46;41
311;9;4
320;100;14
298;84;73
312;29;21
297;45;26
283;3;92
291;91;9
337;44;95
314;97;74
316;74;58
342;87;82
320;89;28
270;81;95
325;39;13
281;14;78
276;90;31
285;46;4
297;48;49
255;28;1
315;50;42
340;78;55
303;3;64
311;27;27
323;48;38
343;75;70
350;94;1
309;50;18
260;21;11
330;18;28
341;70;81
279;51;74
322;36;82
329;94;44
339;78;73
268;41;99
304;19;22
263;21;61
278;68;18
311;38;43
332;57;53
264;30;18
267;57;38
299;70;13
286;75;98
287;77;25
343;41;49
284;63;99
253;81;66
252;25;36
250;70;38
299;71;46
287;53;84
278;89;32
329;15;64
271;70;37
314;99;65
311;9;64
323;71;19
336;45;21
339;86;29
331;24;71
273;33;52
333;58;12
326;16;59
312;42;36
318;79;43
318;79;27
345;26;59
333;94;41
336;75;82
327;42;1
307;55;88
296;33;36
267;15;86
322;61;63
258;33;83
337;5;52
273;61;55
307;72;1
266;53;33
320;35;76
304;71;21
285;24;21
340;42;13
292;1;80
261;59;48
325;13;93
299;64;73
305;87;1
294;49;66
279;5;62
275;54;9
280;75;67
346;99;13
255;5;29
327;98;26
313;57;17
293;29;51
279;13;87
265;75;75
321;49;59
314;92;25
320;16;42
280;63;71
350;91;97
267;14;19
338;68;82
297;87;73
306;98;40
317;13;99
260;43;15
319;28;52
342;6;18
341;10;16
299;73;2
310;79;50
299;99;80
267;42;25
332;26;65
348;8;15
253;9;5
252;85;91
269;88;95
337;9;23
329;19;56
318;48;52
346;26;37
281;86;56
314;87;80
281;1;60
277;32;66
337;88;51
266;72;54
257;2;98
339;50;38
261;64;94
335;44;31
291;56;77
280;49;90
303;62;100
277;93;48
321;96;82
286;31;63
345;77;27
286;69;24
321;71;79
326;2;52
331;87;29
269;33;2
284;28;90
301;77;28
339;45;34
314;46;77
276;73;35
288;85;1
319;51;37
271;65;74
345;71;8
297;50;84
317;98;99
321;21;99
348;74;39
260;48;20
260;46;49
350;50;6
251;32;60
253;100;65
348;50;76
294;33;79
322;31;8
342;29;37
348;58;48
267;61;37
317;90;60
286;76;10
308;52;34
298;11;80
334;8;7
314;92;74
319;40;24
326;72;67
347;20;95
286;58;31
287;9;74
319;27;34
304;50;69
270;39;92
255;37;94
301;14;52
340;91;52
290;98;87
302;35;67
309;68;66
271;19;32
291;31;59
270;19;93
267;93;8
272;45;33
278;55;80
310;44;77
346;16;87
298;10;28
283;67;84
318;44;99
322;25;52
343;9;89
276;16;90
307;22;77
263;97;15
278;52;94
266;75;76
270;90;91
312;14;50
291;87;10
288;17;70
274;51;75
310;10;82
295;4;100
290;76;21
318;33;12
259;66;39
282;4;48
330;33;38
287;64;5
345;18;36
333;48;70
262;71;78
263;87;4
342;15;42
286;44;47
270;20;56
270;53;64
326;5;32
344;55;52
312;30;49
297;78;74
331;6;43
256;62;54
342;16;100
251;27;44
263;53;25
347;100;69
256;57;70
336;97;82
306;78;16
286;84;21
291;68;23
312;56;50
329;32;61
299;26;46
251;77;78
289;49;70
257;28;91
305;95;24
305;14;96
333;97;75
303;30;26
295;47;38
278;2;60
316;66;21
253;7;6
256;81;56
279;55;42
281;43;38
292;3;92
292;86;11
318;9;65
284;3;54
282;81;44
309;69;44
313;9;34
301;57;46
323;85;80
350;9;20
311;30;8
299;64;15
252;18;58
284;74;79
318;83;71
285;86;19
338;20;34
314;9;69
349;95;56
262;9;22
300;58;4
281;75;21
251;99;37
273;57;21
342;11;48
274;65;39
301;21;23
300;25;19
316;21;41
278;79;89
311;3;73
314;39;48
