1D;2D;3D
339;65;2
255;77;13
288;40;36
323;11;83
342;25;10
334;50;28
307;42;44
308;90;56
313;36;25
250;32;27
265;23;89
332;56;82
329;73;94
326;1;30
269;56;18
273;95;11
318;24;20
298;52;35
341;16;60
284;99;4
293;65;2
335;84;34
337;82;28
329;33;64
306;30;27
332;68;10
298;22;75
284;54;29
301;94;79
309;93;70
258;51;92
319;8;22
268;2;64
285;57;40
279;47;9
288;83;92
298;24;58
322;42;75
277;9;20
264;68;30
321;40;10
289;27;16
298;60;22
297;48;67
289;53;37
298;76;41
323;87;9
311;30;37
323;91;25
333;54;77
260;20;67
293;54;76
266;77;13
346;93;50
256;25;54
320;21;66
343;43;28
331;92;15
344;39;37
326;69;7
325;70;54
316;6;80
250;65;84
290;48;45
310;39;63
324;10;28
307;94;93
251;37;81
312;86;54
317;38;53
264;2;65
287;85;53
257;60;18
346;40;95
346;94;59
275;20;11
297;26;19
329;22;71
347;98;72
255;24;54
330;91;19
345;43;39
274;58;6
323;19;42
277;62;82
263;6;30
349;5;75
294;38;51
322;18;48
287;10;1
336;65;18
340;29;75
348;79;32
260;50;55
268;25;32
331;28;47
337;34;67
334;19;62
296;33;72
287;53;18
253;49;56
326;88;21
348;51;48
338;11;26
292;93;52
331;75;26
262;40;25
296;37;32
285;6;60
341;3;21
346;44;50
295;91;85
283;17;10
253;88;23
314;5;76
281;96;80
280;4;64
311;93;55
269;49;2
262;30;66
280;82;19
324;18;32
336;42;78
252;10;55
336;89;39
298;99;7
288;59;63
290;8;84
318;70;61
329;75;34
292;68;72
299;7;95
324;11;98
252;24;7
279;72;81
260;40;80
291;56;87
265;36;20
287;28;9
319;56;23
341;87;83
288;76;29
260;88;61
299;67;85
297;57;83
280;61;77
320;71;42
258;22;83
256;97;36
264;66;24
319;84;74
338;4;35
268;9;78
283;74;63
313;67;83
318;18;76
310;80;88
322;93;3
323;83;64
335;23;78
350;50;86
342;20;70
261;51;18
264;72;40
258;72;22
327;74;81
334;78;61
271;65;66
342;84;89
252;42;6
328;36;70
315;19;51
276;72;33
252;57;58
344;52;55
267;21;55
256;56;63
344;47;3
266;79;66
311;46;56
291;8;72
345;24;87
333;63;25
302;61;72
259;79;88
258;33;17
309;24;25
304;22;66
279;17;66
316;100;45
338;11;16
326;31;82
320;79;68
266;84;45
292;23;21
321;69;92
260;39;4
338;53;59
252;51;31
316;92;94
319;32;29
333;66;70
333;22;66
305;96;83
254;28;82
305;83;89
320;42;57
293;61;86
316;44;75
298;45;82
347;28;93
321;94;81
342;41;18
257;48;72
250;4;68
280;49;16
320;14;74
255;88;31
254;55;39
261;66;13
301;12;57
279;36;89
278;49;79
326;22;20
345;43;79
319;84;3
286;70;94
300;85;86
267;42;66
315;29;14
320;30;36
332;7;33
256;27;36
259;2;59
342;50;31
277;81;81
293;92;23
276;63;40
301;47;13
271;38;76
318;6;15
285;34;79
306;57;25
319;87;49
308;26;25
321;49;58
343;41;37
263;94;64
344;54;62
340;8;86
311;40;7
273;99;86
334;44;42
303;31;47
283;46;10
273;54;23
319;3;91
292;24;72
333;60;9
340;2;31
310;51;23
301;53;46
284;88;20
278;23;72
264;12;81
290;78;38
284;96;20
255;23;80
302;65;40
307;23;38
315;62;56
322;68;4
257;63;88
261;60;1
281;67;87
259;59;8
333;79;33
344;95;88
348;45;100
318;61;52
286;75;3
320;68;5
272;66;39
282;79;50
321;85;26
342;18;92
315;6;39
309;33;34
296;68;14
344;76;12
321;26;70
327;94;67
323;97;82
269;89;95
330;41;39
276;80;68
255;1;1
255;50;34
252;17;37
331;1;21
329;36;92
314;86;21
304;97;35
341;27;66
320;10;62
267;44;66
263;81;32
273;23;60
339;26;55
322;86;89
338;91;84
252;51;30
253;18;80
345;59;42
285;90;19
262;68;89
288;95;68
325;32;80
299;97;5
318;10;35
275;88;61
308;62;4
251;22;61
299;49;82
301;22;62
255;22;45
261;89;65
286;67;90
331;13;71
330;46;94
319;87;66
317;49;77
319;23;57
334;87;21
293;20;13
265;44;39
347;40;61
270;58;42
316;36;74
318;56;81
286;44;17
323;24;40
301;84;3
274;59;99
263;81;42
261;87;92
261;3;42
258;59;73
300;93;44
274;93;9
291;15;37
305;90;99
303;15;73
264;3;36
329;100;27
287;41;81
304;89;13
315;61;40
284;10;76
314;91;88
329;49;78
296;57;72
327;17;13
252;1;65
299;14;35
320;80;51
315;20;1
344;86;12
259;62;85
282;33;16
256;73;6
341;46;61
286;9;64
313;65;55
281;31;34
257;27;20
284;55;23
331;27;35
341;36;14
342;7;38
308;53;84
319;91;89
334;44;6
333;13;94
270;79;96
298;50;22
326;76;8
266;71;53
269;6;22
335;92;41
254;13;89
254;47;70
330;62;74
276;17;67
295;25;89
332;99;43
265;82;51
255;49;5
309;33;58
291;93;11
275;58;13
303;69;17
297;70;59
252;46;63
306;55;85
337;99;20
300;24;74
323;52;19
317;56;95
300;49;77
349;44;24
257;28;51
312;86;89
258;32;24
340;90;87
334;19;82
294;23;19
279;3;5
302;77;56
293;84;28
346;33;26
318;68;25
260;83;61
270;77;63
299;78;36
305;1;8
292;29;15
323;14;42
344;30;26
256;5;88
317;20;39
314;69;23
277;83;92
272;69;68
348;56;46
251;63;3
337;37;52
250;13;27
319;93;12
278;81;50
258;89;38
292;8;55
306;10;85
343;37;37
306;32;9
253;96;58
257;25;19
292;78;73
277;50;15
349;78;30
270;31;97
300;87;40
330;92;49
334;83;26
251;29;59
256;61;26
300;94;100
327;19;9
324;44;66
341;14;24
254;55;26
338;77;71
268;30;22
292;49;15
342;24;49
285;72;16
313;24;81
327;81;74
267;58;18
290;77;70
329;5;39
295;77;28
335;99;73
257;22;64
308;85;92
325;87;97
326;5;54
338;48;7
319;16;30
280;20;22
343;83;5
346;55;94
278;77;37
318;37;8
330;52;42
301;66;12
319;16;90
317;7;69
310;25;36
282;80;10
303;63;70
316;43;8
266;75;37
320;79;3
332;18;97
266;35;60
325;1;81
298;67;6
287;65;91
302;40;78
306;84;75
258;46;33
323;22;35
293;61;89
279;48;55
337;49;31
271;1;67
282;87;87
340;15;62
307;28;45
304;93;69
332;53;45
321;34;7
333;13;53
326;58;94
319;6;38
312;65;66
