1D;2D;3D
282;32;29
271;74;2
251;91;9
290;19;43
286;15;16
284;98;95
307;8;84
343;37;95
350;16;29
309;25;51
304;89;8
316;1;62
336;56;76
288;64;29
300;97;100
323;59;89
340;55;13
347;16;50
257;10;35
293;92;14
335;96;94
350;4;7
265;80;25
347;65;83
275;5;64
340;10;54
320;64;90
253;17;66
307;72;8
252;82;25
304;74;90
251;31;71
283;39;69
305;79;22
282;46;83
252;6;37
254;88;26
304;57;23
323;9;93
348;16;42
295;67;3
342;54;66
270;21;18
321;55;60
290;10;84
255;96;9
324;12;40
279;8;23
313;96;28
273;55;97
322;24;47
336;6;29
337;87;81
344;38;42
339;23;94
324;80;38
318;10;11
304;40;8
316;48;25
318;85;71
331;90;49
278;8;62
297;15;63
284;65;91
314;64;4
291;23;51
255;56;94
286;94;84
281;37;54
293;42;64
281;75;32
315;39;6
339;81;11
346;31;44
311;37;85
256;4;94
303;58;74
271;21;2
271;83;19
328;53;97
287;59;93
310;83;39
279;93;95
270;67;91
309;65;90
253;69;48
316;99;63
251;90;79
305;30;46
325;2;32
287;92;6
264;58;58
318;85;16
258;72;72
335;66;36
255;45;71
260;85;62
268;80;13
333;3;5
336;73;58
277;32;23
320;12;60
312;22;56
348;93;16
325;46;98
287;55;50
286;98;53
327;53;49
262;21;61
348;64;83
279;49;14
329;95;15
256;29;30
297;39;65
346;14;57
338;100;41
337;7;52
290;3;65
279;98;46
252;41;75
295;67;72
335;65;8
252;85;55
269;13;57
297;35;94
340;37;55
347;65;64
278;52;70
348;21;55
340;14;80
278;2;19
283;26;86
304;83;72
324;63;89
259;88;41
282;85;92
336;27;93
290;54;14
303;95;100
269;37;74
260;42;93
339;34;73
278;33;84
297;11;21
277;25;70
286;97;38
339;79;56
309;46;23
255;23;41
343;80;70
280;4;8
259;1;72
343;51;40
336;26;99
283;94;25
296;31;79
343;62;4
273;87;92
291;63;66
280;3;93
297;87;84
257;1;65
329;58;89
273;52;27
350;15;4
313;86;63
314;44;97
341;32;54
293;33;66
312;1;18
272;62;81
296;38;40
271;23;9
271;60;35
348;18;33
263;69;79
254;34;68
319;72;28
321;94;15
278;27;80
259;63;93
312;89;50
265;66;3
263;83;92
346;100;93
288;93;6
269;25;83
342;4;73
283;49;12
278;44;92
297;29;30
332;60;74
348;20;73
314;60;79
294;10;53
300;90;58
286;43;78
255;13;40
347;71;9
350;17;41
306;92;70
270;44;8
300;5;93
314;94;22
273;58;5
266;9;14
329;4;48
296;60;8
322;34;77
295;36;100
