1D;2D;3D
298;55;22
281;69;88
273;95;62
277;10;71
344;81;74
346;34;57
250;68;94
326;68;32
268;21;12
347;6;44
345;45;47
269;78;78
317;17;98
330;88;79
314;98;88
270;75;29
323;40;6
276;31;24
269;74;6
275;96;61
264;99;99
286;85;1
348;55;84
287;59;34
303;36;34
312;15;43
296;29;43
326;72;58
348;14;70
270;89;96
285;57;69
287;75;21
266;71;58
328;91;29
254;98;46
290;89;81
293;47;94
331;60;78
335;80;41
309;85;88
297;78;35
284;34;22
267;56;76
252;80;26
307;78;98
289;98;29
271;61;6
303;11;63
328;17;86
281;82;52
250;56;3
291;50;40
310;59;23
335;83;60
288;92;60
266;17;81
350;68;94
273;93;47
278;78;36
315;69;27
265;87;29
267;57;34
266;61;14
250;87;79
300;32;90
256;64;92
289;31;60
303;63;42
251;61;38
253;64;26
256;69;38
315;27;29
329;30;65
319;9;65
263;79;37
339;58;87
279;45;99
320;62;35
253;55;1
256;74;30
312;10;72
285;16;98
341;50;41
295;20;96
349;90;51
319;61;4
273;79;99
278;14;16
261;90;82
326;52;23
255;3;56
311;16;56
330;95;6
285;89;16
293;32;71
350;82;1
256;70;21
307;23;64
302;60;56
333;67;96
252;96;26
299;29;95
257;77;21
344;88;90
303;17;24
332;64;14
316;7;33
318;39;37
315;8;71
296;12;78
280;44;43
297;75;92
331;34;49
272;14;28
275;92;83
309;57;93
335;38;99
321;46;88
293;10;29
265;38;91
316;91;31
348;23;20
301;13;17
335;40;27
319;29;75
255;21;64
300;37;8
325;44;81
253;52;16
327;61;95
324;5;59
267;11;19
277;32;84
334;3;38
316;28;62
326;22;65
283;71;41
300;100;49
253;52;84
337;70;53
327;81;55
279;36;13
307;42;36
253;43;76
349;30;60
326;56;9
309;32;90
268;3;67
330;18;11
338;98;49
292;90;57
339;92;89
311;35;59
300;45;46
322;46;29
303;18;6
284;71;64
268;43;41
255;77;70
313;12;62
307;70;28
294;45;34
266;24;69
295;16;60
293;34;21
269;94;30
279;29;49
305;57;75
270;18;89
316;33;93
302;86;51
329;59;77
319;53;98
345;4;12
337;49;77
316;62;97
271;35;68
296;94;49
341;85;65
296;66;70
302;41;40
313;9;54
294;9;83
330;27;78
332;69;12
297;71;94
290;51;76
253;33;66
314;75;11
315;38;34
316;73;85
256;10;42
338;71;18
332;69;100
290;16;20
343;53;52
256;95;41
350;8;20
336;68;50
271;43;38
334;51;28
330;66;78
295;97;58
311;71;58
287;20;67
303;3;44
259;94;78
250;47;31
282;62;63
322;50;19
289;12;26
342;4;11
307;81;32
287;63;28
318;76;32
294;44;93
348;48;85
346;36;74
344;50;76
344;82;65
317;44;39
259;64;8
280;70;92
344;92;80
299;31;59
260;4;94
311;48;50
327;57;67
339;52;76
328;35;97
297;77;52
310;62;93
272;30;22
350;81;56
350;34;21
331;3;59
291;63;66
329;33;71
260;14;62
293;51;88
347;93;81
316;76;45
295;26;36
267;36;98
332;28;28
262;59;77
271;25;22
333;33;78
285;85;62
285;1;35
314;59;50
304;82;10
277;30;82
252;63;89
330;77;20
347;37;27
300;40;18
275;23;20
330;34;34
290;41;55
295;4;8
250;82;63
300;18;68
326;57;96
329;79;94
349;98;59
349;69;51
263;76;8
328;38;58
257;72;47
315;15;54
350;89;85
274;43;82
287;41;78
267;48;54
262;74;38
265;45;34
346;19;80
346;88;37
339;56;31
258;22;80
272;89;73
278;14;41
