1D;2D;3D;4D
300;66;345;344
176;211;203;228
58;317;71;75
242;77;176;6
966;799;759;782
200;27;150;133
925;723;841;699
677;769;800;952
212;199;141;200
719;725;915;756
991;951;851;744
876;676;814;891
43;320;263;321
799;913;885;702
138;171;255;25
10;44;331;112
77;52;347;319
992;681;831;877
904;922;698;974
113;271;52;152
932;674;811;726
348;116;174;338
57;55;54;332
230;201;245;230
901;966;731;664
131;261;60;14
716;992;974;986
990;960;874;752
284;159;338;320
736;873;856;688
159;299;208;341
896;933;868;863
50;101;90;88
38;6;84;36
942;786;805;728
13;59;2;89
854;741;860;996
683;812;658;903
272;55;293;5
759;651;822;658
221;333;28;57
264;92;143;258
167;289;263;97
660;712;887;867
655;712;977;923
49;317;20;303
718;941;668;849
818;952;736;908
284;35;137;226
105;265;228;19
765;915;767;651
52;193;57;265
900;753;711;958
127;289;320;320
19;312;9;200
713;684;820;666
777;866;810;863
260;244;295;18
691;936;656;989
113;331;105;125
13;227;69;305
715;880;926;669
101;277;170;62
854;760;979;760
173;88;341;133
11;237;83;50
699;791;944;758
892;843;766;863
43;223;21;80
984;986;831;935
340;6;181;247
879;861;979;828
67;249;296;98
652;881;779;789
848;925;957;943
705;682;958;745
233;349;161;308
25;302;76;208
112;81;99;246
678;660;913;786
803;803;824;683
247;35;91;232
247;7;178;272
773;925;972;697
349;28;291;165
304;277;137;88
142;115;226;316
219;83;230;121
704;843;900;966
943;723;952;726
36;240;305;190
139;188;45;234
916;704;866;982
684;764;858;899
708;706;856;678
151;182;146;290
782;866;855;821
669;837;996;717
24;335;133;271
242;296;35;70
89;93;99;322
795;990;748;865
127;11;48;120
767;929;771;992
738;918;725;853
923;757;994;685
688;974;663;957
316;346;242;197
131;211;165;193
331;220;276;169
46;109;63;158
703;831;759;931
653;743;759;982
201;322;281;2
900;922;895;980
45;12;104;64
774;772;995;934
57;201;117;122
8;334;15;78
30;339;21;237
702;873;971;732
122;220;323;310
72;186;68;17
301;105;48;193
171;217;105;96
170;16;257;6
154;171;105;290
765;777;864;978
944;901;695;830
110;181;65;102
918;965;900;731
672;665;683;890
926;891;898;816
300;249;258;123
67;120;159;314
948;952;812;716
990;985;932;761
337;305;341;148
845;652;787;733
241;265;114;114
184;291;344;289
657;822;762;684
968;808;682;943
861;991;724;663
23;194;58;32
961;899;964;660
178;43;7;93
793;904;964;800
186;15;350;20
5;65;147;80
95;271;291;8
750;797;876;749
193;141;29;45
830;997;673;673
310;254;176;85
325;90;116;141
662;962;688;872
975;716;863;906
93;243;108;316
858;821;739;734
311;300;196;291
261;116;238;41
696;862;925;857
945;914;747;896
114;238;4;208
706;932;959;842
752;786;811;679
799;959;928;986
822;745;708;854
880;976;873;767
879;994;794;729
271;147;124;152
264;69;40;138
134;145;94;168
109;16;206;78
770;775;935;902
230;185;289;37
61;298;334;131
323;76;325;220
211;232;206;167
946;925;758;889
867;816;835;902
139;13;320;313
944;774;745;720
133;316;174;61
170;80;167;286
807;864;996;966
238;53;216;334
118;154;167;111
316;181;120;124
993;816;749;703
77;331;314;309
907;960;811;861
767;783;919;851
863;764;653;965
265;67;1;316
342;69;35;192
934;935;965;728
215;152;117;342
4;167;332;2
152;278;206;237
122;144;302;140
279;252;125;119
964;783;715;742
797;955;983;955
204;127;47;336
911;768;821;729
895;954;785;860
104;228;65;38
24;342;265;200
888;803;801;797
334;2;275;273
262;290;219;97
236;18;39;16
830;920;730;956
956;984;941;986
867;747;915;749
856;756;749;834
655;898;866;673
255;307;191;52
39;197;104;95
266;267;337;120
912;737;848;933
871;992;886;915
205;81;202;120
832;970;912;791
796;654;938;697
257;72;31;158
64;141;35;249
876;756;884;825
320;215;172;194
17;30;228;343
909;846;881;655
760;684;816;984
862;711;867;768
926;962;730;918
212;62;70;204
917;902;829;674
10;326;119;328
288;216;17;140
154;105;22;245
908;825;848;975
806;652;672;717
287;17;205;264
14;73;28;320
786;844;799;653
821;909;650;849
980;989;867;710
952;760;901;853
134;29;327;265
123;314;148;88
841;752;790;701
347;324;8;112
19;111;332;343
53;321;55;187
328;24;51;16
832;716;956;969
163;239;289;59
794;776;827;822
954;808;937;770
691;843;877;734
156;59;45;157
335;296;90;282
823;651;888;747
758;733;864;849
180;236;23;340
955;659;987;911
219;83;271;72
196;193;300;222
3;35;320;20
893;956;678;975
765;799;805;973
268;91;314;303
117;139;48;215
127;136;193;255
876;700;679;742
206;157;251;114
673;897;772;840
686;999;867;975
191;119;141;163
820;932;771;784
967;669;899;769
36;213;87;230
969;709;956;973
653;837;872;958
252;344;67;8
679;982;725;664
245;279;202;53
929;754;796;889
764;893;712;822
81;24;303;8
277;350;163;328
128;229;279;240
893;692;831;688
742;913;775;866
95;222;77;233
891;909;951;816
179;278;99;37
308;205;290;62
106;56;269;190
650;818;872;959
791;853;854;664
50;33;241;3
328;137;168;335
850;715;755;774
190;208;289;318
693;953;929;653
37;114;56;46
721;814;850;990
15;213;326;12
832;819;802;982
756;734;896;720
771;960;907;744
969;864;871;858
319;20;220;215
738;857;856;691
157;294;318;274
976;991;867;929
341;231;62;134
324;253;135;69
726;931;724;777
985;967;922;704
998;715;911;678
77;72;158;25
141;108;313;229
166;346;154;235
712;681;805;688
242;21;245;187
326;298;196;199
709;765;706;932
963;993;966;948
745;934;737;652
800;921;839;702
303;269;150;311
347;94;318;18
962;708;789;842
317;244;285;268
806;735;706;977
84;40;270;102
921;928;652;803
243;308;112;248
936;815;801;934
339;142;180;278
726;741;659;870
297;320;205;319
680;657;677;663
19;226;187;93
325;265;335;94
877;991;929;755
975;729;949;846
172;75;211;72
733;800;765;659
996;748;888;831
993;847;954;693
39;42;227;67
287;278;138;64
291;267;267;143
162;347;43;265
960;973;727;977
120;254;64;348
956;959;829;945
248;238;50;126
42;55;203;311
789;792;679;669
116;223;346;340
194;224;299;232
992;651;881;693
897;839;951;740
200;40;150;63
333;261;43;31
207;96;323;121
241;39;283;287
24;142;252;23
954;915;803;735
238;100;16;206
214;41;189;273
2;341;49;225
92;328;59;328
931;823;667;751
298;279;83;297
221;104;235;229
770;981;772;723
78;77;13;341
170;322;101;242
864;710;849;980
13;238;88;115
76;102;93;59
819;858;700;711
255;285;326;120
144;162;95;107
753;831;991;946
998;750;681;674
341;216;103;331
236;329;137;66
692;887;895;816
994;786;664;683
61;134;100;198
240;71;151;266
733;817;687;793
752;997;685;687
284;259;171;211
128;71;150;283
814;839;663;989
64;137;331;4
79;259;249;144
780;728;817;751
251;166;90;31
215;11;69;91
834;766;758;785
890;949;842;873
984;721;725;867
887;922;795;881
173;170;308;6
946;905;832;739
282;173;120;245
954;907;733;965
309;188;68;303
974;676;968;814
813;724;858;785
179;78;66;109
207;85;142;224
320;82;201;339
196;43;250;340
866;694;705;970
769;703;701;782
273;81;323;245
794;835;718;833
882;866;697;868
993;657;907;790
62;309;106;84
753;829;929;666
746;758;720;721
720;850;802;745
225;284;123;283
837;696;844;759
831;738;896;846
656;771;739;667
736;718;740;900
828;713;910;813
965;674;703;907
743;770;905;883
192;190;238;104
241;192;287;155
823;683;765;762
214;146;49;248
313;106;21;312
24;272;318;288
85;179;279;6
872;799;837;930
208;180;20;227
657;801;912;849
104;109;338;326
652;896;989;863
875;985;900;753
349;17;284;208
972;971;839;890
802;786;760;749
806;712;909;903
59;275;283;308
683;874;954;991
278;14;219;85
56;337;12;196
290;170;142;64
837;746;929;730
265;306;207;263
789;945;869;837
674;695;927;927
156;303;288;302
690;674;988;984
249;160;305;84
108;292;285;146
780;946;928;743
180;120;305;99
145;324;253;123
676;732;723;957
675;716;740;652
893;716;874;976
324;313;337;102
675;757;930;897
740;938;745;856
4;53;338;88
704;883;774;894
793;773;957;868
888;676;686;816
81;153;249;148
664;744;679;771
340;53;208;240
709;917;829;848
909;918;671;702
983;696;693;992
892;884;906;962
740;825;947;976
755;986;891;738
902;656;668;833
340;8;272;35
864;856;912;940
811;673;880;762
754;934;816;742
191;122;156;260
244;138;115;186
724;860;974;910
239;13;350;113
228;96;85;121
318;116;214;150
18;233;277;343
886;943;753;989
166;45;226;78
728;698;875;873
818;746;802;678
161;267;146;102
251;46;129;87
687;654;716;880
652;807;743;663
661;916;760;688
826;676;855;909
136;291;23;298
672;934;842;689
740;930;782;658
163;158;254;87
345;328;27;90
733;695;929;887
338;235;211;164
339;71;136;327
315;101;55;217
788;703;979;882
908;748;952;920
264;170;93;274
669;701;875;653
107;263;332;29
908;902;694;843
47;250;208;118
81;60;256;217
50;130;105;345
975;822;799;903
186;8;52;307
651;757;796;801
252;20;297;341
160;49;279;66
287;32;147;73
655;877;997;719
918;713;736;751
122;206;133;20
921;806;866;941
82;48;7;135
256;142;298;342
22;71;28;166
722;984;712;690
831;656;690;753
343;260;343;325
920;805;651;666
703;949;777;836
65;336;213;251
112;138;197;299
815;759;963;741
770;653;667;949
189;173;73;196
146;166;162;52
349;290;127;78
834;657;871;829
46;225;226;277
951;741;724;661
159;310;28;338
105;277;328;158
952;660;779;842
833;740;848;843
62;80;120;56
665;880;779;881
818;877;718;707
137;170;220;84
73;315;171;259
804;727;767;955
850;780;916;948
977;992;901;668
889;982;735;789
81;197;304;184
707;672;914;705
181;108;309;320
963;975;971;689
888;775;744;868
158;200;21;210
112;77;190;191
850;693;840;783
176;191;194;42
226;83;13;330
746;985;981;778
708;991;889;943
147;330;287;324
9;116;262;266
337;207;295;188
248;198;19;296
823;817;680;863
812;860;724;766
234;12;190;36
797;726;837;844
347;289;135;39
708;964;754;858
9;185;9;15
281;258;283;22
188;136;162;76
170;303;222;35
28;56;14;82
244;229;227;260
42;27;26;120
849;999;832;799
892;767;849;742
804;944;796;775
962;752;861;748
183;13;239;3
