1D;2D;3D;4D
790;864;898;761
97;297;67;310
685;819;984;770
302;278;120;231
733;789;755;707
331;335;271;335
868;773;768;906
963;937;868;804
70;209;37;328
910;790;963;819
940;918;746;982
923;755;777;704
901;909;839;668
154;189;223;188
79;165;350;170
133;277;145;338
323;221;117;226
105;31;158;302
276;198;317;60
727;822;928;741
244;260;23;138
673;669;809;673
884;762;681;728
12;89;247;230
744;821;811;894
189;102;145;291
883;676;709;792
24;197;115;251
202;267;57;166
199;343;237;137
882;863;681;869
741;678;756;856
46;115;344;24
23;54;123;294
268;109;191;13
877;956;771;939
797;717;956;655
319;181;254;292
787;870;827;994
661;950;696;660
902;802;690;690
790;720;813;938
704;938;718;819
840;694;919;886
6;257;111;130
737;732;706;984
115;264;323;158
217;273;281;245
689;756;741;791
764;793;809;772
831;803;945;847
48;312;6;122
325;137;67;66
790;758;688;698
930;661;771;839
916;967;896;675
667;898;775;687
651;851;982;976
662;859;682;857
866;976;866;723
165;235;264;3
179;25;281;152
298;344;186;107
105;284;52;159
72;108;19;123
826;925;769;960
946;957;842;850
282;229;89;118
326;130;329;215
77;189;144;303
776;725;829;842
32;76;283;102
950;742;921;948
277;125;45;304
906;789;771;974
288;312;11;302
814;674;814;900
315;244;49;112
134;181;27;15
945;967;736;897
766;813;883;762
160;182;69;327
112;332;156;290
51;345;309;282
977;713;773;920
304;26;134;276
736;839;902;783
955;759;807;841
109;345;148;132
794;892;862;740
15;142;290;60
992;972;820;787
165;38;180;217
874;982;731;839
15;172;22;247
42;70;337;305
275;13;146;121
131;297;206;241
174;170;33;111
281;112;147;8
885;911;742;861
38;49;236;285
828;851;750;946
251;200;175;169
733;891;828;745
176;3;120;230
216;273;306;300
707;727;894;798
781;798;826;862
49;168;147;62
91;323;127;279
723;665;952;811
949;833;782;705
39;234;283;178
232;141;234;328
335;212;2;69
182;230;42;180
898;957;828;657
940;704;842;657
806;801;958;959
102;78;343;132
712;982;922;806
817;881;792;833
878;817;715;963
868;930;918;715
330;332;253;237
236;50;182;194
14;334;150;46
287;346;158;304
316;77;25;197
271;151;262;336
95;169;160;201
66;282;257;175
729;891;682;933
676;856;711;688
915;824;744;863
254;250;146;134
218;11;34;89
90;18;147;11
975;962;941;742
149;333;47;46
965;722;900;870
829;868;857;832
792;931;768;710
175;171;134;50
29;344;190;89
214;233;63;169
942;712;755;948
751;932;894;791
13;268;130;72
880;990;853;740
938;903;674;680
344;237;15;96
39;185;55;212
341;225;129;278
821;785;904;673
248;59;21;283
832;917;887;921
52;309;289;166
953;906;932;823
118;83;235;323
148;294;102;343
86;10;46;32
263;314;289;42
7;228;136;235
766;972;716;830
172;262;314;145
808;794;979;936
80;324;214;270
17;305;345;290
20;192;97;257
77;241;265;53
106;245;340;240
871;921;925;980
680;739;663;690
188;125;76;152
711;711;653;712
726;951;932;675
106;141;70;289
831;739;950;987
90;261;276;295
774;954;797;765
775;692;875;712
94;252;94;213
651;688;868;796
759;724;759;682
909;682;652;902
947;906;918;667
318;100;256;289
797;769;837;896
723;706;761;747
299;59;65;335
813;754;656;812
861;972;977;727
221;282;147;162
207;132;2;63
306;155;78;188
770;720;800;966
235;324;170;212
95;104;311;107
825;684;789;859
89;72;311;128
230;313;36;162
903;728;969;790
909;653;748;772
749;698;698;765
131;190;132;142
223;219;122;317
73;126;164;284
349;182;96;168
106;102;150;50
46;264;78;182
944;777;860;817
338;33;348;91
825;769;671;884
672;989;969;887
108;320;126;148
910;655;912;905
164;249;65;133
125;271;151;255
999;797;889;965
791;940;822;791
844;800;943;737
665;798;706;682
926;672;816;758
266;247;233;344
913;972;779;853
181;260;147;64
55;52;294;56
183;131;258;314
994;874;991;776
974;948;827;853
683;754;683;858
861;678;999;845
175;72;152;12
318;313;224;228
745;971;883;814
137;26;231;70
834;659;981;709
880;769;711;702
728;713;741;850
311;198;130;96
81;156;305;287
781;818;792;650
864;965;654;835
26;15;329;211
173;67;203;121
236;86;120;157
730;893;986;766
350;166;322;298
782;799;838;753
777;757;820;700
240;282;222;121
658;796;797;716
111;292;66;22
963;674;839;713
918;735;911;761
876;805;729;664
871;682;728;657
873;696;805;724
346;297;80;18
199;199;276;98
72;288;16;122
272;232;229;232
55;347;12;236
884;950;662;758
197;191;263;16
16;138;232;274
953;831;805;677
196;312;184;150
838;670;824;813
685;821;888;873
652;922;844;741
763;935;686;772
314;211;224;80
909;687;804;741
113;13;116;254
666;987;759;956
718;731;920;828
338;61;262;8
967;817;851;848
294;221;224;327
910;804;776;825
788;681;997;714
136;140;56;291
215;254;23;129
946;937;705;675
842;697;998;785
669;998;662;683
269;213;136;9
948;672;964;680
692;757;691;797
177;153;178;100
255;69;133;1
188;132;69;249
980;818;761;911
222;134;169;190
753;936;828;833
48;154;174;129
7;277;170;299
165;185;133;120
296;333;247;201
50;124;82;1
939;805;989;825
921;710;897;698
751;963;770;917
826;775;889;967
698;837;945;758
318;249;132;52
874;771;677;956
152;137;245;154
95;174;74;33
294;27;346;245
724;656;857;788
181;11;191;214
988;835;838;985
790;802;784;859
709;836;884;880
892;740;906;957
227;131;198;327
853;840;711;888
154;187;69;146
6;27;202;181
742;708;909;708
97;267;25;140
912;932;836;721
968;918;697;702
34;149;146;253
986;795;743;761
921;991;915;899
992;794;755;875
216;78;346;281
755;806;841;980
303;96;349;119
805;786;653;651
3;108;340;46
773;789;869;656
984;829;918;850
915;875;861;835
691;718;774;742
156;234;251;273
840;696;964;674
835;959;982;979
912;656;768;820
189;283;269;120
15;102;342;307
153;76;201;63
910;867;798;727
951;775;953;994
221;87;51;42
780;858;725;713
994;709;941;748
916;653;709;689
128;283;338;225
970;795;758;656
57;280;329;81
312;6;122;235
660;774;917;659
179;123;299;156
759;816;821;862
823;904;811;879
851;830;994;845
120;206;127;63
853;933;692;826
92;350;104;251
768;962;817;712
999;838;950;985
29;106;309;284
990;815;806;686
280;332;94;37
258;123;43;219
54;277;111;14
151;159;26;211
181;105;176;119
708;715;755;710
669;883;767;855
268;203;27;161
191;91;249;258
16;43;141;131
88;125;71;35
983;833;748;973
220;247;175;195
344;122;212;83
805;985;859;772
780;658;818;885
887;882;771;673
858;940;938;710
905;750;986;959
234;113;290;25
191;200;173;121
673;790;834;886
265;309;314;335
949;843;877;921
784;885;890;716
900;970;938;836
674;951;878;846
73;150;170;186
985;858;695;970
266;328;174;126
982;989;848;845
859;889;895;691
965;828;862;669
47;283;22;41
805;862;852;982
783;962;912;800
160;49;103;10
690;859;879;907
672;767;699;657
235;145;89;158
129;221;149;21
45;33;163;95
805;674;658;972
83;48;180;4
857;754;726;737
294;261;128;96
962;713;853;883
210;25;341;172
914;730;663;899
269;266;144;8
327;105;99;51
11;219;65;229
746;781;738;755
294;300;341;309
997;728;894;905
336;101;294;27
765;847;992;766
164;28;168;91
769;801;734;768
672;662;739;845
818;944;668;740
886;727;792;986
136;4;254;277
971;825;819;975
835;901;783;893
765;702;929;667
197;308;296;306
5;4;23;348
248;110;170;70
722;948;943;861
297;192;42;341
273;71;279;197
956;652;751;671
717;977;768;749
111;336;158;341
132;288;170;9
845;681;791;852
57;316;204;170
692;672;971;952
162;111;337;322
96;158;121;123
724;749;914;960
290;217;342;311
308;97;152;221
665;933;976;829
822;736;853;741
894;748;961;686
836;927;677;754
206;324;257;50
758;672;919;829
88;100;11;138
9;176;129;138
909;812;924;939
673;683;927;878
106;100;70;167
175;227;207;350
169;117;285;218
172;236;269;52
686;759;826;777
121;29;71;346
925;763;788;783
207;177;75;339
974;730;904;935
103;206;257;263
210;221;327;165
125;50;322;172
276;27;39;115
278;216;44;273
217;179;237;74
708;994;920;687
123;227;323;119
940;869;862;770
898;958;669;895
94;91;98;245
239;319;113;229
68;315;40;228
938;709;673;702
200;307;106;62
747;785;851;951
255;341;18;249
230;261;250;149
175;210;107;47
980;743;914;977
