1D;2D;3D;4D
982;841;944;655
984;711;896;663
182;47;71;331
248;218;160;32
972;931;857;996
949;837;966;938
322;270;198;257
269;82;265;264
256;42;16;166
158;34;48;55
843;917;795;715
675;787;661;698
678;800;749;972
271;241;21;64
251;334;136;80
999;802;702;879
912;993;697;938
933;650;994;996
122;237;11;76
290;63;271;216
113;44;75;345
131;294;334;314
656;677;953;896
322;202;60;281
903;982;709;737
741;671;989;993
320;62;303;156
7;285;138;54
308;24;115;71
862;936;751;734
225;240;88;96
68;151;95;340
316;267;72;161
722;715;668;836
663;801;953;725
863;999;937;829
695;810;657;830
655;719;999;893
268;264;91;228
76;43;305;244
228;242;222;328
174;92;12;77
326;281;107;349
796;990;787;909
284;221;165;275
880;674;948;855
697;790;765;901
775;989;687;973
66;170;72;252
67;230;186;198
3;345;292;83
790;840;651;945
60;318;40;139
962;669;957;704
770;809;840;942
330;270;317;68
185;294;168;329
735;925;901;961
764;993;865;705
852;662;931;659
979;684;790;839
747;822;817;890
933;864;794;695
832;989;820;844
82;244;335;300
800;816;921;945
685;671;700;763
334;73;85;179
923;822;707;684
54;140;125;218
677;970;733;681
217;208;231;229
801;763;951;790
282;55;39;343
62;187;130;3
955;987;736;938
66;18;92;224
332;311;246;45
282;324;188;75
132;335;271;224
904;961;693;931
314;269;116;275
917;880;704;697
180;7;29;225
2;183;213;192
974;846;662;849
43;155;281;278
56;275;267;171
265;333;87;86
199;6;349;179
276;284;12;152
851;873;827;993
782;665;683;906
695;669;866;877
875;761;873;660
232;48;190;5
904;948;892;965
720;703;739;753
905;840;695;893
25;121;97;278
318;212;109;282
807;861;651;979
56;82;15;349
296;167;215;263
342;57;110;348
696;956;967;961
678;786;719;859
986;662;683;658
62;52;75;230
24;348;343;348
314;250;148;245
271;92;105;134
204;346;219;263
67;276;250;310
158;139;24;55
280;65;23;72
335;161;70;329
687;816;836;890
2;288;34;117
757;961;711;719
961;982;784;860
210;96;258;25
16;293;320;211
143;204;284;126
334;254;219;69
657;759;950;821
816;794;822;797
115;334;115;184
997;956;883;737
840;679;702;810
768;821;654;862
868;777;853;756
265;213;241;62
216;223;137;326
76;212;43;304
974;753;871;867
754;696;870;690
198;165;58;16
739;968;737;926
348;321;20;251
336;299;123;53
800;914;741;804
908;941;851;704
271;86;29;176
944;774;712;886
783;830;818;999
684;776;718;939
302;164;42;224
26;278;34;111
59;9;40;140
859;834;738;668
802;849;884;769
790;894;833;769
650;985;701;906
760;763;828;902
274;70;132;77
748;930;658;910
803;780;720;725
898;739;971;931
799;917;922;661
314;135;48;211
82;122;227;114
879;751;920;735
836;999;709;778
928;778;804;672
52;121;17;3
818;809;945;835
227;121;297;278
236;298;128;255
895;944;786;907
182;21;13;284
679;997;782;977
146;50;201;54
43;75;40;72
281;236;10;234
946;684;810;745
252;111;3;293
929;817;871;679
703;756;954;881
725;768;843;797
106;107;97;326
316;69;153;8
45;206;63;336
932;797;790;715
198;334;83;72
64;348;22;281
47;27;79;292
269;60;226;211
90;132;67;313
83;12;263;266
239;313;103;216
245;124;213;189
842;748;775;776
342;81;105;268
213;29;292;135
748;757;686;811
669;752;746;707
200;37;161;68
804;796;806;947
920;936;721;957
136;180;221;28
118;158;76;103
729;686;994;786
696;933;901;989
786;989;675;694
868;705;905;821
835;714;895;790
273;339;76;287
675;981;890;824
104;229;120;150
69;212;111;168
968;854;791;677
52;179;64;130
336;216;136;132
887;930;831;979
175;184;222;68
93;11;108;183
844;723;977;662
249;247;228;173
78;24;136;344
812;698;710;975
983;783;830;907
979;742;807;914
315;314;1;293
691;950;966;738
870;712;884;918
763;850;729;760
159;319;88;115
737;981;923;867
311;157;313;148
128;206;294;86
131;71;281;308
683;697;716;717
836;961;775;927
232;290;258;137
843;958;683;757
888;690;795;724
873;774;664;785
992;884;659;791
985;787;890;999
249;345;62;191
54;178;186;213
212;204;30;340
199;157;30;47
294;178;213;232
77;107;76;208
147;206;319;14
279;82;329;10
