1D;2D;3D;4D
776;662;989;866
861;892;995;703
989;864;804;662
902;796;866;683
242;108;283;82
31;77;350;302
323;346;249;259
277;16;348;234
118;74;279;40
64;271;76;80
332;162;288;210
710;790;850;838
264;345;255;79
816;718;650;873
876;967;862;894
22;196;314;205
191;119;132;346
274;13;6;25
960;797;945;813
334;67;316;132
709;928;677;840
311;133;105;214
985;963;671;668
670;747;926;746
199;103;135;194
317;153;2;232
149;25;106;81
738;876;976;792
48;191;107;194
925;907;728;970
80;43;8;103
55;40;204;238
740;739;735;895
856;945;662;987
720;841;934;701
655;768;737;934
933;791;729;759
10;270;208;155
806;968;679;911
328;17;318;201
238;349;155;56
336;304;45;342
140;291;291;13
762;948;932;657
803;935;741;724
806;914;880;969
818;985;999;978
233;286;230;217
952;885;863;974
283;21;152;8
917;983;713;929
747;668;739;984
669;965;985;907
832;655;684;966
854;693;979;692
962;975;953;783
891;657;678;897
875;706;854;819
782;927;677;868
835;927;730;750
943;783;849;981
81;65;350;126
125;113;204;310
792;828;742;676
735;853;810;832
915;707;960;727
663;956;855;962
72;67;68;208
37;49;340;244
346;206;173;182
956;947;653;988
943;850;995;770
135;265;198;253
930;680;659;976
324;141;195;155
102;341;31;117
133;31;14;161
200;131;310;229
805;757;679;714
688;774;841;878
139;147;14;117
29;268;262;169
318;62;121;62
67;240;340;277
785;958;814;696
224;329;29;40
916;950;711;657
700;900;875;684
94;160;260;3
73;295;293;340
56;205;65;94
683;815;835;820
744;662;902;941
85;279;65;284
330;119;129;133
184;264;293;241
945;654;831;897
16;86;161;90
810;993;855;907
659;835;982;743
181;97;12;62
303;92;273;245
690;709;889;884
942;754;780;906
806;792;715;793
998;843;848;973
938;820;650;820
111;232;316;235
992;713;794;962
126;134;75;277
738;828;831;782
32;31;117;110
698;667;911;899
674;676;751;874
870;953;661;867
966;907;893;754
264;321;146;103
768;691;904;916
77;346;49;123
120;264;259;284
993;738;765;926
914;738;863;998
275;256;283;158
964;934;928;917
811;864;863;874
146;272;34;8
186;22;325;295
783;659;745;927
701;864;814;873
819;685;697;927
909;706;750;659
102;10;127;244
657;752;750;743
76;148;324;197
72;165;190;312
899;719;764;748
797;778;794;738
928;726;986;751
149;117;336;284
187;311;222;324
96;349;109;236
884;689;994;786
50;295;179;263
218;11;30;132
143;108;111;24
133;68;312;287
212;95;349;333
901;901;779;721
157;237;97;88
338;90;148;177
846;974;861;967
248;245;284;77
872;971;812;977
736;989;949;961
224;184;236;197
59;277;127;130
858;825;844;874
65;196;195;104
812;791;995;759
15;260;168;253
765;890;684;890
742;865;720;989
987;803;657;882
268;240;312;305
330;61;269;53
206;222;89;94
801;672;991;934
960;715;698;690
883;702;945;845
169;210;263;68
826;991;980;892
295;31;318;202
182;233;143;47
313;180;138;231
47;225;228;97
256;77;27;45
720;932;839;818
120;20;266;15
307;114;308;48
650;705;762;721
340;301;347;194
807;896;813;689
340;71;95;334
6;263;126;310
271;156;316;158
246;52;189;101
805;821;806;815
103;60;33;337
653;666;774;933
44;130;113;184
915;774;724;722
982;863;737;985
122;297;343;22
992;905;932;847
113;226;124;6
999;877;851;985
671;757;966;940
67;177;294;234
964;843;689;687
921;920;939;938
167;110;1;162
338;137;105;51
248;114;48;126
73;291;26;301
94;217;120;321
806;938;875;666
116;147;349;301
793;801;696;741
902;859;734;785
836;747;938;830
207;328;164;175
129;140;292;265
801;842;818;946
997;720;738;783
276;9;185;109
159;83;341;173
98;182;7;184
760;704;917;909
922;926;982;973
71;238;275;271
773;693;825;887
700;696;887;931
314;91;286;290
186;256;94;64
850;830;890;908
846;674;747;794
740;976;969;860
244;277;335;78
5;234;249;315
674;727;665;921
330;283;339;201
14;63;36;153
865;904;917;684
153;31;156;130
198;211;326;303
713;872;962;995
870;937;791;675
94;76;233;315
814;828;672;960
289;209;244;9
789;786;931;977
828;962;764;929
209;116;26;25
846;658;920;722
316;58;164;275
844;918;763;807
750;741;845;857
870;896;773;800
717;750;733;704
91;299;17;273
312;187;215;107
796;685;980;979
209;235;168;276
926;717;999;895
142;16;211;114
22;201;77;37
837;733;904;780
940;760;752;676
734;712;746;763
728;686;708;923
310;256;271;33
238;295;348;126
177;250;134;69
686;710;856;768
981;877;998;749
710;697;738;901
154;118;156;84
69;278;326;153
71;180;161;39
45;180;270;21
662;998;884;809
955;729;768;699
284;299;348;236
950;867;925;891
94;167;329;171
872;881;690;722
970;864;663;840
851;808;725;967
29;323;294;130
23;1;57;22
101;147;172;243
268;131;53;275
942;707;658;761
93;198;264;263
55;108;46;245
972;709;907;889
937;839;953;782
901;963;777;938
972;771;848;758
828;949;712;972
242;4;233;67
164;16;331;38
304;91;140;305
57;250;330;207
831;995;965;932
816;878;823;932
661;896;777;885
328;239;203;154
126;83;147;293
731;754;742;963
961;961;949;808
920;653;937;824
655;863;827;669
216;35;146;333
130;210;99;248
695;887;734;746
76;67;243;22
717;835;927;686
831;650;738;894
297;336;338;203
346;148;222;59
314;22;126;273
817;724;837;708
4;315;262;93
721;844;813;799
181;164;183;236
773;658;905;878
270;268;314;106
942;918;938;828
938;769;901;903
55;162;42;314
904;995;898;656
141;90;310;87
720;909;925;945
925;857;879;942
905;990;947;961
942;778;683;806
798;943;794;660
836;683;899;904
913;667;737;913
840;652;794;993
654;928;860;926
171;36;271;110
884;797;831;946
819;676;943;854
719;777;746;932
820;885;661;983
97;259;5;319
916;686;931;792
700;859;832;829
256;9;167;130
774;760;863;921
170;51;227;70
926;938;950;651
30;241;162;288
48;60;294;127
340;156;134;212
741;856;841;882
210;232;109;148
906;966;682;997
211;205;245;260
714;696;914;917
280;181;315;234
934;669;843;851
973;836;743;973
741;777;890;990
271;338;205;169
142;45;140;288
350;78;100;225
819;978;887;725
90;235;187;20
664;775;928;832
723;730;995;835
920;867;693;874
823;739;845;840
975;685;785;875
211;101;269;214
692;958;853;766
45;11;256;43
656;793;930;683
303;123;44;58
939;851;919;843
124;350;162;275
817;745;908;764
259;318;204;187
147;191;124;125
161;12;94;274
184;227;259;230
692;764;941;956
117;188;350;185
232;136;260;270
654;985;889;732
179;132;260;324
861;988;846;979
208;303;30;107
292;340;58;198
207;328;308;168
215;3;107;260
236;60;223;180
233;32;126;232
83;70;171;298
331;214;255;251
48;33;238;96
718;826;979;824
881;962;959;864
831;929;659;740
827;669;899;787
28;229;9;16
794;999;894;883
111;33;176;85
142;191;139;303
851;948;845;915
285;306;258;84
944;789;698;774
826;811;882;947
4;36;350;93
915;694;908;770
305;53;43;340
141;2;340;263
20;134;324;329
138;242;280;68
687;765;817;732
693;658;664;657
834;780;927;858
33;141;88;275
46;39;233;236
762;729;652;892
125;288;25;191
881;943;681;789
969;719;744;965
186;237;110;332
225;239;3;68
954;951;917;692
911;968;996;681
86;330;234;63
931;790;681;826
934;770;928;715
116;336;160;285
668;721;904;970
84;121;84;164
165;181;9;169
268;231;20;301
28;335;280;83
899;795;679;680
30;349;280;4
978;804;704;700
874;801;944;931
796;838;942;877
748;726;902;747
664;990;905;805
310;349;44;348
250;302;75;298
92;10;107;333
703;912;985;761
169;229;193;187
131;338;293;310
242;6;182;48
78;319;78;284
738;934;859;918
862;694;913;891
952;890;768;823
300;335;224;344
983;922;956;797
318;231;161;48
325;304;284;12
320;232;1;70
860;768;800;828
35;52;338;122
900;673;734;805
931;799;717;835
729;728;787;981
831;848;995;780
744;936;924;953
34;78;300;233
335;183;145;283
959;845;711;727
766;907;963;748
880;887;960;717
191;332;194;326
899;664;803;720
976;693;924;912
151;81;59;157
230;99;31;92
650;920;932;850
103;259;183;157
810;805;791;701
793;945;957;835
711;734;915;888
967;942;794;916
103;104;131;40
249;109;105;174
191;157;176;97
30;27;95;226
170;243;89;215
832;776;952;789
315;214;291;25
52;201;166;281
750;756;989;680
34;204;124;199
10;281;196;164
197;44;125;317
995;875;748;861
766;987;824;988
711;998;932;715
867;672;840;961
845;994;880;972
149;10;215;26
842;695;942;742
860;777;900;943
1;257;86;57
821;752;776;664
51;221;336;9
971;655;827;724
217;151;296;11
798;993;776;841
769;940;851;711
304;124;52;162
56;202;35;50
328;247;131;155
868;970;991;724
974;893;989;988
792;956;906;962
245;10;280;307
264;231;269;327
234;91;47;158
924;941;842;672
343;19;92;207
984;881;780;704
232;123;210;264
173;44;257;193
795;896;980;867
317;67;186;209
906;813;715;744
787;841;818;829
111;235;159;279
235;240;123;158
173;16;136;284
874;931;791;735
876;969;809;835
710;989;694;716
207;64;269;237
78;324;307;37
286;260;67;100
148;230;141;325
913;876;705;876
266;286;160;240
192;219;155;45
2;224;49;348
650;688;771;789
194;23;273;299
88;200;242;102
189;138;226;132
982;839;932;713
14;20;303;100
343;20;137;180
842;767;933;723
297;33;187;296
724;736;781;671
79;175;84;16
57;278;322;205
98;134;330;336
190;272;75;117
840;874;798;933
198;203;184;127
168;252;81;249
900;830;960;812
908;978;876;767
104;321;95;280
252;128;59;263
54;192;229;265
783;824;805;700
880;877;825;709
8;137;128;94
328;97;92;81
331;258;127;208
667;811;994;948
727;932;691;661
155;245;162;30
114;330;148;321
728;967;721;993
690;682;911;737
344;181;148;150
279;19;273;36
946;784;979;833
760;835;726;990
224;245;50;298
904;651;751;757
40;248;263;175
842;990;835;683
186;195;273;292
906;868;960;818
996;753;941;690
298;319;87;324
913;717;797;861
47;339;178;102
258;152;273;97
230;287;29;320
230;205;155;340
290;14;229;120
217;181;193;207
734;828;785;906
749;739;758;920
895;812;738;909
947;829;823;957
844;772;705;999
905;679;848;944
993;693;683;960
744;858;848;755
232;73;14;251
885;714;711;744
660;749;677;971
950;749;951;797
940;660;984;992
188;225;246;168
160;332;14;319
966;879;989;741
176;132;58;149
707;793;830;971
752;912;927;752
760;816;836;956
109;306;156;42
144;235;251;262
138;30;30;300
935;806;903;704
282;342;230;7
160;250;176;182
719;839;865;903
289;139;176;225
185;192;287;344
245;91;104;57
729;907;794;668
109;168;11;74
799;780;707;679
890;697;767;746
269;299;110;164
828;783;845;998
234;248;251;25
107;126;346;48
893;700;727;728
710;918;825;896
815;750;764;660
734;715;915;947
166;174;256;301
859;700;748;855
43;322;150;180
694;859;972;755
880;923;908;781
975;825;657;761
935;891;857;845
269;339;271;317
30;15;183;91
843;904;676;690
878;767;918;876
989;666;718;870
235;74;190;299
344;214;198;42
889;741;747;882
82;256;309;90
729;814;669;809
159;36;49;35
89;32;250;100
774;881;889;950
833;968;922;813
83;260;90;130
775;982;788;789
877;664;685;843
286;156;313;148
799;823;945;691
831;800;748;970
53;144;77;3
851;690;719;698
66;26;14;336
927;680;886;681
132;35;148;314
912;817;885;757
44;183;205;212
332;213;181;321
780;902;753;684
786;788;910;845
734;809;990;833
40;89;303;59
689;781;658;997
760;928;962;740
5;48;114;170
114;20;286;223
960;652;891;829
710;940;830;689
340;103;283;117
736;930;908;848
267;132;261;190
193;111;324;333
78;204;232;51
64;13;123;13
937;803;966;699
918;835;684;892
652;839;974;708
162;192;91;101
197;290;218;8
860;957;697;770
20;223;240;291
810;846;942;773
773;897;982;860
831;994;728;681
781;761;754;731
234;191;274;338
809;693;701;856
3;173;84;310
323;27;190;259
255;190;324;268
653;760;796;934
165;333;279;123
309;318;111;163
756;916;972;699
988;979;864;982
295;155;320;5
980;969;957;928
142;278;44;105
721;952;795;657
725;945;774;979
896;696;721;860
316;284;66;102
179;242;262;148
808;657;943;907
173;224;147;229
345;187;181;13
223;34;270;23
821;759;672;707
834;885;731;658
284;311;91;243
186;204;110;15
223;221;11;153
59;98;253;346
984;797;872;993
770;838;751;964
872;655;663;830
977;938;820;697
938;953;667;650
280;84;23;86
880;970;946;710
14;18;244;347
263;290;15;267
18;9;174;144
778;679;762;953
976;919;901;712
176;139;74;35
848;869;913;762
98;316;186;163
953;821;739;856
66;278;62;45
807;858;655;732
988;844;926;831
108;280;225;124
671;875;668;652
131;219;37;13
184;246;296;236
772;708;749;717
279;331;146;51
44;106;251;178
43;102;252;120
110;297;193;225
852;715;851;786
38;274;230;103
188;38;256;275
674;743;787;961
263;229;40;201
232;191;241;187
306;289;339;105
934;881;968;962
663;887;925;877
342;118;42;137
898;817;931;967
108;11;127;101
192;326;135;53
813;846;791;870
787;936;882;783
120;235;167;107
12;220;127;259
167;310;2;47
737;785;901;783
14;135;148;194
228;333;221;260
996;966;820;747
925;746;823;782
727;802;920;953
813;887;723;749
31;184;69;20
20;271;25;102
73;312;161;311
131;97;190;283
266;239;249;193
790;716;680;725
62;10;318;349
347;139;258;71
26;300;62;243
655;857;906;728
786;737;902;921
915;717;753;744
75;330;336;320
272;7;100;209
183;31;238;207
996;877;722;994
801;840;729;990
757;872;872;671
982;684;732;712
234;341;272;244
914;890;840;756
913;967;695;846
788;982;975;716
340;249;44;307
831;895;707;766
110;158;242;288
772;709;981;862
880;882;810;949
150;328;237;209
204;36;257;97
307;134;125;150
171;182;324;32
253;245;220;4
