1D;2D;3D;4D
148;703;245;118
58;87;589;153
1;187;189;669
121;690;241;150
25;153;820;141
854;237;96;58
969;47;188;194
207;20;49;935
13;502;149;12
189;796;241;183
190;834;55;120
118;123;219;519
164;33;629;149
920;19;225;17
171;181;162;803
13;518;152;181
202;61;103;519
125;701;8;206
942;160;214;235
86;212;57;798
918;50;205;62
571;149;175;188
121;897;103;205
37;927;15;179
247;937;239;127
174;688;155;81
194;250;245;759
135;541;48;16
603;195;52;157
184;667;57;20
225;249;82;558
80;556;182;137
580;74;143;149
644;38;130;215
52;609;66;7
956;158;221;192
34;27;118;677
806;38;171;147
9;244;654;143
566;175;138;115
118;95;71;872
918;1;20;206
104;247;136;749
60;190;970;164
126;44;652;116
590;85;42;154
236;248;154;688
104;63;177;640
224;95;883;122
221;41;614;64
21;213;575;48
854;213;160;223
24;50;240;970
161;740;67;140
24;22;640;195
211;945;174;102
180;27;555;127
682;66;227;190
578;29;45;182
736;64;129;37
63;127;961;194
166;704;139;16
36;986;100;47
16;571;250;133
506;168;216;101
105;937;14;211
14;93;915;153
210;179;142;941
222;125;924;247
1;156;707;125
70;993;26;111
829;154;91;61
109;174;249;868
549;96;179;49
573;191;248;162
198;170;534;26
94;74;8;876
10;698;137;159
208;120;653;149
40;698;93;55
118;88;38;722
142;118;210;812
40;138;586;129
29;218;7;826
616;23;14;208
786;60;131;45
885;107;73;216
63;37;57;858
32;27;57;830
91;634;71;222
980;151;182;105
573;7;45;107
202;586;42;35
41;71;62;942
1;134;680;152
104;739;36;54
192;115;645;110
637;205;87;128
885;158;57;117
13;63;81;807
158;136;933;85
61;224;4;781
546;64;96;41
244;913;211;161
513;245;180;247
122;33;634;115
238;638;141;101
169;228;856;47
222;195;829;19
3;746;148;127
182;603;74;125
935;5;212;16
174;599;29;13
51;77;44;522
54;217;618;187
647;89;215;133
90;225;41;625
230;138;123;684
221;165;98;508
592;141;55;186
227;194;945;221
243;213;227;929
605;151;204;11
17;250;641;114
44;73;716;198
579;115;114;39
122;172;785;9
158;149;145;832
139;640;199;248
231;101;19;822
82;501;6;239
172;49;788;221
160;217;661;159
44;573;104;73
189;73;681;5
757;214;249;23
186;174;942;249
119;97;162;526
212;239;561;179
50;42;972;133
225;745;11;11
907;159;181;48
166;892;117;110
859;21;98;140
665;190;168;1
106;803;157;104
108;145;890;163
203;66;161;714
114;237;68;792
185;246;797;138
189;72;71;745
543;34;150;140
73;825;171;133
169;31;802;182
167;247;122;617
170;199;85;569
51;591;55;21
64;239;507;44
73;698;192;123
196;874;62;238
85;176;637;134
14;55;28;537
167;91;13;908
667;52;26;58
170;59;84;856
800;81;208;240
605;38;5;144
183;151;674;150
164;142;145;945
636;186;230;225
92;237;662;5
113;81;742;22
45;924;178;51
49;205;184;659
216;141;776;68
177;143;223;944
153;187;137;939
225;182;883;55
672;160;227;127
159;54;620;114
62;583;136;87
15;803;185;10
650;187;6;109
231;53;122;981
7;148;575;226
143;40;545;121
223;650;187;141
199;41;769;43
80;12;820;149
198;50;525;145
666;45;111;101
61;70;536;184
121;182;240;997
24;193;998;78
540;73;48;205
508;112;36;129
137;827;42;10
106;804;55;87
788;196;221;36
20;65;226;722
48;952;42;119
115;244;120;664
521;155;190;34
137;711;198;80
651;6;23;236
158;17;33;728
193;559;169;123
59;151;35;821
7;116;229;641
138;171;140;861
185;215;684;107
143;183;124;525
119;199;123;940
18;138;719;95
235;49;74;565
241;749;52;91
145;67;131;821
33;189;663;242
512;236;66;100
98;69;177;778
65;142;872;227
121;559;194;167
215;101;47;832
201;100;133;548
40;769;94;194
212;842;63;229
28;237;62;820
204;40;142;608
5;30;95;734
40;205;117;719
945;55;86;199
901;41;11;244
835;31;86;124
46;198;537;90
147;190;194;861
77;878;204;169
983;206;69;65
20;51;135;876
207;169;592;83
216;223;982;59
77;583;31;34
842;76;148;16
17;193;649;182
863;52;38;104
121;629;18;230
34;88;766;242
228;136;86;834
729;212;103;203
18;161;4;834
116;162;668;114
94;693;117;167
33;82;50;771
19;75;664;250
90;224;227;690
237;76;760;80
718;164;239;151
99;155;634;231
9;994;87;147
40;92;924;86
203;69;16;519
536;183;75;8
218;582;74;78
151;813;115;187
2;565;203;163
814;218;6;204
695;38;244;223
662;233;250;50
74;934;164;196
168;132;931;236
203;791;61;143
127;129;973;49
58;902;240;138
518;94;72;160
118;238;36;827
191;123;234;538
719;39;157;171
32;110;109;724
616;168;33;8
145;79;924;211
167;71;243;688
180;624;179;189
178;632;10;30
46;74;518;190
950;13;177;76
924;230;25;247
22;819;177;250
238;628;33;119
80;711;175;166
507;126;218;11
575;229;106;137
201;85;967;245
915;84;78;228
878;16;110;116
87;621;191;54
589;137;174;31
241;815;225;82
64;27;539;8
170;957;135;85
18;239;593;200
169;198;627;93
106;100;535;18
112;31;22;663
170;107;2;630
84;177;616;203
136;851;155;67
224;233;716;246
121;920;228;223
83;865;57;107
821;96;169;213
117;630;70;238
30;550;200;29
957;244;130;245
248;135;662;17
162;964;142;69
31;10;141;822
125;237;600;247
166;598;149;67
28;238;654;47
88;50;627;215
757;102;176;146
756;206;115;198
54;194;838;133
110;8;85;934
104;1;176;852
15;768;93;83
194;240;615;8
240;144;757;89
127;194;709;115
206;105;826;169
14;116;751;45
699;249;83;207
102;610;70;171
84;567;62;85
546;173;146;211
198;821;95;237
858;225;78;223
1;989;108;115
145;232;48;945
22;669;208;5
630;207;166;138
172;917;201;250
141;186;62;550
210;195;908;135
838;27;137;7
106;753;223;21
902;193;190;233
175;40;50;807
135;101;210;554
