1D;2D;3D;4D
24;53;668;12
932;28;244;78
105;19;519;19
125;225;29;882
122;86;224;962
10;155;220;982
89;111;856;20
666;228;217;21
750;161;245;247
757;80;31;51
968;54;180;132
117;195;551;88
902;245;7;150
64;717;127;169
43;21;985;55
984;149;96;131
57;162;985;64
206;19;540;183
105;227;919;172
156;896;13;243
219;741;102;53
83;75;960;185
239;967;30;199
132;95;204;790
155;106;74;644
160;595;107;64
178;903;92;6
21;82;52;692
58;12;55;552
113;228;907;95
205;870;133;124
175;166;141;969
90;585;73;80
53;46;725;84
187;222;95;952
21;73;875;153
229;44;552;231
583;215;97;56
608;229;186;239
103;130;618;45
118;771;149;47
221;20;554;138
198;76;715;220
936;82;177;46
178;223;786;187
852;233;184;3
134;182;205;567
200;142;740;202
90;530;193;107
201;18;111;923
28;124;881;185
654;54;11;207
561;219;116;175
210;184;15;917
67;13;141;847
203;708;97;234
42;189;811;177
143;900;31;158
549;182;17;113
901;219;35;153
647;93;89;191
23;37;39;898
102;852;9;165
72;226;201;819
528;141;55;88
171;78;889;25
617;172;76;126
137;7;577;33
950;143;201;167
32;116;228;537
229;106;75;630
60;953;111;9
158;682;26;67
88;652;88;24
833;39;128;29
199;874;137;81
143;87;940;88
97;197;248;553
978;193;63;215
128;35;666;114
21;17;732;168
90;150;5;612
92;598;34;51
141;163;796;119
153;154;111;978
944;3;129;221
21;9;991;18
917;134;145;225
919;226;20;205
919;46;206;175
202;23;99;990
802;87;153;143
247;193;560;110
50;931;51;238
642;205;53;34
85;229;96;525
219;916;184;72
155;970;40;120
50;74;99;800
890;6;143;21
136;202;120;801
506;8;231;221
41;42;216;755
207;54;853;196
885;203;201;58
165;177;945;234
568;225;185;132
247;999;245;79
104;207;36;860
852;166;139;61
964;214;112;93
110;162;143;783
102;728;30;172
76;38;145;837
70;153;99;702
133;177;226;618
627;204;192;32
246;87;12;644
102;47;101;595
838;11;144;86
166;7;43;726
244;169;70;988
895;138;199;226
149;647;41;105
233;543;207;155
214;208;968;126
229;196;113;581
38;117;81;696
595;70;193;216
230;37;68;512
153;565;64;102
116;61;82;904
861;180;202;119
232;538;143;52
235;49;75;895
704;50;42;71
107;58;171;846
89;772;13;125
236;846;92;24
146;4;1;641
69;53;140;540
612;41;24;137
39;239;851;75
553;46;228;142
31;43;222;614
250;143;742;229
680;116;229;232
17;112;605;14
131;35;812;227
965;16;83;144
190;151;147;750
88;562;40;49
786;199;182;189
221;89;703;160
210;215;851;120
170;530;245;114
188;902;50;31
7;101;170;942
566;12;209;204
708;149;94;37
236;195;718;24
538;203;52;107
246;732;219;176
543;248;171;113
230;867;141;115
78;218;46;718
770;123;12;68
80;163;712;223
18;990;243;177
630;74;245;247
25;201;541;194
229;226;548;132
683;218;183;168
12;52;752;67
118;84;825;22
165;219;997;178
62;969;250;178
649;240;247;250
55;156;813;236
133;591;109;243
25;17;912;94
88;43;120;831
825;230;85;60
11;162;84;818
159;896;38;170
70;543;185;48
127;574;128;65
210;707;67;210
158;250;746;139
704;194;10;32
157;204;16;703
240;975;167;211
545;71;219;73
248;705;239;46
187;46;665;130
53;212;721;87
201;93;605;134
177;819;226;156
11;61;752;133
50;943;98;104
50;977;170;103
859;223;4;13
171;111;120;927
186;602;181;75
62;50;44;523
793;203;131;104
665;235;145;15
191;65;230;804
679;52;224;54
52;129;669;145
133;157;7;776
692;134;193;42
986;243;144;110
52;94;894;96
205;54;694;105
99;131;544;110
115;773;138;64
93;523;64;14
755;218;14;43
152;157;551;36
220;49;72;861
752;178;149;45
56;196;221;912
141;146;660;238
133;57;234;775
53;239;120;567
111;970;127;117
208;22;686;209
124;137;22;797
218;161;106;720
195;856;29;248
74;818;53;8
58;194;883;202
21;930;146;22
552;162;244;201
162;227;808;63
217;225;635;6
238;854;203;194
138;50;80;568
850;61;77;5
577;226;125;156
66;63;1;906
40;141;988;189
129;810;224;12
139;645;120;151
169;232;159;624
208;143;635;81
39;32;90;664
764;165;57;22
143;957;7;65
59;114;112;583
211;110;135;534
191;507;11;232
249;696;94;139
222;249;52;959
151;129;153;996
78;120;746;95
618;155;168;131
145;613;25;106
224;186;683;46
181;633;250;168
162;12;587;144
524;44;145;26
22;185;84;613
36;85;2;813
108;710;94;156
247;896;193;235
122;166;235;628
26;754;84;209
772;221;67;45
31;167;917;30
82;134;168;657
64;149;28;704
993;235;212;210
155;692;191;17
605;41;134;110
123;248;668;4
96;137;89;908
53;50;513;76
833;163;2;138
569;163;79;42
756;84;120;56
190;113;28;676
205;23;587;31
247;896;62;150
39;931;214;162
195;194;906;14
121;166;845;73
161;15;204;676
577;247;28;121
554;223;153;88
595;120;211;231
37;22;991;133
784;141;154;119
109;108;89;558
54;527;104;62
126;8;177;922
682;38;132;152
117;694;28;244
232;197;216;864
63;184;137;917
