1D;2D;3D;4D
173;72;511;226
242;150;218;529
58;710;217;34
163;78;115;824
58;238;867;2
913;171;53;124
146;982;145;150
181;124;935;211
181;223;208;619
68;240;861;17
238;925;185;238
931;236;80;90
129;44;953;226
757;215;196;37
29;218;98;646
957;137;31;235
50;170;725;18
703;159;93;40
8;57;79;985
123;20;72;728
172;137;948;215
226;697;234;219
192;225;129;642
109;546;86;209
45;841;104;178
544;182;162;69
17;895;65;117
247;65;180;831
151;992;86;37
176;8;863;202
556;79;62;79
159;941;36;212
831;106;228;102
114;97;9;850
94;97;828;238
905;188;228;117
73;186;84;771
73;130;678;231
98;228;550;103
146;178;699;194
7;182;182;580
231;155;55;929
226;121;867;113
535;28;100;20
229;67;617;61
228;524;235;234
144;144;47;658
75;248;196;514
32;63;246;668
230;644;213;227
879;135;32;150
160;100;842;3
83;738;115;150
16;178;173;608
190;238;633;230
772;94;212;220
248;48;903;241
216;889;93;142
189;558;150;124
201;101;203;941
123;556;212;80
104;798;207;85
196;68;232;856
995;130;64;239
185;672;230;148
87;950;52;135
112;46;589;14
82;220;581;177
236;243;148;540
226;641;248;118
83;19;540;166
238;222;707;19
201;17;795;206
57;788;134;158
151;851;169;103
210;693;208;166
667;58;48;74
103;512;56;244
720;132;31;87
201;155;700;159
49;115;244;838
86;651;41;125
842;61;191;128
663;86;199;238
670;228;25;37
870;15;170;246
238;218;187;861
780;25;129;230
197;980;248;53
46;723;175;67
80;67;231;853
540;43;230;217
117;236;646;201
243;181;240;988
87;852;188;240
101;176;936;70
80;189;226;675
80;147;845;59
92;965;56;79
205;762;82;16
82;158;197;897
211;162;732;66
137;244;706;110
25;63;28;657
231;222;114;543
43;225;800;134
75;192;190;766
598;90;104;159
197;879;233;202
652;76;37;163
514;74;68;127
196;614;14;136
222;110;864;164
187;171;642;102
221;774;159;247
126;597;136;213
111;195;990;6
27;40;243;931
911;222;8;174
933;220;78;97
249;15;146;635
231;75;17;807
561;7;66;204
943;89;145;209
568;67;118;235
82;605;166;168
750;146;53;46
546;174;201;50
59;49;779;184
781;19;142;24
921;24;71;183
188;13;589;241
39;211;985;144
129;8;204;709
177;726;97;141
127;224;729;233
76;985;43;33
175;710;83;227
14;104;693;181
194;600;90;244
179;696;44;94
62;97;646;194
625;27;139;21
29;8;179;757
72;95;673;12
101;587;93;216
206;30;777;52
48;536;135;52
241;150;174;790
230;580;17;56
654;20;71;175
18;158;717;110
46;236;842;108
150;24;723;24
177;985;172;144
507;22;192;91
191;224;858;222
55;82;995;246
142;178;556;149
27;247;921;174
970;173;93;39
47;37;207;637
785;68;7;111
33;219;573;183
69;679;201;85
880;239;216;217
56;112;233;948
35;182;164;975
21;51;818;114
207;151;856;44
551;191;180;38
875;223;92;83
566;134;60;148
41;5;94;664
49;723;33;97
919;93;73;239
829;201;6;71
5;244;525;137
244;141;32;901
568;243;119;64
204;94;746;181
77;59;526;17
767;221;216;188
203;160;139;865
986;223;149;5
94;545;72;138
233;46;44;799
235;183;856;92
676;11;249;193
175;829;43;9
151;180;528;186
636;201;17;68
176;922;210;180
47;85;829;186
149;207;974;130
217;959;66;149
778;139;211;205
98;158;757;115
14;78;27;858
113;233;230;659
179;173;757;120
241;145;758;206
20;160;128;938
12;32;57;935
550;76;135;192
980;77;75;52
146;178;71;548
95;840;4;105
244;193;179;913
71;239;906;111
536;88;33;11
219;2;195;621
135;44;933;25
124;16;902;62
79;184;119;693
152;191;506;112
62;93;21;920
55;99;242;796
101;181;911;28
720;228;89;177
135;184;541;158
225;157;924;201
828;90;152;141
39;738;212;199
526;194;213;143
31;44;6;606
702;23;105;175
82;741;86;18
151;216;243;910
63;110;682;166
179;190;562;205
123;86;218;675
836;132;108;188
141;852;5;15
44;875;207;2
1;157;238;821
155;24;868;160
248;203;845;178
763;32;96;142
151;137;182;801
102;582;219;92
113;820;73;188
119;240;72;913
94;736;142;93
140;841;143;134
16;178;518;7
126;63;239;951
674;30;71;174
178;733;23;58
143;785;139;214
744;200;241;210
164;213;243;981
183;922;165;96
177;592;15;219
67;77;196;503
154;195;976;112
901;249;121;178
120;2;46;550
57;758;227;204
110;131;630;34
129;238;139;991
245;690;128;191
148;813;114;48
525;57;72;51
42;233;12;564
2;10;92;733
6;157;201;566
622;246;73;182
778;124;51;234
220;769;185;33
195;2;36;747
54;112;965;144
84;197;511;80
221;91;875;209
705;42;7;37
103;943;48;179
117;86;833;149
250;19;239;906
673;158;44;145
910;23;97;85
130;7;749;68
206;220;748;8
25;191;229;546
245;250;768;17
612;200;183;123
72;105;566;148
519;122;146;197
106;511;7;104
953;138;161;247
978;39;242;170
152;158;644;167
124;988;75;60
668;149;33;14
989;218;103;1
184;179;59;882
8;229;869;90
238;38;590;198
81;221;901;123
215;588;100;191
140;946;207;71
712;178;157;56
33;125;127;996
70;110;803;165
64;557;60;52
779;44;126;131
104;987;176;201
192;560;139;185
201;198;192;518
1;107;731;104
812;112;179;87
80;862;85;203
96;91;152;889
199;33;758;155
49;173;658;94
228;208;212;834
141;180;864;47
572;1;64;67
142;208;165;648
221;888;152;114
107;6;894;54
948;235;21;50
116;95;918;245
515;104;83;221
230;862;224;37
179;876;160;175
195;245;606;127
956;119;96;90
128;222;113;578
189;143;687;109
159;134;76;682
63;191;517;157
225;44;847;161
769;202;118;182
74;158;196;639
124;222;100;580
249;761;212;62
87;106;136;918
245;116;16;579
224;175;817;174
140;149;658;150
126;200;210;595
48;503;139;11
213;221;56;966
115;641;181;61
864;161;125;54
541;245;215;26
73;168;961;46
47;193;557;173
688;124;231;84
149;201;666;161
216;156;690;237
56;238;223;608
125;622;124;50
115;844;90;92
175;185;105;757
226;72;947;137
183;833;178;54
534;229;31;121
235;60;165;507
34;87;17;785
207;980;233;98
8;188;661;241
155;990;68;159
124;548;91;126
571;201;109;120
123;128;85;842
250;192;817;24
539;138;19;222
167;111;50;600
209;581;242;56
213;80;585;238
41;246;132;784
85;236;129;800
908;110;190;156
961;172;219;164
175;192;23;668
79;120;159;572
235;999;57;6
26;122;729;209
532;192;203;170
87;72;889;92
930;217;175;107
901;220;18;210
543;139;192;40
34;88;72;712
218;651;166;219
681;240;201;9
2;689;78;82
150;778;191;171
45;796;223;249
44;61;214;797
790;124;131;112
3;861;165;124
120;805;132;73
208;222;37;885
748;19;95;31
194;181;81;673
132;721;241;127
125;217;770;115
606;126;101;32
148;177;243;887
166;175;228;824
35;723;144;178
831;135;156;206
129;97;821;148
100;172;205;748
18;62;48;628
1;107;687;137
88;30;247;727
159;678;212;177
162;232;4;534
169;249;838;187
592;241;155;49
831;153;162;176
799;105;92;122
68;818;207;127
686;172;204;108
74;62;189;968
160;81;612;129
104;752;104;208
13;106;147;519
219;718;117;199
130;927;247;88
924;175;161;104
511;78;137;81
5;642;114;153
197;167;648;97
180;104;82;606
49;146;21;737
181;743;125;106
230;718;243;234
127;22;74;767
215;135;503;97
905;144;132;194
239;240;87;665
761;229;22;95
140;195;236;923
5;1;682;139
915;118;88;119
52;69;891;50
92;521;239;245
109;564;15;74
18;32;222;501
165;128;107;757
890;88;170;138
234;184;99;957
524;82;227;89
534;69;244;180
86;912;114;108
181;824;168;23
156;240;814;33
950;165;55;220
593;177;137;166
87;138;958;143
19;83;822;215
69;737;223;54
853;74;135;106
114;147;89;500
39;164;1;929
131;198;932;199
736;85;18;46
660;211;16;90
237;47;75;583
923;196;245;161
170;98;575;131
218;844;85;125
232;990;13;79
57;718;149;130
144;582;68;41
105;8;91;863
142;110;239;939
52;559;134;78
204;610;233;157
832;65;28;202
117;79;792;52
17;649;244;187
156;165;133;729
551;116;219;190
32;181;214;878
691;163;168;220
977;211;89;239
13;164;647;236
153;546;106;6
119;730;152;31
25;867;133;213
157;962;28;198
811;22;150;104
85;627;187;60
29;871;123;31
867;224;99;223
509;248;168;100
525;29;173;70
33;157;636;130
144;58;75;626
110;564;111;31
190;189;916;154
222;57;49;626
169;222;599;16
73;860;34;39
102;127;75;609
90;893;117;249
538;107;16;200
125;59;184;825
71;199;12;918
861;219;130;210
203;241;141;974
726;250;231;167
117;857;213;175
29;583;27;200
31;758;145;127
231;246;672;138
808;160;50;227
192;170;80;754
123;120;917;142
101;102;152;700
995;210;110;93
711;192;106;84
61;888;204;159
242;193;523;135
15;70;748;169
530;79;168;82
543;91;131;233
243;29;201;810
65;5;135;843
101;911;27;121
62;709;92;159
734;19;9;163
95;223;88;942
961;25;250;145
192;54;637;116
145;211;801;115
55;94;547;200
158;83;236;794
704;108;84;177
23;180;691;190
35;150;938;160
232;84;679;32
814;31;134;55
196;57;146;566
734;85;91;97
54;51;240;513
42;58;161;586
1;68;156;714
97;199;104;500
126;238;62;982
192;53;862;93
179;136;915;58
220;240;844;22
18;63;104;942
236;176;903;197
20;663;231;39
87;170;148;762
623;74;182;151
670;95;145;154
576;202;64;245
243;808;20;74
707;52;244;3
37;540;241;106
660;241;176;119
96;738;23;2
24;250;13;992
113;214;650;134
157;62;621;25
161;42;221;798
148;213;679;82
689;114;238;72
176;214;76;981
150;6;192;581
47;230;161;841
205;34;556;110
50;855;109;228
811;190;231;35
78;814;135;230
240;887;138;111
139;247;91;935
99;758;119;74
225;13;845;246
210;248;644;161
172;43;241;930
794;48;82;190
52;64;76;871
217;1;153;712
76;29;26;849
32;712;201;151
42;546;25;162
723;15;47;104
195;143;198;874
14;239;793;240
49;74;681;211
22;224;523;60
25;191;743;108
108;178;942;236
19;36;225;731
106;573;214;212
161;156;87;940
218;90;200;564
50;118;934;143
193;88;588;91
174;999;97;175
170;197;226;503
504;229;26;169
986;164;133;88
146;890;4;80
91;221;91;865
29;143;978;209
213;870;204;14
962;50;213;171
119;220;144;584
549;45;187;122
937;213;225;187
119;140;870;17
168;248;166;543
57;92;797;43
31;25;199;866
58;794;170;133
13;119;202;844
237;204;25;580
78;891;126;7
551;245;166;174
133;598;95;226
67;211;137;656
38;644;202;9
603;163;216;124
164;608;212;29
27;918;59;127
249;237;592;219
205;519;88;54
209;245;137;639
924;193;199;106
244;78;222;888
10;170;694;121
74;41;110;836
848;214;133;62
171;206;963;97
606;201;246;6
131;539;72;117
712;130;68;50
5;93;592;166
185;625;159;50
6;24;832;71
14;249;177;646
757;113;94;135
649;230;46;161
53;581;216;165
1;176;722;240
30;173;706;20
162;992;148;42
225;175;155;894
56;81;147;859
65;13;11;508
785;64;216;54
551;84;87;75
831;202;14;191
990;203;201;97
208;160;61;806
873;171;128;159
645;85;174;132
33;194;229;972
181;3;146;818
64;636;168;68
189;205;675;155
957;142;34;106
923;150;39;125
829;173;71;51
191;590;33;233
84;97;162;917
613;151;156;174
81;656;178;79
778;33;144;24
226;83;207;687
692;25;164;57
248;43;520;28
540;245;106;231
45;124;536;236
164;206;912;226
754;88;88;13
165;726;48;30
214;194;583;199
705;20;190;156
124;671;40;202
223;549;77;128
896;227;234;81
793;45;112;49
119;779;87;136
188;127;59;884
542;28;4;47
48;15;75;514
584;250;137;34
164;909;24;57
179;170;744;164
542;130;57;149
104;217;888;117
131;556;206;73
221;234;593;247
243;123;745;44
219;744;145;73
174;547;15;211
46;797;39;204
202;169;711;110
109;847;45;188
524;155;88;62
838;153;176;64
600;179;70;139
112;245;587;53
591;120;107;135
600;45;110;36
17;930;246;186
9;224;68;678
247;92;759;124
216;193;982;118
220;763;134;192
35;962;44;12
2;877;152;70
111;127;246;634
177;212;96;743
158;41;171;758
623;64;152;58
188;706;250;226
9;605;15;111
684;163;116;167
886;26;218;54
68;997;91;213
595;178;228;71
87;664;81;140
38;202;500;130
15;135;753;8
55;709;23;249
25;880;178;180
21;521;196;155
78;96;96;558
66;48;243;809
62;139;995;196
879;80;127;15
168;135;227;833
