1D;2D;3D;4D
138;542;210;139
546;56;82;43
52;966;149;82
32;557;133;246
203;11;158;660
240;210;63;967
40;134;125;989
193;653;113;57
958;112;180;85
534;123;124;182
66;518;86;136
13;136;950;185
191;180;73;666
77;171;174;579
692;207;157;141
39;752;117;109
229;108;513;171
224;142;838;172
9;213;597;71
76;70;725;91
215;191;861;130
37;571;209;37
111;821;99;211
106;772;31;69
836;223;153;160
116;92;677;57
532;187;133;210
203;132;715;164
188;778;210;209
147;238;655;30
690;95;142;229
232;59;758;138
136;165;196;886
65;144;501;120
99;104;999;95
555;208;43;157
673;108;143;87
200;719;194;228
53;690;225;32
104;510;53;188
508;66;120;227
657;69;237;145
999;160;61;166
707;84;160;131
164;246;32;822
148;78;15;944
550;136;232;42
229;883;131;117
844;88;177;10
112;203;800;194
9;63;692;21
106;26;930;82
894;120;226;36
225;117;23;712
14;749;219;178
221;28;166;771
577;128;61;235
667;15;173;214
914;151;148;104
200;222;231;923
151;29;971;97
77;193;145;800
30;173;986;250
131;167;231;705
113;139;88;927
646;26;223;14
954;214;202;206
58;141;106;570
33;202;247;562
82;920;246;141
151;244;736;13
744;77;74;223
602;94;177;189
116;20;654;62
20;78;914;116
229;135;992;129
208;78;867;245
90;683;246;71
158;36;585;58
40;161;183;750
643;225;188;56
67;770;143;232
129;32;244;605
148;77;45;896
130;662;63;229
62;8;215;686
91;622;131;188
34;127;965;209
164;186;886;223
533;101;24;211
51;86;93;665
734;200;63;14
58;64;22;813
21;174;867;109
63;145;32;580
155;63;74;617
555;234;44;250
723;13;180;51
216;54;554;131
879;156;121;29
77;70;198;660
964;116;184;111
724;188;84;205
91;536;243;168
145;925;155;158
185;27;511;63
551;17;176;54
214;72;860;158
148;205;987;65
111;730;220;122
81;19;130;658
801;235;208;240
613;85;48;57
34;205;73;651
137;100;88;896
172;862;230;32
164;186;927;129
112;951;187;27
119;510;196;120
72;162;114;926
525;132;101;20
545;89;51;51
18;671;9;101
29;145;959;146
560;217;8;99
134;192;519;118
220;846;237;236
128;21;156;570
130;917;238;151
2;153;978;155
25;47;145;531
767;162;171;212
54;201;132;893
3;538;232;33
533;145;205;110
212;158;748;249
991;79;176;200
224;238;635;219
27;117;154;910
241;164;119;963
576;184;111;231
3;662;231;18
803;109;8;35
644;116;133;16
57;133;601;249
125;138;132;824
14;224;793;159
209;114;192;698
118;79;190;519
31;139;812;37
215;211;959;39
557;37;7;54
15;29;239;859
135;575;102;133
164;217;93;937
62;607;174;245
52;65;187;520
218;859;86;77
5;106;754;156
165;648;167;171
194;159;165;959
134;135;32;865
234;206;183;853
184;225;52;894
547;203;229;205
71;14;680;134
73;33;69;542
968;144;229;231
106;147;852;244
190;108;534;230
34;74;850;94
682;166;41;74
26;773;116;190
141;213;163;800
37;65;647;218
28;937;55;227
236;45;963;58
46;240;223;538
83;731;62;66
93;236;162;702
199;50;8;678
69;87;139;925
192;132;592;238
587;183;153;2
126;517;126;76
768;139;52;213
807;74;250;26
857;37;179;142
67;44;907;199
163;811;30;94
902;61;107;119
122;214;103;641
732;225;109;21
250;998;101;35
6;228;149;996
108;13;565;108
230;747;220;227
96;611;243;177
103;203;157;520
715;67;134;240
156;109;9;666
594;62;38;33
238;645;148;201
146;189;824;74
178;37;823;225
70;98;634;139
523;173;76;141
150;502;38;215
176;703;181;137
748;28;239;43
138;619;215;215
7;947;122;138
74;985;96;69
245;245;749;163
73;11;32;948
140;15;744;243
215;598;198;174
81;54;145;666
79;53;112;820
145;122;726;207
133;35;788;11
114;140;197;844
927;218;190;80
222;82;139;524
149;507;153;229
236;36;242;729
132;681;125;151
34;52;657;80
942;23;123;208
89;807;240;147
626;22;57;226
715;24;118;160
188;169;833;152
828;95;228;90
151;23;769;127
53;890;5;51
42;955;236;154
35;96;875;137
790;7;73;84
72;24;834;119
92;989;98;198
157;779;231;66
246;554;80;62
56;51;938;191
542;24;34;47
105;250;904;159
181;30;660;15
247;31;110;927
508;232;107;106
183;666;116;15
222;898;96;171
182;5;238;711
127;18;72;867
216;876;207;189
95;162;767;27
169;249;662;66
1;33;9;956
942;223;49;74
227;17;705;69
177;988;138;49
52;597;211;132
845;133;219;23
706;227;146;184
180;25;117;651
241;121;92;698
520;223;64;213
796;17;86;42
682;86;13;37
503;4;150;238
787;55;241;187
153;157;153;764
55;173;38;836
27;132;114;650
158;37;846;154
166;86;63;709
180;113;183;505
29;61;573;86
974;28;183;142
554;128;154;65
9;104;689;12
8;856;198;43
54;128;699;213
984;1;133;241
89;12;660;172
242;897;93;187
139;521;23;14
651;244;160;54
514;100;233;111
215;572;1;135
35;3;894;54
14;502;13;197
196;958;155;97
808;48;231;158
135;90;650;244
956;205;73;141
36;17;898;168
177;63;207;584
33;146;585;144
967;182;116;63
207;90;584;130
222;186;192;786
224;178;788;162
102;986;206;181
60;211;971;204
657;15;123;155
90;162;177;757
139;914;47;133
754;184;146;197
830;217;160;78
209;188;907;145
853;1;175;188
134;87;714;106
224;250;975;243
106;70;839;159
187;200;882;189
957;193;150;191
6;81;503;100
215;207;740;104
210;55;740;235
150;221;902;35
93;68;701;136
793;132;145;217
146;144;105;997
88;172;35;956
154;649;141;120
137;505;1;110
49;81;209;990
882;202;116;29
241;978;199;43
69;180;105;519
68;159;155;854
217;171;78;616
782;175;211;130
3;637;47;41
176;800;178;137
10;664;8;165
38;172;111;541
207;96;682;109
56;607;93;84
187;512;73;67
666;201;249;166
137;242;608;80
243;827;185;219
33;219;246;690
11;12;570;30
110;93;892;169
880;233;58;29
69;537;26;194
724;79;71;5
229;221;575;135
690;91;235;9
7;975;207;179
4;73;907;85
33;969;137;174
22;774;69;50
680;241;137;110
11;209;196;698
972;8;116;132
128;171;54;541
129;108;780;27
672;108;184;8
129;615;64;28
115;501;166;5
74;534;7;212
199;159;65;679
245;569;68;241
194;171;527;76
61;29;48;893
158;127;763;152
809;240;54;235
173;735;124;86
132;47;624;129
211;61;736;154
180;837;162;144
86;38;744;84
21;916;104;98
52;22;64;953
64;183;132;672
879;203;95;67
20;204;140;590
88;133;730;89
938;119;32;196
7;14;52;814
215;136;661;230
115;210;14;502
83;18;165;915
135;22;984;173
11;160;521;44
724;91;26;57
211;847;94;220
109;210;76;692
58;167;222;672
876;203;33;215
238;3;15;838
74;587;28;1
168;697;192;209
183;795;111;95
119;49;37;901
919;5;101;169
709;59;242;114
180;693;130;148
23;12;735;79
203;737;173;61
231;161;863;169
62;608;56;161
93;177;716;161
706;239;3;94
228;676;117;105
201;64;238;758
199;192;552;116
898;211;81;145
108;240;829;12
18;116;59;584
45;221;790;97
998;31;185;89
65;75;215;835
12;20;926;157
28;633;172;202
15;49;33;676
43;938;40;92
142;158;861;214
223;14;926;146
205;149;872;243
129;14;604;190
180;111;170;650
230;39;782;86
105;217;964;166
184;805;4;147
636;158;173;149
15;86;138;834
214;190;54;682
244;240;757;74
579;81;139;229
51;130;225;942
112;122;890;120
36;250;28;530
156;32;508;69
971;12;242;238
243;105;784;148
205;173;98;981
127;40;203;501
93;238;538;106
41;110;596;66
157;154;746;137
133;10;159;687
234;714;205;182
10;856;119;221
37;96;175;840
68;684;112;76
505;149;19;214
151;572;187;233
2;553;225;16
513;246;192;248
101;240;763;157
105;114;112;539
18;867;200;62
230;213;903;43
114;884;185;156
534;72;174;243
136;55;160;969
213;217;745;54
116;4;684;141
36;848;56;156
689;67;56;24
903;10;183;41
196;879;185;125
54;807;96;142
150;85;223;685
152;747;36;80
151;560;58;250
504;236;89;208
853;207;168;70
199;96;555;226
241;75;40;923
627;37;42;99
241;19;64;822
113;56;653;43
28;862;198;63
58;100;223;821
10;955;137;219
177;64;511;196
27;143;34;846
8;581;126;3
227;121;899;159
86;148;73;524
144;740;126;97
213;173;555;228
157;208;553;157
105;171;578;88
871;29;52;248
60;37;151;767
169;10;114;769
213;515;182;59
190;961;167;141
51;764;171;138
849;1;130;4
11;68;783;111
867;194;88;243
163;762;230;104
182;110;25;783
179;108;53;882
169;73;11;865
771;46;141;193
837;139;235;56
907;72;214;129
228;239;158;642
54;235;815;198
503;110;149;71
60;3;248;817
211;598;95;7
18;164;217;689
2;554;67;111
214;188;187;797
35;955;221;133
684;216;61;46
563;39;239;240
159;172;146;543
661;8;116;20
632;219;35;193
228;73;855;125
687;75;84;90
185;109;7;996
858;201;14;146
236;211;738;198
716;220;113;149
182;13;904;183
75;68;529;221
17;901;137;103
205;707;11;85
131;80;854;46
59;183;830;208
9;213;782;150
149;47;906;64
150;119;630;71
148;184;18;665
91;989;51;161
739;205;238;12
97;205;222;816
993;218;78;199
173;664;145;151
779;216;193;218
167;217;23;880
107;870;186;140
581;24;88;125
975;108;38;161
136;762;239;128
863;226;149;58
51;168;81;545
635;42;156;201
207;667;221;200
519;214;51;226
828;13;193;145
237;113;851;81
6;39;579;166
37;245;201;501
69;139;49;693
917;242;202;226
28;125;911;87
1;948;42;23
129;125;247;622
160;25;61;522
189;70;773;198
21;538;247;26
191;112;140;648
25;222;17;611
641;20;190;232
593;86;188;46
94;7;529;227
219;69;784;150
200;203;35;937
892;11;8;147
188;732;104;45
129;118;185;800
668;108;165;72
202;33;658;192
162;59;133;510
722;210;134;159
45;122;670;194
184;186;555;67
503;41;133;100
24;973;171;55
55;787;175;240
841;63;157;59
50;177;980;96
739;17;126;136
145;208;983;192
51;106;171;556
129;71;60;981
54;241;183;727
771;72;131;231
250;903;44;128
225;193;961;23
609;34;82;89
97;655;82;120
178;225;41;534
150;68;99;852
746;158;241;47
115;838;238;87
801;160;238;11
88;846;43;8
222;635;241;142
187;208;201;550
20;514;225;21
209;72;935;173
97;678;222;87
58;45;526;161
177;56;243;927
20;162;24;990
10;984;143;198
80;625;8;18
874;108;11;139
6;166;518;85
175;901;182;204
17;820;51;250
83;225;827;136
172;170;204;511
524;67;117;110
197;52;193;803
891;41;78;96
239;772;164;80
908;15;74;216
26;25;132;670
60;172;545;112
650;130;144;198
757;248;242;218
158;123;674;83
58;928;74;7
109;811;181;146
151;174;89;744
136;689;35;193
43;247;107;558
83;248;577;71
218;229;159;596
79;140;75;802
27;97;537;222
178;636;242;145
53;31;116;952
47;91;583;12
242;1;149;823
206;975;195;106
32;88;201;501
978;59;230;135
800;168;38;140
9;176;646;34
52;66;244;541
200;79;55;885
167;143;166;765
49;849;152;88
940;203;211;227
788;43;101;66
991;246;121;158
205;996;71;84
133;837;26;88
236;212;932;81
133;209;244;520
44;29;621;107
149;62;239;892
140;124;28;911
11;604;56;61
250;227;183;950
4;175;572;149
233;529;189;236
44;210;859;103
196;217;81;649
981;94;84;117
153;119;155;516
202;248;737;144
59;55;826;84
685;220;216;39
196;190;873;170
208;614;37;60
61;69;10;722
139;116;985;105
198;219;180;688
25;239;858;67
8;125;139;971
214;39;539;192
551;27;87;183
87;934;48;208
14;52;46;540
671;209;70;54
818;74;46;47
223;136;93;630
136;88;216;993
506;52;183;71
176;535;110;233
144;87;200;897
551;113;61;67
931;55;136;58
89;18;846;80
796;1;184;96
144;754;51;74
23;193;810;92
53;30;770;197
5;80;128;985
230;96;115;894
14;137;10;803
194;812;160;177
80;996;194;57
538;227;243;196
195;40;617;90
242;73;695;133
102;208;19;610
64;234;122;577
15;797;233;41
235;163;176;759
190;94;220;943
999;120;113;17
206;126;87;954
131;962;1;219
848;128;209;87
51;550;113;30
781;119;7;48
248;678;11;208
249;921;100;160
176;185;766;105
117;844;195;143
142;112;886;144
84;609;14;46
947;115;35;138
546;118;122;6
7;216;747;180
202;710;86;96
80;102;762;159
641;164;39;184
47;169;135;679
26;539;138;140
239;708;7;195
17;20;857;184
190;881;92;212
605;163;232;42
248;713;74;158
45;129;13;834
75;24;581;61
694;232;190;36
196;139;873;178
116;178;126;777
89;141;123;946
193;199;844;244
208;116;148;912
140;828;208;120
58;237;147;698
555;218;117;62
249;941;96;76
606;113;227;99
250;71;7;891
917;172;84;132
