1D;2D;3D;4D
122;223;80;674
68;718;70;79
705;160;136;70
950;170;5;213
241;158;878;250
119;523;131;230
224;202;105;746
196;128;231;550
187;108;192;587
811;99;168;210
970;207;226;25
94;97;790;59
42;130;632;233
129;872;193;179
846;236;29;220
681;86;42;168
150;202;118;673
225;55;213;610
126;247;734;32
40;84;692;115
115;728;105;11
208;707;183;172
85;153;530;235
48;637;94;205
44;238;109;616
138;120;782;16
8;907;221;219
167;209;701;102
184;215;119;608
553;219;28;30
201;52;249;578
116;629;67;159
200;39;612;66
97;153;219;533
830;36;196;166
77;200;831;98
119;152;4;639
209;749;156;88
81;69;103;835
158;583;91;32
691;126;240;171
192;111;997;145
645;223;125;98
701;3;205;153
844;6;124;204
78;240;50;681
248;537;204;201
66;666;217;24
33;199;239;834
80;90;758;123
58;870;125;49
50;158;69;902
88;796;27;232
72;4;165;531
181;177;519;161
62;704;225;138
96;622;146;243
159;172;732;168
714;213;138;33
217;149;930;148
29;217;186;779
174;800;43;233
512;80;43;36
125;729;37;154
122;96;178;549
854;230;44;84
163;568;106;244
71;511;129;220
212;656;203;9
149;120;968;223
938;70;25;34
102;201;113;662
188;107;845;203
832;230;112;197
155;33;35;551
85;119;12;805
120;235;748;82
2;529;144;68
221;214;675;155
78;141;144;828
149;578;207;150
54;71;11;988
142;784;177;164
143;827;118;178
959;17;9;240
216;806;110;241
199;134;792;144
132;42;978;59
218;57;122;616
221;146;914;37
504;144;247;168
47;64;218;738
938;97;80;34
132;548;223;57
13;29;639;66
231;659;17;22
1;211;169;909
191;153;78;899
213;222;985;173
653;153;134;218
243;154;74;600
200;179;107;526
147;236;66;752
60;42;192;868
617;55;69;126
63;654;167;79
631;227;92;55
230;753;82;140
102;140;126;910
952;18;154;203
116;668;212;9
154;37;639;182
134;221;163;735
191;744;92;40
122;125;545;232
129;836;149;32
205;245;9;842
25;61;224;957
816;135;70;72
150;59;969;208
238;41;698;72
23;195;648;28
880;124;133;209
206;132;501;248
215;13;684;108
28;203;29;736
90;968;91;70
126;779;247;160
13;654;206;209
209;217;782;44
64;188;847;13
937;176;108;203
849;20;19;46
168;21;646;82
824;134;141;58
141;160;215;794
169;549;27;215
236;82;245;841
100;654;156;48
53;69;23;856
204;25;222;647
521;176;124;111
196;246;773;5
33;857;227;6
183;145;95;601
219;242;83;931
6;872;79;76
250;947;235;27
830;209;250;146
28;162;118;859
896;70;250;82
115;950;10;213
213;181;60;596
777;56;6;32
170;86;558;214
518;167;173;216
165;210;126;665
12;72;114;990
107;103;707;99
82;624;107;146
168;96;16;569
97;130;972;11
966;140;215;215
77;250;763;188
25;230;129;808
85;193;824;237
121;244;18;938
228;748;217;76
609;198;84;178
862;110;82;123
27;590;97;204
644;109;122;88
575;226;82;198
834;111;134;101
180;151;244;716
197;103;832;75
166;229;23;558
41;81;96;681
599;75;246;168
27;31;222;940
860;133;217;35
616;99;161;208
6;183;974;164
97;106;101;678
931;103;171;227
227;228;920;85
34;77;838;32
17;159;701;128
195;33;108;584
100;752;179;162
158;222;769;190
954;121;244;135
980;92;218;211
130;741;22;124
154;24;224;915
200;102;701;153
747;22;127;229
138;68;722;34
84;534;122;121
123;895;34;76
137;765;147;116
154;15;976;157
53;955;177;146
222;233;134;500
85;90;171;913
101;635;146;40
149;103;93;682
88;696;141;66
148;892;24;83
660;156;234;221
152;33;79;697
105;903;175;108
174;15;122;745
141;904;77;21
572;228;70;93
153;46;943;26
576;162;219;156
16;118;718;100
242;898;73;131
81;152;104;749
131;20;623;137
223;157;598;207
225;556;138;91
188;187;844;174
156;162;143;633
112;907;229;118
814;239;184;225
506;162;197;114
184;578;73;155
104;953;90;143
981;154;217;109
217;245;834;123
250;198;118;803
136;178;156;571
145;994;47;235
79;143;647;57
187;927;93;40
801;28;15;234
850;188;154;176
94;92;817;116
854;75;13;250
653;152;230;60
143;989;52;213
128;771;227;99
242;198;873;12
192;83;122;919
832;63;146;173
23;138;149;577
62;233;827;177
103;246;8;952
153;155;194;609
46;84;914;82
833;139;233;112
76;154;218;894
13;59;197;682
50;998;125;17
106;197;162;649
94;219;574;183
913;78;93;148
4;178;929;224
37;78;6;970
810;76;165;242
235;882;142;66
173;126;139;805
148;68;885;80
101;38;688;113
31;204;45;834
90;175;126;572
201;132;560;202
239;151;139;864
891;31;242;170
569;8;24;25
692;179;208;80
108;868;42;242
112;18;961;153
98;209;122;787
82;659;29;112
101;843;63;220
980;216;193;125
127;674;36;182
243;162;212;974
79;765;207;245
984;217;36;68
74;895;26;205
588;59;204;204
867;204;110;48
162;226;963;153
908;47;210;221
100;122;1;699
968;152;91;216
198;588;68;31
765;84;148;74
916;223;173;204
802;90;114;79
162;607;40;158
108;128;569;225
193;136;98;539
107;244;130;635
684;191;105;200
166;960;129;26
71;677;234;144
52;26;3;622
956;149;140;63
960;14;77;89
88;235;46;870
814;78;55;161
127;213;736;164
52;36;69;726
37;857;239;193
15;221;99;506
554;38;48;209
992;68;224;229
890;24;189;134
67;782;125;101
648;193;127;222
158;225;841;46
661;167;30;110
534;151;91;192
600;108;32;26
113;641;122;182
103;811;96;173
148;522;208;228
985;107;97;29
41;199;232;998
95;977;78;125
173;134;181;841
544;3;39;176
759;123;14;212
699;239;129;26
202;171;47;943
107;883;131;137
979;39;119;81
103;206;196;686
870;147;112;60
45;935;214;220
76;660;198;180
89;14;723;150
230;617;154;217
136;158;647;227
21;250;500;15
132;978;116;250
58;552;220;111
200;172;106;976
540;130;217;44
950;38;109;203
95;24;885;19
240;174;735;244
112;56;160;805
108;49;770;79
173;131;579;244
162;89;188;692
223;149;239;518
219;111;29;594
203;210;167;918
193;78;583;143
32;63;156;876
3;34;919;163
218;45;989;216
184;57;919;105
238;17;49;541
183;77;136;874
513;88;161;134
93;667;86;25
180;40;659;81
844;6;151;225
73;192;209;996
113;27;961;51
162;115;702;166
981;186;232;153
62;570;152;125
93;134;771;155
877;105;94;4
884;46;65;219
16;89;235;791
781;199;177;108
189;79;918;57
208;50;62;731
102;150;771;247
118;114;713;20
165;115;122;536
131;230;17;770
97;243;871;98
33;208;118;618
249;245;102;625
191;866;128;232
105;625;54;174
6;156;971;115
229;742;75;168
227;48;151;544
122;81;731;83
177;865;72;78
189;16;249;508
90;75;660;72
96;100;579;250
38;229;608;95
195;759;163;149
742;227;176;162
211;224;719;195
685;202;152;157
67;231;61;908
10;103;694;29
156;904;33;55
211;138;782;54
117;717;58;130
101;641;43;223
90;85;171;822
825;189;171;203
56;934;157;218
9;708;146;109
513;217;117;110
41;91;110;613
167;559;71;173
201;168;897;68
71;233;189;661
40;82;203;890
87;115;766;201
599;149;55;120
146;131;698;120
122;77;617;191
31;123;248;918
183;998;51;62
193;164;673;66
667;209;87;157
213;866;144;177
171;57;954;178
240;162;868;169
982;186;96;223
159;896;17;202
155;981;31;126
1;193;629;45
976;47;189;29
31;221;741;128
841;224;246;52
146;514;194;7
210;696;70;180
143;175;905;26
697;190;177;44
182;122;621;164
191;955;140;2
807;122;226;39
236;155;23;717
148;105;155;986
238;108;104;609
67;43;914;110
144;812;110;117
186;234;209;642
39;836;3;175
601;199;36;17
23;707;46;134
956;191;175;180
85;636;64;19
584;87;58;220
140;766;77;196
195;178;160;603
865;79;97;202
114;193;140;895
969;40;196;43
163;202;521;1
661;173;235;156
110;126;580;1
15;47;95;832
17;758;16;189
231;825;139;134
154;192;28;833
137;158;874;66
39;650;133;68
174;120;82;588
811;129;122;18
538;105;221;38
960;221;78;146
45;598;236;8
678;128;66;220
243;123;513;150
988;65;103;28
135;35;90;676
940;83;50;155
184;574;196;159
189;225;508;195
52;64;90;543
794;199;236;214
182;943;246;50
177;980;153;85
39;773;124;35
91;196;36;613
127;708;235;38
52;974;103;194
249;631;136;210
168;102;849;102
72;625;141;137
221;645;170;208
901;136;180;46
604;81;247;105
226;788;194;94
76;9;171;720
120;76;799;11
175;805;197;209
60;144;790;136
596;92;86;215
129;74;27;571
148;77;128;992
684;114;148;167
12;154;563;189
198;204;649;245
14;121;737;225
53;246;128;530
237;47;632;118
224;129;649;204
129;700;211;3
26;69;935;235
167;88;158;796
158;858;163;247
228;217;84;619
105;172;209;502
206;940;101;37
104;75;10;920
83;50;811;72
247;580;117;209
138;215;659;196
28;217;524;93
970;70;125;230
242;158;226;730
224;167;199;898
130;228;78;793
138;62;974;99
625;233;211;88
237;909;80;153
642;132;90;99
41;698;227;192
205;173;739;163
870;155;82;219
523;5;51;231
736;233;1;226
209;720;107;29
938;92;149;112
131;121;545;162
110;714;89;104
549;206;4;101
30;745;77;228
937;12;114;113
139;149;60;769
113;24;35;725
147;46;845;201
163;979;172;18
666;226;31;233
163;145;55;770
181;39;158;985
137;32;163;842
834;103;101;68
836;177;35;40
225;152;166;746
154;637;178;95
193;119;108;621
954;40;87;244
66;870;150;61
214;52;144;692
888;184;231;50
159;678;183;4
228;27;961;77
158;130;21;720
3;186;105;644
214;191;793;132
184;149;799;20
34;943;240;70
192;85;732;106
25;945;217;15
71;68;826;4
998;91;53;211
135;249;245;815
26;64;882;208
551;87;194;123
722;187;10;203
558;141;239;235
799;105;244;187
227;85;573;180
51;744;235;240
215;70;71;711
522;18;25;186
539;213;52;216
41;99;21;721
83;230;210;893
60;759;66;117
795;244;174;138
174;556;173;222
202;582;28;187
18;166;131;814
74;160;240;741
33;114;754;8
121;232;59;564
166;963;155;220
54;804;143;54
168;80;724;158
81;867;203;26
685;167;90;42
908;56;13;92
43;867;166;126
647;188;162;140
639;13;155;85
163;75;638;223
151;843;48;41
698;216;193;223
78;626;15;146
118;4;842;57
169;49;664;219
208;768;215;48
202;197;234;599
936;239;46;35
163;686;126;201
166;18;769;204
217;21;138;725
918;5;15;165
42;222;240;571
234;58;983;191
932;168;10;180
139;70;632;234
45;505;176;106
752;16;150;63
534;25;78;8
76;889;53;186
202;86;730;191
91;954;44;144
772;54;63;41
97;219;67;820
74;59;744;147
35;228;784;40
882;99;136;2
114;146;27;875
697;137;113;50
103;777;27;60
215;79;975;74
109;152;52;817
584;92;1;207
861;179;194;91
181;123;188;513
220;780;184;76
245;116;695;27
194;766;22;178
215;61;810;36
668;74;149;156
243;18;20;531
79;832;118;44
710;182;60;142
227;514;157;109
688;80;58;116
187;130;948;113
978;37;151;137
204;872;37;240
166;999;153;88
676;39;167;209
8;95;623;137
191;901;105;74
128;98;183;586
534;11;227;97
34;128;721;14
884;132;106;248
21;176;239;739
923;53;49;32
73;45;869;11
22;842;115;128
100;145;629;199
96;72;102;548
663;248;242;199
222;179;694;66
205;207;682;221
216;109;727;158
229;214;662;238
154;677;188;163
58;33;657;121
6;64;786;247
84;77;157;514
51;220;593;43
887;2;184;28
131;117;780;48
149;52;235;534
164;204;998;133
52;12;224;530
162;30;80;704
33;690;121;30
235;688;61;94
76;573;108;173
56;196;619;57
999;110;117;51
686;115;215;72
860;145;206;148
101;889;82;70
97;544;238;28
121;232;127;957
126;159;552;82
68;196;669;197
225;62;832;121
156;183;797;85
68;503;143;42
57;193;98;590
180;239;30;914
53;233;875;5
226;198;85;732
213;215;963;224
604;204;219;209
614;217;102;11
119;119;911;149
984;52;166;211
875;194;236;53
215;102;634;7
48;202;164;740
143;116;119;758
51;103;651;23
177;854;166;168
929;141;151;170
245;12;13;898
769;3;156;66
157;122;168;815
205;102;18;971
949;88;160;127
177;597;144;178
832;71;170;116
100;966;123;128
783;76;19;153
177;58;6;743
204;700;169;16
206;61;199;913
158;12;149;704
4;146;167;871
10;215;685;43
124;785;17;29
2;19;567;98
45;111;173;516
228;717;221;59
210;643;248;9
28;143;995;105
146;812;126;60
248;583;144;75
50;98;605;152
233;200;36;512
175;74;934;15
82;762;126;73
194;135;774;66
64;65;247;964
791;223;82;158
222;209;67;950
77;65;235;940
187;104;601;225
974;199;10;144
887;43;225;221
200;995;154;98
126;628;152;64
200;115;145;513
80;912;194;164
968;166;146;109
197;86;531;54
99;133;125;535
96;19;862;59
131;916;250;155
895;31;131;239
64;9;221;591
187;34;56;689
658;58;89;175
16;130;107;853
786;210;99;86
920;8;163;233
247;768;169;127
839;156;43;225
185;179;998;159
946;71;250;249
20;147;610;154
115;139;793;6
51;52;893;181
535;187;105;186
231;704;71;62
201;655;54;90
215;8;22;988
121;867;141;65
239;224;589;182
34;34;845;81
177;225;885;187
200;52;127;818
90;51;550;158
59;728;136;111
23;634;246;80
129;704;70;99
188;7;544;21
212;600;249;63
106;59;756;87
786;178;249;27
101;711;215;154
96;155;728;160
152;523;93;69
244;646;41;122
28;846;154;247
706;130;97;183
136;956;34;149
236;682;147;114
94;110;97;750
851;140;87;236
83;241;741;174
110;118;916;128
60;111;186;629
147;779;106;52
249;187;511;203
6;531;78;39
90;8;33;972
29;29;53;793
825;113;187;240
39;161;100;645
60;56;185;873
172;988;8;49
114;148;607;40
701;61;217;145
241;942;61;168
725;138;93;203
188;113;247;546
207;725;88;183
556;150;91;95
147;45;40;895
660;70;24;39
151;741;225;227
903;157;24;89
943;118;188;236
194;847;38;151
111;981;73;25
941;30;173;55
192;144;23;954
163;680;201;222
243;176;248;620
41;118;663;116
998;207;62;187
820;181;202;161
120;107;204;516
17;767;56;183
21;963;94;137
174;521;10;82
180;114;554;74
6;111;231;973
236;85;153;951
127;510;39;92
