1D;2D;3D;4D
199;845;65;31
203;212;649;100
190;69;994;247
791;60;39;117
245;134;663;201
828;54;179;154
76;51;154;544
151;107;563;41
81;230;621;166
180;43;196;710
741;16;166;160
9;23;4;688
204;53;21;973
703;81;190;202
175;190;204;572
148;38;537;219
109;745;1;221
224;74;71;999
56;82;127;668
570;228;39;168
785;224;109;173
527;28;56;212
76;191;567;226
166;153;691;178
182;120;20;937
532;135;206;86
206;724;3;119
780;147;132;27
69;39;156;567
2;849;250;10
97;62;192;659
155;187;72;959
187;36;510;222
165;150;504;219
168;981;67;80
943;8;40;115
208;852;205;76
135;869;12;47
171;724;11;139
172;173;107;560
58;7;22;604
867;115;69;207
86;691;95;11
139;194;535;115
188;537;158;3
500;117;38;123
239;141;49;694
222;832;117;62
760;31;48;173
2;925;150;162
203;110;148;888
889;60;138;226
174;74;199;826
711;103;198;190
16;93;69;611
781;135;6;215
53;51;42;502
623;4;136;115
28;121;3;585
28;13;798;59
64;17;702;86
180;922;17;224
227;504;204;21
111;61;144;856
839;173;15;79
569;102;190;56
13;243;103;832
206;714;179;239
106;225;508;227
869;26;226;212
116;195;676;20
184;975;170;122
95;146;63;795
593;48;173;182
990;124;26;166
120;212;205;884
49;797;178;90
646;240;146;74
122;102;525;81
211;43;563;143
990;182;135;18
120;175;604;151
203;966;158;159
916;244;59;130
649;242;89;198
763;12;17;187
680;185;195;28
205;134;769;60
130;613;247;65
172;48;200;609
247;105;606;162
224;81;16;984
216;657;168;60
954;154;64;157
169;188;167;575
247;161;65;785
80;114;178;854
208;12;771;111
5;878;209;222
30;218;683;181
61;190;50;589
712;210;207;191
10;169;186;712
73;143;622;16
57;247;641;236
764;200;107;53
127;190;3;670
211;228;36;911
200;198;916;225
5;45;975;221
173;72;789;166
160;652;208;67
818;20;80;163
917;118;1;157
131;562;127;87
76;891;132;42
101;198;721;210
947;222;119;47
119;242;887;113
922;212;113;179
159;133;108;640
19;926;153;218
55;950;181;140
604;74;125;135
83;219;782;220
184;162;139;852
946;169;194;63
78;32;236;547
181;4;732;163
42;31;713;144
177;884;16;46
642;194;53;154
136;184;646;130
763;117;55;34
110;246;147;977
565;201;13;51
36;34;635;147
76;664;64;187
750;200;189;11
175;28;981;62
108;211;93;857
83;172;811;192
72;617;158;243
72;159;859;40
57;108;970;184
73;781;245;168
184;716;184;40
218;959;85;71
78;740;62;247
96;171;7;739
194;231;242;519
80;115;18;855
548;107;232;102
766;205;195;216
198;904;164;18
105;23;94;955
179;15;27;785
912;42;89;129
638;6;176;116
217;90;35;542
996;73;200;178
910;41;169;111
250;109;813;237
103;225;171;643
992;194;184;76
97;152;14;910
101;58;604;209
247;670;165;171
82;199;207;859
141;798;106;125
770;237;140;204
47;846;125;119
211;233;646;126
860;142;159;192
151;105;835;33
212;968;1;70
51;65;120;805
625;45;236;141
884;122;10;211
557;190;78;31
10;662;22;127
126;160;544;59
212;704;62;224
200;202;145;746
841;148;87;105
751;237;79;232
175;60;124;757
21;685;52;27
202;645;238;23
86;180;659;192
248;81;56;616
167;745;94;133
107;801;48;139
180;2;115;633
231;203;182;565
185;179;45;933
244;35;11;897
221;202;21;989
123;63;133;792
179;818;49;47
684;28;148;118
88;915;110;209
173;177;242;998
205;28;592;141
145;147;787;223
106;229;694;121
193;34;59;852
708;231;81;19
148;867;118;30
2;169;705;218
923;158;106;248
131;72;122;513
33;91;248;556
117;239;240;514
178;36;910;232
122;100;958;163
103;54;44;591
99;157;568;148
65;157;582;67
116;138;16;596
5;124;920;82
8;76;702;221
62;116;190;587
105;667;214;214
96;825;189;118
140;764;125;59
58;631;161;77
994;240;149;130
60;4;22;761
34;51;193;984
23;58;164;958
769;179;11;128
202;37;618;150
216;235;616;135
170;102;105;639
98;250;669;213
929;96;65;89
154;42;204;784
78;129;191;703
989;30;199;209
218;66;851;62
156;68;825;76
186;936;213;30
97;34;190;653
76;93;958;61
869;122;149;36
80;66;824;212
188;166;223;710
8;657;146;55
191;894;161;249
53;31;691;34
100;14;733;75
18;23;17;641
249;160;569;5
166;26;205;964
960;2;85;245
160;5;7;635
59;840;235;116
808;85;250;89
49;913;89;173
131;551;135;9
40;238;578;103
806;229;42;45
198;177;582;3
209;934;150;35
40;669;231;186
189;186;179;965
160;171;817;136
50;9;509;145
135;217;199;876
154;783;32;141
193;148;693;218
571;104;191;22
122;929;60;132
74;837;33;131
547;31;147;159
881;71;207;226
171;201;193;959
40;217;869;91
217;134;135;583
861;218;14;201
508;245;31;200
172;184;934;28
60;62;146;553
607;205;239;209
154;226;198;630
506;115;156;139
74;32;723;159
227;240;141;758
177;27;112;945
33;89;837;234
173;56;852;169
33;183;208;901
170;880;93;3
132;147;170;788
52;40;908;129
173;237;217;653
983;20;126;58
136;124;664;220
127;33;231;841
28;194;903;124
220;830;173;108
192;902;45;215
30;814;149;227
168;19;694;1
936;209;133;225
180;106;217;829
227;791;203;154
247;633;228;150
234;90;882;49
805;112;36;80
202;220;621;232
222;43;82;520
144;10;37;510
155;6;197;780
144;650;42;166
82;150;245;618
793;242;28;89
115;117;982;90
149;803;52;25
229;153;95;509
679;28;62;249
74;204;116;780
64;168;642;120
57;833;77;216
163;32;632;62
221;829;82;184
192;577;8;49
107;247;618;250
35;225;978;137
60;10;632;72
108;724;219;64
40;151;107;528
186;85;528;127
941;187;171;174
99;199;760;214
29;802;227;68
689;78;148;12
213;869;80;11
894;194;5;175
519;27;89;9
170;76;6;795
167;17;831;148
220;177;238;679
95;856;121;74
602;194;146;27
937;2;218;18
998;185;112;85
44;234;790;228
118;23;563;62
223;713;54;41
77;850;151;72
833;139;33;61
146;848;117;25
605;141;116;157
86;943;53;18
9;58;560;137
161;891;162;104
31;915;228;139
202;169;189;918
803;125;96;196
33;232;77;957
109;244;899;115
213;772;159;56
214;51;97;510
707;138;147;206
208;65;185;573
637;211;145;75
127;606;225;48
15;250;88;553
29;659;235;40
102;146;207;609
106;203;800;58
52;134;108;924
157;920;210;9
11;96;227;548
160;215;46;946
50;113;560;121
758;232;124;182
62;33;159;511
633;215;46;220
30;664;82;52
23;41;654;64
761;150;106;154
6;632;219;167
702;182;211;73
560;203;148;103
671;15;127;104
17;5;678;205
81;206;805;119
169;44;187;792
793;45;1;132
64;27;956;108
73;10;681;160
205;688;228;4
20;187;117;905
129;41;220;668
73;134;205;667
3;710;69;205
237;16;766;235
714;78;76;3
152;78;105;625
165;117;22;676
164;173;999;126
54;215;130;639
28;39;97;570
117;628;188;237
122;910;250;66
206;18;611;79
16;641;4;131
901;117;249;190
115;857;54;210
105;893;27;86
128;910;30;169
112;862;148;77
226;161;702;179
100;923;22;139
146;115;830;127
698;150;241;135
22;27;647;204
182;237;663;115
174;46;151;788
210;737;74;145
237;194;22;751
740;150;144;138
86;229;21;959
983;71;18;189
111;189;188;661
198;598;9;170
103;235;876;117
42;606;219;67
163;533;163;111
199;178;594;183
153;218;130;978
220;812;199;236
14;217;830;111
579;135;192;83
500;213;158;36
179;699;159;63
79;52;574;35
895;211;4;86
141;576;33;199
231;137;805;92
183;199;57;736
759;237;40;27
555;249;200;102
49;50;2;502
236;123;36;759
165;604;151;159
63;685;243;15
190;648;84;22
668;178;9;196
741;55;173;17
99;574;196;246
244;176;186;786
208;11;224;948
102;236;17;616
953;12;45;139
883;197;161;138
128;71;55;804
229;719;70;81
5;110;758;230
824;245;206;124
809;19;17;64
184;517;159;202
15;940;231;20
99;695;114;193
775;90;84;139
242;951;45;129
51;736;250;54
106;504;222;84
212;114;78;768
250;89;784;78
7;164;239;685
39;144;125;754
9;92;720;13
206;28;935;13
113;67;832;236
559;165;29;181
156;748;172;107
122;177;224;522
535;86;70;13
953;104;249;145
163;195;566;71
179;954;218;231
70;196;707;48
47;51;64;618
4;36;81;639
226;10;760;216
206;134;931;32
220;957;189;52
70;630;205;222
4;177;548;168
238;29;806;158
48;111;951;219
22;848;100;191
186;144;114;630
4;130;81;630
681;245;20;188
126;797;36;223
117;3;109;684
48;97;34;712
607;162;18;227
98;620;107;73
216;981;61;105
115;218;41;526
526;208;111;83
937;38;20;17
689;208;64;142
643;193;153;210
610;241;243;4
998;5;152;241
736;201;220;45
518;190;243;86
155;111;23;622
25;57;768;142
699;169;87;209
710;1;72;211
63;98;882;77
62;247;565;8
228;530;223;157
90;65;901;44
590;46;224;223
248;34;99;532
10;846;182;122
567;17;236;248
241;860;70;6
990;142;179;242
679;207;95;166
100;203;838;44
44;799;169;91
62;984;203;223
569;93;230;140
580;241;46;119
94;139;794;2
89;620;234;5
216;162;816;18
223;907;79;159
813;179;82;100
95;224;79;778
77;73;77;782
182;100;180;918
162;91;644;107
86;213;74;696
501;44;148;162
46;211;31;801
616;213;239;119
74;77;746;42
149;49;197;653
548;140;110;62
37;651;30;185
202;46;597;91
169;136;165;850
763;7;216;31
522;163;169;116
149;136;75;789
138;895;126;46
620;68;85;133
841;5;56;100
682;54;77;158
216;599;54;248
51;54;146;939
177;613;191;146
41;966;240;186
164;154;823;138
783;78;1;96
136;992;20;19
169;677;93;236
159;94;12;583
190;934;212;181
152;246;15;835
10;812;109;233
571;207;5;22
722;185;101;129
515;160;14;47
932;219;110;174
91;137;163;614
983;50;190;221
829;59;221;76
199;185;604;87
53;37;868;86
182;162;197;636
1;766;17;145
641;109;122;86
178;64;994;136
181;940;147;69
89;185;853;161
799;127;13;69
589;28;109;129
840;183;109;189
238;43;608;240
181;13;688;137
804;50;32;167
135;650;131;163
908;30;112;104
152;210;61;976
187;241;653;36
18;576;216;248
124;53;225;714
78;5;113;785
122;806;38;213
82;241;634;162
58;961;194;49
233;648;164;115
94;158;40;829
229;217;104;916
65;41;724;222
227;728;22;228
113;126;116;617
105;559;221;78
528;155;110;6
74;964;6;103
958;197;88;42
212;28;638;23
966;122;179;248
217;642;6;230
181;135;110;944
608;47;187;64
89;503;2;45
250;193;947;35
182;541;94;50
28;48;759;141
219;774;209;188
224;894;65;168
80;224;87;962
85;98;156;887
514;115;65;20
584;146;229;110
77;798;98;234
632;33;132;160
89;814;122;91
50;142;707;95
128;730;247;191
100;806;1;66
193;718;11;182
18;222;78;885
113;567;137;15
242;23;611;131
43;247;542;62
238;690;6;47
210;658;173;220
224;6;797;222
75;28;50;637
196;86;668;63
665;181;225;41
864;89;155;17
91;963;200;185
8;588;93;34
116;681;249;10
891;94;11;113
157;791;176;199
179;5;183;912
5;817;96;131
624;76;116;224
231;104;743;196
774;20;76;211
10;192;28;745
128;243;180;570
29;203;575;100
214;187;106;768
200;14;226;639
167;245;165;562
738;46;152;80
175;170;662;165
75;210;852;162
236;221;19;769
134;768;233;132
185;800;65;250
143;60;725;220
635;97;17;48
30;154;665;123
