1D;2D;3D;4D
104;194;42;957
31;779;240;218
162;779;14;12
144;698;164;133
9;209;131;910
14;6;684;40
195;559;220;93
207;826;39;241
102;11;100;979
100;5;75;686
24;593;53;188
113;634;11;73
83;240;192;887
124;563;81;134
71;195;711;67
179;209;12;782
219;78;32;710
42;214;3;813
122;547;39;102
8;33;900;34
606;229;76;132
529;248;107;75
189;13;169;645
79;206;644;31
246;657;37;123
25;107;113;630
166;731;59;97
3;73;224;863
202;169;3;605
113;221;172;949
233;235;786;234
105;137;190;872
147;99;9;680
17;76;634;158
69;69;9;747
206;106;918;194
62;841;95;181
214;679;150;205
123;831;134;175
133;82;1;528
585;174;62;111
778;158;231;80
191;827;66;238
37;815;127;150
182;141;126;995
138;194;953;112
234;189;615;36
4;247;905;81
111;171;665;229
675;105;144;150
989;87;59;80
616;175;234;5
160;27;220;793
31;32;613;157
158;97;702;207
63;857;233;28
42;103;916;177
60;588;182;16
215;180;904;93
800;66;198;228
236;246;143;724
900;129;43;76
562;109;117;46
172;53;976;37
693;97;91;67
165;105;619;75
217;79;19;679
247;187;35;643
683;238;177;87
34;34;851;164
57;32;814;1
209;208;796;87
240;563;42;16
228;207;749;153
47;763;121;179
829;36;70;242
624;17;178;194
226;93;3;908
13;233;967;94
248;245;905;155
609;63;193;30
503;39;183;121
101;751;202;139
238;91;37;776
231;89;624;128
233;199;526;67
33;61;966;198
547;215;5;54
708;119;188;168
56;185;518;186
212;184;245;816
242;530;105;137
45;197;542;10
26;992;244;7
4;539;212;151
75;14;79;887
136;561;121;47
185;19;168;701
565;182;23;51
227;729;64;151
156;949;26;224
998;45;177;62
82;127;872;212
55;600;75;211
120;247;832;210
168;150;185;782
65;882;58;97
43;865;248;24
14;168;192;932
95;81;617;40
186;237;47;632
63;148;919;127
95;730;26;226
33;32;516;150
104;611;5;228
245;531;36;232
711;159;230;139
192;234;586;86
178;97;131;553
59;176;607;133
82;29;18;921
109;600;65;221
63;153;581;94
197;121;955;232
38;210;239;955
790;27;3;82
135;60;966;12
149;133;706;186
142;687;38;160
125;152;530;165
115;100;130;748
783;35;164;169
105;128;538;236
41;77;169;608
836;2;110;64
25;740;208;226
163;39;915;113
812;173;39;15
178;126;994;145
49;557;108;220
75;841;98;58
754;202;39;13
124;674;82;59
117;105;206;915
808;27;128;18
87;815;51;30
919;143;238;169
2;128;101;846
113;178;538;7
98;162;767;242
772;238;9;23
637;219;54;134
619;190;128;48
135;603;228;181
225;157;204;772
133;134;19;930
92;896;100;62
116;908;174;32
550;21;115;57
227;38;88;614
12;181;168;764
25;181;694;45
644;75;24;63
545;217;179;51
245;63;545;17
886;111;13;45
565;231;162;109
866;67;13;130
90;146;833;165
539;54;96;199
60;70;41;857
183;60;203;906
12;69;225;999
186;10;153;998
566;3;87;231
22;99;998;211
22;737;188;42
117;831;82;205
240;81;242;530
678;133;164;243
123;533;65;242
241;240;90;905
131;79;974;59
175;716;82;115
873;197;12;13
135;122;879;40
25;176;541;136
751;104;100;118
229;155;30;900
3;511;63;207
661;49;189;149
572;220;143;57
140;37;234;921
144;616;179;5
144;990;3;142
133;131;666;11
758;117;58;22
703;25;218;206
123;193;241;690
13;64;61;753
119;817;123;94
131;116;747;78
206;97;555;177
23;534;22;159
631;122;241;249
844;187;149;52
560;124;14;244
43;111;913;67
114;213;732;219
212;123;93;670
164;76;652;19
147;732;93;53
5;115;788;25
177;242;961;119
868;84;11;94
174;19;941;125
37;903;28;116
232;9;226;728
720;110;4;198
80;163;933;121
43;93;925;250
538;123;137;110
84;177;585;181
176;226;184;753
71;932;52;209
159;120;235;735
546;94;177;150
232;18;590;207
18;51;639;185
939;166;7;226
774;19;84;179
150;125;529;195
876;171;166;84
163;158;845;192
92;54;763;179
37;636;193;143
537;242;66;158
234;22;230;769
60;893;174;162
41;28;677;244
897;109;43;74
111;112;580;40
68;923;40;156
179;222;249;635
194;192;690;19
242;130;140;918
647;145;42;69
219;28;981;210
46;234;119;513
125;169;734;196
177;955;37;46
10;13;867;90
664;151;23;136
143;228;94;642
171;953;247;100
47;83;848;65
641;145;45;130
66;120;148;750
957;146;23;201
825;53;114;40
824;185;185;144
147;22;617;183
534;162;122;148
146;20;29;967
739;81;94;176
92;101;104;753
175;217;249;947
990;70;207;78
969;238;78;127
160;528;18;47
107;711;247;180
984;227;47;228
69;159;224;973
608;178;206;238
249;87;690;22
156;667;243;51
148;67;700;122
48;630;233;122
150;114;146;638
124;236;222;946
154;530;187;192
52;42;788;204
