1D;2D;3D;4D
578;13;57;208
149;48;240;876
89;137;776;123
230;27;759;200
102;165;183;627
761;158;14;185
11;41;187;751
197;723;76;23
178;549;104;116
819;37;59;128
26;147;743;19
562;37;49;14
947;17;24;76
107;179;181;631
953;84;110;21
19;113;91;602
90;31;774;1
125;44;727;180
907;22;223;39
26;98;650;82
108;100;144;936
60;95;84;739
41;140;982;38
819;52;100;175
123;182;878;195
69;947;74;157
532;98;45;91
690;10;26;109
235;722;231;142
243;217;840;189
116;56;112;506
552;97;75;46
191;209;117;855
51;201;7;965
127;192;145;656
934;168;161;150
965;229;107;143
955;88;92;220
222;828;83;249
232;198;904;53
95;599;45;208
151;144;842;7
205;631;229;160
712;213;1;82
818;37;43;117
502;36;240;91
802;241;240;114
820;114;115;156
225;8;838;209
160;50;136;538
46;127;59;777
208;3;121;701
104;239;240;848
99;198;633;144
223;837;93;49
205;141;28;969
187;29;847;153
203;609;134;163
631;99;163;164
98;17;190;692
64;233;533;245
201;132;703;69
67;125;154;887
601;248;143;229
27;13;727;2
738;214;17;48
799;200;22;134
209;659;12;131
210;556;162;13
250;949;162;18
23;82;936;129
181;33;138;601
184;796;87;122
2;883;80;238
193;226;84;604
107;34;40;980
4;14;214;898
239;972;218;55
52;47;743;35
77;198;123;621
198;214;203;968
242;122;205;959
508;238;127;93
781;172;116;221
180;911;139;77
211;789;214;154
555;72;10;175
13;653;102;198
243;615;178;16
974;230;73;178
199;947;204;232
132;662;52;10
750;136;155;240
749;239;42;223
654;163;69;127
196;863;220;47
200;156;127;693
126;113;32;992
234;683;118;213
58;201;93;960
176;704;78;231
667;214;113;2
175;70;10;938
137;174;508;195
834;139;42;175
978;127;45;82
45;134;187;727
686;157;89;129
171;77;843;179
678;209;100;63
124;548;132;238
138;579;174;243
178;70;891;219
225;88;186;747
228;12;182;684
190;593;22;113
18;756;75;18
768;108;231;195
145;27;839;160
805;59;229;72
61;247;173;971
958;232;170;192
243;235;600;127
238;207;588;4
33;176;764;137
154;179;68;551
3;817;114;20
165;91;604;139
81;116;129;812
87;799;209;237
120;15;819;100
158;641;27;57
157;525;205;151
219;78;194;525
788;15;202;16
139;238;126;891
233;93;777;44
145;999;60;189
9;888;20;146
227;54;176;522
134;693;95;177
223;718;195;246
144;18;626;129
921;146;70;155
6;189;835;136
141;176;560;48
72;247;926;52
53;881;72;75
222;128;560;241
180;193;232;602
545;192;4;219
48;213;626;85
807;48;63;199
178;230;507;57
49;110;181;707
129;703;161;40
239;237;49;845
131;65;109;798
151;795;200;144
201;58;759;63
652;188;13;81
621;113;192;17
979;152;196;203
56;863;101;150
19;228;19;958
4;196;707;153
202;96;32;751
105;110;197;627
108;78;538;193
707;22;38;205
60;754;164;32
166;980;86;154
746;15;103;170
100;231;517;39
237;60;924;19
128;155;131;607
43;19;765;72
816;108;127;143
626;67;195;193
719;209;210;122
128;85;987;28
185;231;164;503
660;216;204;98
167;604;184;219
15;665;84;228
127;62;196;591
111;627;108;41
191;119;79;534
187;540;53;171
215;162;237;675
205;235;164;507
200;596;75;38
116;56;12;847
196;598;26;140
84;76;6;895
693;101;96;59
249;132;43;530
815;41;247;102
130;850;53;202
81;658;134;196
209;985;84;155
944;19;32;75
99;151;508;142
216;940;98;138
47;70;714;240
211;688;87;207
92;56;190;619
236;142;682;21
768;211;14;173
116;221;509;223
116;119;20;661
79;743;169;59
686;2;31;159
122;613;152;192
12;58;712;83
70;934;43;222
56;812;179;242
104;777;136;208
54;36;601;21
508;165;250;75
240;180;164;982
11;60;63;928
187;93;56;911
663;110;164;225
208;230;799;231
653;110;214;168
994;112;223;191
181;198;92;695
176;90;663;112
136;32;97;883
774;100;235;199
678;250;108;231
661;229;151;66
586;43;12;41
754;24;207;126
97;49;123;527
194;625;118;15
115;925;41;205
128;805;104;66
111;128;73;738
105;713;242;9
921;17;199;130
603;70;144;186
55;240;994;249
198;623;100;164
143;72;586;56
734;135;178;122
96;890;16;158
159;780;152;9
108;110;80;736
1;868;50;174
89;998;87;245
186;78;86;598
70;183;740;164
144;142;537;189
33;151;506;206
69;554;146;241
56;54;894;226
591;232;31;104
54;137;546;153
12;1;851;208
219;39;82;695
920;127;86;121
247;67;63;648
216;182;111;740
224;172;186;808
203;19;221;873
29;960;30;164
226;169;934;191
706;48;81;1
98;206;187;714
150;543;80;233
116;826;139;91
181;20;516;5
200;28;745;241
854;214;108;218
58;58;241;558
979;248;133;44
242;524;9;105
2;70;720;107
67;2;608;16
20;183;860;141
991;176;177;126
174;569;95;85
231;22;731;49
165;652;99;47
165;247;761;57
221;54;859;70
164;178;208;636
101;17;64;524
235;39;148;646
22;249;223;729
47;148;100;536
46;91;646;159
20;913;150;108
100;217;230;799
166;181;207;816
