1D;2D;3D
598;50;208
79;735;17
224;129;904
150;177;692
731;85;40
657;61;207
45;767;170
103;63;872
629;76;119
120;675;3
220;35;629
766;152;93
31;137;529
243;121;758
140;1;662
68;651;127
827;228;15
71;593;248
225;200;723
65;29;902
156;2;749
787;135;172
56;668;19
197;155;986
27;818;29
19;142;573
67;177;519
605;154;13
242;655;122
562;77;30
49;851;97
76;226;734
3;188;775
90;85;833
231;109;520
636;246;201
673;208;32
885;243;40
220;239;885
89;104;505
896;56;46
239;116;739
2;865;117
61;14;628
589;123;80
246;241;520
97;915;235
864;172;186
81;944;50
211;192;897
24;671;153
31;169;906
47;104;508
198;106;712
96;56;609
246;549;176
75;156;884
721;12;69
787;182;95
238;50;502
109;62;610
983;181;162
135;993;183
846;72;58
163;502;138
155;61;578
30;955;71
98;933;113
145;212;851
156;649;171
41;102;826
62;163;816
122;513;192
960;228;194
104;556;187
748;5;62
792;145;190
159;231;906
88;63;692
655;153;154
770;227;92
692;53;96
162;39;567
49;244;826
797;213;239
924;101;81
106;162;787
39;551;40
84;602;179
143;105;976
660;16;6
82;975;114
56;996;147
93;20;684
867;191;135
99;46;714
178;149;867
11;102;837
159;558;3
93;525;174
97;10;815
665;134;232
75;145;601
176;500;104
173;849;210
568;147;69
100;638;123
997;162;113
70;983;191
250;77;506
749;166;124
825;159;9
957;82;34
863;1;181
28;115;578
125;926;250
204;39;784
101;971;84
686;66;218
583;50;164
6;206;649
787;51;65
642;22;70
110;614;202
139;79;685
578;75;25
26;87;746
26;770;203
56;12;559
138;183;910
730;108;113
230;866;9
650;9;8
146;81;643
815;46;72
41;781;216
85;54;593
13;996;50
114;218;692
138;37;841
151;25;762
673;73;191
193;211;567
556;172;98
500;26;131
994;182;201
162;130;861
852;99;231
56;632;8
583;169;138
838;22;129
166;28;944
818;40;227
115;220;985
3;204;816
918;234;170
39;133;742
65;673;117
503;31;12
154;951;48
1;692;196
229;595;48
216;147;892
5;139;666
525;169;65
52;854;176
180;640;113
840;107;36
202;725;32
186;33;709
95;503;156
242;841;98
118;222;814
122;798;203
137;132;580
48;134;656
592;166;239
116;67;678
205;970;129
106;77;808
884;195;226
959;224;78
56;763;2
841;153;106
174;982;22
512;48;93
102;670;14
178;563;11
71;872;219
153;201;842
24;685;94
152;636;119
150;118;573
514;177;148
225;846;60
747;99;11
138;133;867
660;61;240
526;11;68
39;957;160
180;528;197
159;595;9
48;527;183
593;17;195
889;79;109
870;82;158
229;752;234
37;830;117
7;96;752
138;831;133
83;131;748
172;242;663
526;36;191
880;74;26
187;816;237
13;529;21
239;593;165
218;820;166
728;250;159
154;986;49
697;248;35
190;61;795
26;656;99
13;754;125
86;52;677
988;57;132
43;884;161
966;223;133
243;122;945
726;155;200
137;918;42
30;569;80
835;148;165
571;42;250
97;21;781
881;52;172
621;56;136
74;707;243
106;768;245
226;943;106
653;119;93
593;19;44
124;986;141
185;930;42
104;955;186
174;965;61
566;75;245
23;600;112
147;76;740
52;136;537
152;217;993
235;96;674
773;181;11
631;23;95
216;225;726
909;139;237
752;241;104
828;73;184
128;837;52
159;982;105
110;181;503
104;545;22
103;73;850
186;555;221
80;666;109
113;782;13
164;989;20
47;108;700
237;811;140
149;979;187
198;836;1
641;198;235
105;729;74
604;166;69
175;118;718
734;130;240
576;179;214
214;73;743
102;77;706
149;65;625
123;5;688
866;61;132
172;15;589
160;582;11
158;88;723
632;190;238
213;598;148
930;44;169
15;174;870
37;135;825
157;695;201
54;231;805
57;606;219
576;7;135
584;178;223
43;585;109
894;244;124
193;88;869
737;150;136
972;55;7
212;672;92
987;80;219
549;106;134
922;112;97
589;164;226
965;148;151
243;82;845
52;715;125
237;694;49
903;173;78
188;207;695
18;533;7
108;15;643
118;808;78
97;687;143
138;7;929
91;189;572
85;236;795
125;157;956
75;58;835
606;12;44
713;7;155
74;219;788
1;29;594
622;146;104
175;160;758
