1D;2D;3D
655;49;204
165;49;740
9;954;170
69;165;615
120;758;185
227;679;173
106;157;533
899;120;15
65;563;246
48;152;526
867;174;81
738;104;182
131;39;755
240;50;908
229;65;843
109;596;104
183;549;63
205;227;860
216;698;131
126;811;47
822;178;84
79;642;15
227;758;204
928;55;13
115;753;71
116;684;20
724;66;214
120;3;790
777;241;219
752;161;46
243;817;229
936;57;204
81;37;637
728;226;11
244;654;54
580;160;174
77;611;145
505;102;104
62;15;789
509;214;51
145;966;24
99;38;842
156;70;695
108;171;562
176;230;733
78;127;976
657;135;83
79;509;84
72;768;45
96;927;111
18;648;101
9;724;1
82;81;887
844;29;174
704;155;235
987;71;19
125;64;972
7;961;10
93;741;115
50;168;617
165;730;242
98;25;509
7;715;117
196;806;126
173;135;629
898;188;139
243;9;960
7;587;100
789;97;47
62;156;879
716;189;53
600;209;117
831;19;220
995;190;188
157;876;99
164;508;40
244;898;47
714;102;19
689;20;15
2;910;55
177;189;827
777;43;95
663;137;60
672;144;45
182;609;198
80;121;500
17;813;241
765;61;157
246;102;885
56;620;191
212;96;595
817;119;113
547;139;29
821;51;163
131;631;96
27;757;212
108;849;45
114;547;204
35;542;6
169;717;42
242;132;699
62;156;983
93;819;144
574;196;117
96;667;180
62;16;718
757;218;77
3;195;974
535;75;136
152;227;677
112;755;247
231;709;65
184;107;861
872;154;135
207;666;8
21;578;62
128;565;209
33;54;649
826;96;200
221;73;665
519;101;208
64;989;192
172;869;99
117;148;728
556;70;119
204;598;194
10;773;71
74;159;820
11;71;763
78;202;592
104;172;895
17;747;123
36;114;882
148;194;547
243;242;911
39;684;86
70;130;669
32;578;110
171;598;82
178;573;214
11;536;44
249;90;592
233;565;238
234;982;56
65;845;138
223;872;219
621;109;91
900;188;71
98;926;147
244;116;609
44;155;600
941;158;97
210;107;884
205;6;872
178;581;189
245;163;572
781;56;211
28;197;582
226;739;90
195;39;574
677;132;82
142;922;70
522;163;233
863;50;42
78;217;549
699;155;147
802;181;45
130;679;27
22;649;140
79;637;114
888;17;169
9;557;27
719;175;175
68;54;516
512;237;11
247;744;105
117;223;860
704;197;172
210;571;60
35;550;20
524;155;241
63;505;1
175;780;210
96;684;83
60;130;926
31;945;51
955;118;132
898;247;229
511;65;231
137;769;175
248;74;836
935;38;91
5;975;92
21;804;137
240;217;703
89;705;16
212;877;45
92;874;62
199;787;151
898;47;64
157;662;85
540;112;177
215;839;110
247;97;903
886;56;236
12;65;931
107;144;820
227;696;5
754;79;236
696;77;157
852;247;116
620;194;126
120;4;706
248;181;512
81;82;743
148;885;146
564;243;217
913;218;56
148;99;928
115;223;913
238;170;830
12;998;31
27;864;4
979;180;139
930;127;185
50;34;888
891;183;27
235;792;108
986;124;27
779;93;19
549;96;29
206;86;751
169;921;162
77;155;582
141;209;763
33;845;234
38;41;948
194;115;736
58;187;561
533;5;18
628;211;108
208;135;769
892;141;100
100;521;21
709;31;129
533;189;172
107;747;93
80;199;534
950;114;58
21;726;196
65;196;978
181;167;504
167;126;671
100;82;501
111;712;237
80;995;26
237;796;180
83;952;207
155;640;95
4;120;934
197;587;245
1;606;203
127;72;839
75;102;683
678;210;229
244;198;961
204;877;86
571;135;173
587;29;102
36;139;981
558;209;177
70;123;603
542;115;169
245;77;582
151;840;15
73;13;835
106;581;24
248;519;42
606;73;160
202;127;910
993;195;132
156;958;213
748;64;36
560;220;81
531;94;123
886;88;52
200;125;890
1;824;149
595;123;157
150;93;905
31;205;725
886;48;20
573;28;95
114;215;627
230;215;640
61;733;244
732;97;154
72;872;148
162;831;77
872;99;7
163;503;108
895;86;185
500;9;157
629;179;193
700;239;174
724;81;180
215;600;161
4;34;809
845;148;94
112;138;978
926;33;145
555;227;125
189;674;38
178;137;653
51;713;148
143;910;95
185;980;122
17;588;175
3;650;211
249;24;563
5;968;237
52;119;696
161;65;567
883;71;104
891;122;214
68;640;185
697;206;198
966;32;193
766;57;13
79;228;866
676;54;96
880;129;98
109;98;974
83;787;214
188;39;604
33;532;130
85;167;816
220;26;740
126;120;798
241;180;835
244;537;136
875;136;36
784;83;95
249;620;55
744;177;203
108;978;166
33;23;822
99;101;652
970;179;159
221;36;760
221;640;162
787;236;42
767;59;223
212;941;248
115;117;547
553;27;242
108;148;941
88;545;155
784;225;132
126;94;589
158;140;578
80;230;649
626;196;162
538;242;159
682;135;104
31;247;933
876;60;222
688;48;179
239;711;138
165;843;36
563;184;148
29;587;172
239;124;889
585;209;191
235;13;529
32;521;185
834;47;193
97;550;85
56;911;4
100;156;503
225;714;151
807;225;182
667;243;249
917;226;197
201;968;66
197;638;115
133;113;712
130;215;632
715;193;27
995;6;107
33;85;744
88;625;103
195;164;813
242;19;988
209;48;786
919;118;88
214;154;853
180;929;249
231;137;502
943;23;229
996;126;117
180;865;33
52;67;975
163;169;971
696;98;249
141;759;199
662;202;61
914;57;51
45;750;110
93;658;68
690;43;154
58;969;21
68;995;107
236;170;959
133;41;933
870;242;181
937;91;104
110;114;859
190;682;98
661;196;84
985;195;207
203;61;617
904;142;121
761;233;164
683;63;46
141;93;766
208;944;73
184;962;126
203;649;129
125;966;157
914;213;69
239;805;85
69;998;160
93;955;237
11;96;555
719;98;223
160;613;233
22;183;563
227;95;815
105;522;223
210;33;808
995;36;206
101;214;964
48;606;189
96;193;717
943;190;43
218;195;570
846;8;12
73;958;181
36;543;22
82;222;934
198;569;79
222;211;609
21;739;101
219;74;628
171;199;865
247;85;705
57;122;946
6;11;936
142;239;823
179;958;124
734;208;44
555;85;237
948;200;84
918;240;182
992;220;133
551;55;9
220;63;811
160;523;229
784;91;147
44;146;680
181;6;762
163;877;34
98;85;878
504;83;107
180;143;825
691;70;118
94;518;56
76;142;799
63;187;778
163;150;696
99;64;883
84;88;908
38;910;43
834;11;64
5;875;226
229;775;111
108;810;215
970;79;213
847;89;155
635;90;194
955;212;104
131;71;604
204;33;680
200;571;149
685;14;86
959;53;40
61;708;30
992;27;162
106;239;563
75;68;947
195;101;758
88;150;941
249;716;175
188;60;829
143;971;61
840;106;225
58;187;733
135;935;228
48;158;896
22;189;610
146;541;227
735;168;226
820;48;137
178;17;913
820;214;240
122;828;100
920;240;121
233;716;87
193;590;131
632;111;187
790;119;59
512;45;138
225;206;595
843;227;248
634;62;57
659;42;91
200;822;57
184;110;945
13;581;135
620;216;55
91;59;622
143;790;207
592;22;178
201;207;538
125;103;917
71;173;877
130;857;232
146;882;182
213;738;202
236;692;187
213;28;598
916;66;194
227;192;536
605;186;112
99;869;122
554;168;188
856;91;244
26;567;130
249;604;143
52;78;838
219;82;660
91;893;24
70;72;867
122;63;606
74;578;65
238;608;162
74;972;195
42;912;9
70;210;672
220;239;993
107;604;103
720;194;211
28;668;125
180;845;250
719;170;7
215;698;243
685;168;89
706;6;236
13;129;559
192;790;164
137;219;913
612;202;183
542;69;213
217;700;85
742;172;165
994;103;12
155;823;224
193;186;531
538;54;128
34;67;729
529;118;155
839;222;58
201;132;996
244;705;216
60;158;761
186;837;63
84;199;599
223;32;659
157;738;84
113;96;657
143;171;507
928;33;149
95;40;747
96;961;129
53;618;126
669;67;183
44;206;642
142;768;135
247;970;200
642;209;74
966;177;246
145;64;978
188;565;81
199;13;815
86;198;844
740;58;1
58;615;6
120;53;891
601;13;224
639;163;95
850;106;48
914;90;182
143;82;712
74;594;53
130;100;643
222;945;17
64;188;675
113;145;581
528;198;194
230;152;658
199;855;79
978;219;145
70;874;141
179;574;55
127;238;878
176;515;126
549;174;208
71;602;123
25;150;976
9;209;926
189;899;148
134;518;233
2;80;928
949;127;83
197;886;210
39;600;145
989;143;210
143;901;81
861;222;118
117;826;88
204;182;867
237;232;633
532;30;239
822;59;144
659;96;101
42;161;841
37;951;167
611;99;127
674;213;148
834;41;175
155;190;543
792;107;190
163;28;564
182;902;138
703;173;4
143;101;908
637;244;222
134;194;640
160;145;899
153;247;662
588;40;187
188;890;155
202;125;983
15;201;543
195;723;168
543;44;14
24;134;853
949;94;203
851;81;144
17;946;239
220;178;849
514;128;90
37;518;209
65;753;92
58;130;775
32;695;69
937;47;231
173;726;158
101;184;747
629;137;208
202;234;515
151;897;105
85;88;869
857;120;86
87;89;973
196;242;727
151;123;816
161;9;767
35;186;802
109;123;959
57;144;603
854;88;96
750;84;127
5;157;912
851;209;237
75;513;212
243;214;993
818;42;229
25;234;884
143;47;868
718;1;136
527;222;206
234;61;712
19;163;895
618;187;200
126;232;648
153;220;568
88;669;246
222;815;103
194;65;964
219;827;5
945;141;4
184;984;209
141;137;897
922;33;197
2;5;630
546;227;179
41;648;35
812;7;223
574;143;228
210;199;615
86;997;3
164;157;630
980;14;53
676;14;224
96;209;878
196;610;157
247;527;108
81;104;794
98;983;204
545;216;131
925;114;74
209;54;844
33;668;221
613;126;149
690;133;56
89;966;47
183;764;247
967;15;215
59;560;41
523;221;58
746;54;204
154;995;246
151;914;250
143;3;915
229;96;934
48;177;684
91;508;64
671;205;17
216;885;162
206;795;127
108;789;158
204;155;501
62;637;145
23;175;938
764;25;48
211;247;757
198;135;937
879;92;140
585;169;119
199;176;887
903;33;204
789;131;112
71;859;97
626;95;64
84;689;43
214;131;589
168;16;951
166;217;537
4;946;139
37;210;643
88;658;250
147;106;931
759;184;57
81;501;89
188;856;214
209;615;24
850;69;92
524;152;99
130;15;851
93;961;30
2;841;12
191;240;643
652;6;125
231;812;130
121;167;597
38;538;160
608;38;20
108;777;65
106;187;802
518;72;248
675;44;105
136;139;971
185;171;584
100;123;830
14;28;628
728;204;179
162;556;33
139;228;601
833;88;200
4;500;145
51;95;502
845;93;66
103;112;764
556;221;154
