1D;2D;3D
607;55;174
1;797;250
231;899;103
575;113;243
86;109;534
4;200;938
126;231;995
242;991;149
887;174;124
172;510;136
845;51;230
953;78;217
10;189;777
243;692;164
60;8;904
40;646;85
162;707;11
46;605;161
16;741;161
90;175;786
58;773;186
511;246;168
629;225;114
529;86;67
880;171;122
16;580;104
21;142;956
677;87;94
46;170;626
780;243;59
212;211;613
770;160;242
80;772;160
114;601;113
69;139;895
105;200;596
540;39;42
92;39;553
156;14;526
714;114;234
24;141;947
2;987;190
114;992;246
51;616;128
11;125;687
67;825;71
43;198;738
671;217;162
904;14;166
639;72;198
17;112;654
827;63;47
591;11;162
132;19;634
124;663;246
536;100;58
48;193;644
616;65;201
32;115;886
245;160;661
152;595;205
778;167;119
224;968;222
67;697;208
981;52;95
240;806;128
122;923;63
601;96;73
606;160;162
592;238;124
72;996;242
701;54;82
756;130;117
11;712;88
609;225;126
101;65;559
246;19;822
90;890;245
177;44;544
95;2;739
115;825;215
32;143;822
595;3;33
19;627;246
136;810;181
225;95;606
220;699;46
766;40;140
102;895;220
205;122;593
709;4;40
25;849;37
124;845;5
120;814;53
43;140;871
829;85;47
244;222;671
701;99;159
28;249;500
23;97;797
695;82;219
61;233;542
88;170;992
76;643;10
28;512;144
608;239;149
206;190;810
208;753;73
178;248;557
124;90;952
158;847;143
127;235;744
208;149;529
236;219;595
870;96;191
809;116;173
874;242;139
211;842;154
873;129;182
89;17;595
75;535;161
847;3;233
745;191;75
25;807;35
88;944;28
157;767;174
541;32;213
219;79;806
761;231;130
75;838;249
37;14;763
111;204;528
921;222;117
10;507;15
589;165;71
124;29;934
120;103;868
168;227;903
68;668;68
574;217;87
25;180;696
168;854;245
94;608;1
150;168;800
230;218;875
137;944;128
177;68;687
825;238;50
121;152;705
89;158;652
897;79;229
15;103;826
236;46;990
229;912;104
80;895;58
3;941;13
67;141;648
747;123;98
935;116;184
4;52;554
987;183;153
18;722;221
510;74;103
110;627;236
11;744;150
189;554;38
245;966;173
15;876;16
187;837;203
138;5;548
717;23;65
7;136;782
159;236;771
88;891;74
96;242;805
148;244;804
155;550;43
65;17;584
192;518;114
61;760;153
225;2;539
186;727;199
249;821;82
56;140;635
182;584;107
699;77;132
33;768;162
95;213;514
6;757;69
10;104;950
83;795;10
90;237;993
673;80;89
226;168;666
1;774;14
197;501;153
56;210;814
170;993;167
542;217;232
504;127;216
70;692;169
92;6;602
155;89;513
77;785;204
896;147;169
22;25;635
506;88;11
32;931;62
144;31;739
645;53;220
90;923;81
99;584;219
122;46;880
733;91;144
105;26;842
787;174;177
144;84;699
110;791;92
54;976;209
60;858;16
866;142;194
532;220;228
61;853;54
113;530;97
904;248;1
118;40;967
185;589;247
740;213;85
104;717;81
929;130;232
745;216;157
1;683;74
249;614;50
134;120;966
892;139;50
538;157;58
73;118;500
657;135;17
60;822;174
216;994;51
729;130;195
69;667;132
237;101;882
205;100;878
999;117;187
15;970;63
195;875;18
18;18;829
930;171;188
76;602;117
29;761;8
600;146;29
88;860;96
44;561;97
167;10;976
230;15;813
593;138;219
133;756;239
908;240;155
14;788;76
576;137;87
138;159;741
234;149;806
233;144;929
740;212;89
7;74;829
602;104;37
54;946;161
48;538;191
129;54;644
123;705;3
893;25;4
204;73;835
15;549;156
213;903;41
164;967;95
33;193;707
177;638;130
557;4;17
4;667;71
70;222;872
224;203;521
186;76;646
876;125;109
22;186;676
700;222;213
605;45;80
692;53;221
850;117;1
867;118;182
51;875;140
218;699;113
66;765;108
861;77;83
46;808;190
566;142;210
734;167;188
235;93;885
211;105;555
203;833;197
711;75;208
507;38;190
88;230;630
182;196;567
788;128;150
217;617;171
765;77;38
222;44;805
31;820;104
754;124;90
501;73;74
819;105;244
238;506;229
156;884;149
564;116;217
54;163;733
116;594;135
208;598;175
232;67;657
665;119;4
197;885;242
101;49;797
142;42;994
876;218;91
160;845;20
163;216;878
589;152;100
624;241;101
910;147;89
92;953;75
156;875;181
226;841;131
128;114;785
28;633;29
70;575;247
202;163;799
687;210;147
35;617;133
230;844;5
22;805;228
7;108;963
703;131;84
766;155;248
142;722;215
567;146;32
785;239;21
216;247;524
30;830;138
91;783;181
144;929;188
836;205;249
145;167;558
155;610;46
151;98;685
79;537;187
863;27;94
192;215;810
66;232;971
638;48;118
11;58;773
9;890;182
943;226;227
521;71;225
22;849;18
66;972;182
82;875;97
48;123;694
188;600;131
221;710;24
209;67;679
543;15;27
29;187;945
89;604;81
121;962;55
199;623;155
132;581;211
223;832;244
118;206;863
168;205;585
218;779;68
245;204;749
37;225;903
204;114;546
221;81;816
142;816;52
161;511;170
102;51;997
614;89;72
223;195;629
700;131;135
86;119;817
749;189;90
71;613;154
105;874;6
70;827;233
577;61;225
50;623;95
175;834;10
111;799;42
47;769;32
595;147;161
152;125;734
50;988;203
177;664;47
221;964;29
19;15;755
7;939;165
721;124;72
55;578;21
192;142;845
113;109;718
89;30;989
921;199;5
681;185;112
243;768;122
129;870;30
786;31;143
541;119;125
521;160;104
960;142;162
148;29;725
887;122;220
105;855;193
139;540;76
41;142;710
177;756;127
917;167;40
152;136;899
758;201;179
181;524;129
189;230;850
195;947;110
183;700;96
873;240;240
55;247;911
172;772;95
234;140;972
549;185;1
64;797;124
735;186;60
798;168;237
979;223;143
180;714;150
617;159;225
85;57;673
6;841;227
193;764;137
84;29;650
168;658;143
89;86;836
138;54;836
35;894;92
86;158;657
884;113;129
129;898;224
172;85;666
42;153;776
107;809;109
121;54;935
250;52;878
140;119;566
102;794;243
948;192;77
612;133;169
223;674;55
187;716;244
225;46;947
231;993;88
32;600;105
914;75;97
4;636;119
909;23;4
740;222;241
209;988;33
793;196;178
97;54;805
206;611;58
836;148;133
974;84;13
160;620;127
835;14;152
195;47;949
198;84;665
47;154;948
515;163;17
217;70;692
203;68;737
30;564;52
583;86;242
241;202;757
752;175;33
124;965;210
681;60;108
545;123;84
131;677;88
58;565;114
901;68;112
84;80;566
99;956;165
160;665;148
103;776;134
87;198;882
692;236;2
212;77;859
763;71;14
111;938;205
615;47;42
7;757;3
939;138;104
100;874;232
505;138;216
627;167;41
60;151;597
877;112;199
47;10;909
187;41;565
186;862;195
193;172;960
203;14;966
127;972;48
72;644;59
229;717;169
217;233;902
116;140;788
77;210;955
171;756;144
147;238;981
129;27;534
245;787;167
246;220;558
173;884;146
32;831;99
740;151;15
178;14;641
803;215;97
28;47;885
876;132;61
190;174;591
929;99;186
79;505;8
237;117;570
741;209;219
177;184;565
184;793;241
19;193;862
36;52;853
512;110;196
167;853;184
56;224;545
80;71;563
